fixture_id,date,home_team,away_team,home_xg,away_xg,league,season
1396240,2025-08-08,Casa Pia,Sporting CP,0.43,2.85,PrimeiraLiga,2025
1396245,2025-08-09,Nacional,GIL Vicente,0.79,0.62,PrimeiraLiga,2025
1396237,2025-08-09,Arouca,AVS,1.1,1.13,PrimeiraLiga,2025
1396242,2025-08-10,Famalicao,Santa Clara,1.01,0.36,PrimeiraLiga,2025
1396244,2025-08-10,Moreirense,Alverca,0.93,0.97,PrimeiraLiga,2025
1396239,2025-08-10,SC Braga,Tondela,1.98,0.78,PrimeiraLiga,2025
1396241,2025-08-11,Estoril,Estrela,0.67,1.37,PrimeiraLiga,2025
1396243,2025-08-11,FC Porto,Guimaraes,2.68,0.54,PrimeiraLiga,2025
1396246,2025-08-15,AVS,Casa Pia,1.24,1.5,PrimeiraLiga,2025
1396253,2025-08-16,Tondela,Famalicao,1.08,1.08,PrimeiraLiga,2025
1396254,2025-08-16,Guimaraes,Estoril,1.88,0.94,PrimeiraLiga,2025
1396248,2025-08-16,Estrela,Benfica,1.27,2.3,PrimeiraLiga,2025
1396250,2025-08-17,Rio Ave,Nacional,1.52,0.98,PrimeiraLiga,2025
1396251,2025-08-17,Santa Clara,Moreirense,0.65,1.51,PrimeiraLiga,2025
1396247,2025-08-17,Alverca,SC Braga,2.18,1.24,PrimeiraLiga,2025
1396252,2025-08-17,Sporting CP,Arouca,2.86,0.22,PrimeiraLiga,2025
1396249,2025-08-18,GIL Vicente,FC Porto,1.12,1.55,PrimeiraLiga,2025
1396262,2025-08-23,Moreirense,Guimaraes,1.49,0.26,PrimeiraLiga,2025
1396263,2025-08-23,Nacional,Sporting CP,0.72,2.67,PrimeiraLiga,2025
1396256,2025-08-23,Benfica,Tondela,3.01,0.4,PrimeiraLiga,2025
1396255,2025-08-23,Arouca,Rio Ave,0.7,1.57,PrimeiraLiga,2025
1396260,2025-08-24,Famalicao,GIL Vicente,0.4,1.23,PrimeiraLiga,2025
1396261,2025-08-24,FC Porto,Casa Pia,2.63,0.22,PrimeiraLiga,2025
1396257,2025-08-24,SC Braga,AVS,2.31,0.42,PrimeiraLiga,2025
1396259,2025-08-25,Estrela,Alverca,2.63,1.17,PrimeiraLiga,2025
1396267,2025-08-29,GIL Vicente,Moreirense,1.2,0.93,PrimeiraLiga,2025
1396266,2025-08-30,Casa Pia,Nacional,0.66,1.24,PrimeiraLiga,2025
1396272,2025-08-30,Guimaraes,Arouca,0.33,0.44,PrimeiraLiga,2025
1396264,2025-08-30,AVS,Famalicao,0.54,0.9,PrimeiraLiga,2025
1396270,2025-08-30,Sporting CP,FC Porto,0.91,1.53,PrimeiraLiga,2025
1396271,2025-08-31,Tondela,Estoril,2.79,2.11,PrimeiraLiga,2025
1396265,2025-08-31,Alverca,Benfica,0.74,1.02,PrimeiraLiga,2025
1396268,2025-08-31,Rio Ave,SC Braga,1.07,2.11,PrimeiraLiga,2025
1396269,2025-08-31,Santa Clara,Estrela,1.0,0.1,PrimeiraLiga,2025
1396258,2025-09-06,Estoril,Santa Clara,0.7,1.59,PrimeiraLiga,2025
1396275,2025-09-12,Benfica,Santa Clara,1.72,1.09,PrimeiraLiga,2025
1396273,2025-09-12,Alverca,Tondela,1.66,2.36,PrimeiraLiga,2025
1396281,2025-09-13,Moreirense,Rio Ave,1.96,1.33,PrimeiraLiga,2025
1396277,2025-09-13,Estoril,AVS,1.68,0.95,PrimeiraLiga,2025
1396280,2025-09-13,FC Porto,Nacional,1.88,0.08,PrimeiraLiga,2025
1396279,2025-09-13,Famalicao,Sporting CP,0.95,2.21,PrimeiraLiga,2025
1396278,2025-09-14,Estrela,Guimaraes,0.51,1.54,PrimeiraLiga,2025
1396274,2025-09-14,Arouca,Casa Pia,0.27,1.49,PrimeiraLiga,2025
1396276,2025-09-14,SC Braga,GIL Vicente,1.47,1.39,PrimeiraLiga,2025
1396286,2025-09-19,Rio Ave,FC Porto,0.18,2.01,PrimeiraLiga,2025
1396285,2025-09-20,Nacional,Arouca,2.47,1.1,PrimeiraLiga,2025
1396287,2025-09-20,Santa Clara,Alverca,1.64,0.57,PrimeiraLiga,2025
1396282,2025-09-20,AVS,Benfica,0.88,2.09,PrimeiraLiga,2025
1396290,2025-09-20,Guimaraes,SC Braga,1.29,1.4,PrimeiraLiga,2025
1396289,2025-09-21,Tondela,Estrela,1.15,1.08,PrimeiraLiga,2025
1396284,2025-09-21,GIL Vicente,Estoril,2.39,0.32,PrimeiraLiga,2025
1396283,2025-09-21,Casa Pia,Famalicao,1.1,2.28,PrimeiraLiga,2025
1396288,2025-09-22,Sporting CP,Moreirense,4.65,0.16,PrimeiraLiga,2025
1396238,2025-09-23,Benfica,Rio Ave,2.7,0.15,PrimeiraLiga,2025
1396293,2025-09-26,Benfica,GIL Vicente,1.27,1.66,PrimeiraLiga,2025
1396298,2025-09-27,Moreirense,Casa Pia,0.99,1.7,PrimeiraLiga,2025
1396299,2025-09-27,Santa Clara,Tondela,1.97,0.71,PrimeiraLiga,2025
1396296,2025-09-27,Estrela,AVS,2.7,1.04,PrimeiraLiga,2025
1396295,2025-09-27,Estoril,Sporting CP,0.21,1.21,PrimeiraLiga,2025
1396291,2025-09-28,Alverca,Guimaraes,1.67,1.24,PrimeiraLiga,2025
1396294,2025-09-28,SC Braga,Nacional,0.58,1.33,PrimeiraLiga,2025
1396297,2025-09-28,Famalicao,Rio Ave,2.49,0.62,PrimeiraLiga,2025
1396292,2025-09-29,Arouca,FC Porto,0.51,2.93,PrimeiraLiga,2025
1396302,2025-10-03,Casa Pia,Estoril,1.11,1.28,PrimeiraLiga,2025
1396305,2025-10-04,Nacional,Moreirense,2.73,2.09,PrimeiraLiga,2025
1396304,2025-10-04,GIL Vicente,Estrela,2.36,0.98,PrimeiraLiga,2025
1396300,2025-10-04,AVS,Alverca,0.42,1.26,PrimeiraLiga,2025
1396308,2025-10-04,Guimaraes,Santa Clara,2.13,1.32,PrimeiraLiga,2025
1396301,2025-10-05,Arouca,Famalicao,0.66,2.1,PrimeiraLiga,2025
1396306,2025-10-05,Rio Ave,Tondela,2.27,0.75,PrimeiraLiga,2025
1396307,2025-10-05,Sporting CP,SC Braga,1.75,1.5,PrimeiraLiga,2025
1396303,2025-10-05,FC Porto,Benfica,0.66,0.13,PrimeiraLiga,2025
1396309,2025-10-24,Alverca,GIL Vicente,1.56,1.2,PrimeiraLiga,2025
1396316,2025-10-25,Santa Clara,AVS,1.85,0.19,PrimeiraLiga,2025
1396310,2025-10-25,Benfica,Arouca,3.73,0.43,PrimeiraLiga,2025
1396313,2025-10-25,Estrela,Rio Ave,0.84,0.61,PrimeiraLiga,2025
1396312,2025-10-26,Estoril,Nacional,1.76,1.2,PrimeiraLiga,2025
1396314,2025-10-26,Famalicao,Guimaraes,1.71,0.48,PrimeiraLiga,2025
1396317,2025-10-26,Tondela,Sporting CP,0.36,3.17,PrimeiraLiga,2025
1396311,2025-10-26,SC Braga,Casa Pia,2.71,0.19,PrimeiraLiga,2025
1396315,2025-10-27,Moreirense,FC Porto,0.23,1.86,PrimeiraLiga,2025
1396325,2025-10-31,Sporting CP,Alverca,2.34,0.31,PrimeiraLiga,2025
1396323,2025-11-01,Nacional,Famalicao,0.39,1.62,PrimeiraLiga,2025
1396324,2025-11-01,Rio Ave,Estoril,0.17,3.19,PrimeiraLiga,2025
1396320,2025-11-01,Casa Pia,Estrela,1.07,2.17,PrimeiraLiga,2025
1396326,2025-11-01,Guimaraes,Benfica,0.43,2.13,PrimeiraLiga,2025
1396318,2025-11-02,AVS,Tondela,0.92,2.0,PrimeiraLiga,2025
1396319,2025-11-02,Arouca,Moreirense,0.59,0.68,PrimeiraLiga,2025
1396321,2025-11-02,FC Porto,SC Braga,0.93,0.91,PrimeiraLiga,2025
1396322,2025-11-03,GIL Vicente,Santa Clara,0.57,0.56,PrimeiraLiga,2025
1396331,2025-11-07,Estoril,Arouca,1.71,0.78,PrimeiraLiga,2025
1396328,2025-11-08,Alverca,Rio Ave,1.67,0.6,PrimeiraLiga,2025
1396335,2025-11-08,Tondela,Guimaraes,1.05,1.27,PrimeiraLiga,2025
1396334,2025-11-08,Santa Clara,Sporting CP,0.74,1.67,PrimeiraLiga,2025
1396332,2025-11-09,Estrela,Nacional,2.22,1.26,PrimeiraLiga,2025
1396327,2025-11-09,AVS,GIL Vicente,1.75,1.95,PrimeiraLiga,2025
1396333,2025-11-09,Famalicao,FC Porto,0.37,1.32,PrimeiraLiga,2025
1396329,2025-11-09,Benfica,Casa Pia,2.06,1.27,PrimeiraLiga,2025
1396330,2025-11-09,SC Braga,Moreirense,2.06,0.91,PrimeiraLiga,2025
1396344,2025-11-28,Guimaraes,AVS,1.6,1.2,PrimeiraLiga,2025
1396340,2025-11-29,Moreirense,Famalicao,1.19,1.82,PrimeiraLiga,2025
1396337,2025-11-29,Casa Pia,Alverca,0.17,1.41,PrimeiraLiga,2025
1396341,2025-11-29,Nacional,Benfica,0.5,2.68,PrimeiraLiga,2025
1396339,2025-11-29,GIL Vicente,Tondela,0.49,1.16,PrimeiraLiga,2025
1396342,2025-11-30,Rio Ave,Santa Clara,1.76,1.05,PrimeiraLiga,2025
1396343,2025-11-30,Sporting CP,Estrela,2.65,0.11,PrimeiraLiga,2025
1396338,2025-11-30,FC Porto,Estoril,1.41,1.11,PrimeiraLiga,2025
1396336,2025-12-01,Arouca,SC Braga,0.06,2.92,PrimeiraLiga,2025
1396347,2025-12-05,Benfica,Sporting CP,1.37,0.5,PrimeiraLiga,2025
1396351,2025-12-06,Santa Clara,Casa Pia,1.77,0.31,PrimeiraLiga,2025
1396345,2025-12-06,AVS,Rio Ave,1.52,2.44,PrimeiraLiga,2025
1396350,2025-12-06,Famalicao,SC Braga,1.5,2.78,PrimeiraLiga,2025
1396348,2025-12-07,Estoril,Moreirense,1.88,2.41,PrimeiraLiga,2025
1396346,2025-12-07,Alverca,Nacional,2.07,0.92,PrimeiraLiga,2025
1396349,2025-12-07,Estrela,Arouca,3.27,0.48,PrimeiraLiga,2025
1396352,2025-12-07,Tondela,FC Porto,0.43,1.92,PrimeiraLiga,2025
1396353,2025-12-08,Guimaraes,GIL Vicente,0.45,0.22,PrimeiraLiga,2025
1396356,2025-12-13,Casa Pia,GIL Vicente,0.24,0.83,PrimeiraLiga,2025
1396361,2025-12-13,Rio Ave,Guimaraes,0.45,1.73,PrimeiraLiga,2025
1396362,2025-12-13,Sporting CP,AVS,2.79,0.67,PrimeiraLiga,2025
1396357,2025-12-14,Famalicao,Estoril,2.88,0.81,PrimeiraLiga,2025
1396359,2025-12-14,Moreirense,Benfica,0.42,0.86,PrimeiraLiga,2025
1396354,2025-12-14,Arouca,Alverca,1.69,0.21,PrimeiraLiga,2025
1396360,2025-12-15,Nacional,Tondela,2.35,3.28,PrimeiraLiga,2025
1396355,2025-12-15,SC Braga,Santa Clara,0.91,0.61,PrimeiraLiga,2025
1396358,2025-12-15,FC Porto,Estrela,2.89,0.18,PrimeiraLiga,2025
1396371,2025-12-19,Estoril,SC Braga,2.13,2.19,PrimeiraLiga,2025
1396366,2025-12-20,GIL Vicente,Rio Ave,1.25,0.27,PrimeiraLiga,2025
1396365,2025-12-20,Estrela,Moreirense,0.87,1.14,PrimeiraLiga,2025
1396363,2025-12-21,AVS,Nacional,1.27,1.3,PrimeiraLiga,2025
1396368,2025-12-21,Tondela,Casa Pia,1.75,1.15,PrimeiraLiga,2025
1396367,2025-12-21,Santa Clara,Arouca,0.49,0.28,PrimeiraLiga,2025
1396364,2025-12-22,Alverca,FC Porto,0.73,1.45,PrimeiraLiga,2025
1396370,2025-12-22,Benfica,Famalicao,1.12,0.2,PrimeiraLiga,2025
1396369,2025-12-23,Guimaraes,Sporting CP,0.73,2.58,PrimeiraLiga,2025
1396376,2025-12-27,Famalicao,Estrela,2.69,0.66,PrimeiraLiga,2025
1396375,2025-12-27,Estoril,Alverca,1.3,0.75,PrimeiraLiga,2025
1396372,2025-12-28,Arouca,GIL Vicente,1.36,1.88,PrimeiraLiga,2025
