date,home_team,away_team,home_xg,away_xg,league,season
2025-08-15,Rennes,Marseille,1.31418,2.07298,Ligue1,2025
2025-08-16,Lens,Lyon,1.87447,1.615,Ligue1,2025
2025-08-16,Monaco,Le Havre,1.88048,0.427494,Ligue1,2025
2025-08-16,Nice,Toulouse,0.95554,0.56945,Ligue1,2025
2025-08-17,Brest,Lille,1.49573,1.84218,Ligue1,2025
2025-08-17,Auxerre,Lorient,1.4925,1.84516,Ligue1,2025
2025-08-17,Angers,Paris FC,0.82142,0.71125,Ligue1,2025
2025-08-17,Metz,Strasbourg,0.184483,0.731013,Ligue1,2025
2025-08-17,Nantes,Paris Saint Germain,0.124428,1.35682,Ligue1,2025
2025-08-22,Paris Saint Germain,Angers,2.0878,0.176876,Ligue1,2025
2025-08-23,Marseille,Paris FC,3.337,1.05457,Ligue1,2025
2025-08-23,Nice,Auxerre,2.66284,2.24407,Ligue1,2025
2025-08-23,Lyon,Metz,2.35479,0.504863,Ligue1,2025
2025-08-24,Lorient,Rennes,3.4466,0.0728372,Ligue1,2025
2025-08-24,Strasbourg,Nantes,1.81743,0.425423,Ligue1,2025
2025-08-24,Le Havre,Lens,2.0398,1.29098,Ligue1,2025
2025-08-24,Toulouse,Brest,1.32432,0.750148,Ligue1,2025
2025-08-24,Lille,Monaco,2.41091,1.52213,Ligue1,2025
2025-08-29,Lens,Brest,4.42054,0.963409,Ligue1,2025
2025-08-30,Lorient,Lille,1.1603,3.70255,Ligue1,2025
2025-08-30,Nantes,Auxerre,0.418091,1.10996,Ligue1,2025
2025-08-30,Toulouse,Paris Saint Germain,2.33006,2.49609,Ligue1,2025
2025-08-31,Angers,Rennes,1.58619,1.73758,Ligue1,2025
2025-08-31,Le Havre,Nice,1.75553,0.715595,Ligue1,2025
2025-08-31,Paris FC,Metz,3.39898,1.6248,Ligue1,2025
2025-08-31,Monaco,Strasbourg,2.35547,1.7732,Ligue1,2025
2025-08-31,Lyon,Marseille,3.15727,0.896862,Ligue1,2025
2025-09-12,Marseille,Lorient,2.83367,0.187377,Ligue1,2025
2025-09-13,Nice,Nantes,2.34645,0.775945,Ligue1,2025
2025-09-13,Auxerre,Monaco,0.904229,1.62646,Ligue1,2025
2025-09-14,Lille,Toulouse,2.42116,1.15678,Ligue1,2025
2025-09-14,Brest,Paris FC,2.60519,1.85008,Ligue1,2025
2025-09-14,Metz,Angers,1.76271,1.98184,Ligue1,2025
2025-09-14,Paris Saint Germain,Lens,1.05815,1.2242,Ligue1,2025
2025-09-14,Strasbourg,Le Havre,1.43354,0.524832,Ligue1,2025
2025-09-14,Rennes,Lyon,2.20918,1.7381,Ligue1,2025
2025-09-19,Lyon,Angers,2.20483,0.677354,Ligue1,2025
2025-09-20,Nantes,Rennes,2.65629,1.44041,Ligue1,2025
2025-09-20,Brest,Nice,2.07376,2.26393,Ligue1,2025
2025-09-20,Lens,Lille,3.8174,1.89889,Ligue1,2025
2025-09-21,Paris FC,Strasbourg,1.9014,2.46459,Ligue1,2025
2025-09-21,Auxerre,Toulouse,0.883373,1.50957,Ligue1,2025
2025-09-21,Le Havre,Lorient,2.23396,1.26993,Ligue1,2025
2025-09-21,Monaco,Metz,3.497,1.91296,Ligue1,2025
2025-09-22,Marseille,Paris Saint Germain,1.77744,0.919565,Ligue1,2025
2025-09-26,Strasbourg,Marseille,1.0976,2.00258,Ligue1,2025
2025-09-27,Lorient,Monaco,2.09364,0.894035,Ligue1,2025
2025-09-27,Toulouse,Nantes,1.98573,1.8303,Ligue1,2025
2025-09-27,Paris Saint Germain,Auxerre,2.11672,0.73132,Ligue1,2025
2025-09-28,Nice,Paris FC,1.36997,1.49444,Ligue1,2025
2025-09-28,Angers,Brest,0.501827,1.34192,Ligue1,2025
2025-09-28,Lille,Lyon,1.65271,0.642572,Ligue1,2025
2025-09-28,Metz,Le Havre,0.39939,0.395921,Ligue1,2025
2025-09-28,Rennes,Lens,1.57438,1.51932,Ligue1,2025
2025-10-03,Paris FC,Lorient,1.83687,0.855852,Ligue1,2025
2025-10-04,Metz,Marseille,0.1529,2.67719,Ligue1,2025
2025-10-04,Brest,Nantes,1.44552,0.489862,Ligue1,2025
2025-10-04,Auxerre,Lens,1.27422,0.471027,Ligue1,2025
2025-10-05,Lyon,Toulouse,1.42206,1.36525,Ligue1,2025
2025-10-05,Le Havre,Rennes,1.98097,1.21285,Ligue1,2025
2025-10-05,Monaco,Nice,2.4556,1.13121,Ligue1,2025
2025-10-05,Strasbourg,Angers,4.2783,0.294622,Ligue1,2025
2025-10-05,Lille,Paris Saint Germain,0.647492,1.71207,Ligue1,2025
2025-10-17,Paris Saint Germain,Strasbourg,2.85659,1.92082,Ligue1,2025
2025-10-18,Nice,Lyon,1.16366,2.89867,Ligue1,2025
2025-10-18,Angers,Monaco,1.58102,1.65166,Ligue1,2025
2025-10-18,Marseille,Le Havre,4.20445,0.352985,Ligue1,2025
2025-10-19,Lens,Paris FC,1.98018,0.583966,Ligue1,2025
2025-10-19,Lorient,Brest,1.5878,1.56803,Ligue1,2025
2025-10-19,Toulouse,Metz,2.73037,0.119104,Ligue1,2025
2025-10-19,Rennes,Auxerre,1.93587,1.66634,Ligue1,2025
2025-10-19,Nantes,Lille,0.772603,2.7603,Ligue1,2025
2025-10-24,Paris FC,Nantes,0.951277,0.916827,Ligue1,2025
2025-10-25,Brest,Paris Saint Germain,1.89257,2.92453,Ligue1,2025
2025-10-25,Monaco,Toulouse,3.37276,0.584122,Ligue1,2025
2025-10-25,Lens,Marseille,1.87596,0.765479,Ligue1,2025
2025-10-26,Lille,Metz,3.85054,1.01476,Ligue1,2025
2025-10-26,Angers,Lorient,1.30397,2.00206,Ligue1,2025
2025-10-26,Auxerre,Le Havre,0.563862,1.52215,Ligue1,2025
2025-10-26,Rennes,Nice,1.54435,0.88734,Ligue1,2025
2025-10-26,Lyon,Strasbourg,1.14566,0.798152,Ligue1,2025
2025-10-29,Le Havre,Brest,0.556063,0.370311,Ligue1,2025
2025-10-29,Lorient,Paris Saint Germain,0.192946,1.28813,Ligue1,2025
2025-10-29,Nice,Lille,1.74459,0.661109,Ligue1,2025
2025-10-29,Metz,Lens,3.11925,1.23771,Ligue1,2025
2025-10-29,Marseille,Angers,1.58833,0.996929,Ligue1,2025
2025-10-29,Paris FC,Lyon,0.581508,1.21871,Ligue1,2025
2025-10-29,Nantes,Monaco,2.1261,4.10211,Ligue1,2025
2025-10-29,Toulouse,Rennes,1.62131,1.26096,Ligue1,2025
2025-10-29,Strasbourg,Auxerre,4.10806,0.68695,Ligue1,2025
2025-11-01,Paris Saint Germain,Nice,1.88647,0.3867,Ligue1,2025
2025-11-01,Monaco,Paris FC,0.820947,1.18048,Ligue1,2025
2025-11-01,Auxerre,Marseille,1.09464,0.698037,Ligue1,2025
2025-11-02,Rennes,Strasbourg,3.06877,2.08816,Ligue1,2025
2025-11-02,Lens,Lorient,3.21467,1.98367,Ligue1,2025
2025-11-02,Lille,Angers,2.2089,0.277522,Ligue1,2025
2025-11-02,Nantes,Metz,1.07598,1.36245,Ligue1,2025
2025-11-02,Toulouse,Le Havre,1.07851,1.07299,Ligue1,2025
2025-11-02,Brest,Lyon,1.63942,0.143862,Ligue1,2025
2025-11-07,Paris FC,Rennes,2.2285,1.36728,Ligue1,2025
2025-11-08,Marseille,Brest,3.09058,0.69584,Ligue1,2025
2025-11-08,Le Havre,Nantes,0.984753,0.353936,Ligue1,2025
2025-11-08,Monaco,Lens,2.4076,3.23933,Ligue1,2025
2025-11-09,Lorient,Toulouse,1.26999,1.15206,Ligue1,2025
2025-11-09,Angers,Auxerre,1.15143,0.589602,Ligue1,2025
2025-11-09,Metz,Nice,1.32977,0.784993,Ligue1,2025
2025-11-09,Strasbourg,Lille,0.768163,0.480004,Ligue1,2025
2025-11-09,Lyon,Paris Saint Germain,0.712588,1.69872,Ligue1,2025
2025-11-21,Nice,Marseille,1.36131,3.09163,Ligue1,2025
2025-11-22,Lens,Strasbourg,2.2242,0.400272,Ligue1,2025
2025-11-22,Rennes,Monaco,3.067,1.60818,Ligue1,2025
2025-11-22,Paris Saint Germain,Le Havre,4.11577,1.28573,Ligue1,2025
2025-11-23,Auxerre,Lyon,1.512,1.27606,Ligue1,2025
2025-11-23,Brest,Metz,3.36815,1.02855,Ligue1,2025
2025-11-23,Nantes,Lorient,0.915515,0.352154,Ligue1,2025
2025-11-23,Toulouse,Angers,1.85382,0.324057,Ligue1,2025
2025-11-23,Lille,Paris FC,4.14474,1.50332,Ligue1,2025
2025-11-28,Metz,Rennes,1.31354,0.980088,Ligue1,2025
2025-11-29,Monaco,Paris Saint Germain,0.637875,1.47676,Ligue1,2025
2025-11-29,Paris FC,Auxerre,1.80891,1.15143,Ligue1,2025
