date,home_team,away_team,home_xg,away_xg,league,season
2024-08-09,Preston,Sheffield Utd,0.64,1.02,Championship,2024
2024-08-09,Blackburn,Derby,2.05,1.08,Championship,2024
2024-08-10,Cardiff,Sunderland,1.02,1.8,Championship,2024
2024-08-10,Millwall,Watford,2.0,1.12,Championship,2024
2024-08-10,Leeds,Portsmouth,3.39,0.94,Championship,2024
2024-08-10,Hull City,Bristol City,1.67,1.25,Championship,2024
2024-08-10,Middlesbrough,Swansea,2.86,0.47,Championship,2024
2024-08-10,QPR,West Brom,0.85,1.49,Championship,2024
2024-08-10,Stoke City,Coventry,0.95,0.74,Championship,2024
2024-08-10,Oxford United,Norwich,0.91,0.83,Championship,2024
2024-08-11,Sheffield Wednesday,Plymouth,4.68,0.23,Championship,2024
2024-08-12,Luton,Burnley,1.43,1.46,Championship,2024
2024-08-16,Coventry,Oxford United,2.95,0.96,Championship,2024
2024-08-17,West Brom,Leeds,0.7,0.7,Championship,2024
2024-08-17,Derby,Middlesbrough,1.05,1.55,Championship,2024
2024-08-17,Portsmouth,Luton,0.93,0.95,Championship,2024
2024-08-17,Watford,Stoke City,2.27,0.85,Championship,2024
2024-08-17,Burnley,Cardiff,0.81,0.62,Championship,2024
2024-08-17,Bristol City,Millwall,2.74,2.22,Championship,2024
2024-08-17,Sheffield Utd,QPR,1.71,0.69,Championship,2024
2024-08-17,Norwich,Blackburn,2.06,0.89,Championship,2024
2024-08-17,Swansea,Preston,2.42,0.76,Championship,2024
2024-08-17,Plymouth,Hull City,0.69,0.8,Championship,2024
2024-08-18,Sunderland,Sheffield Wednesday,1.67,0.38,Championship,2024
2024-08-23,Sheffield Wednesday,Leeds,0.39,1.21,Championship,2024
2024-08-24,Bristol City,Coventry,0.66,0.64,Championship,2024
2024-08-24,Hull City,Millwall,0.82,0.8,Championship,2024
2024-08-24,QPR,Plymouth,2.17,0.14,Championship,2024
2024-08-24,Watford,Derby,1.13,0.74,Championship,2024
2024-08-24,Preston,Luton,0.26,1.64,Championship,2024
2024-08-24,Blackburn,Oxford United,0.82,0.89,Championship,2024
2024-08-24,Middlesbrough,Portsmouth,2.9,1.05,Championship,2024
2024-08-24,Norwich,Sheffield Utd,0.95,0.8,Championship,2024
2024-08-24,Stoke City,West Brom,1.79,1.53,Championship,2024
2024-08-24,Sunderland,Burnley,0.73,0.13,Championship,2024
2024-08-25,Swansea,Cardiff,1.4,0.68,Championship,2024
