date,home_team,away_team,home_xg,away_xg,league,season
2019-08-24,Parma Calcio 1913,Juventus,0.264026,1.88829,SerieA,2019
2019-08-24,Fiorentina,Napoli,1.94205,1.94511,SerieA,2019
2019-08-25,Udinese,AC Milan,0.777545,0.633654,SerieA,2019
2019-08-25,Verona,Bologna,0.109745,2.11,SerieA,2019
2019-08-25,Roma,Genoa,2.6256,1.1259,SerieA,2019
2019-08-25,Sampdoria,Lazio,0.627446,1.54375,SerieA,2019
2019-08-25,SPAL 2013,Atalanta,1.48495,1.70129,SerieA,2019
2019-08-25,Torino,Sassuolo,1.87227,1.35208,SerieA,2019
2019-08-25,Cagliari,Brescia,0.998907,1.32688,SerieA,2019
2019-08-26,Inter,Lecce,2.14366,0.408768,SerieA,2019
2019-08-30,Bologna,SPAL 2013,3.76497,0.850525,SerieA,2019
2019-08-31,AC Milan,Brescia,1.9308,0.860645,SerieA,2019
2019-08-31,Juventus,Napoli,2.0077,1.58762,SerieA,2019
2019-09-01,Lazio,Roma,2.07207,1.19504,SerieA,2019
2019-09-01,Lecce,Verona,0.994717,1.824,SerieA,2019
2019-09-01,Atalanta,Torino,1.83194,0.684714,SerieA,2019
2019-09-01,Cagliari,Inter,0.479896,1.77917,SerieA,2019
2019-09-01,Genoa,Fiorentina,2.41153,1.80442,SerieA,2019
2019-09-01,Sassuolo,Sampdoria,2.66279,1.24293,SerieA,2019
2019-09-01,Udinese,Parma Calcio 1913,1.69727,1.21449,SerieA,2019
2019-09-14,Fiorentina,Juventus,1.47787,0.324648,SerieA,2019
2019-09-14,Napoli,Sampdoria,1.72924,1.69786,SerieA,2019
2019-09-14,Inter,Udinese,1.56746,0.250925,SerieA,2019
2019-09-15,Genoa,Atalanta,1.35423,2.43373,SerieA,2019
2019-09-15,Brescia,Bologna,1.14311,3.68503,SerieA,2019
2019-09-15,Parma Calcio 1913,Cagliari,1.33287,0.684256,SerieA,2019
2019-09-15,SPAL 2013,Lazio,1.10476,1.46024,SerieA,2019
2019-09-15,Roma,Sassuolo,2.96035,0.84997,SerieA,2019
2019-09-15,Verona,AC Milan,0.465316,1.47177,SerieA,2019
2019-09-16,Torino,Lecce,1.5512,1.25479,SerieA,2019
2019-09-20,Cagliari,Genoa,1.24675,1.61461,SerieA,2019
2019-09-21,Udinese,Brescia,0.505205,0.810849,SerieA,2019
2019-09-21,Juventus,Verona,1.86372,1.8415,SerieA,2019
2019-09-21,AC Milan,Inter,1.09144,2.49224,SerieA,2019
2019-09-22,Sassuolo,SPAL 2013,2.01353,0.923321,SerieA,2019
2019-09-22,Bologna,Roma,1.34513,1.45512,SerieA,2019
2019-09-22,Lecce,Napoli,1.37591,3.0665,SerieA,2019
2019-09-22,Sampdoria,Torino,1.8371,0.216688,SerieA,2019
2019-09-22,Atalanta,Fiorentina,1.44964,1.40952,SerieA,2019
2019-09-22,Lazio,Parma Calcio 1913,2.00279,0.504659,SerieA,2019
2019-09-24,Verona,Udinese,0.973188,0.814274,SerieA,2019
2019-09-24,Brescia,Juventus,0.686153,1.88191,SerieA,2019
2019-09-25,Roma,Atalanta,2.21614,2.23314,SerieA,2019
2019-09-25,Fiorentina,Sampdoria,1.94827,0.642879,SerieA,2019
2019-09-25,Genoa,Bologna,0.213674,1.58656,SerieA,2019
2019-09-25,Inter,Lazio,1.74169,1.3648,SerieA,2019
2019-09-25,Napoli,Cagliari,1.89418,0.534885,SerieA,2019
2019-09-25,Parma Calcio 1913,Sassuolo,1.50602,0.505463,SerieA,2019
2019-09-25,SPAL 2013,Lecce,0.924939,1.89438,SerieA,2019
2019-09-26,Torino,AC Milan,1.0873,2.29514,SerieA,2019
2019-09-28,Juventus,SPAL 2013,2.36566,0.160279,SerieA,2019
2019-09-28,Sampdoria,Inter,1.31073,2.16553,SerieA,2019
2019-09-28,Sassuolo,Atalanta,0.442236,2.42758,SerieA,2019
2019-09-29,Napoli,Brescia,2.50124,1.14541,SerieA,2019
2019-09-29,Lazio,Genoa,1.61693,1.0028,SerieA,2019
2019-09-29,Lecce,Roma,0.793718,2.99876,SerieA,2019
2019-09-29,Udinese,Bologna,0.838641,0.759433,SerieA,2019
2019-09-29,Cagliari,Verona,2.14031,2.19656,SerieA,2019
2019-09-29,AC Milan,Fiorentina,0.593975,3.00943,SerieA,2019
2019-09-30,Parma Calcio 1913,Torino,3.27038,1.69923,SerieA,2019
2019-10-05,SPAL 2013,Parma Calcio 1913,1.30807,0.238942,SerieA,2019
2019-10-05,Verona,Sampdoria,0.667382,0.727876,SerieA,2019
2019-10-05,Genoa,AC Milan,1.65802,1.20462,SerieA,2019
2019-10-06,Fiorentina,Udinese,1.15966,0.77254,SerieA,2019
2019-10-06,Atalanta,Lecce,4.39219,0.999184,SerieA,2019
2019-10-06,Bologna,Lazio,3.37988,1.59819,SerieA,2019
2019-10-06,Roma,Cagliari,1.4212,1.03338,SerieA,2019
2019-10-06,Torino,Napoli,0.48114,0.840858,SerieA,2019
2019-10-06,Inter,Juventus,1.53885,1.22127,SerieA,2019
2019-10-19,Lazio,Atalanta,2.70407,2.56796,SerieA,2019
2019-10-19,Napoli,Verona,2.28168,1.73959,SerieA,2019
2019-10-19,Juventus,Bologna,1.85733,0.959285,SerieA,2019
2019-10-20,Sassuolo,Inter,0.885577,3.04913,SerieA,2019
2019-10-20,Cagliari,SPAL 2013,1.14716,0.917756,SerieA,2019
2019-10-20,Sampdoria,Roma,0.628013,0.443611,SerieA,2019
2019-10-20,Udinese,Torino,1.87593,0.603538,SerieA,2019
2019-10-20,Parma Calcio 1913,Genoa,2.5989,1.89911,SerieA,2019
2019-10-20,AC Milan,Lecce,1.7835,1.29111,SerieA,2019
2019-10-21,Brescia,Fiorentina,0.543738,0.82628,SerieA,2019
2019-10-25,Verona,Sassuolo,0.782917,1.05439,SerieA,2019
2019-10-26,Lecce,Juventus,1.05543,3.57172,SerieA,2019
2019-10-26,Inter,Parma Calcio 1913,2.41687,0.950313,SerieA,2019
2019-10-26,Genoa,Brescia,1.12256,1.16628,SerieA,2019
2019-10-27,Bologna,Sampdoria,2.25191,0.507876,SerieA,2019
2019-10-27,Atalanta,Udinese,5.83297,0.477769,SerieA,2019
2019-10-27,SPAL 2013,Napoli,0.470344,0.898916,SerieA,2019
2019-10-27,Torino,Cagliari,1.30837,0.509454,SerieA,2019
2019-10-27,Roma,AC Milan,1.66688,0.545215,SerieA,2019
2019-10-27,Fiorentina,Lazio,0.563956,2.00858,SerieA,2019
2019-10-29,Parma Calcio 1913,Verona,1.17096,0.372338,SerieA,2019
2019-10-29,Brescia,Inter,1.63039,0.769551,SerieA,2019
