date,home_team,away_team,home_xg,away_xg,league,season
2018-08-10,Manchester United,Leicester,1.5137,1.73813,EPL,2018
2018-08-11,Newcastle United,Tottenham,0.974497,2.58097,EPL,2018
2018-08-11,Watford,Brighton,1.42372,0.45504,EPL,2018
2018-08-11,Huddersfield,Chelsea,0.396115,2.31427,EPL,2018
2018-08-11,Fulham,Crystal Palace,0.638076,1.07816,EPL,2018
2018-08-11,Bournemouth,Cardiff,2.60022,1.50693,EPL,2018
2018-08-11,Wolverhampton Wanderers,Everton,0.891038,0.715382,EPL,2018
2018-08-12,Southampton,Burnley,1.01994,1.40827,EPL,2018
2018-08-12,Liverpool,West Ham,4.34421,0.404253,EPL,2018
2018-08-12,Arsenal,Manchester City,0.445187,2.0178,EPL,2018
2018-08-18,Cardiff,Newcastle United,1.15521,1.55405,EPL,2018
2018-08-18,West Ham,Bournemouth,1.10275,1.69077,EPL,2018
2018-08-18,Tottenham,Fulham,3.26713,1.44253,EPL,2018
2018-08-18,Leicester,Wolverhampton Wanderers,0.222843,1.09349,EPL,2018
2018-08-18,Everton,Southampton,2.02004,1.77471,EPL,2018
2018-08-18,Chelsea,Arsenal,1.71799,2.45798,EPL,2018
2018-08-19,Manchester City,Huddersfield,4.60356,0.663731,EPL,2018
2018-08-19,Burnley,Watford,0.392642,1.9171,EPL,2018
2018-08-19,Brighton,Manchester United,1.63672,1.56579,EPL,2018
2018-08-20,Crystal Palace,Liverpool,0.368608,2.82183,EPL,2018
2018-08-25,Wolverhampton Wanderers,Manchester City,1.26376,1.84293,EPL,2018
2018-08-25,Southampton,Leicester,0.542494,0.517935,EPL,2018
2018-08-25,Huddersfield,Cardiff,0.203453,1.06351,EPL,2018
2018-08-25,Bournemouth,Everton,2.5887,0.543665,EPL,2018
2018-08-25,Arsenal,West Ham,1.7852,1.17924,EPL,2018
2018-08-25,Liverpool,Brighton,1.81412,0.535616,EPL,2018
2018-08-26,Watford,Crystal Palace,1.14596,1.21905,EPL,2018
2018-08-26,Fulham,Burnley,1.92459,1.56882,EPL,2018
2018-08-26,Newcastle United,Chelsea,0.209337,1.49669,EPL,2018
2018-08-27,Manchester United,Tottenham,1.40321,1.80811,EPL,2018
2018-09-01,Leicester,Liverpool,0.981217,1.22722,EPL,2018
2018-09-01,West Ham,Wolverhampton Wanderers,0.888887,1.22301,EPL,2018
2018-09-01,Everton,Huddersfield,0.616013,0.660035,EPL,2018
2018-09-01,Crystal Palace,Southampton,2.35193,3.13612,EPL,2018
2018-09-01,Chelsea,Bournemouth,1.16408,0.950959,EPL,2018
2018-09-01,Brighton,Fulham,2.68216,1.51555,EPL,2018
2018-09-01,Manchester City,Newcastle United,2.46904,0.554763,EPL,2018
2018-09-02,Cardiff,Arsenal,0.77426,1.41005,EPL,2018
2018-09-02,Burnley,Manchester United,1.09923,2.90359,EPL,2018
2018-09-02,Watford,Tottenham,0.454309,0.582521,EPL,2018
2018-09-15,Tottenham,Liverpool,0.788168,3.01015,EPL,2018
2018-09-15,Newcastle United,Arsenal,0.412121,0.90461,EPL,2018
2018-09-15,Manchester City,Fulham,4.91621,0.342698,EPL,2018
2018-09-15,Huddersfield,Crystal Palace,0.87744,0.746631,EPL,2018
2018-09-15,Chelsea,Cardiff,2.67145,0.8276,EPL,2018
2018-09-15,Bournemouth,Leicester,2.22726,1.82502,EPL,2018
2018-09-15,Watford,Manchester United,1.17523,1.64902,EPL,2018
2018-09-16,Wolverhampton Wanderers,Burnley,3.3916,0.208994,EPL,2018
2018-09-16,Everton,West Ham,1.26774,1.52437,EPL,2018
2018-09-17,Southampton,Brighton,2.19521,1.97094,EPL,2018
2018-09-22,Fulham,Watford,1.77245,1.76133,EPL,2018
2018-09-22,Manchester United,Wolverhampton Wanderers,0.62283,1.1185,EPL,2018
2018-09-22,Liverpool,Southampton,1.77893,0.310467,EPL,2018
2018-09-22,Leicester,Huddersfield,1.80404,0.688176,EPL,2018
2018-09-22,Crystal Palace,Newcastle United,0.930793,0.229309,EPL,2018
2018-09-22,Cardiff,Manchester City,0.0980726,3.08415,EPL,2018
2018-09-22,Burnley,Bournemouth,2.29417,0.976413,EPL,2018
2018-09-22,Brighton,Tottenham,0.817174,2.11655,EPL,2018
2018-09-23,West Ham,Chelsea,1.0177,1.88344,EPL,2018
2018-09-23,Arsenal,Everton,0.930544,1.06523,EPL,2018
2018-09-29,West Ham,Manchester United,1.3029,0.865739,EPL,2018
2018-09-29,Wolverhampton Wanderers,Southampton,1.42507,0.679627,EPL,2018
2018-09-29,Newcastle United,Leicester,0.397301,1.34341,EPL,2018
2018-09-29,Manchester City,Brighton,2.90697,0.23023,EPL,2018
2018-09-29,Huddersfield,Tottenham,0.339245,2.33733,EPL,2018
2018-09-29,Everton,Fulham,2.31538,0.536317,EPL,2018
2018-09-29,Arsenal,Watford,1.57061,2.62141,EPL,2018
2018-09-29,Chelsea,Liverpool,1.77638,1.74071,EPL,2018
2018-09-30,Cardiff,Burnley,1.56707,0.111527,EPL,2018
2018-10-01,Bournemouth,Crystal Palace,1.97143,0.385841,EPL,2018
2018-10-05,Brighton,West Ham,1.02566,1.43652,EPL,2018
2018-10-06,Watford,Bournemouth,1.06613,3.28471,EPL,2018
2018-10-06,Tottenham,Cardiff,2.6517,1.13843,EPL,2018
2018-10-06,Leicester,Everton,1.10472,1.14952,EPL,2018
2018-10-06,Crystal Palace,Wolverhampton Wanderers,1.03714,0.755654,EPL,2018
2018-10-06,Burnley,Huddersfield,0.353128,1.02549,EPL,2018
2018-10-06,Manchester United,Newcastle United,2.40631,1.55962,EPL,2018
2018-10-07,Fulham,Arsenal,1.31588,1.13706,EPL,2018
2018-10-07,Southampton,Chelsea,1.487,3.54699,EPL,2018
2018-10-07,Liverpool,Manchester City,0.433994,1.07481,EPL,2018
2018-10-20,Chelsea,Manchester United,2.21163,1.11454,EPL,2018
2018-10-20,Wolverhampton Wanderers,Watford,0.47391,1.0684,EPL,2018
2018-10-20,West Ham,Tottenham,0.544268,1.11777,EPL,2018
2018-10-20,Newcastle United,Brighton,1.71169,0.675798,EPL,2018
2018-10-20,Manchester City,Burnley,4.48577,0.370236,EPL,2018
2018-10-20,Cardiff,Fulham,1.7562,0.947712,EPL,2018
2018-10-20,Bournemouth,Southampton,0.840403,0.589633,EPL,2018
2018-10-20,Huddersfield,Liverpool,0.638341,0.663819,EPL,2018
2018-10-21,Everton,Crystal Palace,1.92794,1.50174,EPL,2018
2018-10-22,Arsenal,Leicester,2.91637,0.932491,EPL,2018
2018-10-27,Liverpool,Cardiff,2.30176,0.643117,EPL,2018
2018-10-27,Fulham,Bournemouth,0.383833,2.10555,EPL,2018
2018-10-27,Brighton,Wolverhampton Wanderers,1.01337,1.38027,EPL,2018
2018-10-27,Watford,Huddersfield,2.29622,0.479655,EPL,2018
2018-10-27,Southampton,Newcastle United,1.19216,0.297646,EPL,2018
2018-10-27,Leicester,West Ham,1.95344,1.56009,EPL,2018
2018-10-28,Crystal Palace,Arsenal,2.38115,0.845197,EPL,2018
2018-10-28,Burnley,Chelsea,0.269828,3.01621,EPL,2018
2018-10-28,Manchester United,Everton,2.51393,1.67348,EPL,2018
2018-10-29,Tottenham,Manchester City,0.442436,1.93588,EPL,2018
2018-11-03,Bournemouth,Manchester United,1.928,3.29249,EPL,2018
2018-11-03,West Ham,Burnley,2.55739,0.882514,EPL,2018
2018-11-03,Newcastle United,Watford,0.691575,2.5452,EPL,2018
2018-11-03,Everton,Brighton,2.59305,0.676348,EPL,2018
2018-11-03,Cardiff,Leicester,0.922262,2.18288,EPL,2018
2018-11-03,Arsenal,Liverpool,1.62321,1.19558,EPL,2018
2018-11-03,Wolverhampton Wanderers,Tottenham,2.40643,1.63123,EPL,2018
2018-11-04,Manchester City,Southampton,2.76272,1.81466,EPL,2018
2018-11-04,Chelsea,Crystal Palace,1.88741,0.454547,EPL,2018
2018-11-05,Huddersfield,Fulham,0.51433,0.354166,EPL,2018
2018-11-10,Cardiff,Brighton,1.94297,0.767044,EPL,2018
2018-11-10,Southampton,Watford,1.20211,1.07573,EPL,2018
2018-11-10,Newcastle United,Bournemouth,2.57545,1.91687,EPL,2018
2018-11-10,Leicester,Burnley,1.5091,0.368393,EPL,2018
2018-11-10,Huddersfield,West Ham,1.17524,1.44113,EPL,2018
2018-11-10,Crystal Palace,Tottenham,0.688016,1.55381,EPL,2018
2018-11-11,Liverpool,Fulham,2.22417,0.571301,EPL,2018
2018-11-11,Chelsea,Everton,1.16298,0.198027,EPL,2018
2018-11-11,Manchester City,Manchester United,2.02764,0.97089,EPL,2018
2018-11-11,Arsenal,Wolverhampton Wanderers,0.965843,1.86549,EPL,2018
2018-11-24,West Ham,Manchester City,0.829504,2.95852,EPL,2018
2018-11-24,Watford,Liverpool,0.673382,1.45314,EPL,2018
2018-11-24,Manchester United,Crystal Palace,1.34245,1.05292,EPL,2018
2018-11-24,Fulham,Southampton,1.3875,1.67163,EPL,2018
2018-11-24,Everton,Cardiff,2.48066,0.879108,EPL,2018
2018-11-24,Brighton,Leicester,0.862315,1.12521,EPL,2018
2018-11-24,Tottenham,Chelsea,3.34649,0.962804,EPL,2018
2018-11-25,Bournemouth,Arsenal,0.650884,1.71044,EPL,2018
2018-11-25,Wolverhampton Wanderers,Huddersfield,0.701036,0.627281,EPL,2018
2018-11-26,Burnley,Newcastle United,1.49487,1.67701,EPL,2018
2018-11-30,Cardiff,Wolverhampton Wanderers,1.09264,0.987623,EPL,2018
2018-12-01,Newcastle United,West Ham,1.12583,2.62697,EPL,2018
2018-12-01,Manchester City,Bournemouth,2.83557,0.715009,EPL,2018
2018-12-01,Leicester,Watford,1.41758,1.19923,EPL,2018
2018-12-01,Huddersfield,Brighton,0.558083,1.67998,EPL,2018
2018-12-01,Crystal Palace,Burnley,2.03785,0.302477,EPL,2018
2018-12-01,Southampton,Manchester United,0.623954,0.904803,EPL,2018
2018-12-02,Chelsea,Fulham,2.17105,0.285256,EPL,2018
2018-12-02,Arsenal,Tottenham,2.71421,1.0926,EPL,2018
2018-12-02,Liverpool,Everton,3.07574,1.23014,EPL,2018
2018-12-04,Brighton,Crystal Palace,1.2521,1.5329,EPL,2018
2018-12-04,Bournemouth,Huddersfield,1.07393,1.5631,EPL,2018
2018-12-04,West Ham,Cardiff,1.57488,1.93448,EPL,2018
2018-12-04,Watford,Manchester City,1.672,2.51933,EPL,2018
2018-12-05,Wolverhampton Wanderers,Chelsea,0.682893,1.10702,EPL,2018
2018-12-05,Fulham,Leicester,1.47593,1.21575,EPL,2018
2018-12-05,Burnley,Liverpool,1.05809,2.73897,EPL,2018
2018-12-05,Everton,Newcastle United,2.10943,1.52214,EPL,2018
2018-12-05,Manchester United,Arsenal,1.33679,1.73226,EPL,2018
2018-12-05,Tottenham,Southampton,1.73642,1.82434,EPL,2018
2018-12-08,Bournemouth,Liverpool,0.279142,1.80619,EPL,2018
2018-12-08,West Ham,Crystal Palace,1.53635,0.934613,EPL,2018
2018-12-08,Manchester United,Fulham,3.15444,1.23251,EPL,2018
2018-12-08,Cardiff,Southampton,1.55832,0.501128,EPL,2018
2018-12-08,Burnley,Brighton,1.81251,0.951507,EPL,2018
2018-12-08,Arsenal,Huddersfield,2.02156,0.308361,EPL,2018
2018-12-08,Chelsea,Manchester City,0.526329,0.740048,EPL,2018
2018-12-08,Leicester,Tottenham,0.357742,0.917968,EPL,2018
2018-12-09,Newcastle United,Wolverhampton Wanderers,0.4601,1.57799,EPL,2018
2018-12-10,Everton,Watford,1.72686,1.63043,EPL,2018
2018-12-15,Manchester City,Everton,1.79848,1.6235,EPL,2018
2018-12-15,Wolverhampton Wanderers,Bournemouth,2.02223,0.52685,EPL,2018
2018-12-15,Watford,Cardiff,1.64998,0.485768,EPL,2018
2018-12-15,Tottenham,Burnley,1.74625,0.451196,EPL,2018
2018-12-15,Huddersfield,Newcastle United,0.671382,0.931041,EPL,2018
2018-12-15,Crystal Palace,Leicester,0.39698,0.895305,EPL,2018
2018-12-15,Fulham,West Ham,1.03424,0.75325,EPL,2018
2018-12-16,Southampton,Arsenal,1.21163,1.85763,EPL,2018
2018-12-16,Brighton,Chelsea,0.26126,1.6111,EPL,2018
2018-12-16,Liverpool,Manchester United,2.60435,0.658049,EPL,2018
2018-12-21,Wolverhampton Wanderers,Liverpool,0.763821,2.16356,EPL,2018
2018-12-22,Arsenal,Burnley,1.4656,1.03237,EPL,2018
2018-12-22,West Ham,Watford,2.06507,2.32983,EPL,2018
2018-12-22,Newcastle United,Fulham,0.289508,0.245408,EPL,2018
2018-12-22,Manchester City,Crystal Palace,1.27118,1.14609,EPL,2018
2018-12-22,Huddersfield,Southampton,1.0038,2.60172,EPL,2018
2018-12-22,Chelsea,Leicester,2.40458,0.456492,EPL,2018
2018-12-22,Bournemouth,Brighton,0.892502,0.825478,EPL,2018
2018-12-22,Cardiff,Manchester United,1.27173,2.72523,EPL,2018
2018-12-23,Everton,Tottenham,1.00121,2.55514,EPL,2018
2018-12-26,Fulham,Wolverhampton Wanderers,1.2769,1.35896,EPL,2018
2018-12-26,Tottenham,Bournemouth,2.23457,1.21736,EPL,2018
2018-12-26,Manchester United,Huddersfield,1.79848,1.40594,EPL,2018
2018-12-26,Liverpool,Newcastle United,3.24988,0.456309,EPL,2018
2018-12-26,Leicester,Manchester City,1.55714,1.34781,EPL,2018
2018-12-26,Crystal Palace,Cardiff,2.43202,1.05926,EPL,2018
2018-12-26,Burnley,Everton,1.88646,1.8875,EPL,2018
2018-12-26,Brighton,Arsenal,1.38502,0.789138,EPL,2018
2018-12-26,Watford,Chelsea,1.24414,2.1956,EPL,2018
2018-12-27,Southampton,West Ham,1.28665,1.26973,EPL,2018
2018-12-29,Watford,Newcastle United,1.05566,0.661713,EPL,2018
2018-12-29,Tottenham,Wolverhampton Wanderers,0.277704,1.20867,EPL,2018
2018-12-29,Leicester,Cardiff,1.51648,0.493212,EPL,2018
2018-12-29,Fulham,Huddersfield,1.72386,0.276791,EPL,2018
