date,home_team,away_team,home_xg,away_xg,league,season
2014-08-16,Manchester United,Swansea,1.16635,0.278076,EPL,2014
2014-08-16,Leicester,Everton,1.2783,0.613273,EPL,2014
2014-08-16,Queens Park Rangers,Hull,1.90067,1.11757,EPL,2014
2014-08-16,Stoke,Aston Villa,0.423368,0.909774,EPL,2014
2014-08-16,West Bromwich Albion,Sunderland,1.68343,0.991901,EPL,2014
2014-08-16,West Ham,Tottenham,1.8531,1.01706,EPL,2014
2014-08-16,Arsenal,Crystal Palace,1.55411,0.158151,EPL,2014
2014-08-17,Liverpool,Southampton,1.33192,1.55248,EPL,2014
2014-08-17,Newcastle United,Manchester City,0.965583,1.48053,EPL,2014
2014-08-18,Burnley,Chelsea,0.371141,2.12996,EPL,2014
2014-08-23,Aston Villa,Newcastle United,0.507525,0.699295,EPL,2014
2014-08-23,Chelsea,Leicester,2.02939,0.550894,EPL,2014
2014-08-23,Crystal Palace,West Ham,0.617283,1.33957,EPL,2014
2014-08-23,Southampton,West Bromwich Albion,0.665853,0.665791,EPL,2014
2014-08-23,Swansea,Burnley,0.914215,0.843331,EPL,2014
2014-08-23,Everton,Arsenal,1.33429,1.43355,EPL,2014
2014-08-24,Hull,Stoke,0.870175,1.60916,EPL,2014
2014-08-24,Tottenham,Queens Park Rangers,2.38894,1.07617,EPL,2014
2014-08-24,Sunderland,Manchester United,0.666489,0.941557,EPL,2014
2014-08-25,Manchester City,Liverpool,1.31375,0.901889,EPL,2014
2014-08-30,Burnley,Manchester United,0.513746,0.467281,EPL,2014
2014-08-30,Manchester City,Stoke,0.891768,0.299792,EPL,2014
2014-08-30,Newcastle United,Crystal Palace,1.69776,1.66056,EPL,2014
2014-08-30,Queens Park Rangers,Sunderland,1.27277,0.964343,EPL,2014
2014-08-30,Swansea,West Bromwich Albion,2.02641,0.696665,EPL,2014
2014-08-30,West Ham,Southampton,0.635223,1.57513,EPL,2014
2014-08-30,Everton,Chelsea,1.4491,2.02665,EPL,2014
2014-08-31,Aston Villa,Hull,0.639316,0.28888,EPL,2014
2014-08-31,Tottenham,Liverpool,0.48592,2.74317,EPL,2014
2014-08-31,Leicester,Arsenal,0.809743,2.29649,EPL,2014
2014-09-13,Arsenal,Manchester City,2.07804,2.30834,EPL,2014
2014-09-13,Chelsea,Swansea,3.56581,1.02153,EPL,2014
2014-09-13,Crystal Palace,Burnley,0.780534,1.2493,EPL,2014
2014-09-13,Southampton,Newcastle United,2.11739,1.15026,EPL,2014
