date,home_team,away_team,home_xg,away_xg,league,season
2014-08-08,Reims,Paris Saint Germain,1.36787,2.65538,Ligue1,2014
2014-08-09,SC Bastia,Marseille,1.39689,1.31751,Ligue1,2014
2014-08-09,Evian Thonon Gaillard,Caen,0.813737,1.23869,Ligue1,2014
2014-08-09,Guingamp,Saint-Etienne,0.63294,1.49532,Ligue1,2014
2014-08-09,Lille,Metz,1.54468,0.0571371,Ligue1,2014
2014-08-09,Montpellier,Bordeaux,1.01756,0.750184,Ligue1,2014
2014-08-09,Nantes,Lens,1.025,0.167128,Ligue1,2014
2014-08-09,Nice,Toulouse,2.21481,1.56361,Ligue1,2014
2014-08-10,Lyon,Rennes,2.064,0.375946,Ligue1,2014
2014-08-10,Monaco,Lorient,2.09333,1.6254,Ligue1,2014
2014-08-15,Caen,Lille,0.273799,0.945961,Ligue1,2014
2014-08-16,Paris Saint Germain,SC Bastia,1.50758,0.164539,Ligue1,2014
2014-08-16,Rennes,Evian Thonon Gaillard,1.81988,1.06246,Ligue1,2014
2014-08-16,Toulouse,Lyon,1.43956,1.28964,Ligue1,2014
2014-08-16,Lens,Guingamp,0.908766,1.00409,Ligue1,2014
2014-08-16,Lorient,Nice,1.03357,0.326763,Ligue1,2014
2014-08-16,Metz,Nantes,1.21778,0.623268,Ligue1,2014
2014-08-17,Marseille,Montpellier,1.10223,1.55953,Ligue1,2014
2014-08-17,Saint-Etienne,Reims,2.42892,0.285467,Ligue1,2014
2014-08-17,Bordeaux,Monaco,3.76512,0.575148,Ligue1,2014
2014-08-22,Evian Thonon Gaillard,Paris Saint Germain,0.632883,0.388902,Ligue1,2014
2014-08-23,Guingamp,Marseille,0.452052,0.708459,Ligue1,2014
2014-08-23,Lille,Lorient,0.782421,0.335937,Ligue1,2014
2014-08-23,Nice,Bordeaux,0.830133,1.39097,Ligue1,2014
2014-08-23,Reims,Caen,1.8721,1.80265,Ligue1,2014
2014-08-23,Montpellier,Metz,1.59321,1.5187,Ligue1,2014
2014-08-23,SC Bastia,Toulouse,1.14876,0.714399,Ligue1,2014
2014-08-24,Lyon,Lens,0.907071,1.83188,Ligue1,2014
2014-08-24,Saint-Etienne,Rennes,1.16489,0.364811,Ligue1,2014
2014-08-24,Nantes,Monaco,2.58841,0.835173,Ligue1,2014
2014-08-29,Marseille,Nice,4.68663,0.699986,Ligue1,2014
2014-08-30,Monaco,Lille,1.74105,0.209403,Ligue1,2014
2014-08-30,Nantes,Montpellier,1.27017,0.127161,Ligue1,2014
2014-08-30,Toulouse,Evian Thonon Gaillard,0.851431,0.710663,Ligue1,2014
2014-08-30,Caen,Rennes,0.419379,1.17366,Ligue1,2014
2014-08-30,Lens,Reims,2.67759,1.28585,Ligue1,2014
2014-08-30,Lorient,Guingamp,2.04974,0.607468,Ligue1,2014
2014-08-31,Bordeaux,SC Bastia,1.35871,1.03398,Ligue1,2014
2014-08-31,Metz,Lyon,1.50793,2.14951,Ligue1,2014
2014-08-31,Paris Saint Germain,Saint-Etienne,1.60888,0.384577,Ligue1,2014
2014-09-12,Lyon,Monaco,1.78993,0.920354,Ligue1,2014
2014-09-13,Rennes,Paris Saint Germain,0.28586,1.49453,Ligue1,2014
2014-09-13,Saint-Etienne,Caen,1.40877,0.54212,Ligue1,2014
2014-09-13,Reims,Toulouse,0.295284,1.54377,Ligue1,2014
2014-09-13,Montpellier,Lorient,1.48717,0.37765,Ligue1,2014
2014-09-13,Nice,Metz,0.787783,0.509534,Ligue1,2014
2014-09-13,SC Bastia,Lens,0.689205,0.302581,Ligue1,2014
2014-09-14,Lille,Nantes,1.46293,0.987708,Ligue1,2014
2014-09-14,Guingamp,Bordeaux,1.68757,0.289488,Ligue1,2014
2014-09-14,Evian Thonon Gaillard,Marseille,0.912171,1.12115,Ligue1,2014
2014-09-19,Bordeaux,Evian Thonon Gaillard,0.539429,0.365111,Ligue1,2014
2014-09-20,Marseille,Rennes,1.4979,1.37752,Ligue1,2014
2014-09-20,Lorient,Reims,0.236254,0.826222,Ligue1,2014
2014-09-20,Metz,SC Bastia,1.75071,0.445841,Ligue1,2014
2014-09-20,Nantes,Nice,1.9684,0.0802175,Ligue1,2014
2014-09-20,Toulouse,Caen,3.64275,0.664786,Ligue1,2014
2014-09-21,Lille,Montpellier,0.816887,0.349895,Ligue1,2014
2014-09-21,Lens,Saint-Etienne,0.880858,1.03801,Ligue1,2014
2014-09-21,Monaco,Guingamp,1.44179,0.0833917,Ligue1,2014
2014-09-21,Paris Saint Germain,Lyon,1.71499,0.538028,Ligue1,2014
2014-09-23,Reims,Marseille,0.383029,3.62665,Ligue1,2014
2014-09-23,Rennes,Toulouse,0.642791,0.479571,Ligue1,2014
2014-09-24,Evian Thonon Gaillard,Lens,0.96835,0.860457,Ligue1,2014
2014-09-24,Guingamp,Metz,0.74288,0.329026,Ligue1,2014
2014-09-24,Lyon,Lorient,2.15635,0.450279,Ligue1,2014
2014-09-24,Montpellier,Monaco,0.381379,0.821933,Ligue1,2014
2014-09-24,Nice,Lille,0.86697,0.220894,Ligue1,2014
2014-09-24,SC Bastia,Nantes,0.328904,1.6641,Ligue1,2014
2014-09-24,Caen,Paris Saint Germain,0.943355,2.14743,Ligue1,2014
2014-09-25,Saint-Etienne,Bordeaux,2.12624,1.03818,Ligue1,2014
2014-09-27,Monaco,Nice,0.582276,0.392234,Ligue1,2014
2014-09-27,Toulouse,Paris Saint Germain,0.661996,0.504659,Ligue1,2014
2014-09-27,Montpellier,Guingamp,0.958,0.440641,Ligue1,2014
2014-09-27,Metz,Reims,1.57463,0.119753,Ligue1,2014
2014-09-27,Lille,SC Bastia,0.668915,0.464606,Ligue1,2014
2014-09-27,Lorient,Evian Thonon Gaillard,0.791519,0.834365,Ligue1,2014
2014-09-28,Bordeaux,Rennes,1.73816,2.28274,Ligue1,2014
2014-09-28,Lens,Caen,0.518773,0.375391,Ligue1,2014
2014-09-28,Nantes,Lyon,1.90868,0.693743,Ligue1,2014
2014-09-28,Marseille,Saint-Etienne,1.12373,0.348437,Ligue1,2014
2014-10-03,Reims,Bordeaux,0.457543,0.617068,Ligue1,2014
2014-10-04,Caen,Marseille,0.496129,2.73148,Ligue1,2014
2014-10-04,Nice,Montpellier,1.13335,0.520645,Ligue1,2014
2014-10-04,SC Bastia,Lorient,0.307003,0.692365,Ligue1,2014
2014-10-04,Rennes,Lens,2.26447,0.191323,Ligue1,2014
