fixture_id,date,home_team,away_team,home_xg,away_xg,league,season
1215844,2024-08-09,Preston,Sheffield Utd,0.64,1.02,Championship,2024
1215843,2024-08-09,Blackburn,Derby,2.05,1.08,Championship,2024
1215845,2024-08-10,Cardiff,Sunderland,1.02,1.8,Championship,2024
1215849,2024-08-10,Millwall,Watford,2.0,1.12,Championship,2024
1215847,2024-08-10,Leeds,Portsmouth,3.39,0.94,Championship,2024
1215846,2024-08-10,Hull City,Bristol City,1.67,1.25,Championship,2024
1215848,2024-08-10,Middlesbrough,Swansea,2.86,0.47,Championship,2024
1215851,2024-08-10,QPR,West Brom,0.85,1.49,Championship,2024
1215852,2024-08-10,Stoke City,Coventry,0.95,0.74,Championship,2024
1215850,2024-08-10,Oxford United,Norwich,0.91,0.83,Championship,2024
1215853,2024-08-11,Sheffield Wednesday,Plymouth,4.68,0.23,Championship,2024
1215854,2024-08-12,Luton,Burnley,1.43,1.46,Championship,2024
1215857,2024-08-16,Coventry,Oxford United,2.95,0.96,Championship,2024
1215866,2024-08-17,West Brom,Leeds,0.7,0.7,Championship,2024
1215858,2024-08-17,Derby,Middlesbrough,1.05,1.55,Championship,2024
1215861,2024-08-17,Portsmouth,Luton,0.93,0.95,Championship,2024
1215865,2024-08-17,Watford,Stoke City,2.27,0.85,Championship,2024
1215856,2024-08-17,Burnley,Cardiff,0.81,0.62,Championship,2024
1215855,2024-08-17,Bristol City,Millwall,2.74,2.22,Championship,2024
1215862,2024-08-17,Sheffield Utd,QPR,1.71,0.69,Championship,2024
1215859,2024-08-17,Norwich,Blackburn,2.06,0.89,Championship,2024
1215864,2024-08-17,Swansea,Preston,2.42,0.76,Championship,2024
1215860,2024-08-17,Plymouth,Hull City,0.69,0.8,Championship,2024
1215863,2024-08-18,Sunderland,Sheffield Wednesday,1.67,0.38,Championship,2024
1215874,2024-08-23,Sheffield Wednesday,Leeds,0.39,1.21,Championship,2024
1215868,2024-08-24,Bristol City,Coventry,0.66,0.64,Championship,2024
1215869,2024-08-24,Hull City,Millwall,0.82,0.8,Championship,2024
1215873,2024-08-24,QPR,Plymouth,2.17,0.14,Championship,2024
1215878,2024-08-24,Watford,Derby,1.13,0.74,Championship,2024
1215872,2024-08-24,Preston,Luton,0.26,1.64,Championship,2024
1215867,2024-08-24,Blackburn,Oxford United,0.82,0.89,Championship,2024
1215870,2024-08-24,Middlesbrough,Portsmouth,2.9,1.05,Championship,2024
1215871,2024-08-24,Norwich,Sheffield Utd,0.95,0.8,Championship,2024
1215875,2024-08-24,Stoke City,West Brom,1.79,1.53,Championship,2024
1215876,2024-08-24,Sunderland,Burnley,0.73,0.13,Championship,2024
1215877,2024-08-25,Swansea,Cardiff,1.4,0.68,Championship,2024
1215884,2024-08-30,Luton,QPR,1.42,0.85,Championship,2024
1215880,2024-08-31,Cardiff,Middlesbrough,0.55,0.81,Championship,2024
1215879,2024-08-31,Burnley,Blackburn,0.85,0.31,Championship,2024
1215881,2024-08-31,Coventry,Norwich,0.98,0.35,Championship,2024
1215885,2024-08-31,Millwall,Sheffield Wednesday,2.78,0.16,Championship,2024
1215890,2024-08-31,West Brom,Swansea,2.4,0.46,Championship,2024
1215883,2024-08-31,Leeds,Hull City,1.46,0.49,Championship,2024
1215882,2024-08-31,Derby,Bristol City,1.67,1.07,Championship,2024
1215886,2024-08-31,Oxford United,Preston,1.82,1.05,Championship,2024
1215888,2024-08-31,Portsmouth,Sunderland,0.37,1.99,Championship,2024
1215887,2024-08-31,Plymouth,Stoke City,0.77,1.6,Championship,2024
1215889,2024-09-01,Sheffield Utd,Watford,2.24,0.78,Championship,2024
1215893,2024-09-13,Hull City,Sheffield Utd,1.03,0.61,Championship,2024
1215896,2024-09-14,Millwall,Luton,0.97,0.58,Championship,2024
1215894,2024-09-14,Leeds,Burnley,1.24,0.66,Championship,2024
1215897,2024-09-14,Oxford United,Stoke City,1.27,0.53,Championship,2024
1215902,2024-09-14,Watford,Coventry,1.76,2.26,Championship,2024
1215891,2024-09-14,Blackburn,Bristol City,0.98,0.74,Championship,2024
1215892,2024-09-14,Derby,Cardiff,1.41,0.34,Championship,2024
1215895,2024-09-14,Middlesbrough,Preston,1.64,0.44,Championship,2024
1215900,2024-09-14,Sheffield Wednesday,QPR,0.82,1.29,Championship,2024
1215901,2024-09-14,Swansea,Norwich,0.71,1.13,Championship,2024
1215898,2024-09-14,Plymouth,Sunderland,1.73,1.64,Championship,2024
1215899,2024-09-15,Portsmouth,West Brom,0.7,2.27,Championship,2024
1215912,2024-09-20,Stoke City,Hull City,0.9,1.43,Championship,2024
1215908,2024-09-21,Norwich,Watford,2.72,1.67,Championship,2024
1215910,2024-09-21,QPR,Millwall,0.85,1.87,Championship,2024
