fixture_id,date,home_team,away_team,home_xg,away_xg,league,season
1299128,2024-09-25,AZ Alkmaar,IF Elfsborg,2.7,0.14,EL,2024
1299129,2024-09-25,Bodo/Glimt,FC Porto,2.09,2.56,EL,2024
1299134,2024-09-25,Manchester United,Twente,1.37,0.54,EL,2024
1299135,2024-09-25,Nice,Real Sociedad,1.28,0.74,EL,2024
1299131,2024-09-25,FC Midtjylland,1899 Hoffenheim,2.23,1.48,EL,2024
1299136,2024-09-25,Anderlecht,Ferencvarosi TC,1.43,0.77,EL,2024
1299133,2024-09-25,Ludogorets,Slavia Praha,0.9,0.93,EL,2024
1299130,2024-09-25,Dynamo Kyiv,Lazio,0.49,2.24,EL,2024
1299132,2024-09-25,Galatasaray,PAOK,2.42,0.87,EL,2024
1299138,2024-09-26,Malmo FF,Rangers,0.44,2.63,EL,2024
1299137,2024-09-26,Fenerbahçe,Union St. Gilloise,1.57,2.27,EL,2024
1299145,2024-09-26,Tottenham,Qarabag,1.43,2.19,EL,2024
1299142,2024-09-26,Lyon,Olympiakos Piraeus,1.43,1.23,EL,2024
1299140,2024-09-26,Eintracht Frankfurt,Plzen,1.47,1.24,EL,2024
1299139,2024-09-26,Ajax,Beşiktaş,2.23,0.6,EL,2024
1299144,2024-09-26,SC Braga,Maccabi Tel Aviv,3.31,1.71,EL,2024
1299143,2024-09-26,AS Roma,Athletic Club,0.44,0.79,EL,2024
1299141,2024-09-26,FCSB,Rīgas FS,2.14,0.68,EL,2024
1299154,2024-10-03,1899 Hoffenheim,Dynamo Kyiv,1.48,0.23,EL,2024
1299147,2024-10-03,Lazio,Nice,1.96,1.03,EL,2024
1299151,2024-10-03,Real Sociedad,Anderlecht,1.22,0.86,EL,2024
1299149,2024-10-03,Olympiakos Piraeus,SC Braga,1.24,1.59,EL,2024
1299150,2024-10-03,Qarabag,Malmo FF,0.94,0.81,EL,2024
1299153,2024-10-03,Slavia Praha,Ajax,1.16,1.51,EL,2024
1299148,2024-10-03,Maccabi Tel Aviv,FC Midtjylland,2.43,1.54,EL,2024
1299146,2024-10-03,Ferencvarosi TC,Tottenham,1.32,1.24,EL,2024
1299152,2024-10-03,Rīgas FS,Galatasaray,1.19,2.35,EL,2024
1299158,2024-10-03,FC Porto,Manchester United,2.13,1.61,EL,2024
1299161,2024-10-03,Rangers,Lyon,2.04,2.25,EL,2024
1299157,2024-10-03,IF Elfsborg,AS Roma,1.29,1.52,EL,2024
1299159,2024-10-03,Twente,Fenerbahçe,1.86,0.94,EL,2024
1299155,2024-10-03,Athletic Club,AZ Alkmaar,1.42,0.37,EL,2024
1299156,2024-10-03,Beşiktaş,Eintracht Frankfurt,2.61,2.34,EL,2024
1299163,2024-10-03,Plzen,Ludogorets,0.78,1.03,EL,2024
1299160,2024-10-03,PAOK,FCSB,2.02,0.72,EL,2024
1299162,2024-10-03,Union St. Gilloise,Bodo/Glimt,1.77,1.37,EL,2024
1299165,2024-10-23,SC Braga,Bodo/Glimt,2.37,0.88,EL,2024
