date,home_team,away_team,home_xg,away_xg,league,season
2017-08-18,Bayern Munich,Bayer Leverkusen,2.77906,1.8866,Bundesliga,2017
2017-08-19,Hoffenheim,Werder Bremen,0.97427,0.806833,Bundesliga,2017
2017-08-19,Hertha Berlin,VfB Stuttgart,0.436556,0.879388,Bundesliga,2017
2017-08-19,Hamburger SV,Augsburg,0.55238,0.573987,Bundesliga,2017
2017-08-19,Mainz 05,Hannover 96,0.526663,0.610149,Bundesliga,2017
2017-08-19,Wolfsburg,Borussia Dortmund,0.495065,1.12424,Bundesliga,2017
2017-08-19,Schalke 04,RasenBallsport Leipzig,1.91233,0.791215,Bundesliga,2017
2017-08-20,Freiburg,Eintracht Frankfurt,0.231368,1.54296,Bundesliga,2017
2017-08-20,Borussia M.Gladbach,FC Cologne,1.62503,0.837903,Bundesliga,2017
2017-08-25,FC Cologne,Hamburger SV,1.88741,1.64554,Bundesliga,2017
2017-08-26,Werder Bremen,Bayern Munich,0.229698,1.39955,Bundesliga,2017
2017-08-26,Eintracht Frankfurt,Wolfsburg,0.926888,1.07528,Bundesliga,2017
2017-08-26,Bayer Leverkusen,Hoffenheim,2.43586,0.68001,Bundesliga,2017
2017-08-26,Augsburg,Borussia M.Gladbach,2.45658,1.3232,Bundesliga,2017
2017-08-26,VfB Stuttgart,Mainz 05,2.08775,0.385982,Bundesliga,2017
2017-08-26,Borussia Dortmund,Hertha Berlin,2.06987,0.406341,Bundesliga,2017
2017-08-27,RasenBallsport Leipzig,Freiburg,2.85363,0.456207,Bundesliga,2017
2017-08-27,Hannover 96,Schalke 04,0.805466,0.403031,Bundesliga,2017
2017-09-08,Hamburger SV,RasenBallsport Leipzig,1.17417,1.37657,Bundesliga,2017
2017-09-09,Mainz 05,Bayer Leverkusen,1.33781,0.964768,Bundesliga,2017
2017-09-09,Wolfsburg,Hannover 96,1.13451,0.480156,Bundesliga,2017
2017-09-09,Freiburg,Borussia Dortmund,0.490076,1.56801,Bundesliga,2017
2017-09-09,Borussia M.Gladbach,Eintracht Frankfurt,0.632041,0.614198,Bundesliga,2017
2017-09-09,Augsburg,FC Cologne,2.27655,0.458374,Bundesliga,2017
2017-09-09,Hoffenheim,Bayern Munich,0.612108,1.51192,Bundesliga,2017
2017-09-10,Hertha Berlin,Werder Bremen,0.250761,0.569654,Bundesliga,2017
2017-09-10,Schalke 04,VfB Stuttgart,1.98675,1.30096,Bundesliga,2017
2017-09-15,Hannover 96,Hamburger SV,2.2982,0.453334,Bundesliga,2017
2017-09-16,Werder Bremen,Schalke 04,0.982258,0.930766,Bundesliga,2017
2017-09-16,Eintracht Frankfurt,Augsburg,1.32498,0.72838,Bundesliga,2017
2017-09-16,Bayern Munich,Mainz 05,4.4171,0.711282,Bundesliga,2017
2017-09-16,VfB Stuttgart,Wolfsburg,1.13249,0.453375,Bundesliga,2017
2017-09-16,RasenBallsport Leipzig,Borussia M.Gladbach,0.736279,1.45024,Bundesliga,2017
2017-09-17,Hoffenheim,Hertha Berlin,0.576053,0.455083,Bundesliga,2017
2017-09-17,Bayer Leverkusen,Freiburg,2.25411,0.429073,Bundesliga,2017
2017-09-17,Borussia Dortmund,FC Cologne,3.85155,0.461837,Bundesliga,2017
2017-09-19,Borussia M.Gladbach,VfB Stuttgart,1.14939,0.49742,Bundesliga,2017
2017-09-19,Schalke 04,Bayern Munich,1.16279,2.45506,Bundesliga,2017
2017-09-19,Augsburg,RasenBallsport Leipzig,1.30034,1.00414,Bundesliga,2017
2017-09-19,Wolfsburg,Werder Bremen,1.01688,1.12581,Bundesliga,2017
