date,home_team,away_team,home_xg,away_xg,league,season
2014-08-22,Bayern Munich,Wolfsburg,2.57012,1.19842,Bundesliga,2014
2014-08-23,Hoffenheim,Augsburg,1.52873,0.280777,Bundesliga,2014
2014-08-23,Hannover 96,Schalke 04,1.17979,0.956665,Bundesliga,2014
2014-08-23,Hertha Berlin,Werder Bremen,1.75585,1.19453,Bundesliga,2014
2014-08-23,Eintracht Frankfurt,Freiburg,1.75331,1.38084,Bundesliga,2014
2014-08-23,FC Cologne,Hamburger SV,0.522276,0.913337,Bundesliga,2014
2014-08-23,Borussia Dortmund,Bayer Leverkusen,0.482324,1.14915,Bundesliga,2014
2014-08-24,Paderborn,Mainz 05,0.35254,1.84123,Bundesliga,2014
2014-08-24,Borussia M.Gladbach,VfB Stuttgart,2.40939,0.433199,Bundesliga,2014
2014-08-29,Augsburg,Borussia Dortmund,1.00422,2.30342,Bundesliga,2014
2014-08-30,Werder Bremen,Hoffenheim,2.51429,1.29948,Bundesliga,2014
2014-08-30,VfB Stuttgart,FC Cologne,0.722885,1.2983,Bundesliga,2014
2014-08-30,Hamburger SV,Paderborn,1.14049,2.37004,Bundesliga,2014
2014-08-30,Bayer Leverkusen,Hertha Berlin,2.53036,0.712547,Bundesliga,2014
2014-08-30,Wolfsburg,Eintracht Frankfurt,1.00484,1.59633,Bundesliga,2014
2014-08-30,Schalke 04,Bayern Munich,1.30795,1.50328,Bundesliga,2014
2014-08-31,Mainz 05,Hannover 96,1.0088,0.561787,Bundesliga,2014
2014-08-31,Freiburg,Borussia M.Gladbach,1.30113,0.321709,Bundesliga,2014
2014-09-12,Bayer Leverkusen,Werder Bremen,1.98321,1.72618,Bundesliga,2014
2014-09-13,Hoffenheim,Wolfsburg,1.15845,1.63553,Bundesliga,2014
2014-09-13,Bayern Munich,VfB Stuttgart,1.22987,0.310166,Bundesliga,2014
2014-09-13,Borussia Dortmund,Freiburg,1.71642,0.261915,Bundesliga,2014
2014-09-13,Hertha Berlin,Mainz 05,1.71631,2.36643,Bundesliga,2014
2014-09-13,Paderborn,FC Cologne,0.327136,0.386458,Bundesliga,2014
2014-09-13,Borussia M.Gladbach,Schalke 04,3.37955,1.81788,Bundesliga,2014
2014-09-14,Eintracht Frankfurt,Augsburg,0.845902,1.00028,Bundesliga,2014
2014-09-14,Hannover 96,Hamburger SV,2.22631,0.976735,Bundesliga,2014
2014-09-19,Freiburg,Hertha Berlin,0.869782,0.285542,Bundesliga,2014
2014-09-20,VfB Stuttgart,Hoffenheim,1.32987,1.15033,Bundesliga,2014
2014-09-20,Hamburger SV,Bayern Munich,0.203118,1.03519,Bundesliga,2014
2014-09-20,Schalke 04,Eintracht Frankfurt,1.78008,0.83546,Bundesliga,2014
2014-09-20,Paderborn,Hannover 96,2.05175,0.550873,Bundesliga,2014
2014-09-20,Augsburg,Werder Bremen,2.91201,2.02462,Bundesliga,2014
2014-09-20,Mainz 05,Borussia Dortmund,0.974914,2.10376,Bundesliga,2014
2014-09-21,Wolfsburg,Bayer Leverkusen,1.55879,0.616799,Bundesliga,2014
2014-09-21,FC Cologne,Borussia M.Gladbach,0.551855,0.772177,Bundesliga,2014
2014-09-23,Hoffenheim,Freiburg,1.81502,2.44871,Bundesliga,2014
2014-09-23,Bayern Munich,Paderborn,3.48286,0.402844,Bundesliga,2014
2014-09-23,Werder Bremen,Schalke 04,0.992105,1.36741,Bundesliga,2014
2014-09-23,Eintracht Frankfurt,Mainz 05,1.45137,1.09799,Bundesliga,2014
2014-09-24,Borussia Dortmund,VfB Stuttgart,2.13683,1.48044,Bundesliga,2014
2014-09-24,Bayer Leverkusen,Augsburg,1.65235,0.571159,Bundesliga,2014
2014-09-24,Borussia M.Gladbach,Hamburger SV,2.38906,0.560569,Bundesliga,2014
2014-09-24,Hannover 96,FC Cologne,0.408032,0.695122,Bundesliga,2014
2014-09-24,Hertha Berlin,Wolfsburg,0.428365,0.855691,Bundesliga,2014
2014-09-26,Mainz 05,Hoffenheim,0.614332,1.08667,Bundesliga,2014
2014-09-27,Freiburg,Bayer Leverkusen,0.722358,1.17679,Bundesliga,2014
