date,home_team,away_team,home_xg,away_xg,league,season
2018-08-24,Bayern Munich,Hoffenheim,3.08883,0.697274,Bundesliga,2018
2018-08-25,Wolfsburg,Schalke 04,1.31029,1.86154,Bundesliga,2018
2018-08-25,Fortuna Duesseldorf,Augsburg,1.32783,0.755029,Bundesliga,2018
2018-08-25,Hertha Berlin,Nuernberg,1.03309,1.34412,Bundesliga,2018
2018-08-25,Werder Bremen,Hannover 96,1.91197,0.840127,Bundesliga,2018
2018-08-25,Freiburg,Eintracht Frankfurt,1.46674,0.81415,Bundesliga,2018
2018-08-25,Borussia M.Gladbach,Bayer Leverkusen,3.34179,1.05775,Bundesliga,2018
2018-08-26,Mainz 05,VfB Stuttgart,1.28621,1.07847,Bundesliga,2018
2018-08-26,Borussia Dortmund,RasenBallsport Leipzig,1.96153,1.46268,Bundesliga,2018
2018-08-31,Hannover 96,Borussia Dortmund,0.462033,0.842511,Bundesliga,2018
2018-09-01,Nuernberg,Mainz 05,1.56238,0.367667,Bundesliga,2018
2018-09-01,Eintracht Frankfurt,Werder Bremen,1.25306,1.34271,Bundesliga,2018
2018-09-01,Augsburg,Borussia M.Gladbach,1.7521,1.31189,Bundesliga,2018
2018-09-01,Hoffenheim,Freiburg,3.48013,1.53718,Bundesliga,2018
2018-09-01,Bayer Leverkusen,Wolfsburg,0.877655,2.13508,Bundesliga,2018
2018-09-01,VfB Stuttgart,Bayern Munich,0.0990837,1.71434,Bundesliga,2018
2018-09-02,RasenBallsport Leipzig,Fortuna Duesseldorf,2.25033,1.43691,Bundesliga,2018
2018-09-02,Schalke 04,Hertha Berlin,1.59561,0.566284,Bundesliga,2018
2018-09-14,Borussia Dortmund,Eintracht Frankfurt,1.95503,0.199314,Bundesliga,2018
2018-09-15,RasenBallsport Leipzig,Hannover 96,2.35222,0.950644,Bundesliga,2018
2018-09-15,Mainz 05,Augsburg,2.81187,0.736371,Bundesliga,2018
2018-09-15,Wolfsburg,Hertha Berlin,2.23932,0.590795,Bundesliga,2018
2018-09-15,Fortuna Duesseldorf,Hoffenheim,1.78366,2.19977,Bundesliga,2018
2018-09-15,Bayern Munich,Bayer Leverkusen,1.40345,0.784725,Bundesliga,2018
2018-09-15,Borussia M.Gladbach,Schalke 04,1.4002,0.729351,Bundesliga,2018
2018-09-16,Werder Bremen,Nuernberg,0.700449,0.514375,Bundesliga,2018
2018-09-16,Freiburg,VfB Stuttgart,1.20784,1.19724,Bundesliga,2018
2018-09-21,VfB Stuttgart,Fortuna Duesseldorf,1.39372,1.23964,Bundesliga,2018
2018-09-22,Hoffenheim,Borussia Dortmund,1.92814,1.4456,Bundesliga,2018
2018-09-22,Hertha Berlin,Borussia M.Gladbach,3.9572,2.64706,Bundesliga,2018
2018-09-22,Augsburg,Werder Bremen,2.11259,1.39048,Bundesliga,2018
2018-09-22,Wolfsburg,Freiburg,0.826665,2.26733,Bundesliga,2018
2018-09-22,Nuernberg,Hannover 96,1.64985,0.557368,Bundesliga,2018
2018-09-22,Schalke 04,Bayern Munich,0.358342,2.58882,Bundesliga,2018
2018-09-23,Bayer Leverkusen,Mainz 05,1.29357,0.76291,Bundesliga,2018
2018-09-23,Eintracht Frankfurt,RasenBallsport Leipzig,1.80358,1.8818,Bundesliga,2018
2018-09-25,Werder Bremen,Hertha Berlin,2.51866,0.94148,Bundesliga,2018
2018-09-25,Hannover 96,Hoffenheim,2.06878,1.98958,Bundesliga,2018
2018-09-25,Freiburg,Schalke 04,1.38048,0.928266,Bundesliga,2018
2018-09-25,Bayern Munich,Augsburg,1.43314,1.32512,Bundesliga,2018
2018-09-26,Fortuna Duesseldorf,Bayer Leverkusen,1.75244,1.48071,Bundesliga,2018
2018-09-26,Borussia Dortmund,Nuernberg,2.18746,0.154216,Bundesliga,2018
2018-09-26,RasenBallsport Leipzig,VfB Stuttgart,3.13273,0.640951,Bundesliga,2018
2018-09-26,Borussia M.Gladbach,Eintracht Frankfurt,1.5541,1.11709,Bundesliga,2018
2018-09-26,Mainz 05,Wolfsburg,0.362483,1.19657,Bundesliga,2018
2018-09-28,Hertha Berlin,Bayern Munich,1.48921,2.40599,Bundesliga,2018
2018-09-29,VfB Stuttgart,Werder Bremen,2.43649,0.656694,Bundesliga,2018
2018-09-29,Schalke 04,Mainz 05,1.59406,0.642848,Bundesliga,2018
2018-09-29,Hoffenheim,RasenBallsport Leipzig,1.77221,1.47287,Bundesliga,2018
2018-09-29,Wolfsburg,Borussia M.Gladbach,0.802752,0.849348,Bundesliga,2018
2018-09-29,Nuernberg,Fortuna Duesseldorf,2.42225,1.17182,Bundesliga,2018
2018-09-29,Bayer Leverkusen,Borussia Dortmund,1.34044,2.98145,Bundesliga,2018
2018-09-30,Eintracht Frankfurt,Hannover 96,2.76495,0.613099,Bundesliga,2018
2018-09-30,Augsburg,Freiburg,4.37565,1.61825,Bundesliga,2018
2018-10-05,Werder Bremen,Wolfsburg,1.10209,0.351604,Bundesliga,2018
2018-10-06,Borussia Dortmund,Augsburg,2.09977,3.18937,Bundesliga,2018
2018-10-06,Hannover 96,VfB Stuttgart,2.0396,0.69495,Bundesliga,2018
2018-10-06,Mainz 05,Hertha Berlin,1.56562,1.00145,Bundesliga,2018
2018-10-06,Fortuna Duesseldorf,Schalke 04,0.557607,1.75802,Bundesliga,2018
2018-10-06,Bayern Munich,Borussia M.Gladbach,0.595523,0.559058,Bundesliga,2018
2018-10-07,Freiburg,Bayer Leverkusen,0.501569,0.551906,Bundesliga,2018
2018-10-07,Hoffenheim,Eintracht Frankfurt,2.24067,1.02517,Bundesliga,2018
2018-10-07,RasenBallsport Leipzig,Nuernberg,3.17935,0.394254,Bundesliga,2018
2018-10-19,Eintracht Frankfurt,Fortuna Duesseldorf,3.51257,0.666096,Bundesliga,2018
2018-10-20,Bayer Leverkusen,Hannover 96,2.38988,1.0744,Bundesliga,2018
2018-10-20,VfB Stuttgart,Borussia Dortmund,1.03693,0.952768,Bundesliga,2018
2018-10-20,Augsburg,RasenBallsport Leipzig,0.267706,1.098,Bundesliga,2018
2018-10-20,Wolfsburg,Bayern Munich,0.815476,2.75811,Bundesliga,2018
2018-10-20,Nuernberg,Hoffenheim,1.11043,2.46148,Bundesliga,2018
2018-10-20,Schalke 04,Werder Bremen,0.966026,0.399747,Bundesliga,2018
2018-10-21,Hertha Berlin,Freiburg,0.877118,0.427269,Bundesliga,2018
2018-10-21,Borussia M.Gladbach,Mainz 05,3.00692,0.472964,Bundesliga,2018
