date,home_team,away_team,home_xg,away_xg,league,season
2015-08-22,Verona,Roma,0.865017,1.16312,SerieA,2015
2015-08-22,Lazio,Bologna,1.54404,0.375662,SerieA,2015
2015-08-23,Juventus,Udinese,1.82451,0.867178,SerieA,2015
2015-08-23,Palermo,Genoa,1.63924,0.77741,SerieA,2015
2015-08-23,Sampdoria,Carpi,1.40755,2.67392,SerieA,2015
2015-08-23,Sassuolo,Napoli,2.16827,1.15002,SerieA,2015
2015-08-23,Inter,Atalanta,1.03572,0.380583,SerieA,2015
2015-08-23,Empoli,Chievo,1.24183,1.0769,SerieA,2015
2015-08-23,Fiorentina,AC Milan,1.93344,0.586002,SerieA,2015
2015-08-23,Frosinone,Torino,0.895109,1.99731,SerieA,2015
2015-08-29,Bologna,Sassuolo,0.153057,0.760634,SerieA,2015
2015-08-29,AC Milan,Empoli,1.05099,1.01877,SerieA,2015
2015-08-30,Roma,Juventus,0.970721,0.973945,SerieA,2015
2015-08-30,Torino,Fiorentina,0.646798,0.839819,SerieA,2015
2015-08-30,Udinese,Palermo,2.23566,0.791464,SerieA,2015
2015-08-30,Napoli,Sampdoria,1.71418,1.36084,SerieA,2015
2015-08-30,Carpi,Inter,0.866071,3.03344,SerieA,2015
2015-08-30,Chievo,Lazio,1.63354,0.832294,SerieA,2015
2015-08-30,Genoa,Verona,2.03288,0.520796,SerieA,2015
2015-08-30,Atalanta,Frosinone,3.15546,0.836519,SerieA,2015
2015-09-12,Fiorentina,Genoa,0.677696,0.612554,SerieA,2015
2015-09-12,Frosinone,Roma,0.366506,1.90653,SerieA,2015
2015-09-12,Juventus,Chievo,2.74683,0.635511,SerieA,2015
2015-09-13,Verona,Torino,1.61701,0.926644,SerieA,2015
2015-09-13,Palermo,Carpi,1.31893,0.912214,SerieA,2015
2015-09-13,Sassuolo,Atalanta,1.26217,1.32444,SerieA,2015
2015-09-13,Empoli,Napoli,1.29389,1.03333,SerieA,2015
2015-09-13,Lazio,Udinese,1.33653,0.611595,SerieA,2015
2015-09-13,Inter,AC Milan,1.85902,0.825596,SerieA,2015
2015-09-14,Sampdoria,Bologna,1.29105,0.262969,SerieA,2015
2015-09-19,Udinese,Empoli,0.991963,0.68218,SerieA,2015
2015-09-19,AC Milan,Palermo,1.29857,1.34984,SerieA,2015
2015-09-20,Chievo,Inter,0.885744,1.36927,SerieA,2015
2015-09-20,Genoa,Juventus,0.382614,2.17908,SerieA,2015
2015-09-20,Roma,Sassuolo,1.67014,0.913148,SerieA,2015
2015-09-20,Torino,Sampdoria,2.63119,0.798391,SerieA,2015
2015-09-20,Atalanta,Verona,0.921773,0.753904,SerieA,2015
2015-09-20,Bologna,Frosinone,1.20228,1.47246,SerieA,2015
2015-09-20,Carpi,Fiorentina,1.49722,0.418407,SerieA,2015
2015-09-20,Napoli,Lazio,2.73209,0.971385,SerieA,2015
2015-09-22,Udinese,AC Milan,1.06772,0.650335,SerieA,2015
2015-09-23,Lazio,Genoa,0.812854,0.345925,SerieA,2015
2015-09-23,Palermo,Sassuolo,0.458442,0.731694,SerieA,2015
2015-09-23,Sampdoria,Roma,0.187797,1.4457,SerieA,2015
2015-09-23,Carpi,Napoli,0.362323,1.16585,SerieA,2015
2015-09-23,Chievo,Torino,0.425996,0.151262,SerieA,2015
2015-09-23,Fiorentina,Bologna,1.64826,0.311562,SerieA,2015
2015-09-23,Inter,Verona,0.838775,0.240971,SerieA,2015
2015-09-23,Juventus,Frosinone,1.99042,0.512593,SerieA,2015
2015-09-24,Empoli,Atalanta,0.719009,0.690699,SerieA,2015
2015-09-26,Roma,Carpi,3.46661,1.51645,SerieA,2015
2015-09-26,Napoli,Juventus,0.704583,0.679724,SerieA,2015
2015-09-27,Genoa,AC Milan,0.656301,0.947572,SerieA,2015
2015-09-27,Verona,Lazio,1.07591,2.28189,SerieA,2015
2015-09-27,Sassuolo,Chievo,0.822599,0.595795,SerieA,2015
2015-09-27,Torino,Palermo,0.578424,0.380741,SerieA,2015
2015-09-27,Bologna,Udinese,1.61378,1.75506,SerieA,2015
2015-09-27,Inter,Fiorentina,1.0519,3.14215,SerieA,2015
2015-09-28,Frosinone,Empoli,1.56653,1.10742,SerieA,2015
2015-09-28,Atalanta,Sampdoria,2.02949,0.78253,SerieA,2015
2015-10-03,Carpi,Torino,0.880132,1.21414,SerieA,2015
2015-10-03,Chievo,Verona,1.67182,1.11646,SerieA,2015
2015-10-04,Empoli,Sassuolo,0.835463,0.298038,SerieA,2015
2015-10-04,Palermo,Roma,1.27132,2.02203,SerieA,2015
2015-10-04,Sampdoria,Inter,2.38692,1.91353,SerieA,2015
2015-10-04,Udinese,Genoa,1.36533,1.41836,SerieA,2015
2015-10-04,Juventus,Bologna,3.4019,0.139356,SerieA,2015
2015-10-04,Lazio,Frosinone,3.62854,0.738998,SerieA,2015
2015-10-04,AC Milan,Napoli,0.380343,1.8145,SerieA,2015
2015-10-04,Fiorentina,Atalanta,3.24131,0.479182,SerieA,2015
2015-10-17,Roma,Empoli,1.59672,0.552993,SerieA,2015
2015-10-17,Torino,AC Milan,0.336416,0.794492,SerieA,2015
2015-10-18,Bologna,Palermo,1.7239,1.66538,SerieA,2015
2015-10-18,Frosinone,Sampdoria,1.23144,1.40095,SerieA,2015
2015-10-18,Genoa,Chievo,1.24967,2.1399,SerieA,2015
2015-10-18,Verona,Udinese,1.10503,0.839325,SerieA,2015
2015-10-18,Sassuolo,Lazio,1.78618,0.719194,SerieA,2015
2015-10-18,Atalanta,Carpi,2.23861,1.03029,SerieA,2015
2015-10-18,Napoli,Fiorentina,2.26213,0.682353,SerieA,2015
2015-10-18,Inter,Juventus,0.360147,0.900473,SerieA,2015
2015-10-24,Empoli,Genoa,1.60235,0.550221,SerieA,2015
2015-10-24,Carpi,Bologna,0.820122,1.96954,SerieA,2015
2015-10-24,Palermo,Inter,1.06069,2.04874,SerieA,2015
2015-10-25,Sampdoria,Verona,2.84874,0.629179,SerieA,2015
2015-10-25,Udinese,Frosinone,2.10451,0.430149,SerieA,2015
2015-10-25,AC Milan,Sassuolo,1.94453,0.104562,SerieA,2015
2015-10-25,Juventus,Atalanta,3.13825,0.112853,SerieA,2015
2015-10-25,Lazio,Torino,1.30999,0.31541,SerieA,2015
2015-10-25,Fiorentina,Roma,1.27493,0.955907,SerieA,2015
2015-10-25,Chievo,Napoli,0.652747,1.27216,SerieA,2015
2015-10-27,Bologna,Inter,0.662582,1.26761,SerieA,2015
2015-10-28,Frosinone,Carpi,1.00468,0.640609,SerieA,2015
2015-10-28,Verona,Fiorentina,0.0829689,1.97422,SerieA,2015
2015-10-28,AC Milan,Chievo,1.5031,0.182518,SerieA,2015
2015-10-28,Napoli,Palermo,1.10143,0.26471,SerieA,2015
2015-10-28,Roma,Udinese,2.09363,0.538201,SerieA,2015
2015-10-28,Atalanta,Lazio,0.40769,0.189085,SerieA,2015
2015-10-28,Sassuolo,Juventus,0.326576,0.552665,SerieA,2015
2015-10-28,Torino,Genoa,1.45703,1.57922,SerieA,2015
2015-10-29,Sampdoria,Empoli,0.578361,0.698332,SerieA,2015
2015-10-31,Juventus,Torino,1.47178,0.753835,SerieA,2015
2015-10-31,Inter,Roma,0.392755,1.89135,SerieA,2015
2015-11-01,Fiorentina,Frosinone,2.48691,0.253216,SerieA,2015
2015-11-01,Genoa,Napoli,0.477536,1.28075,SerieA,2015
2015-11-01,Bologna,Atalanta,1.37773,1.25378,SerieA,2015
2015-11-01,Carpi,Verona,1.24528,0.525153,SerieA,2015
2015-11-01,Udinese,Sassuolo,1.35495,0.249152,SerieA,2015
2015-11-01,Lazio,AC Milan,0.370329,1.97816,SerieA,2015
2015-11-02,Chievo,Sampdoria,1.56286,0.959375,SerieA,2015
2015-11-03,Palermo,Empoli,1.12409,0.848186,SerieA,2015
2015-11-07,Verona,Bologna,0.238936,1.29364,SerieA,2015
2015-11-07,AC Milan,Atalanta,0.444823,1.2934,SerieA,2015
2015-11-08,Torino,Inter,1.34479,0.889238,SerieA,2015
2015-11-08,Sassuolo,Carpi,1.37733,0.271335,SerieA,2015
2015-11-08,Palermo,Chievo,0.862642,1.21475,SerieA,2015
2015-11-08,Roma,Lazio,2.02818,1.36156,SerieA,2015
2015-11-08,Empoli,Juventus,0.478585,2.15262,SerieA,2015
2015-11-08,Frosinone,Genoa,1.26946,1.78652,SerieA,2015
2015-11-08,Napoli,Udinese,1.1988,0.298595,SerieA,2015
2015-11-08,Sampdoria,Fiorentina,0.329683,2.70882,SerieA,2015
2015-11-21,Bologna,Roma,1.55674,2.43427,SerieA,2015
2015-11-21,Juventus,AC Milan,1.00993,0.579847,SerieA,2015
2015-11-22,Verona,Napoli,0.169838,2.39349,SerieA,2015
2015-11-22,Lazio,Palermo,1.52326,0.648783,SerieA,2015
2015-11-22,Udinese,Sampdoria,0.710226,0.432258,SerieA,2015
2015-11-22,Carpi,Chievo,0.949266,0.535478,SerieA,2015
2015-11-22,Fiorentina,Empoli,1.62042,0.640222,SerieA,2015
2015-11-22,Genoa,Sassuolo,0.93114,1.06319,SerieA,2015
2015-11-22,Atalanta,Torino,0.896778,1.55139,SerieA,2015
2015-11-22,Inter,Frosinone,3.15518,0.473179,SerieA,2015
2015-11-28,Torino,Bologna,1.32824,0.095766,SerieA,2015
2015-11-28,AC Milan,Sampdoria,3.69609,1.14859,SerieA,2015
2015-11-29,Roma,Atalanta,0.900985,1.34272,SerieA,2015
2015-11-29,Frosinone,Verona,2.46758,0.811855,SerieA,2015
2015-11-29,Genoa,Carpi,0.666263,2.06166,SerieA,2015
2015-11-29,Chievo,Udinese,1.91846,1.83753,SerieA,2015
2015-11-29,Empoli,Lazio,0.283493,0.923335,SerieA,2015
2015-11-29,Palermo,Juventus,0.458932,1.60298,SerieA,2015
2015-11-30,Sassuolo,Fiorentina,0.85517,1.54801,SerieA,2015
2015-12-01,Napoli,Inter,0.669598,0.515146,SerieA,2015
2015-12-04,Lazio,Juventus,0.394844,0.336716,SerieA,2015
2015-12-05,Torino,Roma,1.64485,0.237957,SerieA,2015
2015-12-05,Inter,Genoa,1.02596,0.0962433,SerieA,2015
2015-12-06,Bologna,Napoli,1.61912,1.51699,SerieA,2015
2015-12-06,Atalanta,Palermo,1.51762,0.845303,SerieA,2015
2015-12-06,Fiorentina,Udinese,2.02848,0.925195,SerieA,2015
2015-12-06,Frosinone,Chievo,1.23162,1.2951,SerieA,2015
2015-12-06,Verona,Empoli,1.40759,0.644992,SerieA,2015
2015-12-06,Sampdoria,Sassuolo,0.631223,2.65301,SerieA,2015
2015-12-06,Carpi,AC Milan,0.413865,0.859272,SerieA,2015
2015-12-12,Genoa,Bologna,2.2972,0.889109,SerieA,2015
2015-12-12,Palermo,Frosinone,2.74774,1.49153,SerieA,2015
2015-12-12,Udinese,Inter,1.56304,1.76294,SerieA,2015
2015-12-13,AC Milan,Verona,1.44621,1.06932,SerieA,2015
2015-12-13,Chievo,Atalanta,1.55883,0.108307,SerieA,2015
2015-12-13,Empoli,Carpi,1.76158,1.39607,SerieA,2015
2015-12-13,Napoli,Roma,1.42523,0.230838,SerieA,2015
2015-12-13,Juventus,Fiorentina,1.68301,0.886683,SerieA,2015
2015-12-14,Lazio,Sampdoria,0.821242,0.420474,SerieA,2015
2015-12-19,Bologna,Empoli,1.25861,1.9478,SerieA,2015
2015-12-20,Carpi,Juventus,1.00082,1.66604,SerieA,2015
2015-12-20,Fiorentina,Chievo,1.00227,0.228348,SerieA,2015
2015-12-20,Atalanta,Napoli,0.799558,3.81906,SerieA,2015
2015-12-20,Verona,Sassuolo,1.16023,1.49577,SerieA,2015
2015-12-20,Roma,Genoa,2.12232,0.888835,SerieA,2015
2015-12-20,Sampdoria,Palermo,1.59365,0.647545,SerieA,2015
2015-12-20,Torino,Udinese,0.50199,1.52143,SerieA,2015
2015-12-20,Frosinone,AC Milan,1.03341,3.94009,SerieA,2015
2015-12-20,Inter,Lazio,0.52033,1.39821,SerieA,2015
2016-01-05,Genoa,Sampdoria,2.02544,1.17866,SerieA,2015
2016-01-06,Udinese,Atalanta,1.91362,1.10135,SerieA,2015
2016-01-06,Chievo,Roma,1.7967,2.52768,SerieA,2015
2016-01-06,Palermo,Fiorentina,0.930207,1.39737,SerieA,2015
2016-01-06,Sassuolo,Frosinone,2.31584,0.181481,SerieA,2015
2016-01-06,Juventus,Verona,1.4656,0.268673,SerieA,2015
2016-01-06,Lazio,Carpi,0.445881,0.194449,SerieA,2015
2016-01-06,AC Milan,Bologna,1.77385,1.25169,SerieA,2015
2016-01-06,Empoli,Inter,0.506892,1.13955,SerieA,2015
2016-01-06,Napoli,Torino,1.36081,1.05846,SerieA,2015
2016-01-09,Carpi,Udinese,1.49909,0.326424,SerieA,2015
2016-01-09,Fiorentina,Lazio,0.733022,1.61272,SerieA,2015
2016-01-09,Roma,AC Milan,1.03182,1.19666,SerieA,2015
2016-01-10,Inter,Sassuolo,2.22072,2.23726,SerieA,2015
2016-01-10,Atalanta,Genoa,0.664628,1.29873,SerieA,2015
