date,home_team,away_team,home_xg,away_xg,league,season
2019-08-16,Bayern Munich,Hertha Berlin,2.47707,1.18459,Bundesliga,2019
2019-08-17,Werder Bremen,Fortuna Duesseldorf,2.0112,1.01536,Bundesliga,2019
2019-08-17,Freiburg,Mainz 05,1.88401,0.784216,Bundesliga,2019
2019-08-17,Borussia Dortmund,Augsburg,3.25906,0.904482,Bundesliga,2019
2019-08-17,Bayer Leverkusen,Paderborn,2.47615,1.20475,Bundesliga,2019
2019-08-17,Wolfsburg,FC Cologne,0.9793,0.662001,Bundesliga,2019
2019-08-17,Borussia M.Gladbach,Schalke 04,1.43141,0.760773,Bundesliga,2019
2019-08-18,Eintracht Frankfurt,Hoffenheim,1.8214,0.634831,Bundesliga,2019
2019-08-18,Union Berlin,RasenBallsport Leipzig,0.782907,3.93387,Bundesliga,2019
2019-08-23,FC Cologne,Borussia Dortmund,0.937461,2.08181,Bundesliga,2019
2019-08-24,Paderborn,Freiburg,1.81166,2.38424,Bundesliga,2019
2019-08-24,Hoffenheim,Werder Bremen,1.05096,0.841426,Bundesliga,2019
2019-08-24,Fortuna Duesseldorf,Bayer Leverkusen,1.12017,1.82469,Bundesliga,2019
2019-08-24,Mainz 05,Borussia M.Gladbach,1.81289,2.09431,Bundesliga,2019
2019-08-24,Augsburg,Union Berlin,1.37579,0.891198,Bundesliga,2019
2019-08-24,Schalke 04,Bayern Munich,1.08016,1.59729,Bundesliga,2019
2019-08-25,RasenBallsport Leipzig,Eintracht Frankfurt,1.77604,0.935237,Bundesliga,2019
2019-08-25,Hertha Berlin,Wolfsburg,0.936557,1.33245,Bundesliga,2019
2019-08-30,Borussia M.Gladbach,RasenBallsport Leipzig,1.4586,3.13131,Bundesliga,2019
2019-08-31,Wolfsburg,Paderborn,0.996067,0.492299,Bundesliga,2019
2019-08-31,Freiburg,FC Cologne,0.838391,1.62928,Bundesliga,2019
2019-08-31,Schalke 04,Hertha Berlin,1.16546,0.771094,Bundesliga,2019
2019-08-31,Bayern Munich,Mainz 05,3.34597,0.72047,Bundesliga,2019
2019-08-31,Bayer Leverkusen,Hoffenheim,0.936475,0.450548,Bundesliga,2019
2019-08-31,Union Berlin,Borussia Dortmund,1.4209,1.60213,Bundesliga,2019
2019-09-01,Werder Bremen,Augsburg,2.46951,1.48072,Bundesliga,2019
2019-09-01,Eintracht Frankfurt,Fortuna Duesseldorf,1.75705,0.759809,Bundesliga,2019
2019-09-13,Fortuna Duesseldorf,Wolfsburg,0.679763,2.28602,Bundesliga,2019
2019-09-14,Mainz 05,Hertha Berlin,1.1162,2.07839,Bundesliga,2019
2019-09-14,Augsburg,Eintracht Frankfurt,1.58878,0.899696,Bundesliga,2019
2019-09-14,FC Cologne,Borussia M.Gladbach,0.841764,1.55336,Bundesliga,2019
