date,home_team,away_team,home_xg,away_xg,league,season
2023-08-12,Marseille,Reims,1.5127,0.993374,Ligue1,2023
2023-08-12,Nice,Lille,1.12141,1.53437,Ligue1,2023
2023-08-12,Brest,Lens,2.91934,0.960002,Ligue1,2023
2023-08-12,Paris Saint Germain,Lorient,1.36166,0.136269,Ligue1,2023
2023-08-13,Nantes,Toulouse,1.07028,2.06035,Ligue1,2023
2023-08-13,Clermont Foot,Monaco,1.97981,3.40428,Ligue1,2023
2023-08-13,Montpellier,Le Havre,1.2977,1.24958,Ligue1,2023
2023-08-13,Rennes,Metz,4.67967,0.561838,Ligue1,2023
2023-08-13,Strasbourg,Lyon,1.16184,2.05387,Ligue1,2023
2023-08-18,Metz,Marseille,0.360903,1.49349,Ligue1,2023
2023-08-19,Lyon,Montpellier,0.641589,1.91808,Ligue1,2023
2023-08-19,Toulouse,Paris Saint Germain,1.15991,2.00415,Ligue1,2023
2023-08-20,Lille,Nantes,3.239,1.27164,Ligue1,2023
2023-08-20,Lorient,Nice,0.750785,2.42649,Ligue1,2023
2023-08-20,Reims,Clermont Foot,2.41479,0.399613,Ligue1,2023
2023-08-20,Le Havre,Brest,0.866995,1.60466,Ligue1,2023
2023-08-20,Monaco,Strasbourg,1.30947,0.552621,Ligue1,2023
2023-08-20,Lens,Rennes,1.3445,1.62597,Ligue1,2023
2023-08-25,Nantes,Monaco,0.906833,4.95812,Ligue1,2023
2023-08-26,Marseille,Brest,3.50896,1.72801,Ligue1,2023
2023-08-26,Paris Saint Germain,Lens,1.86713,0.487094,Ligue1,2023
2023-08-27,Rennes,Le Havre,3.49731,0.41475,Ligue1,2023
2023-08-27,Strasbourg,Toulouse,2.84995,0.308716,Ligue1,2023
2023-08-27,Clermont Foot,Metz,0.540615,0.791472,Ligue1,2023
2023-08-27,Montpellier,Reims,1.42165,1.8496,Ligue1,2023
2023-08-27,Lorient,Lille,1.745,1.45127,Ligue1,2023
2023-08-27,Nice,Lyon,1.82327,0.25547,Ligue1,2023
2023-09-01,Nantes,Marseille,0.621642,2.77866,Ligue1,2023
2023-09-02,Brest,Rennes,1.58468,0.248338,Ligue1,2023
