fixture_id,date,home_team,away_team,home_xg,away_xg,league,season
1575447,2026-08-07,Estoril,Famalicao,1.06,1.47,PrimeiraLiga,2026
1575451,2026-08-08,Maritimo,Casa Pia,1.25,0.61,PrimeiraLiga,2026
1575454,2026-08-08,Guimaraes,Arouca,2.22,0.49,PrimeiraLiga,2026
1575448,2026-08-08,Estrela,Sporting CP,1.01,2.63,PrimeiraLiga,2026
1575449,2026-08-09,FC Porto,Alverca,2.59,1.66,PrimeiraLiga,2026
1575446,2026-08-09,Benfica,Academico Viseu,3.11,1.18,PrimeiraLiga,2026
1575452,2026-08-09,Moreirense,SC Braga,0.21,0.94,PrimeiraLiga,2026
1575450,2026-08-09,GIL Vicente,Rio Ave,1.48,0.31,PrimeiraLiga,2026
1575447,2026-08-07,Estoril,Famalicao,1.06,1.47,PrimeiraLiga,2026
1575451,2026-08-08,Maritimo,Casa Pia,1.28,0.64,PrimeiraLiga,2026
1575454,2026-08-08,Vitória SC,Arouca,2.22,0.49,PrimeiraLiga,2026
1575448,2026-08-08,Estrela,Sporting CP,1.01,2.63,PrimeiraLiga,2026
1575449,2026-08-09,FC Porto,Alverca,2.59,1.66,PrimeiraLiga,2026
1575446,2026-08-09,Benfica,Academico Viseu,3.11,1.18,PrimeiraLiga,2026
1575452,2026-08-09,Moreirense,SC Braga,0.21,0.94,PrimeiraLiga,2026
1575450,2026-08-09,GIL Vicente,Rio Ave,1.48,0.31,PrimeiraLiga,2026
1575453,2026-08-10,Santa Clara,Nacional,1.43,1.23,PrimeiraLiga,2026
1575463,2026-08-14,Sporting CP,Vitória SC,1.12,1.12,PrimeiraLiga,2026
1575456,2026-08-15,Alverca,Estrela,1.75,1.29,PrimeiraLiga,2026
1575455,2026-08-15,Academico Viseu,Santa Clara,0.69,1.26,PrimeiraLiga,2026
1575462,2026-08-15,Rio Ave,FC Porto,0.58,1.97,PrimeiraLiga,2026
1575461,2026-08-16,Nacional,Estoril,2.08,0.82,PrimeiraLiga,2026
1575457,2026-08-16,Arouca,Moreirense,2.14,0.49,PrimeiraLiga,2026
1575460,2026-08-16,Famalicao,Maritimo,0.58,1.61,PrimeiraLiga,2026
1575447,2026-08-07,Estoril,Famalicao,1.06,1.47,PrimeiraLiga,2026
1575451,2026-08-08,Maritimo,Casa Pia,1.39,0.67,PrimeiraLiga,2026
1575454,2026-08-08,Vitória SC,Arouca,2.28,0.43,PrimeiraLiga,2026
1575448,2026-08-08,Estrela,Sporting CP,1.1,2.63,PrimeiraLiga,2026
1575449,2026-08-09,FC Porto,Alverca,2.61,1.6,PrimeiraLiga,2026
1575446,2026-08-09,Benfica,Academico Viseu,3.44,1.07,PrimeiraLiga,2026
1575452,2026-08-09,Moreirense,SC Braga,0.22,1.32,PrimeiraLiga,2026
1575450,2026-08-09,GIL Vicente,Rio Ave,1.66,0.19,PrimeiraLiga,2026
1575453,2026-08-10,Santa Clara,Nacional,1.74,1.23,PrimeiraLiga,2026
1575463,2026-08-14,Sporting CP,Vitória SC,1.14,1.24,PrimeiraLiga,2026
1575456,2026-08-15,Alverca,Estrela,1.94,1.36,PrimeiraLiga,2026
1575455,2026-08-15,Academico Viseu,Santa Clara,0.58,1.27,PrimeiraLiga,2026
