Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
14/07/2017,Wisla Plock,Lechia Gdansk,0,2,A,3.3,3.38,2.34
14/07/2017,Pogon Szczecin,Wisla,1,2,A,2.61,3.38,2.9
15/07/2017,Cracovia,Piast Gliwice,1,1,D,2.73,3.52,2.67
15/07/2017,Gornik Z.,Legia,3,1,H,5.61,4.26,1.62
16/07/2017,Arka Gdynia,Slask Wroclaw,2,0,H,2.55,3.26,3.06
16/07/2017,Termalica B-B.,Jagiellonia,0,1,A,2.58,3.34,2.96
16/07/2017,Lech Poznan,Sandecja Nowy S.,0,0,D,1.63,4.13,5.91
17/07/2017,Korona Kielce,Zaglebie,0,1,A,3.37,3.5,2.26
21/07/2017,Sandecja Nowy S.,Arka Gdynia,0,0,D,2.28,3.43,3.4
21/07/2017,Wisla,Termalica B-B.,1,0,H,1.7,4.12,5.18
22/07/2017,Piast Gliwice,Pogon Szczecin,1,2,A,2.22,3.4,3.58
22/07/2017,Lechia Gdansk,Cracovia,0,1,A,1.53,4.33,7.08
22/07/2017,Legia,Korona Kielce,1,1,D,1.35,5.41,10.05
23/07/2017,Wisla Plock,Lech Poznan,1,0,H,3.74,3.5,2.12
23/07/2017,Jagiellonia,Gornik Z.,2,1,H,1.78,3.76,5.11
24/07/2017,Zaglebie,Slask Wroclaw,1,0,H,2.28,3.4,3.41
28/07/2017,Termalica B-B.,Zaglebie,1,1,D,2.66,3.38,2.83
28/07/2017,Slask Wroclaw,Lechia Gdansk,3,2,H,2.56,3.41,2.92
29/07/2017,Legia,Sandecja Nowy S.,2,0,H,1.45,4.66,8.14
29/07/2017,Gornik Z.,Wisla,3,2,H,3.12,3.57,2.36
30/07/2017,Arka Gdynia,Wisla Plock,1,1,D,2.45,3.49,3.07
30/07/2017,Pogon Szczecin,Jagiellonia,0,1,A,2.8,3.35,2.71
30/07/2017,Lech Poznan,Piast Gliwice,5,1,H,1.64,4,6.04
31/07/2017,Korona Kielce,Cracovia,4,2,H,2.15,3.54,3.57
04/08/2017,Piast Gliwice,Slask Wroclaw,1,1,D,2.43,3.23,3.29
04/08/2017,Wisla Plock,Wisla,0,1,A,3.13,3.51,2.37
05/08/2017,Lechia Gdansk,Gornik Z.,1,1,D,1.65,4.04,5.82
05/08/2017,Zaglebie,Pogon Szczecin,3,0,H,2.28,3.35,3.49
05/08/2017,Termalica B-B.,Legia,1,0,H,4.87,3.94,1.76
06/08/2017,Jagiellonia,Sandecja Nowy S.,1,3,A,1.67,3.97,5.74
06/08/2017,Cracovia,Lech Poznan,0,2,A,3.59,3.71,2.12
07/08/2017,Arka Gdynia,Korona Kielce,0,0,D,2.31,3.41,3.36
11/08/2017,Legia,Piast Gliwice,3,1,H,1.53,4.41,6.93
12/08/2017,Sandecja Nowy S.,Wisla Plock,0,1,A,2.63,3.21,3
12/08/2017,Lech Poznan,Zaglebie,1,1,D,1.8,3.75,4.8
