Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2018-04-27,Valur Reykjavik,KR Reykjavik,2,1,H
2018-04-27,Stjarnan,Keflavik,2,2,D
2018-04-28,Breidablik,IBV Vestmannaeyjar,4,1,H
2018-04-28,Grindavik,FH hafnarfjordur,0,1,A
2018-04-28,Fjolnir,KA Akureyri,2,2,D
2018-04-28,Vikingur Reykjavik,Fylkir,1,0,H
2018-05-06,IBV Vestmannaeyjar,Fjolnir,1,1,D
2018-05-06,Fylkir,KA Akureyri,2,1,H
2018-05-06,Stjarnan,KR Reykjavik,2,3,A
2018-05-07,Keflavik,Grindavik,0,2,A
2018-05-07,FH hafnarfjordur,Breidablik,1,3,A
2018-05-07,Vikingur Reykjavik,Valur Reykjavik,0,0,D
2018-05-12,Grindavik,KR Reykjavik,1,1,D
2018-05-12,KA Akureyri,IBV Vestmannaeyjar,2,0,H
2018-05-12,Breidablik,Keflavik,1,0,H
2018-05-13,Fjolnir,FH hafnarfjordur,2,3,A
2018-05-13,Valur Reykjavik,Fylkir,2,2,D
2018-05-14,Stjarnan,Vikingur Reykjavik,3,3,D
2018-05-17,Fylkir,IBV Vestmannaeyjar,2,1,H
2018-05-17,FH hafnarfjordur,KA Akureyri,3,1,H
2018-05-18,Keflavik,Fjolnir,1,2,A
2018-05-18,KR Reykjavik,Breidablik,1,1,D
2018-05-18,Valur Reykjavik,Stjarnan,2,2,D
2018-05-18,Vikingur Reykjavik,Grindavik,0,1,A
2018-05-21,IBV Vestmannaeyjar,FH hafnarfjordur,0,0,D
2018-05-21,Fjolnir,KR Reykjavik,1,1,D
2018-05-22,KA Akureyri,Keflavik,0,0,D
2018-05-23,Stjarnan,Fylkir,3,0,H
2018-05-23,Breidablik,Vikingur Reykjavik,0,0,D
2018-05-23,Grindavik,Valur Reykjavik,2,1,H
2018-05-27,Keflavik,IBV Vestmannaeyjar,1,3,A
2018-05-27,KR Reykjavik,KA Akureyri,2,0,H
2018-05-27,Vikingur Reykjavik,Fjolnir,1,2,A
2018-05-27,Stjarnan,Grindavik,1,1,D
2018-05-27,Valur Reykjavik,Breidablik,2,1,H
2018-05-28,FH hafnarfjordur,Fylkir,1,1,D
2018-06-03,KA Akureyri,Vikingur Reykjavik,4,1,H
2018-06-03,IBV Vestmannaeyjar,KR Reykjavik,2,0,H
2018-06-03,Breidablik,Stjarnan,0,1,A
2018-06-04,FH hafnarfjordur,Keflavik,2,2,D
2018-06-04,Fjolnir,Valur Reykjavik,0,2,A
