Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
17/02/2023,Cork City,Bohemians,1,2,A,2.98,3.34,2.52
17/02/2023,Dundalk,UC Dublin,1,1,D,1.27,5.8,12.95
17/02/2023,Shelbourne,Drogheda,0,0,D,1.62,4.01,5.86
17/02/2023,St. Patricks,Derry City,1,1,D,3.28,3.28,2.36
18/02/2023,Sligo Rovers,Shamrock Rovers,1,1,D,5.66,3.78,1.68
24/02/2023,Bohemians,Dundalk,2,1,H,2.35,3.25,3.33
24/02/2023,Derry City,Cork City,2,0,H,1.4,4.77,8.79
24/02/2023,Drogheda,Shamrock Rovers,1,1,D,7.11,4.83,1.45
24/02/2023,St. Patricks,Shelbourne,1,0,H,2.06,3.3,4.08
24/02/2023,UC Dublin,Sligo Rovers,2,3,A,6.09,4.01,1.6
03/03/2023,Cork City,UC Dublin,4,0,H,1.58,4.17,6.06
03/03/2023,Drogheda,Sligo Rovers,1,0,H,3.27,3.41,2.3
03/03/2023,Dundalk,St. Patricks,5,0,H,2.91,3.18,2.68
03/03/2023,Shelbourne,Bohemians,1,0,H,2.58,3.03,3.16
03/03/2023,Shamrock Rovers,Derry City,1,2,A,2.65,3.16,2.96
06/03/2023,Bohemians,Drogheda,3,1,H,1.68,4.04,5.22
06/03/2023,Dundalk,Shelbourne,2,1,H,2.39,3.08,3.44
06/03/2023,Sligo Rovers,St. Patricks,2,1,H,2.77,3.32,2.7
06/03/2023,UC Dublin,Derry City,0,4,A,9.51,5.14,1.35
06/03/2023,Shamrock Rovers,Cork City,4,4,D,1.45,4.62,7.48
10/03/2023,Derry City,Dundalk,0,0,D,1.69,3.72,5.6
10/03/2023,Shelbourne,Shamrock Rovers,0,0,D,4.24,3.18,2.07
10/03/2023,St. Patricks,Bohemians,0,2,A,2.43,3.25,3.19
10/03/2023,UC Dublin,Drogheda,0,1,A,4.35,3.66,1.88
11/03/2023,Sligo Rovers,Cork City,2,2,D,2.32,3.31,3.34
16/03/2023,Drogheda,Dundalk,0,1,A,3.12,3.42,2.38
17/03/2023,Cork City,Shelbourne,0,2,A,2.98,3.1,2.67
17/03/2023,Shamrock Rovers,St. Patricks,2,2,D,1.64,3.99,5.68
17/03/2023,Bohemians,UC Dublin,2,1,H,1.25,5.99,12.82
17/03/2023,Derry City,Sligo Rovers,1,1,D,1.58,4.04,6.42
31/03/2023,Cork City,Drogheda,1,1,D,2.23,3.52,3.34
31/03/2023,Dundalk,Shamrock Rovers,0,4,A,4.74,3.95,1.75
31/03/2023,Shelbourne,Derry City,0,1,A,3.74,3.06,2.28
31/03/2023,St. Patricks,UC Dublin,3,0,H,1.31,5.72,10.07
01/04/2023,Sligo Rovers,Bohemians,0,1,A,2.99,3.18,2.61
07/04/2023,Bohemians,Shamrock Rovers,0,2,A,4.13,3.54,1.96
07/04/2023,Derry City,Drogheda,0,1,A,1.35,5.23,9.62
07/04/2023,Dundalk,Sligo Rovers,1,2,A,2.39,3.34,3.17
07/04/2023,St. Patricks,Cork City,4,0,H,1.68,4,5.2
07/04/2023,UC Dublin,Shelbourne,0,0,D,7.94,4.05,1.5
10/04/2023,Cork City,Dundalk,1,0,H,2.3,3.22,3.48
10/04/2023,Derry City,Bohemians,0,1,A,1.64,3.86,6
10/04/2023,Drogheda,St. Patricks,1,3,A,3.46,3.59,2.15
10/04/2023,Shelbourne,Sligo Rovers,2,1,H,2.42,3.03,3.46
10/04/2023,Shamrock Rovers,UC Dublin,3,0,H,1.03,24.01,48.26
14/04/2023,Bohemians,St. Patricks,2,3,A,2.34,3.39,3.21
14/04/2023,Shamrock Rovers,Shelbourne,2,2,D,1.45,4.28,8.56
14/04/2023,UC Dublin,Cork City,1,0,H,5.19,4.02,1.68
15/04/2023,Sligo Rovers,Drogheda,1,1,D,1.85,3.63,4.53
16/04/2023,Dundalk,Derry City,2,2,D,4.33,3.38,1.97
21/04/2023,Cork City,Derry City,1,3,A,4.75,3.42,1.88
21/04/2023,Drogheda,Bohemians,0,2,A,3.05,3.21,2.54
21/04/2023,Shelbourne,Dundalk,1,1,D,2.19,3.11,3.9
21/04/2023,St. Patricks,Shamrock Rovers,0,2,A,3.85,3.7,1.98
22/04/2023,Sligo Rovers,UC Dublin,3,1,H,1.31,5.4,11.23
28/04/2023,Derry City,St. Patricks,2,0,H,1.83,3.66,4.62
28/04/2023,Dundalk,Drogheda,3,2,H,2.15,3.48,3.56
28/04/2023,Shelbourne,Cork City,2,1,H,2.17,3.05,4.07
28/04/2023,UC Dublin,Bohemians,1,1,D,8.64,4.55,1.42
28/04/2023,Shamrock Rovers,Sligo Rovers,2,1,H,1.46,4.5,7.71
01/05/2023,St. Patricks,Sligo Rovers,0,1,A,2.3,3.43,3.27
01/05/2023,Bohemians,Cork City,5,0,H,1.72,3.71,5.42
01/05/2023,Drogheda,Shelbourne,1,1,D,2.82,3.06,2.85
01/05/2023,UC Dublin,Dundalk,0,2,A,5.76,4.01,1.63
01/05/2023,Derry City,Shamrock Rovers,0,2,A,2.47,3.16,3.2
05/05/2023,Cork City,St. Patricks,2,3,A,3.08,3.5,2.36
05/05/2023,Drogheda,Derry City,0,1,A,4.18,3.4,2
05/05/2023,Shamrock Rovers,Bohemians,2,0,H,1.78,3.69,4.95
05/05/2023,Shelbourne,UC Dublin,1,0,H,1.33,5.04,11.15
06/05/2023,Sligo Rovers,Dundalk,0,1,A,1.81,3.63,4.81
12/05/2023,Bohemians,Derry City,0,1,A,3.23,3.08,2.51
12/05/2023,Dundalk,Cork City,2,1,H,1.87,3.66,4.4
12/05/2023,St. Patricks,Drogheda,3,0,H,1.93,3.9,3.84
12/05/2023,UC Dublin,Shamrock Rovers,0,3,A,15.82,7.09,1.19
13/05/2023,Sligo Rovers,Shelbourne,0,3,A,2.36,2.96,3.68
15/05/2023,Derry City,Dundalk,3,0,H,1.55,4.12,6.73
15/05/2023,Shamrock Rovers,St. Patricks,3,2,H,1.58,4.29,5.86
19/05/2023,Cork City,Sligo Rovers,1,0,H,3.37,3.61,2.17
19/05/2023,Derry City,UC Dublin,4,1,H,1.1,11.44,27.6
19/05/2023,Dundalk,Bohemians,2,2,D,2.96,3.24,2.58
19/05/2023,Shelbourne,St. Patricks,0,1,A,2.73,3.27,2.77
19/05/2023,Shamrock Rovers,Drogheda,1,2,A,1.29,5.89,10.73
26/05/2023,Bohemians,Shelbourne,0,0,D,2.3,3.04,3.71
26/05/2023,Cork City,Shamrock Rovers,1,0,H,7.3,4.67,1.46
26/05/2023,Drogheda,UC Dublin,3,1,H,1.41,4.97,7.74
26/05/2023,St. Patricks,Dundalk,2,1,H,1.71,3.95,5.01
27/05/2023,Sligo Rovers,Derry City,1,0,H,4.61,3.37,1.92
02/06/2023,Bohemians,Sligo Rovers,2,0,H,2.11,3.32,3.85
02/06/2023,Derry City,Shelbourne,0,0,D,1.52,3.84,8.27
02/06/2023,Drogheda,Cork City,0,1,A,2.22,3.43,3.43
02/06/2023,Shamrock Rovers,Dundalk,2,0,H,1.54,4.38,6.21
02/06/2023,UC Dublin,St. Patricks,1,3,A,14.03,6.12,1.24
05/06/2023,Cork City,Bohemians,2,1,H,3.24,3.25,2.4
05/06/2023,Dundalk,UC Dublin,4,1,H,1.24,6.27,12.45
05/06/2023,Sligo Rovers,Shamrock Rovers,0,3,A,4.15,3.68,1.92
05/06/2023,St. Patricks,Derry City,4,1,H,3.14,3.39,2.38
05/06/2023,Shelbourne,Drogheda,3,2,H,2.22,3.3,3.58
09/06/2023,Cork City,Dundalk,1,2,A,2.74,3.14,2.86
09/06/2023,Derry City,Bohemians,0,0,D,1.96,3.28,4.56
09/06/2023,Drogheda,St. Patricks,2,1,H,3.34,3.58,2.19
09/06/2023,Shelbourne,Sligo Rovers,1,1,D,2.4,3.17,3.33
09/06/2023,Shamrock Rovers,UC Dublin,4,0,H,1.06,16.88,33.19
23/06/2023,Bohemians,Shamrock Rovers,2,2,D,3.58,3.28,2.22
23/06/2023,Derry City,Cork City,2,0,H,1.51,4.22,7.21
23/06/2023,Drogheda,Dundalk,1,2,A,2.63,3.7,2.62
23/06/2023,St. Patricks,Shelbourne,1,0,H,1.89,3.37,4.77
23/06/2023,UC Dublin,Sligo Rovers,2,1,H,7.82,4.45,1.46
26/06/2023,Dundalk,St. Patricks,1,1,D,2.74,3.54,2.59
26/06/2023,Shamrock Rovers,Derry City,1,0,H,2.05,3.39,3.98
30/06/2023,Cork City,Drogheda,1,1,D,2.43,3.45,3.02
30/06/2023,Dundalk,Shamrock Rovers,2,0,H,3.44,3.53,2.18
30/06/2023,Shelbourne,Derry City,1,1,D,3.63,3.01,2.35
30/06/2023,Sligo Rovers,Bohemians,3,1,H,2.87,3.1,2.77
30/06/2023,St. Patricks,UC Dublin,7,0,H,1.13,9.6,19.78
07/07/2023,Bohemians,Dundalk,3,2,H,2.23,3.44,3.4
07/07/2023,Derry City,Sligo Rovers,2,1,H,1.71,3.64,5.62
07/07/2023,Drogheda,Shamrock Rovers,0,0,D,4.17,3.64,1.92
07/07/2023,St. Patricks,Cork City,1,1,D,1.43,4.77,7.66
07/07/2023,UC Dublin,Shelbourne,0,4,A,11.06,5.11,1.33
14/07/2023,Shelbourne,Bohemians,1,1,D,2.76,2.89,3.08
14/07/2023,UC Dublin,Drogheda,1,3,A,7.94,4.95,1.41
15/07/2023,Sligo Rovers,Cork City,3,0,H,2.06,3.41,3.93
28/07/2023,Bohemians,UC Dublin,2,0,H,1.13,9.39,19.46
28/07/2023,Cork City,Shelbourne,0,2,A,3.43,3.03,2.43
28/07/2023,Drogheda,Sligo Rovers,2,2,D,2.59,3.34,2.88
04/08/2023,Bohemians,Drogheda,4,2,H,1.63,4.07,5.62
04/08/2023,Sligo Rovers,St. Patricks,0,2,A,3.29,3.53,2.24
06/08/2023,Dundalk,Shelbourne,1,1,D,2.68,3.08,2.98
06/08/2023,Shamrock Rovers,Cork City,2,1,H,1.31,5.51,10.95
11/08/2023,Cork City,UC Dublin,1,1,D,1.24,6.27,13.46
11/08/2023,Dundalk,Sligo Rovers,1,0,H,1.78,3.86,4.66
11/08/2023,Shelbourne,Shamrock Rovers,1,1,D,3.81,3.12,2.22
11/08/2023,St. Patricks,Bohemians,0,0,D,2.67,3.46,2.71
13/08/2023,Derry City,Drogheda,3,0,H,1.5,4.53,6.74
25/08/2023,Bohemians,Derry City,2,2,D,2.94,3.22,2.62
25/08/2023,Drogheda,Cork City,3,1,H,2.07,3.48,3.79
25/08/2023,Shamrock Rovers,Dundalk,1,0,H,1.54,4.27,6.45
25/08/2023,UC Dublin,St. Patricks,0,1,A,11.17,7.01,1.23
26/08/2023,Sligo Rovers,Shelbourne,0,1,A,3.08,3.17,2.55
01/09/2023,Cork City,Sligo Rovers,3,0,H,2.65,3.11,2.99
01/09/2023,Drogheda,UC Dublin,3,0,H,1.32,5.75,9.31
01/09/2023,Dundalk,Derry City,1,3,A,3.46,3.39,2.22
01/09/2023,Shamrock Rovers,Bohemians,3,0,H,1.94,3.55,4.2
01/09/2023,Shelbourne,St. Patricks,2,1,H,2.51,3.08,3.23
06/09/2023,UC Dublin,Derry City,0,5,A,19.29,9.01,1.14
15/09/2023,Derry City,Shamrock Rovers,1,1,D,2.35,3.07,3.55
16/09/2023,Sligo Rovers,UC Dublin,2,0,H,1.23,6.57,12.77
22/09/2023,Drogheda,Bohemians,0,0,D,4.72,4.17,1.71
22/09/2023,Shelbourne,Cork City,2,1,H,1.69,3.78,5.52
22/09/2023,Sligo Rovers,Derry City,1,0,H,5.2,3.78,1.72
22/09/2023,St. Patricks,Dundalk,3,1,H,2,3.76,3.74
22/09/2023,UC Dublin,Shamrock Rovers,0,0,D,36.07,13.66,1.07
25/09/2023,Bohemians,Shelbourne,1,1,D,2.16,3.42,3.59
25/09/2023,Dundalk,Cork City,5,0,H,1.83,3.81,4.45
25/09/2023,St. Patricks,Drogheda,1,2,A,1.53,4.56,6.04
29/09/2023,Bohemians,Sligo Rovers,3,1,H,1.65,4,5.6
29/09/2023,Cork City,St. Patricks,0,1,A,3.55,3.68,2.08
29/09/2023,Derry City,UC Dublin,6,0,H,1.04,22.62,40.93
29/09/2023,Dundalk,Drogheda,3,1,H,1.57,4.41,5.7
29/09/2023,Shamrock Rovers,Shelbourne,1,0,H,1.7,3.75,5.45
06/10/2023,Drogheda,Derry City,0,0,D,8.51,5.27,1.37
06/10/2023,Shelbourne,Dundalk,1,0,H,2.25,3.36,3.42
12/10/2023,UC Dublin,Bohemians,1,2,A,20.78,9.33,1.13
20/10/2023,Bohemians,St. Patricks,0,2,A,1.83,3.79,4.15
20/10/2023,Derry City,Shelbourne,0,0,D,1.66,3.71,6.05
20/10/2023,Sligo Rovers,Dundalk,0,2,A,2.38,3.44,3.1
22/10/2023,UC Dublin,Cork City,0,2,A,5.85,4.2,1.59
22/10/2023,Shamrock Rovers,Drogheda,5,0,H,1.17,7.95,16.69
23/10/2023,St. Patricks,Sligo Rovers,1,0,H,1.59,4.29,5.74
27/10/2023,Cork City,Derry City,0,1,A,6.4,4.06,1.57
27/10/2023,Dundalk,Bohemians,2,0,H,3.29,3.91,2.11
27/10/2023,Shelbourne,UC Dublin,3,2,H,1.16,8.42,16.16
27/10/2023,St. Patricks,Shamrock Rovers,0,2,A,5,3.84,1.74
28/10/2023,Sligo Rovers,Drogheda,0,0,D,1.87,3.66,4.4
30/10/2023,Cork City,Shamrock Rovers,0,0,D,4.76,4.11,1.71
03/11/2023,Bohemians,Cork City,4,0,H,1.19,6.94,12.08
03/11/2023,Derry City,St. Patricks,3,0,H,1.43,4.78,7.73
03/11/2023,Drogheda,Shelbourne,2,4,A,5.43,3.93,1.67
03/11/2023,Shamrock Rovers,Sligo Rovers,4,2,H,1.25,6.24,11.65
03/11/2023,UC Dublin,Dundalk,1,5,A,11.09,6.87,1.24
10/11/2023,Waterford,Cork City,1,1,D,2.98,3.33,2.45
