Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
29/05/2021,Cuiaba,Juventude,2,2,D,2.27,3.11,3.69
30/05/2021,Bahia,Santos,3,0,H,2.49,3.13,3.2
30/05/2021,Sao Paulo,Fluminense,0,0,D,1.87,3.26,5.16
30/05/2021,Atletico-MG,Fortaleza,1,2,A,1.48,4.42,7.31
30/05/2021,Ceara,Gremio,3,2,H,3.74,3.23,2.19
30/05/2021,Flamengo RJ,Palmeiras,1,0,H,1.85,3.61,4.61
30/05/2021,Athletico-PR,America MG,1,0,H,2.53,2.96,3.33
30/05/2021,Chapecoense-SC,Bragantino,0,3,A,4.14,3.33,2.03
30/05/2021,Corinthians,Atletico GO,0,1,A,2.06,3.3,4.09
31/05/2021,Internacional,Sport Recife,2,2,D,1.32,5.37,10.8
05/06/2021,Atletico GO,Sao Paulo,2,0,H,3.49,2.87,2.51
06/06/2021,Bragantino,Bahia,3,3,D,1.98,3.39,4.27
06/06/2021,Santos,Ceara,3,1,H,1.94,3.37,4.46
06/06/2021,Fluminense,Cuiaba,1,0,H,1.71,3.49,5.99
06/06/2021,America MG,Corinthians,0,1,A,2.15,3.06,4.12
06/06/2021,Fortaleza,Internacional,5,1,H,2.69,2.99,3.06
06/06/2021,Juventude,Athletico-PR,0,3,A,2.92,3.01,2.8
06/06/2021,Palmeiras,Chapecoense-SC,3,1,H,1.38,4.68,10.19
07/06/2021,Sport Recife,Atletico-MG,0,1,A,4.49,3.44,1.92
12/06/2021,Palmeiras,Corinthians,1,1,D,1.89,3.36,4.8
12/06/2021,Santos,Juventude,0,0,D,1.65,3.85,5.82
13/06/2021,Atletico-MG,Sao Paulo,1,0,H,2.17,3.23,3.78
13/06/2021,Flamengo RJ,America MG,2,0,H,1.52,4.14,7.26
13/06/2021,Gremio,Athletico-PR,0,1,A,1.88,3.27,5.04
14/06/2021,Bahia,Internacional,0,1,A,2.61,3.32,2.86
14/06/2021,Bragantino,Fluminense,2,2,D,2,3.32,4.29
14/06/2021,Chapecoense-SC,Ceara,0,0,D,3.36,3.11,2.42
14/06/2021,Fortaleza,Sport Recife,1,0,H,1.7,3.55,5.92
16/06/2021,Internacional,Atletico-MG,0,1,A,2.54,3.2,3.05
16/06/2021,Sao Paulo,Chapecoense-SC,1,1,D,1.36,5.26,9.07
17/06/2021,Corinthians,Bragantino,1,2,A,2.57,3.03,3.18
17/06/2021,Juventude,Palmeiras,0,3,A,5.22,3.45,1.8
17/06/2021,America MG,Cuiaba,0,0,D,2.01,3.1,4.63
17/06/2021,Ceara,Bahia,1,2,A,2.55,3.14,3.11
17/06/2021,Atletico GO,Fortaleza,0,0,D,2.59,2.86,3.37
17/06/2021,Fluminense,Santos,1,0,H,2.13,3.2,3.98
17/06/2021,Sport Recife,Gremio,1,0,H,4.71,3.55,1.85
20/06/2021,Flamengo RJ,Bragantino,2,3,A,1.64,4.01,5.64
20/06/2021,Palmeiras,America MG,2,1,H,1.61,3.83,6.41
20/06/2021,Bahia,Corinthians,0,0,D,2.44,3.11,3.32
20/06/2021,Internacional,Ceara,1,1,D,1.67,3.66,6.12
20/06/2021,Athletico-PR,Atletico GO,2,1,H,2.04,3.12,4.47
20/06/2021,Fortaleza,Fluminense,1,1,D,2.39,2.97,3.59
20/06/2021,Santos,Sao Paulo,2,0,H,3.27,3.21,2.41
21/06/2021,Juventude,Sport Recife,1,0,H,2.48,2.97,3.41
22/06/2021,Atletico-MG,Chapecoense-SC,1,1,D,1.29,5.79,10.78
23/06/2021,Atletico GO,Fluminense,1,0,H,2.95,2.89,2.87
23/06/2021,Bragantino,Palmeiras,3,1,H,2.64,3.22,2.91
23/06/2021,Flamengo RJ,Fortaleza,2,1,H,1.45,4.38,8.22
23/06/2021,Sao Paulo,Cuiaba,2,2,D,1.55,3.88,7.4
24/06/2021,America MG,Juventude,1,1,D,1.84,3.23,5.46
24/06/2021,Ceara,Atletico-MG,2,1,H,3.38,3.32,2.29
24/06/2021,Chapecoense-SC,Internacional,1,2,A,4.49,3.27,1.97
24/06/2021,Corinthians,Sport Recife,2,1,H,1.74,3.5,5.73
25/06/2021,Bahia,Athletico-PR,2,1,H,2.77,2.97,2.99
25/06/2021,Gremio,Santos,2,2,D,2.08,3.11,4.32
27/06/2021,Juventude,Flamengo RJ,1,0,H,7.72,4.14,1.5
27/06/2021,Fluminense,Corinthians,1,1,D,2.59,2.86,3.37
28/06/2021,Athletico-PR,Chapecoense-SC,2,2,D,1.58,3.64,7.66
28/06/2021,Gremio,Fortaleza,0,0,D,2.01,3.19,4.49
28/06/2021,Palmeiras,Bahia,3,2,H,1.65,3.81,6.02
28/06/2021,America MG,Internacional,1,1,D,2.84,3.01,2.87
28/06/2021,Ceara,Sao Paulo,1,1,D,2.77,3.11,2.86
28/06/2021,Santos,Atletico-MG,2,0,H,3,3.14,2.63
28/06/2021,Sport Recife,Cuiaba,0,0,D,2.38,2.96,3.63
29/06/2021,Atletico GO,Bragantino,0,1,A,3.53,3.27,2.25
30/06/2021,Fluminense,Athletico-PR,1,4,A,2.51,2.95,3.37
30/06/2021,Fortaleza,Chapecoense-SC,3,2,H,1.54,4.06,7.12
30/06/2021,Bahia,America MG,3,4,A,2.18,3.15,3.86
30/06/2021,Internacional,Palmeiras,1,2,A,2.65,3.12,2.98
01/07/2021,Santos,Sport Recife,0,0,D,1.71,3.4,6.31
01/07/2021,Corinthians,Sao Paulo,0,0,D,3.28,2.92,2.6
01/07/2021,Juventude,Gremio,2,0,H,4.76,3.16,1.97
01/07/2021,Bragantino,Ceara,0,0,D,1.64,3.92,5.86
01/07/2021,Atletico-MG,Atletico GO,4,1,H,1.76,3.51,5.43
02/07/2021,Cuiaba,Flamengo RJ,0,2,A,6.51,3.86,1.6
03/07/2021,America MG,Santos,2,0,H,2.26,3.18,3.63
03/07/2021,Athletico-PR,Fortaleza,2,1,H,2.1,3.18,4.1
04/07/2021,Corinthians,Internacional,1,1,D,2.54,2.92,3.37
04/07/2021,Chapecoense-SC,Bahia,0,2,A,3.26,3.25,2.39
04/07/2021,Flamengo RJ,Fluminense,0,1,A,1.78,3.56,5.23
04/07/2021,Sport Recife,Palmeiras,0,1,A,4.44,3.38,1.95
04/07/2021,Ceara,Juventude,2,0,H,1.93,3.22,4.85
04/07/2021,Cuiaba,Atletico-MG,0,1,A,4.66,3.33,1.93
04/07/2021,Sao Paulo,Bragantino,1,2,A,2.27,3.16,3.63
05/07/2021,Gremio,Atletico GO,0,1,A,1.54,4.18,6.71
06/07/2021,Santos,Athletico-PR,2,1,H,2.7,3.08,2.96
07/07/2021,Bahia,Juventude,1,0,H,1.79,3.42,5.43
07/07/2021,Bragantino,Cuiaba,1,1,D,1.66,3.67,6.17
07/07/2021,Fortaleza,America MG,4,0,H,1.87,3.47,4.72
07/07/2021,Atletico-MG,Flamengo RJ,2,1,H,3.14,3.12,2.53
07/07/2021,Palmeiras,Gremio,2,0,H,2.04,3.38,4.04
07/07/2021,Atletico GO,Sport Recife,1,1,D,1.97,3.13,4.78
08/07/2021,Fluminense,Ceara,0,0,D,2.3,2.99,3.78
08/07/2021,Internacional,Sao Paulo,0,2,A,2.85,3.08,2.8
09/07/2021,Chapecoense-SC,Corinthians,0,1,A,4.49,3.17,2.01
10/07/2021,Gremio,Internacional,0,0,D,2.39,3.06,3.48
10/07/2021,Palmeiras,Santos,3,2,H,1.54,4.08,6.98
10/07/2021,Athletico-PR,Bragantino,2,2,D,2.6,3.3,2.9
10/07/2021,America MG,Atletico-MG,0,1,A,4.12,3.38,2.01
10/07/2021,Sao Paulo,Bahia,1,0,H,1.95,3.31,4.54
10/07/2021,Sport Recife,Fluminense,1,2,A,2.81,2.93,2.97
11/07/2021,Juventude,Atletico GO,1,1,D,2.58,2.95,3.27
11/07/2021,Cuiaba,Ceara,2,2,D,2.92,2.94,2.86
11/07/2021,Flamengo RJ,Chapecoense-SC,2,1,H,1.2,6.54,18.35
12/07/2021,Fortaleza,Corinthians,1,0,H,2.41,2.96,3.56
17/07/2021,Ceara,Athletico-PR,1,0,H,2.08,3.2,4.17
17/07/2021,Sao Paulo,Fortaleza,0,1,A,2.15,3.11,4.07
17/07/2021,Corinthians,Atletico-MG,1,2,A,2.72,3.03,2.98
18/07/2021,Fluminense,Gremio,0,1,A,2.72,3.02,2.99
18/07/2021,Chapecoense-SC,Cuiaba,2,3,A,2.56,3.01,3.23
18/07/2021,Atletico GO,Palmeiras,0,3,A,4.31,3.39,1.97
18/07/2021,Bahia,Flamengo RJ,0,5,A,5.44,3.94,1.67
19/07/2021,Bragantino,Santos,2,2,D,1.91,3.63,4.25
19/07/2021,Internacional,Juventude,1,0,H,1.78,3.33,5.72
20/07/2021,America MG,Sport Recife,0,1,A,1.77,3.37,5.75
21/07/2021,Cuiaba,Atletico GO,2,1,H,2.58,2.97,3.24
24/07/2021,Gremio,America MG,1,1,D,1.97,3.31,4.47
24/07/2021,Palmeiras,Fluminense,1,0,H,1.61,3.7,6.77
25/07/2021,Atletico-MG,Bahia,3,0,H,1.66,3.87,5.69
25/07/2021,Flamengo RJ,Sao Paulo,5,1,H,1.65,3.84,5.83
25/07/2021,Fortaleza,Bragantino,1,0,H,2.82,3.11,2.8
25/07/2021,Athletico-PR,Internacional,2,1,H,2.54,3.07,3.2
25/07/2021,Santos,Atletico GO,0,1,A,1.8,3.43,5.26
26/07/2021,Sport Recife,Ceara,0,0,D,3.63,2.87,2.44
26/07/2021,Juventude,Chapecoense-SC,1,0,H,2.24,3,3.94
27/07/2021,Cuiaba,Corinthians,1,2,A,3.16,2.84,2.75
31/07/2021,Sao Paulo,Palmeiras,0,0,D,2.91,3.08,2.75
01/08/2021,Internacional,Cuiaba,0,0,D,1.74,3.38,6.03
01/08/2021,Bragantino,Gremio,1,0,H,2.05,3.29,4.11
01/08/2021,Atletico-MG,Athletico-PR,2,0,H,1.69,3.66,5.78
01/08/2021,Corinthians,Flamengo RJ,1,3,A,5.18,3.83,1.71
01/08/2021,Bahia,Sport Recife,0,1,A,1.9,3.34,4.76
01/08/2021,Chapecoense-SC,Santos,0,1,A,3.82,3.32,2.12
02/08/2021,Atletico GO,America MG,1,1,D,2.56,3.05,3.18
02/08/2021,Ceara,Fortaleza,3,1,H,3.4,2.9,2.54
06/08/2021,Sport Recife,Bragantino,0,0,D,3.53,2.96,2.43
07/08/2021,Athletico-PR,Sao Paulo,1,2,A,2.91,3.05,2.77
08/08/2021,Cuiaba,Bahia,1,1,D,2.47,3.11,3.27
08/08/2021,Palmeiras,Fortaleza,2,3,A,1.71,3.61,5.71
08/08/2021,America MG,Fluminense,1,0,H,3.01,2.92,2.8
