Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
28/01/2026,Atletico-MG,Palmeiras,2,2,D,,,
28/01/2026,Coritiba,Bragantino,0,1,A,,,
28/01/2026,Internacional,Athletico-PR,0,1,A,,,
28/01/2026,Vitoria,Remo,2,0,H,,,
28/01/2026,Fluminense,Gremio,2,1,H,,,
28/01/2026,Chapecoense-SC,Santos,4,2,H,,,
28/01/2026,Corinthians,Bahia,1,2,A,,,
29/01/2026,Sao Paulo,Flamengo RJ,2,1,H,,,
29/01/2026,Mirassol,Vasco,2,1,H,,,
30/01/2026,Botafogo RJ,Cruzeiro,4,0,H,,,
04/02/2026,Bragantino,Atletico-MG,1,0,H,,,
04/02/2026,Flamengo RJ,Internacional,1,1,D,,,
04/02/2026,Remo,Mirassol,2,2,D,,,
04/02/2026,Santos,Sao Paulo,1,1,D,,,
05/02/2026,Gremio,Botafogo RJ,5,3,H,,,
05/02/2026,Palmeiras,Vitoria,5,1,H,,,
05/02/2026,Bahia,Fluminense,1,1,D,,,
05/02/2026,Vasco,Chapecoense-SC,1,1,D,,,
06/02/2026,Cruzeiro,Coritiba,1,2,A,,,
11/02/2026,Vitoria,Flamengo RJ,1,2,A,,,
11/02/2026,Chapecoense-SC,Coritiba,3,3,D,,,
11/02/2026,Mirassol,Cruzeiro,2,2,D,,,
11/02/2026,Atletico-MG,Remo,3,3,D,,,
12/02/2026,Sao Paulo,Gremio,2,0,H,,,
12/02/2026,Vasco,Bahia,0,1,A,,,
12/02/2026,Athletico-PR,Santos,2,1,H,,,
12/02/2026,Fluminense,Botafogo RJ,1,0,H,,,
12/02/2026,Corinthians,Bragantino,2,0,H,,,
13/02/2026,Internacional,Palmeiras,1,3,A,,,
19/02/2026,Athletico-PR,Corinthians,0,1,A,,,
25/02/2026,Bragantino,Athletico-PR,1,1,D,,,
25/02/2026,Remo,Internacional,1,1,D,,,
25/02/2026,Coritiba,Sao Paulo,0,1,A,,,
25/02/2026,Cruzeiro,Corinthians,1,1,D,,,
26/02/2026,Gremio,Atletico-MG,2,1,H,,,
26/02/2026,Palmeiras,Fluminense,2,1,H,,,
26/02/2026,Santos,Vasco,2,1,H,,,
11/03/2026,Mirassol,Santos,2,2,D,,,
11/03/2026,Atletico-MG,Internacional,1,0,H,,,
11/03/2026,Bahia,Vitoria,1,1,D,,,
12/03/2026,Corinthians,Coritiba,0,2,A,,,
12/03/2026,Flamengo RJ,Cruzeiro,2,0,H,,,
12/03/2026,Remo,Fluminense,0,2,A,,,
12/03/2026,Vasco,Palmeiras,2,1,H,,,
12/03/2026,Sao Paulo,Chapecoense-SC,2,0,H,,,
13/03/2026,Gremio,Bragantino,1,1,D,,,
14/03/2026,Vitoria,Atletico-MG,2,0,H,,,
14/03/2026,Botafogo RJ,Flamengo RJ,0,3,A,,,
15/03/2026,Fluminense,Athletico-PR,3,2,H,,,
15/03/2026,Internacional,Bahia,0,1,A,,,
15/03/2026,Santos,Corinthians,1,1,D,,,
15/03/2026,Coritiba,Remo,1,0,H,,,
15/03/2026,Palmeiras,Mirassol,1,0,H,,,
15/03/2026,Bragantino,Sao Paulo,1,2,A,,,
15/03/2026,Cruzeiro,Vasco,3,3,D,,,
16/03/2026,Chapecoense-SC,Gremio,1,1,D,,,
18/03/2026,Bahia,Bragantino,2,0,H,,,
18/03/2026,Palmeiras,Botafogo RJ,2,1,H,,,
18/03/2026,Athletico-PR,Cruzeiro,2,1,H,,,
18/03/2026,Atletico-MG,Sao Paulo,1,0,H,,,
18/03/2026,Mirassol,Coritiba,0,1,A,,,
19/03/2026,Santos,Internacional,1,2,A,,,
19/03/2026,Vasco,Fluminense,3,2,H,,,
19/03/2026,Gremio,Vitoria,2,0,H,,,
19/03/2026,Flamengo RJ,Remo,3,0,H,,,
20/03/2026,Chapecoense-SC,Corinthians,0,0,D,,,
21/03/2026,Bragantino,Botafogo RJ,1,2,A,,,
21/03/2026,Fluminense,Atletico-MG,1,0,H,,,
22/03/2026,Sao Paulo,Palmeiras,0,1,A,,,
22/03/2026,Athletico-PR,Coritiba,2,0,H,,,
22/03/2026,Cruzeiro,Santos,0,0,D,,,
22/03/2026,Remo,Bahia,4,1,H,,,
22/03/2026,Vasco,Gremio,2,1,H,,,
22/03/2026,Internacional,Chapecoense-SC,2,0,H,,,
22/03/2026,Vitoria,Mirassol,1,0,H,,,
22/03/2026,Corinthians,Flamengo RJ,1,1,D,,,
29/03/2026,Athletico-PR,Botafogo RJ,4,1,H,,,
01/04/2026,Botafogo RJ,Mirassol,3,2,H,,,
01/04/2026,Internacional,Sao Paulo,1,1,D,,,
02/04/2026,Bahia,Athletico-PR,3,0,H,,,
02/04/2026,Cruzeiro,Vitoria,3,0,H,,,
02/04/2026,Coritiba,Vasco,1,1,D,,,
02/04/2026,Fluminense,Corinthians,3,1,H,,,
02/04/2026,Chapecoense-SC,Atletico-MG,0,4,A,,,
02/04/2026,Santos,Remo,2,0,H,,,
03/04/2026,Bragantino,Flamengo RJ,3,0,H,,,
03/04/2026,Palmeiras,Gremio,2,1,H,,,
04/04/2026,Sao Paulo,Cruzeiro,4,1,H,,,
05/04/2026,Coritiba,Fluminense,1,1,D,,,
05/04/2026,Vasco,Botafogo RJ,1,2,A,,,
05/04/2026,Chapecoense-SC,Vitoria,1,1,D,,,
05/04/2026,Atletico-MG,Athletico-PR,2,1,H,,,
05/04/2026,Flamengo RJ,Santos,3,1,H,,,
05/04/2026,Bahia,Palmeiras,1,2,A,,,
05/04/2026,Corinthians,Internacional,0,1,A,,,
06/04/2026,Mirassol,Bragantino,0,1,A,,,
