Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
02/04/2022,HJK,Honka,1,0,H,2,3.17,4.68
02/04/2022,Haka,Ilves,2,1,H,2.59,3.04,3.2
02/04/2022,KuPS,Inter Turku,2,1,H,2.11,3.33,3.94
02/04/2022,SJK,HIFK,2,1,H,1.71,3.7,5.66
02/04/2022,VPS,AC Oulu,2,2,D,2.51,3.14,3.22
02/04/2022,Mariehamn,Lahti,0,0,D,2.45,3.61,2.91
07/04/2022,Honka,Haka,3,2,H,2.25,3.08,3.85
08/04/2022,Lahti,VPS,0,5,A,2.3,3.61,2.98
08/04/2022,SJK,HJK,0,1,A,3.87,3.22,2.18
09/04/2022,Inter Turku,AC Oulu,2,1,H,1.64,3.99,5.83
09/04/2022,HIFK,Mariehamn,1,1,D,2.36,3.33,3.29
09/04/2022,Ilves,KuPS,1,2,A,4.79,3.42,1.89
15/04/2022,KuPS,SJK,2,0,H,1.73,3.73,5.45
17/04/2022,Inter Turku,Haka,0,2,A,2.44,3.31,3.17
17/04/2022,AC Oulu,Ilves,2,2,D,4.1,3.38,2.05
18/04/2022,HIFK,Lahti,0,3,A,2.29,3.29,3.47
18/04/2022,Mariehamn,Honka,1,1,D,3.96,3.52,2.03
18/04/2022,VPS,HJK,0,1,A,8.76,4.56,1.43
22/04/2022,Haka,HIFK,2,1,H,1.88,3.3,5.18
22/04/2022,Lahti,KuPS,0,1,A,5.89,4.04,1.63
23/04/2022,HJK,Inter Turku,1,4,A,1.83,3.56,4.94
23/04/2022,Ilves,VPS,3,2,H,1.96,3.54,4.23
24/04/2022,Mariehamn,AC Oulu,2,1,H,1.68,4.12,5.18
25/04/2022,Honka,SJK,5,1,H,2.26,3.26,3.57
28/04/2022,HIFK,HJK,0,2,A,9.42,4.17,1.46
29/04/2022,AC Oulu,Haka,3,0,H,4.52,3.45,1.93
29/04/2022,Ilves,SJK,3,1,H,2.73,3.33,2.77
29/04/2022,Inter Turku,Mariehamn,4,0,H,1.55,4.39,6.27
29/04/2022,KuPS,VPS,3,1,H,1.4,4.65,8.38
29/04/2022,Lahti,Honka,0,2,A,4.14,3.81,1.9
03/05/2022,Inter Turku,HJK,0,1,A,3.5,3.21,2.3
07/05/2022,SJK,Lahti,1,2,A,1.81,3.93,4.5
07/05/2022,AC Oulu,HIFK,1,1,D,2.26,3.12,3.77
07/05/2022,Haka,VPS,0,2,A,1.85,3.75,4.48
