Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2025-08-09,Pacos Ferreira,Vizela,1,2,A
2025-08-09,Torreense,Sporting CP B,0,1,A
2025-08-09,Portimonense,Penafiel,2,1,H
2025-08-10,Chaves,Benfica B,1,1,D
2025-08-10,Maritimo,Lusitania Lourosa,0,1,A
2025-08-10,Leixoes,Felgueiras 1932,3,0,H
2025-08-10,FC Porto B,Feirense,0,0,D
2025-08-10,Uniao de Leiria,Academico Viseu,3,2,H
2025-08-11,Oliveirense,Farense,1,1,D
2025-08-15,Feirense,Portimonense,4,1,H
2025-08-16,Felgueiras 1932,Maritimo,0,1,A
2025-08-16,Vizela,FC Porto B,4,0,H
2025-08-16,Academico Viseu,Pacos Ferreira,0,0,D
2025-08-16,Lusitania Lourosa,Chaves,2,2,D
2025-08-17,Farense,Torreense,0,3,A
2025-08-17,Sporting CP B,Uniao de Leiria,1,0,H
2025-08-17,Penafiel,Oliveirense,0,0,D
2025-08-17,Benfica B,Leixoes,1,1,D
2025-08-22,Chaves,Felgueiras 1932,1,1,D
2025-08-23,Portimonense,Vizela,1,1,D
2025-08-23,Pacos Ferreira,Uniao de Leiria,0,0,D
2025-08-23,Torreense,Academico Viseu,2,1,H
2025-08-24,Oliveirense,Sporting CP B,1,0,H
2025-08-24,FC Porto B,Farense,0,2,A
2025-08-24,Leixoes,Penafiel,3,2,H
2025-08-24,Maritimo,Feirense,1,0,H
2025-08-25,Lusitania Lourosa,Benfica B,1,1,D
2025-08-29,Uniao de Leiria,Torreense,1,0,H
2025-08-30,Penafiel,Chaves,0,2,A
2025-08-30,Felgueiras 1932,Lusitania Lourosa,3,1,H
2025-08-30,Feirense,Leixoes,2,0,H
2025-08-30,Benfica B,Portimonense,1,2,A
2025-08-31,Farense,Maritimo,0,2,A
2025-08-31,Sporting CP B,Pacos Ferreira,3,0,H
2025-08-31,Academico Viseu,FC Porto B,2,0,H
2025-08-31,Vizela,Oliveirense,1,0,H
2025-09-13,Felgueiras 1932,Benfica B,2,1,H
2025-09-13,Lusitania Lourosa,Penafiel,0,0,D
2025-09-13,Leixoes,Farense,0,2,A
2025-09-14,Portimonense,Sporting CP B,1,2,A
2025-09-14,Maritimo,Vizela,1,1,D
2025-09-14,FC Porto B,Uniao de Leiria,1,2,A
2025-09-14,Torreense,Pacos Ferreira,0,0,D
2025-09-14,Chaves,Feirense,1,1,D
2025-09-15,Oliveirense,Academico Viseu,2,2,D
2025-09-26,Vizela,Leixoes,2,0,H
2025-09-27,Benfica B,Torreense,3,3,D
2025-09-27,Penafiel,Felgueiras 1932,2,0,H
2025-09-27,Sporting CP B,Maritimo,0,1,A
2025-09-27,Academico Viseu,Portimonense,2,3,A
2025-09-28,Feirense,Lusitania Lourosa,1,2,A
2025-09-28,Farense,Chaves,0,2,A
2025-09-29,Pacos Ferreira,FC Porto B,2,2,D
2025-10-03,Maritimo,Academico Viseu,2,2,D
2025-10-04,Lusitania Lourosa,Farense,1,2,A
2025-10-04,Chaves,Vizela,1,0,H
2025-10-04,Portimonense,Uniao de Leiria,1,1,D
2025-10-05,Oliveirense,Pacos Ferreira,2,2,D
2025-10-05,FC Porto B,Torreense,2,3,A
2025-10-05,Felgueiras 1932,Feirense,2,0,H
2025-10-05,Leixoes,Sporting CP B,0,4,A
2025-10-05,Benfica B,Penafiel,0,2,A
2025-10-11,Uniao de Leiria,Oliveirense,0,0,D
2025-10-19,FC Porto B,Maritimo,1,0,H
2025-10-19,Penafiel,Feirense,1,2,A
2025-10-24,Torreense,Oliveirense,3,2,H
2025-10-24,Vizela,Felgueiras 1932,2,2,D
2025-10-25,Sporting CP B,Lusitania Lourosa,4,0,H
2025-10-25,Uniao de Leiria,Leixoes,1,3,A
2025-10-25,Pacos Ferreira,Portimonense,4,1,H
2025-10-25,Feirense,Benfica B,0,2,A
2025-10-25,Academico Viseu,Chaves,1,0,H
2025-10-26,Farense,Penafiel,0,0,D
2025-10-29,Lusitania Lourosa,Vizela,1,1,D
2025-10-29,Oliveirense,FC Porto B,1,0,H
2025-10-30,Portimonense,Torreense,0,1,A
2025-10-30,Benfica B,Pacos Ferreira,2,1,H
2025-10-30,Maritimo,Uniao de Leiria,1,3,A
2025-10-30,Leixoes,Academico Viseu,1,5,A
2025-11-01,Sporting CP B,Feirense,3,2,H
2025-11-02,Vizela,Penafiel,1,3,A
2025-11-02,Farense,Benfica B,4,3,H
2025-11-03,Oliveirense,Maritimo,0,2,A
2025-11-03,Pacos Ferreira,Leixoes,3,1,H
2025-11-03,Uniao de Leiria,Chaves,2,1,H
2025-11-04,Torreense,Felgueiras 1932,2,0,H
2025-11-04,Academico Viseu,Lusitania Lourosa,3,2,H
2025-11-07,Feirense,Farense,0,0,D
2025-11-08,Penafiel,Sporting CP B,1,1,D
2025-11-08,Portimonense,Oliveirense,1,1,D
2025-11-08,Chaves,FC Porto B,0,1,A
2025-11-08,Benfica B,Vizela,1,2,A
2025-11-09,Leixoes,Torreense,1,0,H
2025-11-09,Felgueiras 1932,Academico Viseu,1,3,A
2025-11-09,Maritimo,Pacos Ferreira,2,0,H
2025-11-09,Lusitania Lourosa,Uniao de Leiria,1,1,D
2025-11-16,Felgueiras 1932,Farense,1,1,D
