Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2015-08-14,Kayseri Erciyesspor,Boluspor,0,0,D
2015-08-15,Goztepe,Elazgspor,2,2,D
2015-08-15,Denizlispor,Alanyaspor,2,0,H
2015-08-15,Adana Demirspor,Karsiyaka,2,0,H
2015-08-16,Altnordu,Samsunspor,0,4,A
2015-08-16,Giresunspor,Kardemir Karabukspor,2,3,A
2015-08-16,Balkesirspor,Gaziantep FK,0,0,D
2015-08-16,Sanlurfaspor,Adanaspor,0,0,D
2015-08-17,Yeni Malatyaspor,1461 Trabzon,0,1,A
2015-08-21,Kardemir Karabukspor,Denizlispor,1,0,H
2015-08-22,1461 Trabzon,Kayseri Erciyesspor,0,0,D
2015-08-22,Alanyaspor,Balkesirspor,1,1,D
2015-08-22,Elazgspor,Giresunspor,1,1,D
2015-08-23,Boluspor,Altnordu,1,1,D
2015-08-23,Samsunspor,Adana Demirspor,3,3,D
2015-08-23,Adanaspor,Goztepe,0,2,A
2015-08-23,Karsiyaka,Sanlurfaspor,1,0,H
2015-08-24,Gaziantep FK,Yeni Malatyaspor,0,0,D
2015-08-28,Altnordu,1461 Trabzon,0,1,A
2015-08-29,Giresunspor,Adanaspor,1,0,H
2015-08-29,Balkesirspor,Kardemir Karabukspor,2,0,H
2015-08-29,Karsiyaka,Samsunspor,2,2,D
2015-08-30,Kayseri Erciyesspor,Gaziantep FK,1,2,A
2015-08-30,Denizlispor,Elazgspor,0,4,A
2015-08-30,Yeni Malatyaspor,Alanyaspor,2,1,H
2015-08-30,Adana Demirspor,Boluspor,1,0,H
2015-08-30,Sanlurfaspor,Goztepe,1,1,D
2015-09-12,Boluspor,Karsiyaka,1,1,D
2015-09-12,Adanaspor,Denizlispor,2,1,H
2015-09-12,Gaziantep FK,Altnordu,1,1,D
2015-09-13,Kardemir Karabukspor,Yeni Malatyaspor,0,0,D
2015-09-13,Elazgspor,Balkesirspor,2,1,H
2015-09-13,1461 Trabzon,Adana Demirspor,1,4,A
2015-09-13,Goztepe,Giresunspor,0,1,A
2015-09-13,Samsunspor,Sanlurfaspor,2,0,H
2015-09-14,Alanyaspor,Kayseri Erciyesspor,2,1,H
2015-09-18,Balkesirspor,Adanaspor,3,3,D
2015-09-18,Denizlispor,Goztepe,1,2,A
2015-09-18,Samsunspor,Boluspor,3,0,H
2015-09-18,Karsiyaka,1461 Trabzon,2,3,A
2015-09-19,Altnordu,Alanyaspor,3,1,H
2015-09-19,Adana Demirspor,Gaziantep FK,1,2,A
2015-09-19,Sanlurfaspor,Giresunspor,1,0,H
2015-09-20,Kayseri Erciyesspor,Kardemir Karabukspor,0,3,A
2015-09-20,Yeni Malatyaspor,Elazgspor,1,2,A
2015-09-26,1461 Trabzon,Samsunspor,1,2,A
2015-09-26,Goztepe,Balkesirspor,1,1,D
2015-09-27,Boluspor,Sanlurfaspor,4,2,H
