Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
25/07/2025,Zurich,Sion,2,3,A,2.4,3.51,3.02
26/07/2025,Grasshoppers,Luzern,2,3,A,2.72,3.4,2.69
26/07/2025,St. Gallen,Basel,2,1,H,4.7,4.32,1.69
26/07/2025,Young Boys,Servette,3,1,H,1.95,3.93,3.74
27/07/2025,Lausanne,Winterthur,3,2,H,1.84,4.15,3.98
27/07/2025,Lugano,Thun,1,2,A,1.77,3.97,4.57
02/08/2025,Servette,St. Gallen,1,4,A,1.96,3.76,3.84
02/08/2025,Winterthur,Young Boys,1,1,D,5.17,4.14,1.66
02/08/2025,Basel,Grasshoppers,2,1,H,1.28,6.07,10.46
03/08/2025,Thun,Lausanne,2,1,H,2.59,3.71,2.65
03/08/2025,Luzern,Zurich,1,1,D,2.15,3.78,3.29
03/08/2025,Sion,Lugano,4,0,H,2.77,3.17,2.8
06/08/2025,Basel,Young Boys,4,1,H,1.94,4.05,3.65
09/08/2025,St. Gallen,Winterthur,5,0,H,1.88,3.92,4.02
09/08/2025,Luzern,Thun,1,2,A,2.21,3.55,3.34
10/08/2025,Young Boys,Sion,0,0,D,1.68,4.18,4.99
10/08/2025,Lausanne,Zurich,1,2,A,1.91,3.85,3.98
10/08/2025,Lugano,Basel,3,1,H,3.5,3.9,2.03
10/08/2025,Servette,Grasshoppers,1,1,D,1.76,4.06,4.54
23/08/2025,Zurich,Thun,0,4,A,2.11,3.54,3.6
24/08/2025,Grasshoppers,Winterthur,2,2,D,2.08,3.53,3.71
24/08/2025,St. Gallen,Luzern,0,1,A,2.16,3.65,3.37
30/08/2025,Thun,Grasshoppers,1,1,D,1.88,3.94,3.98
30/08/2025,Winterthur,Zurich,1,3,A,3.34,3.68,2.16
30/08/2025,Sion,Basel,0,1,A,4.04,4.1,1.84
31/08/2025,Lausanne,St. Gallen,1,2,A,2.36,3.6,3.02
31/08/2025,Servette,Luzern,2,2,D,2.36,3.77,2.9
31/08/2025,Young Boys,Lugano,3,1,H,1.99,3.68,3.86
13/09/2025,Thun,Basel,1,3,A,3.51,3.94,2.02
13/09/2025,Zurich,Servette,2,1,H,2.34,3.76,2.94
13/09/2025,St. Gallen,Lugano,1,0,H,2.21,3.54,3.35
14/09/2025,Winterthur,Sion,2,3,A,3.93,3.59,1.99
14/09/2025,Grasshoppers,Lausanne,3,1,H,2.82,3.44,2.58
14/09/2025,Luzern,Young Boys,1,2,A,2.97,3.71,2.34
17/09/2025,Lugano,Lausanne,1,1,D,1.87,3.91,4.08
17/09/2025,Sion,Servette,0,2,A,2.35,3.69,2.97
27/09/2025,Lugano,Grasshoppers,2,1,H,1.73,4.03,4.74
27/09/2025,Servette,Winterthur,4,0,H,1.47,4.96,6.34
27/09/2025,Zurich,St. Gallen,3,1,H,2.6,3.6,2.69
28/09/2025,Young Boys,Thun,4,2,H,1.83,4.24,3.93
28/09/2025,Basel,Luzern,1,2,A,1.57,4.65,5.4
28/09/2025,Sion,Lausanne,0,0,D,2.17,3.63,3.36
04/10/2025,Luzern,Sion,3,3,D,2.4,3.44,3.08
04/10/2025,St. Gallen,Thun,1,2,A,2.39,3.63,2.95
04/10/2025,Grasshoppers,Zurich,3,0,H,3.32,3.6,2.2
05/10/2025,Lausanne,Young Boys,5,0,H,3.05,3.86,2.24
05/10/2025,Servette,Basel,0,3,A,3.11,3.78,2.24
05/10/2025,Winterthur,Lugano,2,4,A,4.38,4.1,1.78
18/10/2025,Basel,Winterthur,3,0,H,1.26,7.04,9.33
18/10/2025,Thun,Servette,3,1,H,2.37,3.82,2.87
18/10/2025,Lugano,Zurich,1,0,H,1.86,3.95,4.07
19/10/2025,Grasshoppers,Sion,0,1,A,2.57,3.49,2.79
19/10/2025,Luzern,Lausanne,2,2,D,2.38,3.73,2.9
19/10/2025,Young Boys,St. Gallen,1,2,A,1.76,4.14,4.4
25/10/2025,Sion,Thun,0,1,A,2.25,3.31,3.28
25/10/2025,St. Gallen,Grasshoppers,5,0,H,1.76,3.99,4.24
25/10/2025,Winterthur,Luzern,2,2,D,3.2,3.87,2.08
26/10/2025,Zurich,Young Boys,2,3,A,2.68,3.55,2.53
26/10/2025,Lausanne,Basel,5,1,H,3.49,3.88,1.97
26/10/2025,Servette,Lugano,2,1,H,2.51,3.53,2.71
28/10/2025,Sion,St. Gallen,3,2,H,,,
28/10/2025,Thun,Winterthur,3,0,H,,,
29/10/2025,Basel,Zurich,2,0,H,,,
29/10/2025,Lausanne,Servette,1,3,A,,,
30/10/2025,Grasshoppers,Young Boys,3,3,D,,,
30/10/2025,Lugano,Luzern,2,0,H,,,
01/11/2025,Thun,Sion,2,1,H,,,
01/11/2025,Winterthur,Servette,4,2,H,,,
01/11/2025,Zurich,Lausanne,1,2,A,,,
02/11/2025,Luzern,Grasshoppers,6,0,H,,,
02/11/2025,Young Boys,Basel,0,0,D,,,
08/11/2025,Winterthur,Grasshoppers,0,1,A,,,
08/11/2025,Zurich,Luzern,3,2,H,,,
08/11/2025,Servette,Thun,0,1,A,,,
09/11/2025,Basel,Lugano,0,1,A,,,
09/11/2025,Lausanne,Sion,2,2,D,,,
09/11/2025,St. Gallen,Young Boys,1,4,A,,,
22/11/2025,Luzern,Servette,2,2,D,,,
22/11/2025,Young Boys,Winterthur,5,0,H,,,
22/11/2025,Thun,Lugano,0,1,A,,,
23/11/2025,Sion,Zurich,2,2,D,,,
23/11/2025,Grasshoppers,Basel,1,1,D,,,
23/11/2025,St. Gallen,Lausanne,1,0,H,,,
26/11/2025,Lugano,St. Gallen,1,3,A,,,
29/11/2025,Lugano,Sion,1,1,D,,,
29/11/2025,Zurich,Grasshoppers,1,0,H,,,
29/11/2025,Luzern,Winterthur,1,3,A,,,
30/11/2025,Servette,Young Boys,4,4,D,,,
30/11/2025,Basel,St. Gallen,0,0,D,,,
30/11/2025,Lausanne,Thun,2,1,H,,,
06/12/2025,Grasshoppers,Servette,0,1,A,,,
06/12/2025,Thun,Luzern,4,1,H,,,
06/12/2025,St. Gallen,Zurich,1,2,A,,,
07/12/2025,Winterthur,Basel,1,2,A,,,
07/12/2025,Lausanne,Lugano,0,0,D,,,
07/12/2025,Sion,Young Boys,2,0,H,,,
13/12/2025,Sion,Grasshoppers,1,0,H,,,
13/12/2025,Zurich,Winterthur,2,2,D,,,
13/12/2025,Thun,St. Gallen,0,2,A,,,
14/12/2025,Young Boys,Luzern,2,0,H,,,
14/12/2025,Basel,Lausanne,0,0,D,,,
14/12/2025,Lugano,Servette,4,2,H,,,
17/12/2025,Luzern,Basel,1,2,A,,,
17/12/2025,Young Boys,Grasshoppers,2,6,A,,,
17/12/2025,Zurich,Lugano,0,1,A,,,
16/12/2025,St. Gallen,Sion,3,1,H,,,
16/12/2025,Winterthur,Thun,1,4,A,,,
20/12/2025,Thun,Zurich,4,2,H,,,
20/12/2025,Basel,Servette,1,1,D,,,
21/12/2025,Lausanne,Luzern,0,4,A,,,
21/12/2025,Grasshoppers,St. Gallen,1,2,A,,,
21/12/2025,Lugano,Young Boys,3,0,H,,,
14/01/2026,Servette,Lausanne,0,1,A,,,
14/01/2026,Sion,Winterthur,2,0,H,,,
17/01/2026,Luzern,Lugano,2,5,A,,,
17/01/2026,Young Boys,Lausanne,1,3,A,,,
18/01/2026,Servette,Zurich,1,1,D,,,
18/01/2026,Basel,Sion,1,1,D,,,
18/01/2026,Grasshoppers,Thun,1,3,A,,,
24/01/2026,Lausanne,Grasshoppers,1,1,D,,,
24/01/2026,Lugano,Winterthur,4,1,H,,,
24/01/2026,Sion,Luzern,1,1,D,,,
25/01/2026,Thun,Young Boys,4,1,H,,,
25/01/2026,St. Gallen,Servette,2,4,A,,,
25/01/2026,Zurich,Basel,3,4,A,,,
31/01/2026,Servette,Sion,3,3,D,,,
31/01/2026,Winterthur,Lausanne,2,1,H,,,
31/01/2026,Grasshoppers,Lugano,1,1,D,,,
01/02/2026,Luzern,St. Gallen,2,2,D,,,
01/02/2026,Basel,Thun,1,2,A,,,
01/02/2026,Young Boys,Zurich,3,0,H,,,
07/02/2026,Sion,Luzern,0,0,D,,,
07/02/2026,Winterthur,Lugano,1,1,D,,,
07/02/2026,Grasshoppers,Young Boys,1,1,D,,,
08/02/2026,Servette,Thun,1,3,A,,,
08/02/2026,Basel,Zurich,2,1,H,,,
08/02/2026,Lausanne,St. Gallen,1,1,D,,,
10/02/2026,Luzern,Grasshoppers,4,3,H,,,
11/02/2026,Lugano,Servette,1,1,D,,,
11/02/2026,St. Gallen,Young Boys,2,1,H,,,
11/02/2026,Zurich,Winterthur,3,0,H,,,
12/02/2026,Sion,Basel,2,0,H,,,
12/02/2026,Thun,Lausanne,5,1,H,,,
14/02/2026,St. Gallen,Grasshoppers,0,0,D,,,
14/02/2026,Zurich,Luzern,1,4,A,,,
14/02/2026,Young Boys,Winterthur,6,1,H,,,
15/02/2026,Thun,Sion,1,0,H,,,
15/02/2026,Basel,Lugano,1,1,D,,,
15/02/2026,Lausanne,Servette,3,3,D,,,
18/02/2026,Winterthur,St. Gallen,1,5,A,,,
21/02/2026,Servette,St. Gallen,1,1,D,,,
21/02/2026,Grasshoppers,Zurich,1,2,A,,,
22/02/2026,Sion,Young Boys,3,1,H,,,
22/02/2026,Lugano,Lausanne,2,1,H,,,
22/02/2026,Luzern,Basel,4,2,H,,,
25/02/2026,Winterthur,Thun,0,3,A,,,
28/02/2026,St. Gallen,Winterthur,2,1,H,,,
28/02/2026,Thun,Luzern,2,1,H,,,
28/02/2026,Servette,Sion,0,0,D,,,
01/03/2026,Lausanne,Basel,1,2,A,,,
01/03/2026,Grasshoppers,Lugano,1,0,H,,,
01/03/2026,Young Boys,Zurich,3,0,H,,,
03/03/2026,Winterthur,Servette,1,1,D,,,
04/03/2026,Lugano,Sion,2,1,H,,,
04/03/2026,Luzern,Young Boys,1,2,A,,,
04/03/2026,Zurich,Lausanne,1,2,A,,,
05/03/2026,Basel,Grasshoppers,1,0,H,,,
05/03/2026,Thun,St. Gallen,2,2,D,,,
07/03/2026,Servette,Zurich,2,1,H,,,
07/03/2026,Sion,Winterthur,1,1,D,,,
07/03/2026,Lugano,Luzern,1,3,A,,,
08/03/2026,St. Gallen,Basel,3,0,H,,,
08/03/2026,Grasshoppers,Lausanne,2,3,A,,,
08/03/2026,Young Boys,Thun,1,2,A,,,
14/03/2026,Thun,Grasshoppers,5,1,H,,,
14/03/2026,Zurich,Sion,1,2,A,,,
15/03/2026,Lausanne,Young Boys,0,2,A,,,
15/03/2026,Basel,Servette,3,1,H,,,
15/03/2026,Luzern,Winterthur,1,2,A,,,
17/03/2026,St. Gallen,Lugano,1,1,D,,,
21/03/2026,Servette,Grasshoppers,5,0,H,,,
21/03/2026,Zurich,Thun,2,1,H,,,
21/03/2026,Sion,St. Gallen,1,1,D,,,
22/03/2026,Winterthur,Basel,0,2,A,,,
22/03/2026,Luzern,Lausanne,4,0,H,,,
22/03/2026,Young Boys,Lugano,1,1,D,,,
04/04/2026,Lausanne,Winterthur,2,1,H,,,
04/04/2026,Lugano,Thun,1,0,H,,,
04/04/2026,Basel,Young Boys,3,3,D,,,
06/04/2026,Grasshoppers,Sion,0,4,A,,,
06/04/2026,Servette,Luzern,3,0,H,,,
06/04/2026,St. Gallen,Zurich,2,1,H,,,
11/04/2026,Winterthur,Grasshoppers,0,2,A,,,
11/04/2026,Zurich,Lugano,0,1,A,,,
12/04/2026,Luzern,St. Gallen,2,2,D,,,
12/04/2026,Sion,Lausanne,3,0,H,,,
12/04/2026,Young Boys,Servette,1,1,D,,,
18/04/2026,Thun,Basel,3,1,H,,,
25/04/2026,Grasshoppers,Luzern,1,2,A,,,
25/04/2026,Lausanne,Zurich,3,0,H,,,
25/04/2026,Thun,Lugano,0,1,A,,,
26/04/2026,Basel,Sion,0,2,A,,,
26/04/2026,Servette,Winterthur,5,3,H,,,
26/04/2026,Young Boys,St. Gallen,1,2,A,,,
02/05/2026,Lausanne,Luzern,1,3,A,,,
02/05/2026,Winterthur,Zurich,2,2,D,,,
02/05/2026,Basel,Thun,3,1,H,,,
03/05/2026,St. Gallen,Sion,0,3,A,,,
03/05/2026,Grasshoppers,Servette,0,2,A,,,
03/05/2026,Lugano,Young Boys,1,0,H,,,
09/05/2026,Winterthur,Lausanne,2,1,H,,,
09/05/2026,Zurich,Grasshoppers,2,1,H,,,
09/05/2026,Luzern,Servette,3,3,D,,,
10/05/2026,Lugano,St. Gallen,1,2,A,,,
10/05/2026,Sion,Thun,2,0,H,,,
10/05/2026,Young Boys,Basel,3,0,H,,,
12/05/2026,Grasshoppers,Winterthur,3,2,H,,,
12/05/2026,Luzern,Zurich,1,0,H,,,
12/05/2026,Servette,Lausanne,2,0,H,,,
14/05/2026,Basel,St. Gallen,1,3,A,,,
14/05/2026,Sion,Lugano,2,2,D,,,
14/05/2026,Thun,Young Boys,3,8,A,,,
16/05/2026,Lausanne,Grasshoppers,1,3,A,,,
16/05/2026,Winterthur,Luzern,0,3,A,,,
16/05/2026,Zurich,Servette,0,2,A,,,
17/05/2026,Lugano,Basel,4,0,H,,,
17/05/2026,St. Gallen,Thun,1,1,D,,,
17/05/2026,Young Boys,Sion,3,3,D,,,
