Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
28/07/2023,LASK,SK Rapid,1,1,D,1.87,4,4.09
29/07/2023,Hartberg,A. Lustenau,2,2,D,1.93,3.81,4.05
29/07/2023,Tirol,A. Klagenfurt,1,3,A,2.37,3.81,2.92
29/07/2023,Wolfsberger AC,BW Linz,2,1,H,2.25,3.59,3.28
29/07/2023,Altach,Salzburg,0,2,A,7.16,4.85,1.46
30/07/2023,Austria Vienna,Sturm Graz,0,3,A,3.14,3.7,2.28
05/08/2023,SK Rapid,Altach,4,0,H,1.51,4.64,6.49
05/08/2023,Sturm Graz,LASK,2,0,H,2.02,3.65,3.84
06/08/2023,A. Lustenau,Austria Vienna,0,2,A,3.93,3.93,1.93
06/08/2023,BW Linz,Hartberg,3,3,D,2.31,3.67,3.09
06/08/2023,Salzburg,Tirol,3,0,H,1.16,9.55,14.16
09/08/2023,A. Klagenfurt,Wolfsberger AC,2,2,D,2.6,3.53,2.78
12/08/2023,Sturm Graz,A. Klagenfurt,0,0,D,1.4,5.64,7.07
12/08/2023,Wolfsberger AC,A. Lustenau,1,1,D,1.81,4.11,4.26
12/08/2023,LASK,BW Linz,2,0,H,1.57,4.57,5.72
13/08/2023,Altach,Tirol,1,0,H,2.43,3.63,2.93
13/08/2023,SK Rapid,Hartberg,0,1,A,1.93,3.86,3.99
13/08/2023,Salzburg,Austria Vienna,2,0,H,1.54,4.87,5.7
19/08/2023,A. Lustenau,Sturm Graz,0,1,A,8.08,5.37,1.38
19/08/2023,Tirol,LASK,1,1,D,5.89,4.89,1.52
19/08/2023,A. Klagenfurt,Altach,1,1,D,2.03,3.5,3.98
20/08/2023,Austria Vienna,Wolfsberger AC,0,0,D,2.06,3.76,3.61
20/08/2023,BW Linz,SK Rapid,0,5,A,3.74,3.95,1.97
20/08/2023,Hartberg,Salzburg,1,5,A,5.02,4.63,1.63
26/08/2023,Sturm Graz,BW Linz,4,1,H,1.33,5.85,9.29
26/08/2023,Wolfsberger AC,Salzburg,1,2,A,6.42,4.43,1.54
26/08/2023,A. Lustenau,Altach,0,3,A,3.08,3.44,2.43
27/08/2023,Hartberg,A. Klagenfurt,0,3,A,2.12,3.72,3.46
27/08/2023,LASK,Austria Vienna,2,0,H,1.9,4.09,3.87
27/08/2023,SK Rapid,Tirol,1,1,D,1.4,5.55,7.28
02/09/2023,Tirol,BW Linz,2,4,A,2.77,3.73,2.51
02/09/2023,Wolfsberger AC,Hartberg,0,3,A,2.41,3.43,3.11
02/09/2023,Altach,Sturm Graz,1,2,A,6.06,4.3,1.58
