Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2019-07-20,Zvijezda 09,Tuzla City,1,5,A
2019-07-20,Velez,Mladost Doboj Kakanj,1,3,A
2019-07-20,Zeljeznicar Sarajevo,Borac Banja Luka,0,0,D
2019-07-21,FK Sarajevo,Zrinjski,1,0,H
2019-07-21,Sloboda Tuzla,Radnik Bijeljina,2,1,H
2019-07-22,Siroki Brijeg,Celik,0,1,A
2019-07-27,Mladost Doboj Kakanj,Zeljeznicar Sarajevo,0,2,A
2019-07-27,Radnik Bijeljina,Tuzla City,3,0,H
2019-07-27,Sloboda Tuzla,Siroki Brijeg,2,2,D
2019-07-27,Borac Banja Luka,Zvijezda 09,1,0,H
2019-07-28,Zrinjski,Velez,1,0,H
2019-07-28,Celik,FK Sarajevo,0,0,D
2019-08-03,Zvijezda 09,Mladost Doboj Kakanj,1,1,D
2019-08-03,Velez,Celik,1,2,A
2019-08-03,Tuzla City,Borac Banja Luka,2,1,H
2019-08-03,FK Sarajevo,Sloboda Tuzla,3,0,H
2019-08-04,Zeljeznicar Sarajevo,Zrinjski,1,0,H
2019-08-04,Siroki Brijeg,Radnik Bijeljina,3,0,H
2019-08-10,Mladost Doboj Kakanj,Tuzla City,0,1,A
2019-08-10,Radnik Bijeljina,Borac Banja Luka,1,2,A
2019-08-10,Celik,Zeljeznicar Sarajevo,0,2,A
2019-08-10,Sloboda Tuzla,Velez,0,0,D
2019-08-17,Zvijezda 09,Celik,2,2,D
2019-08-17,Velez,Siroki Brijeg,1,0,H
2019-08-17,Zeljeznicar Sarajevo,Sloboda Tuzla,2,2,D
2019-08-17,Borac Banja Luka,Mladost Doboj Kakanj,0,0,D
2019-08-18,Tuzla City,Zrinjski,0,0,D
2019-08-19,FK Sarajevo,Radnik Bijeljina,2,1,H
2019-08-24,Radnik Bijeljina,Mladost Doboj Kakanj,3,0,H
2019-08-24,Celik,Tuzla City,0,0,D
2019-08-24,FK Sarajevo,Velez,2,1,H
2019-08-24,Sloboda Tuzla,Zvijezda 09,1,0,H
2019-08-24,Zrinjski,Borac Banja Luka,4,0,H
2019-08-24,Siroki Brijeg,Zeljeznicar Sarajevo,3,3,D
2019-08-28,Zrinjski,Zvijezda 09,3,0,H
2019-08-28,Siroki Brijeg,FK Sarajevo,0,0,D
2019-08-31,Mladost Doboj Kakanj,Zrinjski,0,2,A
2019-08-31,Zvijezda 09,Siroki Brijeg,0,0,D
2019-08-31,Velez,Radnik Bijeljina,0,1,A
2019-08-31,Zeljeznicar Sarajevo,FK Sarajevo,5,2,H
2019-08-31,Tuzla City,Sloboda Tuzla,2,1,H
2019-09-01,Borac Banja Luka,Celik,3,1,H
2019-09-14,Radnik Bijeljina,Zrinjski,1,0,H
2019-09-14,Celik,Mladost Doboj Kakanj,1,0,H
2019-09-14,Velez,Zeljeznicar Sarajevo,1,1,D
2019-09-14,Sloboda Tuzla,Borac Banja Luka,3,1,H
2019-09-15,Siroki Brijeg,Tuzla City,1,3,A
2019-09-15,FK Sarajevo,Zvijezda 09,2,0,H
2019-09-21,Mladost Doboj Kakanj,Sloboda Tuzla,2,0,H
2019-09-21,Tuzla City,FK Sarajevo,2,1,H
2019-09-21,Borac Banja Luka,Siroki Brijeg,1,1,D
2019-09-21,Zeljeznicar Sarajevo,Radnik Bijeljina,1,0,H
2019-09-22,Zrinjski,Celik,3,0,H
2019-09-22,Zvijezda 09,Velez,1,2,A
2019-09-25,Radnik Bijeljina,Celik,2,1,H
2019-09-25,Sloboda Tuzla,Zrinjski,0,3,A
2019-09-25,Velez,Tuzla City,2,1,H
2019-09-25,FK Sarajevo,Borac Banja Luka,1,0,H
2019-09-25,Siroki Brijeg,Mladost Doboj Kakanj,3,2,H
2019-09-25,Zeljeznicar Sarajevo,Zvijezda 09,6,0,H
2019-09-28,Tuzla City,Zeljeznicar Sarajevo,2,2,D
2019-09-28,Zvijezda 09,Radnik Bijeljina,1,4,A
2019-09-28,Celik,Sloboda Tuzla,0,0,D
2019-09-29,Zrinjski,Siroki Brijeg,1,3,A
2019-09-29,Mladost Doboj Kakanj,FK Sarajevo,0,3,A
2019-09-29,Borac Banja Luka,Velez,3,1,H
2019-10-05,Zrinjski,FK Sarajevo,0,0,D
2019-10-05,Radnik Bijeljina,Sloboda Tuzla,3,2,H
2019-10-05,Tuzla City,Zvijezda 09,3,0,H
2019-10-05,Celik,Siroki Brijeg,2,0,H
2019-10-06,Mladost Doboj Kakanj,Velez,2,2,D
2019-10-06,Borac Banja Luka,Zeljeznicar Sarajevo,3,0,H
2019-10-18,FK Sarajevo,Celik,2,0,H
2019-10-19,Tuzla City,Radnik Bijeljina,0,3,A
2019-10-19,Zvijezda 09,Borac Banja Luka,0,2,A
2019-10-19,Velez,Zrinjski,1,0,H
2019-10-19,Zeljeznicar Sarajevo,Mladost Doboj Kakanj,2,1,H
2019-10-20,Siroki Brijeg,Sloboda Tuzla,2,0,H
2019-10-25,Mladost Doboj Kakanj,Zvijezda 09,1,0,H
2019-10-25,Celik,Velez,0,2,A
2019-10-26,Zrinjski,Zeljeznicar Sarajevo,2,1,H
2019-10-26,Radnik Bijeljina,Siroki Brijeg,0,0,D
2019-10-27,Sloboda Tuzla,FK Sarajevo,1,1,D
2019-10-27,Borac Banja Luka,Tuzla City,2,0,H
2019-11-02,Tuzla City,Mladost Doboj Kakanj,1,0,H
2019-11-02,Zvijezda 09,Zrinjski,2,0,H
2019-11-02,Velez,Sloboda Tuzla,2,2,D
2019-11-02,FK Sarajevo,Siroki Brijeg,3,0,H
2019-11-03,Borac Banja Luka,Radnik Bijeljina,2,0,H
2019-11-03,Zeljeznicar Sarajevo,Celik,3,0,H
2019-11-09,Radnik Bijeljina,FK Sarajevo,1,1,D
2019-11-09,Celik,Zvijezda 09,2,1,H
2019-11-09,Zrinjski,Tuzla City,4,0,H
2019-11-09,Sloboda Tuzla,Zeljeznicar Sarajevo,0,4,A
2019-11-10,Mladost Doboj Kakanj,Borac Banja Luka,1,1,D
2019-11-10,Siroki Brijeg,Velez,1,0,H
2019-11-23,Mladost Doboj Kakanj,Radnik Bijeljina,0,4,A
2019-11-23,Tuzla City,Celik,1,0,H
2019-11-23,Zvijezda 09,Sloboda Tuzla,1,1,D
2019-11-23,Velez,FK Sarajevo,1,2,A
2019-11-23,Borac Banja Luka,Zrinjski,0,0,D
2019-11-24,Zeljeznicar Sarajevo,Siroki Brijeg,1,2,A
2019-11-30,Sloboda Tuzla,Tuzla City,1,1,D
2019-11-30,Zrinjski,Mladost Doboj Kakanj,1,1,D
2019-11-30,FK Sarajevo,Zeljeznicar Sarajevo,1,3,A
2019-12-01,Radnik Bijeljina,Velez,0,1,A
2019-12-01,Celik,Borac Banja Luka,1,2,A
2019-12-01,Siroki Brijeg,Zvijezda 09,4,0,H
2019-12-07,Zrinjski,Radnik Bijeljina,1,0,H
2019-12-07,Mladost Doboj Kakanj,Celik,4,2,H
2019-12-07,Tuzla City,Siroki Brijeg,1,0,H
2019-12-07,Zvijezda 09,FK Sarajevo,1,1,D
2019-12-07,Zeljeznicar Sarajevo,Velez,0,2,A
2019-12-08,Borac Banja Luka,Sloboda Tuzla,2,1,H
2020-02-22,Radnik Bijeljina,Zeljeznicar Sarajevo,0,0,D
2020-02-22,Velez,Zvijezda 09,2,0,H
2020-02-22,FK Sarajevo,Tuzla City,6,2,H
2020-02-23,Sloboda Tuzla,Mladost Doboj Kakanj,0,0,D
2020-02-23,Celik,Zrinjski,0,2,A
2020-02-23,Siroki Brijeg,Borac Banja Luka,2,2,D
2020-02-28,Tuzla City,Velez,0,0,D
2020-02-29,Mladost Doboj Kakanj,Siroki Brijeg,2,3,A
2020-02-29,Zvijezda 09,Zeljeznicar Sarajevo,0,3,A
2020-02-29,Borac Banja Luka,FK Sarajevo,0,2,A
2020-02-29,Zrinjski,Sloboda Tuzla,2,0,H
2020-03-01,Celik,Radnik Bijeljina,1,1,D
2020-03-07,Radnik Bijeljina,Zvijezda 09,5,1,H
2020-03-07,Sloboda Tuzla,Celik,2,1,H
2020-03-07,FK Sarajevo,Mladost Doboj Kakanj,2,1,H
2020-03-08,Velez,Borac Banja Luka,2,1,H
2020-03-08,Siroki Brijeg,Zrinjski,1,1,D
2020-03-08,Zeljeznicar Sarajevo,Tuzla City,1,0,H
