Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2020-11-04,Tirana,FK Kukesi,2,0,H
2020-11-04,Kastrioti Kruje,Partizani,2,1,H
2020-11-04,Bylis,Laci,1,1,D
2020-11-04,Teuta Durres,Skenderbeu Korce,1,1,D
2020-11-04,Vllaznia Shkoder,Apolonia Fier,2,0,H
2020-11-08,FK Kukesi,Partizani,0,2,A
2020-11-08,Tirana,Teuta Durres,0,1,A
2020-11-08,Laci,Kastrioti Kruje,1,1,D
2020-11-08,Apolonia Fier,Bylis,2,2,D
2020-11-08,Skenderbeu Korce,Vllaznia Shkoder,0,2,A
2020-11-21,Kastrioti Kruje,Apolonia Fier,1,1,D
2020-11-21,Bylis,Skenderbeu Korce,0,2,A
2020-11-21,Partizani,Laci,0,0,D
2020-11-21,Teuta Durres,FK Kukesi,0,0,D
2020-11-21,Vllaznia Shkoder,Tirana,3,2,H
2020-11-25,Skenderbeu Korce,Kastrioti Kruje,1,2,A
2020-11-25,Tirana,Bylis,0,0,D
2020-11-25,Apolonia Fier,Partizani,0,3,A
2020-11-25,FK Kukesi,Laci,1,0,H
2020-11-25,Teuta Durres,Vllaznia Shkoder,0,0,D
2020-11-29,Laci,Apolonia Fier,6,1,H
2020-11-29,Kastrioti Kruje,Tirana,1,1,D
2020-11-29,Bylis,Teuta Durres,0,0,D
2020-11-29,Partizani,Skenderbeu Korce,4,0,H
2020-11-29,Vllaznia Shkoder,FK Kukesi,2,4,A
2020-12-04,Tirana,Partizani,0,0,D
2020-12-05,Skenderbeu Korce,Laci,1,1,D
2020-12-05,Vllaznia Shkoder,Bylis,1,0,H
2020-12-05,FK Kukesi,Apolonia Fier,1,0,H
2020-12-05,Teuta Durres,Kastrioti Kruje,1,1,D
2020-12-09,Laci,Tirana,0,1,A
2020-12-09,Kastrioti Kruje,Vllaznia Shkoder,0,3,A
2020-12-09,Apolonia Fier,Skenderbeu Korce,1,0,H
2020-12-09,Bylis,FK Kukesi,0,3,A
2020-12-09,Partizani,Teuta Durres,0,0,D
2020-12-13,Tirana,Apolonia Fier,3,0,H
2020-12-13,Bylis,Kastrioti Kruje,2,1,H
2020-12-13,FK Kukesi,Skenderbeu Korce,3,1,H
2020-12-13,Teuta Durres,Laci,1,1,D
2020-12-13,Vllaznia Shkoder,Partizani,1,0,H
2020-12-19,Skenderbeu Korce,Tirana,1,1,D
2020-12-19,Laci,Vllaznia Shkoder,1,0,H
2020-12-19,Kastrioti Kruje,FK Kukesi,1,0,H
2020-12-19,Apolonia Fier,Teuta Durres,0,1,A
2020-12-19,Partizani,Bylis,0,0,D
2020-12-23,Skenderbeu Korce,Teuta Durres,1,3,A
2020-12-23,Partizani,Kastrioti Kruje,2,0,H
2020-12-23,Laci,Bylis,2,0,H
2020-12-23,Apolonia Fier,Vllaznia Shkoder,0,1,A
2020-12-23,FK Kukesi,Tirana,0,0,D
2020-12-27,Kastrioti Kruje,Laci,1,0,H
2020-12-27,Bylis,Apolonia Fier,3,1,H
2020-12-27,Vllaznia Shkoder,Skenderbeu Korce,5,1,H
2020-12-27,Partizani,FK Kukesi,4,1,H
2020-12-27,Teuta Durres,Tirana,1,1,D
2020-12-30,Skenderbeu Korce,Bylis,4,3,H
