Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2026-07-25,AS Trencin,Komarno,1,1,D
2026-07-25,Spartak Trnava,Skalica,1,1,D
2026-07-25,Podbrezova,Zemplin Michalovce,2,0,H
2026-07-26,Ruzomberok,Dunajska Streda,1,1,D
2026-07-26,Zilina,FK Kosice,4,4,D
2026-07-26,Dukla Banska Bystrica,Slovan Bratislava,0,4,A
2026-08-01,Slovan Bratislava,Podbrezova,3,0,H
2026-08-01,Skalica,Ruzomberok,2,1,H
2026-08-01,FK Kosice,AS Trencin,3,3,D
2026-08-02,Dunajska Streda,Dukla Banska Bystrica,2,0,H
2026-08-02,Zemplin Michalovce,Zilina,0,1,A
2026-08-02,Komarno,Spartak Trnava,1,2,A
2026-08-08,Ruzomberok,Podbrezova,1,4,A
2026-08-08,Zemplin Michalovce,Komarno,1,1,D
2026-08-08,Spartak Trnava,Dukla Banska Bystrica,3,0,H
2026-08-09,Zilina,Skalica,1,3,A
2026-08-15,Slovan Bratislava,Ruzomberok,5,0,H
2026-08-15,Dukla Banska Bystrica,Zilina,3,4,A
2026-08-15,Skalica,FK Kosice,2,4,A
2026-08-15,Podbrezova,AS Trencin,2,1,H
2026-08-16,Spartak Trnava,Zemplin Michalovce,2,0,H
2026-08-16,Komarno,Dunajska Streda,0,3,A
