Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2015-07-18,Ujpest,Paks,0,0,D
2015-07-18,Diosgyori VTK,Vasas,2,1,H
2015-07-18,MTK Budapest,Puskas Academy,1,0,H
2015-07-18,Budapest Honved,Fehervar FC,1,0,H
2015-07-19,Szombathelyi Haladas,Ferencvarosi TC,0,2,A
2015-07-19,Bekescsaba 1912,Debreceni VSC,2,3,A
2015-07-25,Budapest Honved,MTK Budapest,2,1,H
2015-07-25,Fehervar FC,Szombathelyi Haladas,0,1,A
2015-07-25,Paks,Bekescsaba 1912,4,0,H
2015-07-25,Vasas,Ujpest,1,3,A
2015-07-26,Ferencvarosi TC,Diosgyori VTK,3,1,H
2015-07-26,Debreceni VSC,Puskas Academy,1,1,D
2015-08-01,Ujpest,Bekescsaba 1912,2,0,H
2015-08-01,Puskas Academy,Paks,1,0,H
2015-08-01,Diosgyori VTK,Fehervar FC,1,2,A
2015-08-01,Szombathelyi Haladas,MTK Budapest,2,2,D
2015-08-01,Vasas,Ferencvarosi TC,0,2,A
2015-08-02,Budapest Honved,Debreceni VSC,3,3,D
2015-08-08,Ujpest,Puskas Academy,2,2,D
2015-08-08,Paks,Budapest Honved,3,1,H
2015-08-08,MTK Budapest,Diosgyori VTK,5,0,H
2015-08-08,Bekescsaba 1912,Vasas,0,2,A
2015-08-08,Fehervar FC,Ferencvarosi TC,1,3,A
2015-08-09,Debreceni VSC,Szombathelyi Haladas,0,1,A
2015-08-15,Vasas,Fehervar FC,2,1,H
2015-08-15,Ujpest,Budapest Honved,1,1,D
2015-08-15,Puskas Academy,Bekescsaba 1912,1,2,A
2015-08-15,Diosgyori VTK,Debreceni VSC,0,2,A
2015-08-15,Szombathelyi Haladas,Paks,1,0,H
2015-08-15,Ferencvarosi TC,MTK Budapest,2,0,H
2015-08-22,Ujpest,Szombathelyi Haladas,0,0,D
2015-08-22,Paks,Diosgyori VTK,1,1,D
2015-08-22,Puskas Academy,Vasas,1,0,H
2015-08-22,Bekescsaba 1912,Budapest Honved,1,4,A
2015-08-22,Debreceni VSC,Ferencvarosi TC,0,3,A
2015-08-23,MTK Budapest,Fehervar FC,1,0,H
2015-08-29,Budapest Honved,Puskas Academy,0,0,D
2015-08-29,Vasas,MTK Budapest,0,1,A
2015-08-29,Diosgyori VTK,Ujpest,2,1,H
2015-08-29,Bekescsaba 1912,Szombathelyi Haladas,0,1,A
2015-08-29,Ferencvarosi TC,Paks,2,0,H
2015-08-30,Fehervar FC,Debreceni VSC,1,0,H
2015-09-12,Budapest Honved,Vasas,0,1,A
2015-09-12,Paks,Fehervar FC,2,0,H
2015-09-12,Puskas Academy,Szombathelyi Haladas,1,1,D
2015-09-12,Debreceni VSC,MTK Budapest,1,0,H
2015-09-12,Bekescsaba 1912,Diosgyori VTK,1,1,D
2015-09-12,Ujpest,Ferencvarosi TC,1,2,A
2015-09-19,Ferencvarosi TC,Bekescsaba 1912,1,0,H
2015-09-19,Vasas,Debreceni VSC,0,1,A
2015-09-19,Paks,MTK Budapest,0,0,D
2015-09-19,Diosgyori VTK,Puskas Academy,3,2,H
2015-09-19,Szombathelyi Haladas,Budapest Honved,0,0,D
2015-09-19,Fehervar FC,Ujpest,3,0,H
2015-09-26,Budapest Honved,Diosgyori VTK,2,1,H
2015-09-26,Paks,Debreceni VSC,1,1,D
2015-09-26,Puskas Academy,Ferencvarosi TC,0,0,D
2015-09-26,Szombathelyi Haladas,Vasas,1,1,D
2015-09-26,Bekescsaba 1912,Fehervar FC,2,0,H
2015-09-26,Ujpest,MTK Budapest,2,2,D
2015-10-03,Fehervar FC,Puskas Academy,3,2,H
2015-10-03,Vasas,Paks,1,2,A
2015-10-03,Debreceni VSC,Ujpest,1,1,D
2015-10-03,Diosgyori VTK,Szombathelyi Haladas,1,1,D
2015-10-03,Bekescsaba 1912,MTK Budapest,1,1,D
2015-10-03,Ferencvarosi TC,Budapest Honved,2,1,H
2015-10-17,Fehervar FC,Budapest Honved,3,0,H
2015-10-17,Vasas,Diosgyori VTK,0,1,A
2015-10-17,Paks,Ujpest,1,0,H
2015-10-17,Puskas Academy,MTK Budapest,2,3,A
2015-10-17,Debreceni VSC,Bekescsaba 1912,7,0,H
2015-10-17,Ferencvarosi TC,Szombathelyi Haladas,3,1,H
2015-10-24,Puskas Academy,Debreceni VSC,1,1,D
2015-10-24,Ujpest,Vasas,2,0,H
2015-10-24,Diosgyori VTK,Ferencvarosi TC,0,2,A
2015-10-24,Szombathelyi Haladas,Fehervar FC,1,0,H
2015-10-24,MTK Budapest,Budapest Honved,2,1,H
2015-10-24,Bekescsaba 1912,Paks,2,3,A
2015-10-31,Paks,Puskas Academy,4,2,H
2015-10-31,Debreceni VSC,Budapest Honved,0,0,D
2015-10-31,Fehervar FC,Diosgyori VTK,2,1,H
2015-10-31,Ferencvarosi TC,Vasas,5,1,H
2015-10-31,MTK Budapest,Szombathelyi Haladas,0,1,A
