Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2019-08-03,Ujpest,Puskas Academy,1,3,A
2019-08-03,Mezokovesd-zsory,Zalaegerszegi TE,1,0,H
2019-08-03,Kisvarda FC,Paks,1,0,H
2019-08-04,Fehervar FC,Kaposvar,4,2,H
2019-08-04,Diosgyori VTK,Budapest Honved,2,1,H
2019-08-10,Kaposvar,Mezokovesd-zsory,1,2,A
2019-08-10,Diosgyori VTK,Ujpest,1,2,A
2019-08-11,Paks,Budapest Honved,3,1,H
2019-08-11,Puskas Academy,Fehervar FC,0,2,A
2019-08-11,Debreceni VSC,Kisvarda FC,4,1,H
2019-08-17,Debreceni VSC,Zalaegerszegi TE,3,2,H
2019-08-17,Budapest Honved,Kisvarda FC,1,3,A
2019-08-17,Fehervar FC,Diosgyori VTK,5,1,H
2019-08-17,Ferencvarosi TC,Kaposvar,1,0,H
2019-08-17,Ujpest,Paks,1,1,D
2019-08-17,Mezokovesd-zsory,Puskas Academy,1,0,H
2019-08-24,Budapest Honved,Debreceni VSC,2,3,A
2019-08-24,Paks,Fehervar FC,0,2,A
2019-08-24,Diosgyori VTK,Mezokovesd-zsory,0,3,A
2019-08-24,Kisvarda FC,Ujpest,2,0,H
2019-08-24,Kaposvar,Zalaegerszegi TE,0,4,A
2019-08-25,Puskas Academy,Ferencvarosi TC,4,1,H
2019-08-31,Fehervar FC,Kisvarda FC,3,0,H
2019-08-31,Ujpest,Budapest Honved,2,3,A
2019-08-31,Mezokovesd-zsory,Paks,0,2,A
2019-08-31,Debreceni VSC,Kaposvar,0,1,A
2019-08-31,Zalaegerszegi TE,Puskas Academy,1,1,D
2019-09-01,Ferencvarosi TC,Diosgyori VTK,1,0,H
2019-09-14,Budapest Honved,Fehervar FC,0,1,A
2019-09-14,Ujpest,Debreceni VSC,3,2,H
2019-09-14,Puskas Academy,Kaposvar,2,0,H
2019-09-14,Diosgyori VTK,Zalaegerszegi TE,1,0,H
2019-09-14,Kisvarda FC,Mezokovesd-zsory,1,2,A
2019-09-14,Paks,Ferencvarosi TC,0,4,A
2019-09-22,Zalaegerszegi TE,Ferencvarosi TC,1,2,A
2019-09-28,Mezokovesd-zsory,Budapest Honved,1,2,A
2019-09-28,Debreceni VSC,Puskas Academy,1,2,A
2019-09-28,Kaposvar,Diosgyori VTK,2,0,H
2019-09-28,Zalaegerszegi TE,Paks,3,1,H
