Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2020-09-19,Zejtun Corinthians,Santa Lucia,2,2,D
2020-09-19,Mosta,Gudja United,2,2,D
2020-09-20,Lija Athletic,Senglea Athletic,4,0,H
2020-09-20,Tarxien Rainbows,Balzan FC,0,1,A
2020-09-20,Floriana,Gzira United,2,1,H
2020-09-20,Sliema Wanderers,Hibernians,3,1,H
2020-09-21,Hamrun Spartans,Sirens,5,1,H
2020-09-21,Valletta FC,Birkirkara,4,2,H
2020-09-25,Senglea Athletic,Zejtun Corinthians,1,1,D
2020-09-25,Sirens,Sliema Wanderers,0,0,D
2020-09-26,Birkirkara,Mosta,0,3,A
2020-09-26,Gudja United,Lija Athletic,2,0,H
2020-09-26,Balzan FC,Valletta FC,0,1,A
2020-09-26,Gzira United,Tarxien Rainbows,1,1,D
2020-09-27,Santa Lucia,Hamrun Spartans,1,4,A
2020-09-27,Hibernians,Floriana,3,1,H
2020-09-30,Lija Athletic,Birkirkara,0,0,D
2020-09-30,Tarxien Rainbows,Hibernians,0,1,A
2020-09-30,Valletta FC,Gzira United,1,3,A
2020-09-30,Hamrun Spartans,Senglea Athletic,3,0,H
2020-10-01,Floriana,Sirens,3,2,H
2020-10-01,Mosta,Balzan FC,3,3,D
2020-10-01,Zejtun Corinthians,Gudja United,0,1,A
2020-10-01,Sliema Wanderers,Santa Lucia,3,1,H
2020-10-16,Gzira United,Mosta,6,1,H
2020-10-16,Santa Lucia,Floriana,2,1,H
2020-10-17,Balzan FC,Lija Athletic,1,0,H
2020-10-17,Birkirkara,Zejtun Corinthians,2,3,A
2020-10-17,Gudja United,Hamrun Spartans,0,1,A
2020-10-18,Hibernians,Valletta FC,1,1,D
2020-10-18,Senglea Athletic,Sliema Wanderers,0,2,A
2020-10-20,Lija Athletic,Gzira United,0,3,A
2020-10-20,Tarxien Rainbows,Santa Lucia,0,2,A
2020-10-20,Zejtun Corinthians,Balzan FC,0,0,D
2020-10-20,Hamrun Spartans,Birkirkara,0,2,A
2020-10-21,Floriana,Senglea Athletic,1,0,H
2020-10-21,Mosta,Hibernians,2,3,A
2020-10-21,Sliema Wanderers,Gudja United,1,2,A
2020-10-24,Senglea Athletic,Tarxien Rainbows,0,5,A
2020-10-24,Gzira United,Zejtun Corinthians,2,1,H
2020-10-25,Santa Lucia,Valletta FC,1,1,D
2020-10-25,Hibernians,Lija Athletic,8,1,H
2020-10-25,Gudja United,Floriana,1,2,A
2020-10-26,Balzan FC,Hamrun Spartans,2,2,D
2020-10-26,Birkirkara,Sliema Wanderers,1,2,A
2020-10-30,Mosta,Santa Lucia,1,0,H
2020-10-30,Zejtun Corinthians,Hibernians,2,3,A
2020-10-31,Hamrun Spartans,Gzira United,2,2,D
2020-10-31,Tarxien Rainbows,Gudja United,0,5,A
