Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2025-03-29,GIF Sundsvall,Helsingborg,2,0,H
2025-03-29,Orgryte IS,Utsikten,2,1,H
2025-03-29,Sandviken,Kalmar FF,0,0,D
2025-03-29,Falkenbergs FF,Varbergs BoIS FC,2,2,D
2025-03-30,Landskrona BoIS,IK brage,2,2,D
2025-03-30,Trelleborg,Ostersunds FK,0,1,A
2025-03-31,Oddevold,Umea FC,1,0,H
2025-04-01,Orebro SK,Vasteras SK FK,0,2,A
2025-04-05,Utsikten,Oddevold,0,2,A
2025-04-05,Kalmar FF,GIF Sundsvall,1,0,H
2025-04-05,Ostersunds FK,Landskrona BoIS,3,3,D
2025-04-05,Helsingborg,Sandviken,1,2,A
2025-04-06,Umea FC,Trelleborg,0,1,A
2025-04-07,Varbergs BoIS FC,Orebro SK,2,1,H
2025-04-07,IK brage,Falkenbergs FF,0,2,A
2025-04-08,Vasteras SK FK,Orgryte IS,1,1,D
2025-04-11,Oddevold,Kalmar FF,1,3,A
2025-04-12,Sandviken,Trelleborg,2,0,H
2025-04-12,Orgryte IS,GIF Sundsvall,0,0,D
2025-04-12,Landskrona BoIS,Utsikten,2,1,H
2025-04-12,Umea FC,Ostersunds FK,2,2,D
2025-04-13,IK brage,Varbergs BoIS FC,1,1,D
2025-04-14,Vasteras SK FK,Falkenbergs FF,1,0,H
2025-04-15,Orebro SK,Helsingborg,0,2,A
2025-04-19,Falkenbergs FF,Oddevold,2,2,D
2025-04-19,Orgryte IS,Orebro SK,3,0,H
2025-04-20,Utsikten,Sandviken,4,1,H
2025-04-20,Trelleborg,IK brage,0,1,A
2025-04-20,GIF Sundsvall,Landskrona BoIS,1,2,A
2025-04-20,Kalmar FF,Ostersunds FK,2,0,H
2025-04-21,Varbergs BoIS FC,Umea FC,4,0,H
2025-04-22,Helsingborg,Vasteras SK FK,2,0,H
2025-04-26,Ostersunds FK,Orgryte IS,2,1,H
