Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2020-10-16,Glacis United,Mons Calpe,0,1,A
2020-10-17,Manchester 62,Lions Gibraltar,0,4,A
2020-10-17,Lynx,Europa Point,3,0,H
2020-10-18,St Joseph S Fc,Boca Juniors,3,1,H
2020-10-18,Magpies,Europa,1,3,A
2020-10-19,College 1975,Lincoln Red Imps FC,0,8,A
2020-10-24,Mons Calpe,St Joseph S Fc,0,5,A
2020-10-24,Lions Gibraltar,Glacis United,3,0,H
2020-10-25,Europa Point,Europa,0,9,A
2020-10-25,Boca Juniors,College 1975,6,1,H
2020-10-26,Lincoln Red Imps FC,Magpies,3,0,H
2020-10-27,Lynx,Manchester 62,5,0,H
2020-10-30,St Joseph S Fc,Lions Gibraltar,1,1,D
2020-10-31,Europa,Lincoln Red Imps FC,2,2,D
2020-10-31,Magpies,Boca Juniors,1,0,H
2020-11-01,Glacis United,Lynx,1,1,D
2020-11-01,Manchester 62,Europa Point,3,1,H
2020-11-02,College 1975,Mons Calpe,0,6,A
2020-11-20,Magpies,Lions Gibraltar,0,0,D
2020-11-21,Glacis United,Europa Point,1,1,D
2020-11-21,St Joseph S Fc,Manchester 62,11,0,H
2020-11-22,Europa,Mons Calpe,3,0,H
2020-11-22,Lincoln Red Imps FC,Boca Juniors,0,0,D
2020-11-23,College 1975,Lynx,1,7,A
2020-11-25,Manchester 62,Glacis United,0,2,A
2020-11-27,Lions Gibraltar,Europa,0,1,A
2020-11-28,Europa Point,Boca Juniors,1,2,A
2020-11-28,Mons Calpe,Lincoln Red Imps FC,0,2,A
2020-11-29,Lynx,Magpies,1,1,D
2020-11-29,Glacis United,St Joseph S Fc,0,5,A
2020-11-30,Manchester 62,College 1975,3,2,H
2020-12-02,Europa Point,Lincoln Red Imps FC,1,6,A
2020-12-04,Europa,Lynx,3,1,H
2020-12-05,College 1975,Glacis United,1,5,A
2020-12-06,Lincoln Red Imps FC,Lions Gibraltar,3,0,H
2020-12-06,St Joseph S Fc,Europa Point,4,0,H
2020-12-07,Magpies,Manchester 62,3,2,H
2020-12-11,Lynx,Lincoln Red Imps FC,2,0,H
2020-12-12,St Joseph S Fc,College 1975,13,1,H
2020-12-12,Glacis United,Magpies,0,1,A
2020-12-13,Manchester 62,Europa,0,9,A
2020-12-14,Europa Point,Mons Calpe,2,4,A
2020-12-16,Lynx,St Joseph S Fc,1,4,A
2020-12-18,Europa,Glacis United,1,0,H
2020-12-19,College 1975,Europa Point,1,3,A
2020-12-19,Lincoln Red Imps FC,Manchester 62,2,0,H
2020-12-20,Mons Calpe,Lions Gibraltar,0,0,D
2020-12-20,Magpies,St Joseph S Fc,0,3,A
2021-02-22,Lions Gibraltar,College 1975,3,2,H
2021-02-23,Mons Calpe,Magpies,4,1,H
2021-02-24,St Joseph S Fc,Europa,1,4,A
2021-02-25,Glacis United,Lincoln Red Imps FC,0,3,A
2021-02-26,Europa Point,Lions Gibraltar,0,1,A
2021-02-27,College 1975,Magpies,0,3,A
2021-02-27,Lynx,Mons Calpe,0,1,A
2021-03-02,Europa,College 1975,9,0,H
2021-03-03,Lions Gibraltar,Lynx,0,3,A
2021-03-04,Lincoln Red Imps FC,St Joseph S Fc,4,2,H
2021-03-05,Mons Calpe,Manchester 62,5,0,H
2021-03-06,Magpies,Europa Point,4,0,H
2021-03-08,Lions Gibraltar,Lynx,0,1,A
2021-03-09,Mons Calpe,St Joseph S Fc,0,4,A
2021-03-10,Europa,Lincoln Red Imps FC,0,3,A
2021-03-11,Manchester 62,Magpies,1,4,A
2021-03-12,College 1975,Europa Point,4,1,H
2021-03-20,Glacis United,College 1975,4,1,H
2021-03-20,Europa Point,Manchester 62,1,4,A
2021-03-25,Europa Point,Magpies,0,4,A
2021-03-26,Glacis United,Manchester 62,4,1,H
2021-04-03,Manchester 62,College 1975,3,3,D
2021-04-03,Magpies,Glacis United,1,5,A
2021-04-04,Mons Calpe,Lynx,3,1,H
2021-04-09,College 1975,Magpies,1,8,A
2021-04-10,St Joseph S Fc,Europa,1,1,D
2021-04-10,Lynx,Lincoln Red Imps FC,0,7,A
2021-04-11,Lions Gibraltar,Mons Calpe,0,4,A
2021-04-11,Glacis United,Europa Point,3,1,H
2021-04-16,Magpies,Manchester 62,4,0,H
2021-04-17,Europa,Lynx,3,0,H
2021-04-17,St Joseph S Fc,Lions Gibraltar,1,0,H
2021-04-17,Lincoln Red Imps FC,Mons Calpe,5,1,H
2021-04-18,Europa Point,College 1975,0,6,A
2021-04-22,Magpies,College 1975,3,0,H
2021-04-23,Lions Gibraltar,Europa,0,2,A
2021-04-24,Lincoln Red Imps FC,St Joseph S Fc,0,1,A
2021-04-25,College 1975,Glacis United,0,2,A
2021-04-25,Manchester 62,Europa Point,4,0,H
2021-04-26,Europa,Mons Calpe,2,0,H
2021-04-27,Lynx,St Joseph S Fc,0,5,A
