Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2020-08-21,Apoel Nicosia,Karmiotissa,2,2,D
2020-08-22,Pafos,Omonia Nicosia,2,2,D
2020-08-22,Apollon Limassol,Doxa,1,1,D
2020-08-23,Olympiakos Nicosia,AEL,1,2,A
2020-08-23,Anorthosis,Ermis,3,1,H
2020-08-24,Nea Salamis,AEK Larnaca,1,2,A
2020-08-26,Ethnikos Achna,Enosis,2,0,H
2020-08-28,Pafos,Anorthosis,0,1,A
2020-08-28,AEL,Nea Salamis,2,1,H
2020-08-29,Doxa,Ethnikos Achna,2,1,H
2020-08-29,Enosis,Olympiakos Nicosia,1,2,A
2020-08-30,Omonia Nicosia,Karmiotissa,1,0,H
2020-08-30,Ermis,Apollon Limassol,0,6,A
2020-08-30,AEK Larnaca,Apoel Nicosia,3,0,H
2020-09-12,Apoel Nicosia,AEL,1,0,H
2020-09-12,Apollon Limassol,Pafos,1,0,H
2020-09-12,Anorthosis,Omonia Nicosia,1,1,D
2020-09-13,Nea Salamis,Enosis,2,0,H
2020-09-13,Karmiotissa,AEK Larnaca,0,0,D
2020-09-13,Olympiakos Nicosia,Doxa,1,2,A
2020-09-14,Ethnikos Achna,Ermis,0,2,A
2020-09-18,Ermis,Olympiakos Nicosia,0,1,A
2020-09-19,Pafos,Ethnikos Achna,2,2,D
2020-09-19,AEL,Karmiotissa,3,1,H
2020-09-20,Omonia Nicosia,AEK Larnaca,2,1,H
2020-09-20,Enosis,Apoel Nicosia,0,2,A
2020-09-20,Anorthosis,Apollon Limassol,1,3,A
2020-09-25,Karmiotissa,Enosis,2,1,H
2020-09-26,AEK Larnaca,AEL,2,1,H
2020-09-28,Olympiakos Nicosia,Pafos,2,1,H
2020-10-02,Enosis,AEK Larnaca,2,1,H
2020-10-02,Doxa,Karmiotissa,3,3,D
2020-10-03,Apollon Limassol,Ethnikos Achna,2,1,H
2020-10-03,Anorthosis,Olympiakos Nicosia,2,0,H
2020-10-03,Pafos,Nea Salamis,1,0,H
2020-10-04,Omonia Nicosia,AEL,3,0,H
2020-10-04,Ermis,Apoel Nicosia,0,0,D
2020-10-17,AEK Larnaca,Doxa,2,0,H
2020-10-17,Nea Salamis,Anorthosis,1,4,A
2020-10-17,Karmiotissa,Ermis,0,1,A
2020-10-18,Ethnikos Achna,Omonia Nicosia,1,2,A
2020-10-18,Apoel Nicosia,Pafos,0,1,A
2020-10-19,Olympiakos Nicosia,Apollon Limassol,0,1,A
2020-10-19,AEL,Enosis,4,1,H
2020-10-21,Doxa,Nea Salamis,2,0,H
2020-10-23,Pafos,Karmiotissa,3,0,H
2020-10-24,Apollon Limassol,Nea Salamis,3,0,H
2020-10-24,Ermis,AEK Larnaca,0,2,A
2020-10-25,Anorthosis,Apoel Nicosia,2,0,H
2020-10-25,Omonia Nicosia,Enosis,0,0,D
2020-10-25,Ethnikos Achna,Olympiakos Nicosia,1,3,A
2020-10-26,Doxa,AEL,1,2,A
2020-10-28,Nea Salamis,Ermis,0,1,A
2020-10-28,Ethnikos Achna,Anorthosis,0,1,A
2020-10-30,Enosis,Doxa,0,0,D
2020-10-31,AEL,Ermis,2,1,H
2020-10-31,Apoel Nicosia,Apollon Limassol,1,1,D
2020-11-01,Olympiakos Nicosia,Omonia Nicosia,1,0,H
2020-11-01,Karmiotissa,Anorthosis,1,1,D
2020-11-02,Nea Salamis,Ethnikos Achna,1,1,D
2020-11-06,Apollon Limassol,Karmiotissa,1,2,A
2020-11-07,Pafos,AEL,1,0,H
2020-11-07,Ermis,Enosis,1,1,D
2020-11-07,Ethnikos Achna,Apoel Nicosia,0,0,D
2020-11-08,Olympiakos Nicosia,Nea Salamis,0,0,D
2020-11-08,Anorthosis,AEK Larnaca,1,0,H
2020-11-08,Omonia Nicosia,Doxa,0,0,D
2020-11-21,Doxa,Ermis,0,0,D
2020-11-21,Apoel Nicosia,Olympiakos Nicosia,0,1,A
2020-11-22,Nea Salamis,Omonia Nicosia,2,1,H
2020-11-22,AEL,Anorthosis,1,0,H
2020-11-22,AEK Larnaca,Apollon Limassol,1,2,A
2020-11-23,Karmiotissa,Ethnikos Achna,1,1,D
2020-11-23,Enosis,Pafos,0,0,D
2020-11-25,Apoel Nicosia,Doxa,2,0,H
2020-11-27,Olympiakos Nicosia,Karmiotissa,3,2,H
2020-11-28,Anorthosis,Enosis,4,2,H
2020-11-28,Nea Salamis,Apoel Nicosia,0,3,A
2020-11-29,Pafos,Doxa,2,0,H
2020-11-29,Apollon Limassol,AEL,1,2,A
2020-11-30,Omonia Nicosia,Ermis,0,0,D
2020-11-30,Ethnikos Achna,AEK Larnaca,0,3,A
2020-12-04,Doxa,Anorthosis,2,1,H
2020-12-04,Karmiotissa,Nea Salamis,0,1,A
2020-12-05,AEL,Ethnikos Achna,5,0,H
2020-12-05,AEK Larnaca,Olympiakos Nicosia,4,0,H
2020-12-06,Enosis,Apollon Limassol,1,5,A
2020-12-06,Ermis,Pafos,1,1,D
2020-12-07,Apoel Nicosia,Omonia Nicosia,0,3,A
2020-12-09,AEK Larnaca,Pafos,0,0,D
2020-12-11,Doxa,Apollon Limassol,0,1,A
2020-12-12,Ermis,Anorthosis,1,1,D
2020-12-13,AEK Larnaca,Nea Salamis,1,0,H
2020-12-13,Enosis,Ethnikos Achna,0,0,D
2020-12-14,Omonia Nicosia,Pafos,2,1,H
2020-12-18,Anorthosis,Pafos,1,0,H
2020-12-18,Karmiotissa,Omonia Nicosia,1,5,A
2020-12-19,Nea Salamis,AEL,1,1,D
2020-12-20,Apollon Limassol,Ermis,4,0,H
2020-12-20,Ethnikos Achna,Doxa,0,1,A
2020-12-22,Enosis,Nea Salamis,1,3,A
2020-12-22,Omonia Nicosia,Anorthosis,3,0,H
2020-12-23,Pafos,Apollon Limassol,1,1,D
2020-12-23,AEK Larnaca,Karmiotissa,1,0,H
2020-12-24,Doxa,Olympiakos Nicosia,1,1,D
2020-12-24,Ermis,Ethnikos Achna,0,0,D
2020-12-28,Karmiotissa,Apoel Nicosia,1,0,H
2020-12-28,AEL,Olympiakos Nicosia,3,0,H
2021-01-02,Olympiakos Nicosia,Ermis,0,0,D
2021-01-02,Karmiotissa,AEL,0,1,A
2021-01-02,Nea Salamis,Doxa,4,3,H
2021-01-02,Apoel Nicosia,Enosis,0,2,A
2021-01-03,Ethnikos Achna,Pafos,2,1,H
2021-01-03,AEK Larnaca,Omonia Nicosia,0,3,A
2021-01-03,Apollon Limassol,Anorthosis,3,2,H
2021-01-05,Enosis,Karmiotissa,2,2,D
2021-01-05,Ermis,Nea Salamis,1,2,A
2021-01-05,Doxa,Apoel Nicosia,2,1,H
2021-01-06,Anorthosis,Ethnikos Achna,1,0,H
2021-01-06,Omonia Nicosia,Apollon Limassol,2,1,H
2021-01-06,AEL,AEK Larnaca,3,1,H
2021-01-07,Pafos,Olympiakos Nicosia,5,0,H
2021-01-09,AEL,Omonia Nicosia,1,1,D
2021-01-09,Ethnikos Achna,Apollon Limassol,1,4,A
2021-01-09,Apoel Nicosia,Ermis,3,0,H
2021-01-10,Karmiotissa,Doxa,1,1,D
2021-01-10,AEK Larnaca,Enosis,1,2,A
2021-01-11,Olympiakos Nicosia,Anorthosis,0,3,A
2021-01-11,Nea Salamis,Pafos,2,0,H
2021-01-13,Apoel Nicosia,AEK Larnaca,1,1,D
2021-01-13,Apollon Limassol,Omonia Nicosia,0,0,D
2021-01-15,Enosis,AEL,1,0,H
2021-01-15,Ermis,Karmiotissa,2,0,H
2021-01-16,Omonia Nicosia,Ethnikos Achna,2,0,H
2021-01-16,Anorthosis,Nea Salamis,2,0,H
2021-01-17,Pafos,Apoel Nicosia,2,3,A
2021-01-17,Apollon Limassol,Olympiakos Nicosia,2,1,H
2021-01-18,Doxa,AEK Larnaca,0,0,D
2021-01-20,Olympiakos Nicosia,Enosis,0,1,A
2021-01-22,AEL,Doxa,3,1,H
2021-01-22,AEK Larnaca,Ermis,3,1,H
2021-01-23,Olympiakos Nicosia,Ethnikos Achna,1,2,A
2021-01-23,Enosis,Omonia Nicosia,0,1,A
2021-01-24,Apoel Nicosia,Anorthosis,0,0,D
2021-01-24,Nea Salamis,Apollon Limassol,1,1,D
2021-01-25,Karmiotissa,Pafos,0,0,D
2021-01-29,Omonia Nicosia,Olympiakos Nicosia,1,1,D
2021-01-29,Ermis,AEL,2,2,D
2021-01-30,Doxa,Enosis,1,0,H
2021-01-30,Apollon Limassol,Apoel Nicosia,1,0,H
2021-01-31,Pafos,AEK Larnaca,1,4,A
2021-01-31,Ethnikos Achna,Nea Salamis,1,1,D
2021-02-01,Anorthosis,Karmiotissa,2,1,H
2021-02-03,AEL,Apoel Nicosia,2,0,H
2021-02-04,Enosis,Ermis,1,0,H
2021-02-05,Doxa,Omonia Nicosia,0,3,A
2021-02-05,Nea Salamis,Olympiakos Nicosia,1,2,A
2021-02-06,AEK Larnaca,Anorthosis,0,0,D
2021-02-06,Karmiotissa,Apollon Limassol,1,1,D
2021-02-07,Apoel Nicosia,Ethnikos Achna,2,3,A
2021-02-07,AEL,Pafos,1,0,H
