Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
15/04/2012,HJK,Mariehamn,3,1,H,1.4,4.79,9.77
15/04/2012,Honka,VPS,1,1,D,1.76,3.67,5.42
15/04/2012,KuPS,JJK Jyvaskyla,2,2,D,2.35,3.53,3.12
15/04/2012,Lahti,Haka,1,0,H,2.41,3.21,3.37
15/04/2012,TPS,MyPa,0,1,A,1.64,3.89,6.34
18/04/2012,Lahti,Honka,2,1,H,3.44,3.55,2.21
19/04/2012,JJK Jyvaskyla,Haka,1,4,A,1.88,3.62,4.63
19/04/2012,Mariehamn,KuPS,1,1,D,2.19,3.61,3.41
19/04/2012,MyPa,Jaro,2,0,H,2.29,3.57,3.24
19/04/2012,TPS,HJK,3,1,H,3.93,3.62,2.02
19/04/2012,VPS,Inter Turku,0,2,A,3.2,3.46,2.36
22/04/2012,Haka,Mariehamn,0,2,A,2.42,3.33,3.21
22/04/2012,Honka,JJK Jyvaskyla,0,2,A,1.8,4.07,4.47
22/04/2012,Inter Turku,MyPa,2,0,H,1.58,4.13,6.63
22/04/2012,KuPS,TPS,1,1,D,2.9,3.34,2.63
22/04/2012,VPS,Lahti,2,1,H,2.44,3.05,3.47
23/04/2012,HJK,Jaro,4,1,H,1.31,5.51,12.16
29/04/2012,Jaro,KuPS,1,0,H,2.4,3.63,3.01
29/04/2012,Lahti,Inter Turku,0,5,A,4.47,3.58,1.92
29/04/2012,Mariehamn,Honka,0,0,D,2.34,3.55,3.16
29/04/2012,MyPa,HJK,1,0,H,5.34,3.68,1.76
29/04/2012,TPS,Haka,2,0,H,1.75,3.75,5.38
30/04/2012,JJK Jyvaskyla,VPS,0,2,A,1.88,3.7,4.44
02/05/2012,Jaro,Inter Turku,0,1,A,4.41,3.74,1.88
02/05/2012,KuPS,HJK,0,3,A,4.76,3.89,1.79
05/05/2012,Haka,Jaro,4,1,H,2.73,3.36,2.78
05/05/2012,Honka,TPS,0,2,A,2.5,3.38,3.03
05/05/2012,JJK Jyvaskyla,Lahti,2,1,H,1.63,4.08,6.15
05/05/2012,KuPS,MyPa,1,2,A,2.16,3.32,3.82
05/05/2012,VPS,Mariehamn,1,2,A,2.18,3.26,3.81
06/05/2012,HJK,Inter Turku,2,1,H,1.81,3.68,4.61
12/05/2012,HJK,KuPS,2,0,H,1.29,5.88,12.19
12/05/2012,Inter Turku,JJK Jyvaskyla,2,1,H,1.56,4.4,6.22
12/05/2012,Jaro,Honka,0,1,A,2.86,3.34,2.66
12/05/2012,MyPa,Haka,3,1,H,2.12,3.45,3.8
13/05/2012,TPS,VPS,1,0,H,1.65,3.97,5.94
13/05/2012,Mariehamn,Lahti,2,0,H,1.76,3.8,5.13
16/05/2012,Haka,HJK,0,1,A,6.49,4.36,1.56
16/05/2012,Honka,MyPa,2,1,H,1.91,3.71,4.34
16/05/2012,Inter Turku,KuPS,2,1,H,1.45,4.8,8.06
16/05/2012,JJK Jyvaskyla,Mariehamn,5,2,H,1.96,3.83,3.93
16/05/2012,Lahti,TPS,2,0,H,4.74,3.73,1.83
16/05/2012,VPS,Jaro,1,1,D,2.4,3.33,3.25
21/05/2012,HJK,Honka,3,0,H,1.57,4.16,6.77
21/05/2012,Jaro,Lahti,0,2,A,2.36,3.38,3.26
21/05/2012,KuPS,Haka,3,0,H,2.06,3.62,3.78
21/05/2012,Mariehamn,Inter Turku,2,1,H,3.79,3.89,1.98
21/05/2012,MyPa,VPS,1,0,H,1.95,3.81,3.99
21/05/2012,TPS,JJK Jyvaskyla,2,3,A,2,3.68,3.94
