Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2021-07-31,FC Astra Giurgiu,Metaloglobus,1,2,A
2021-07-31,Concordia,Unirea Constanta,2,0,H
2021-07-31,Ripensia Timisoara,Dunarea Calarasi,3,3,D
2021-07-31,Petrolul Ploiesti,Politehnica Iasi,2,0,H
2021-07-31,Unirea Dej,Unirea Slobozia,0,2,A
2021-07-31,Viitorul Selimbar,Braila,3,1,H
2021-07-31,AFC Hermannstadt,SCM Gloria Buzau,2,1,H
2021-08-01,Corona Brasov,ACS Sirineasa,2,2,D
2021-08-03,Universitatea Cluj,FC Politehnica Timisoara,3,0,H
2021-08-04,CSA Steaua Bucuresti,Csikszereda,1,0,H
2021-08-05,Unirea Constanta,AFC Hermannstadt,0,2,A
2021-08-07,Politehnica Iasi,Concordia,0,1,A
2021-08-07,Ripensia Timisoara,Unirea Dej,0,0,D
2021-08-07,Unirea Slobozia,Viitorul Selimbar,2,0,H
2021-08-07,Braila,Corona Brasov,0,0,D
2021-08-07,Metaloglobus,Petrolul Ploiesti,1,0,H
2021-08-08,SCM Gloria Buzau,Universitatea Cluj,0,1,A
2021-08-09,Csikszereda,FC Astra Giurgiu,0,1,A
2021-08-10,Dunarea Calarasi,FC Politehnica Timisoara,1,3,A
2021-08-10,ACS Sirineasa,CSA Steaua Bucuresti,0,2,A
2021-08-12,AFC Hermannstadt,Politehnica Iasi,2,1,H
2021-08-12,Universitatea Cluj,Unirea Constanta,1,0,H
2021-08-14,Concordia,Metaloglobus,2,1,H
2021-08-14,Unirea Dej,Dunarea Calarasi,0,0,D
2021-08-14,Viitorul Selimbar,Ripensia Timisoara,0,2,A
2021-08-14,Corona Brasov,Unirea Slobozia,0,6,A
2021-08-14,CSA Steaua Bucuresti,Braila,5,2,H
2021-08-15,FC Politehnica Timisoara,SCM Gloria Buzau,1,1,D
2021-08-17,FC Astra Giurgiu,ACS Sirineasa,1,0,H
2021-08-18,Petrolul Ploiesti,Csikszereda,2,0,H
2021-08-19,Metaloglobus,AFC Hermannstadt,1,1,D
2021-08-21,Dunarea Calarasi,SCM Gloria Buzau,0,3,A
2021-08-21,Ripensia Timisoara,Corona Brasov,1,1,D
2021-08-21,Unirea Dej,Viitorul Selimbar,3,0,H
2021-08-21,Braila,FC Astra Giurgiu,1,1,D
2021-08-21,Unirea Constanta,FC Politehnica Timisoara,0,2,A
2021-08-21,Politehnica Iasi,Universitatea Cluj,2,0,H
2021-08-22,ACS Sirineasa,Petrolul Ploiesti,0,3,A
2021-08-22,Unirea Slobozia,CSA Steaua Bucuresti,1,1,D
2021-08-23,Csikszereda,Concordia,0,3,A
2021-08-26,FC Politehnica Timisoara,Politehnica Iasi,0,1,A
2021-08-28,FC Astra Giurgiu,Unirea Slobozia,1,1,D
2021-08-28,SCM Gloria Buzau,Unirea Constanta,14,0,H
2021-08-28,Viitorul Selimbar,Dunarea Calarasi,1,0,H
2021-08-28,Corona Brasov,Unirea Dej,1,0,H
2021-08-28,Universitatea Cluj,Metaloglobus,2,1,H
2021-08-28,Petrolul Ploiesti,Braila,4,0,H
2021-08-29,Concordia,ACS Sirineasa,0,0,D
2021-08-29,CSA Steaua Bucuresti,Ripensia Timisoara,2,0,H
2021-08-30,AFC Hermannstadt,Csikszereda,4,1,H
2021-09-11,Dunarea Calarasi,Unirea Constanta,1,1,D
