Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2016-05-01,Throttur Reykjavik,FH hafnarfjordur,0,3,A
2016-05-01,IBV Vestmannaeyjar,IA Akranes,4,0,H
2016-05-01,Breidablik,Vikingur Olafsiik,1,2,A
2016-05-01,Valur Reykjavik,Fjolnir,1,2,A
2016-05-02,KR Reykjavik,Vikingur Reykjavik,0,0,D
2016-05-02,Stjarnan,Fylkir,2,0,H
2016-05-07,Fjolnir,IBV Vestmannaeyjar,2,0,H
2016-05-08,Vikingur Olafsiik,Valur Reykjavik,2,1,H
2016-05-08,Fylkir,Breidablik,1,2,A
2016-05-08,FH hafnarfjordur,IA Akranes,2,1,H
2016-05-08,Vikingur Reykjavik,Stjarnan,1,2,A
2016-05-08,Throttur Reykjavik,KR Reykjavik,2,2,D
2016-05-12,IBV Vestmannaeyjar,Vikingur Olafsiik,1,1,D
2016-05-12,Valur Reykjavik,Fylkir,2,0,H
2016-05-12,Stjarnan,Throttur Reykjavik,6,0,H
2016-05-12,IA Akranes,Fjolnir,1,0,H
2016-05-12,KR Reykjavik,FH hafnarfjordur,1,0,H
2016-05-13,Breidablik,Vikingur Reykjavik,1,0,H
2016-05-16,Fylkir,IBV Vestmannaeyjar,0,3,A
2016-05-16,FH hafnarfjordur,Fjolnir,2,0,H
2016-05-16,Vikingur Olafsiik,IA Akranes,3,0,H
2016-05-17,Vikingur Reykjavik,Valur Reykjavik,2,2,D
2016-05-17,Throttur Reykjavik,Breidablik,2,0,H
2016-05-17,KR Reykjavik,Stjarnan,1,1,D
2016-05-21,IA Akranes,Fylkir,1,1,D
2016-05-22,IBV Vestmannaeyjar,Vikingur Reykjavik,0,3,A
2016-05-22,Fjolnir,Vikingur Olafsiik,5,1,H
2016-05-22,Valur Reykjavik,Throttur Reykjavik,4,1,H
2016-05-22,Breidablik,KR Reykjavik,1,0,H
2016-05-23,Stjarnan,FH hafnarfjordur,1,1,D
2016-05-29,Throttur Reykjavik,IBV Vestmannaeyjar,0,1,A
2016-05-29,Vikingur Reykjavik,IA Akranes,3,2,H
2016-05-29,KR Reykjavik,Valur Reykjavik,2,1,H
