Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2024-08-10,Ferizaj,Feronikeli,2,1,H
2024-08-10,Llapi,Gjilani,1,1,D
2024-08-11,Ballkani,Dukagjini,2,0,H
2024-08-11,Prishtina,Suhareka,0,0,D
2024-08-17,Suhareka,Dukagjini,3,1,H
2024-08-18,Feronikeli,Llapi,0,2,A
2024-08-18,Malisheva,Ferizaj,1,1,D
2024-08-19,Gjilani,Ballkani,1,1,D
2024-08-24,Ferizaj,Prishtina,1,3,A
2024-08-24,Llapi,Malisheva,0,1,A
2024-08-25,Ballkani,Feronikeli,3,1,H
2024-08-25,Dukagjini,Gjilani,2,1,H
2024-08-31,Feronikeli,Dukagjini,0,2,A
2024-08-31,Prishtina,Llapi,3,2,H
2024-09-01,Malisheva,Ballkani,3,2,H
2024-09-01,Suhareka,Gjilani,3,2,H
2024-09-02,Drita,Ferizaj,3,1,H
2024-09-14,Ballkani,Prishtina,1,0,H
2024-09-14,Ferizaj,Suhareka,0,1,A
2024-09-15,Dukagjini,Malisheva,1,3,A
2024-09-15,Llapi,Drita,1,0,H
2024-09-16,Gjilani,Feronikeli,2,0,H
2024-09-18,Drita,Malisheva,2,1,H
2024-09-20,Prishtina,Dukagjini,3,0,H
2024-09-21,Ferizaj,Llapi,0,1,A
2024-09-21,Suhareka,Feronikeli,2,0,H
2024-09-22,Drita,Ballkani,1,0,H
2024-09-22,Malisheva,Gjilani,2,1,H
2024-09-27,Llapi,Suhareka,3,0,H
2024-09-28,Ballkani,Ferizaj,4,0,H
2024-09-28,Dukagjini,Drita,0,2,A
2024-09-29,Feronikeli,Malisheva,1,1,D
2024-09-29,Gjilani,Prishtina,2,1,H
2024-10-04,Ferizaj,Dukagjini,2,1,H
2024-10-05,Prishtina,Feronikeli,2,0,H
2024-10-05,Drita,Gjilani,1,1,D
2024-10-06,Llapi,Ballkani,0,0,D
2024-10-06,Suhareka,Malisheva,1,3,A
2024-10-18,Gjilani,Ferizaj,1,2,A
2024-10-19,Feronikeli,Drita,0,0,D
2024-10-19,Malisheva,Prishtina,1,3,A
2024-10-20,Ballkani,Suhareka,1,0,H
2024-10-20,Dukagjini,Llapi,1,0,H
2024-10-25,Feronikeli,Ferizaj,0,1,A
2024-10-26,Gjilani,Llapi,2,1,H
2024-10-26,Dukagjini,Ballkani,0,0,D
2024-10-27,Malisheva,Drita,0,0,D
2024-10-27,Suhareka,Prishtina,2,1,H
2024-10-29,Ballkani,Gjilani,3,3,D
2024-10-30,Dukagjini,Suhareka,2,2,D
2024-10-30,Llapi,Feronikeli,2,2,D
2024-10-31,Drita,Prishtina,3,0,H
2024-10-31,Ferizaj,Malisheva,1,1,D
2024-11-02,Gjilani,Dukagjini,1,2,A
2024-11-03,Prishtina,Ferizaj,1,0,H
2024-11-03,Suhareka,Drita,1,2,A
2024-11-04,Feronikeli,Ballkani,1,4,A
2024-11-04,Malisheva,Llapi,2,1,H
2024-11-06,Prishtina,Drita,1,1,D
2024-11-09,Gjilani,Suhareka,1,1,D
2024-11-09,Dukagjini,Feronikeli,2,1,H
2024-11-10,Ferizaj,Drita,1,2,A
2024-11-10,Llapi,Prishtina,1,1,D
2024-11-11,Ballkani,Malisheva,1,0,H
2024-11-20,Drita,Suhareka,4,2,H
2024-11-23,Feronikeli,Gjilani,0,3,A
2024-11-23,Malisheva,Dukagjini,2,1,H
2024-11-24,Suhareka,Ferizaj,0,0,D
2024-11-24,Prishtina,Ballkani,1,1,D
2024-11-25,Drita,Llapi,3,1,H
2024-11-29,Feronikeli,Suhareka,3,1,H
2024-11-30,Ballkani,Drita,2,3,A
2024-11-30,Llapi,Ferizaj,1,1,D
2024-12-01,Gjilani,Malisheva,0,1,A
2024-12-01,Dukagjini,Prishtina,0,1,A
