Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2018-02-24,Suduva Marijampole,Stumbras,2,0,H
2018-02-24,FK Trakai,Atlantas,0,1,A
2018-02-25,Palanga,Jonava,1,1,D
2018-02-25,FK Zalgiris Vilnius,Kauno Zalgiris,2,0,H
2018-03-03,Kauno Zalgiris,FK Trakai,1,4,A
2018-03-03,Suduva Marijampole,Palanga,2,0,H
2018-03-04,Jonava,Atlantas,1,1,D
2018-03-04,Stumbras,FK Zalgiris Vilnius,0,0,D
2018-03-07,Atlantas,Kauno Zalgiris,0,1,A
2018-03-07,FK Trakai,Stumbras,1,1,D
2018-03-08,Suduva Marijampole,Jonava,4,2,H
2018-03-08,FK Zalgiris Vilnius,Palanga,4,0,H
2018-03-13,Palanga,FK Trakai,1,1,D
2018-03-14,Stumbras,Atlantas,0,2,A
2018-03-14,Suduva Marijampole,FK Zalgiris Vilnius,0,0,D
2018-03-17,Jonava,Kauno Zalgiris,0,1,A
2018-03-18,FK Trakai,Palanga,3,1,H
2018-03-30,Atlantas,Palanga,1,1,D
2018-03-30,FK Zalgiris Vilnius,Jonava,1,2,A
2018-03-31,FK Trakai,Suduva Marijampole,1,4,A
2018-03-31,Kauno Zalgiris,Stumbras,0,1,A
2018-04-04,Stumbras,Jonava,4,0,H
2018-04-05,Palanga,Kauno Zalgiris,1,0,H
2018-04-05,Suduva Marijampole,Atlantas,2,1,H
2018-04-07,FK Zalgiris Vilnius,FK Trakai,3,2,H
2018-04-11,Atlantas,FK Zalgiris Vilnius,2,5,A
2018-04-11,Stumbras,Palanga,0,1,A
2018-04-12,Suduva Marijampole,Kauno Zalgiris,4,1,H
2018-04-12,FK Trakai,Jonava,1,1,D
2018-04-17,Jonava,Palanga,4,0,H
2018-04-17,Stumbras,Suduva Marijampole,0,1,A
2018-04-18,Atlantas,FK Trakai,0,2,A
2018-04-18,Kauno Zalgiris,FK Zalgiris Vilnius,0,0,D
2018-04-22,FK Zalgiris Vilnius,Stumbras,1,1,D
2018-04-24,Palanga,Suduva Marijampole,0,2,A
2018-04-24,FK Trakai,Kauno Zalgiris,2,0,H
2018-04-25,Atlantas,Jonava,1,0,H
2018-04-28,Jonava,Suduva Marijampole,0,0,D
2018-04-28,Palanga,FK Zalgiris Vilnius,1,2,A
2018-04-29,Kauno Zalgiris,Atlantas,2,3,A
2018-04-29,Stumbras,FK Trakai,0,2,A
2018-05-02,Palanga,FK Trakai,1,0,H
2018-05-02,FK Zalgiris Vilnius,Suduva Marijampole,2,3,A
2018-05-03,Kauno Zalgiris,Jonava,1,0,H
2018-05-03,Atlantas,Stumbras,0,0,D
2018-05-06,Suduva Marijampole,FK Trakai,0,0,D
2018-05-08,Stumbras,Kauno Zalgiris,0,2,A
2018-05-08,Jonava,FK Zalgiris Vilnius,1,2,A
2018-05-09,Palanga,Atlantas,0,2,A
2018-05-12,FK Trakai,FK Zalgiris Vilnius,0,1,A
2018-05-12,Atlantas,Suduva Marijampole,0,3,A
2018-05-13,Jonava,Stumbras,0,2,A
2018-05-13,Kauno Zalgiris,Palanga,0,0,D
2018-05-16,Jonava,FK Trakai,0,0,D
2018-05-16,Palanga,Stumbras,0,2,A
2018-05-19,FK Zalgiris Vilnius,Atlantas,3,1,H
2018-05-20,FK Trakai,Jonava,1,0,H
2018-05-22,Suduva Marijampole,Stumbras,3,0,H
2018-05-23,Kauno Zalgiris,FK Zalgiris Vilnius,0,1,A
2018-05-23,FK Trakai,Atlantas,1,2,A
2018-05-24,Palanga,Jonava,3,1,H
2018-06-14,Kauno Zalgiris,FK Trakai,1,1,D
2018-06-15,Jonava,Atlantas,2,1,H
2018-06-16,FK Zalgiris Vilnius,Stumbras,0,1,A
2018-06-16,Palanga,Suduva Marijampole,1,4,A
2018-06-19,Stumbras,FK Trakai,1,0,H
2018-06-20,FK Zalgiris Vilnius,Palanga,2,0,H
2018-06-20,Suduva Marijampole,Jonava,2,0,H
2018-06-27,Jonava,Kauno Zalgiris,0,2,A
2018-06-27,Suduva Marijampole,FK Zalgiris Vilnius,0,1,A
2018-07-01,Kauno Zalgiris,Suduva Marijampole,0,3,A
2018-07-03,Stumbras,Palanga,2,0,H
2018-07-04,Kauno Zalgiris,Suduva Marijampole,1,0,H
2018-08-04,Suduva Marijampole,Atlantas,3,0,H
2018-08-04,Jonava,Stumbras,1,3,A
2018-08-07,Palanga,Kauno Zalgiris,0,1,A
2018-08-11,Kauno Zalgiris,Stumbras,0,2,A
2018-08-11,Palanga,Atlantas,2,0,H
2018-08-12,Jonava,FK Trakai,1,3,A
2018-08-15,Atlantas,Kauno Zalgiris,0,1,A
2018-08-18,Jonava,Palanga,3,1,H
2018-08-19,Atlantas,FK Trakai,0,2,A
2018-08-19,FK Zalgiris Vilnius,Kauno Zalgiris,4,0,H
2018-08-22,Stumbras,FK Zalgiris Vilnius,0,2,A
2018-08-22,Atlantas,Jonava,1,1,D
2018-08-23,FK Trakai,Kauno Zalgiris,1,0,H
2018-08-25,Stumbras,Atlantas,2,1,H
2018-08-28,Kauno Zalgiris,Atlantas,4,0,H
2018-08-29,Palanga,FK Zalgiris Vilnius,0,5,A
2018-08-29,FK Trakai,Stumbras,2,2,D
2018-09-15,Suduva Marijampole,Palanga,5,0,H
2018-09-19,Kauno Zalgiris,Jonava,1,1,D
2018-09-19,Atlantas,Stumbras,1,3,A
2018-09-20,FK Trakai,Palanga,3,0,H
2018-09-21,FK Zalgiris Vilnius,Suduva Marijampole,1,0,H
2018-09-22,Stumbras,Kauno Zalgiris,0,0,D
2018-09-25,Atlantas,Palanga,1,1,D
2018-09-26,Jonava,FK Zalgiris Vilnius,0,6,A
2018-09-26,Suduva Marijampole,FK Trakai,0,0,D
2018-09-29,FK Trakai,Suduva Marijampole,1,2,A
2018-10-04,Stumbras,Jonava,3,0,H
2018-10-04,Atlantas,Suduva Marijampole,2,5,A
2018-10-04,FK Trakai,FK Zalgiris Vilnius,1,0,H
2018-10-05,Kauno Zalgiris,Palanga,2,0,H
2018-10-07,Atlantas,FK Zalgiris Vilnius,1,5,A
2018-10-07,Stumbras,Suduva Marijampole,1,2,A
2018-10-17,FK Zalgiris Vilnius,Jonava,2,1,H
2018-10-21,FK Zalgiris Vilnius,FK Trakai,2,2,D
2018-10-21,Jonava,Suduva Marijampole,1,2,A
2018-10-24,Palanga,Stumbras,1,5,A
