Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2025-08-09,Crusaders FC,Carrick Rangers,3,4,A
2025-08-09,Glenavon FC,Ballymena United,0,2,A
2025-08-09,Portadown,Glentoran,0,1,A
2025-08-10,Linfield,Dungannon Swifts,3,0,H
2025-08-10,Coleraine FC,Larne,1,0,H
2025-08-10,Bangor,Cliftonville FC,3,1,H
2025-08-16,Cliftonville FC,Coleraine FC,0,0,D
2025-08-16,Carrick Rangers,Glenavon FC,1,0,H
2025-08-16,Dungannon Swifts,Portadown,1,4,A
2025-08-16,Glentoran,Bangor,1,0,H
2025-08-19,Coleraine FC,Dungannon Swifts,2,0,H
2025-08-19,Cliftonville FC,Larne,1,1,D
2025-08-19,Portadown,Ballymena United,0,2,A
2025-08-19,Glentoran,Glenavon FC,2,0,H
2025-08-19,Bangor,Crusaders FC,1,3,A
2025-08-22,Larne,Portadown,4,0,H
2025-08-23,Ballymena United,Bangor,4,0,H
2025-08-23,Crusaders FC,Glentoran,0,2,A
2025-08-23,Glenavon FC,Coleraine FC,1,2,A
2025-08-23,Dungannon Swifts,Carrick Rangers,0,2,A
2025-08-24,Linfield,Cliftonville FC,1,0,H
2025-08-29,Portadown,Crusaders FC,2,1,H
2025-08-29,Larne,Ballymena United,2,0,H
2025-08-30,Cliftonville FC,Glenavon FC,3,1,H
2025-08-30,Glentoran,Carrick Rangers,1,1,D
2025-08-30,Bangor,Dungannon Swifts,2,1,H
2025-09-06,Linfield,Portadown,3,0,H
2025-09-06,Ballymena United,Glentoran,0,2,A
2025-09-06,Crusaders FC,Coleraine FC,0,4,A
2025-09-06,Glenavon FC,Dungannon Swifts,0,2,A
2025-09-06,Carrick Rangers,Cliftonville FC,1,2,A
2025-09-06,Bangor,Larne,0,2,A
2025-09-12,Glentoran,Linfield,1,1,D
2025-09-13,Cliftonville FC,Ballymena United,3,2,H
2025-09-13,Portadown,Coleraine FC,1,4,A
