Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2017-08-19,Ashdod,Maccabi Petah Tikva,1,2,A
2017-08-19,Hapoel Ra'anana,Ironi Kiryat Shmona,0,0,D
2017-08-19,Hapoel Haifa,Hapoel Ashkelon,3,1,H
2017-08-19,Hapoel Beer Sheva,Maccabi Netanya,1,1,D
2017-08-20,Hapoel Acre,Bnei Sakhnin,1,2,A
2017-08-20,Maccabi Tel Aviv,Beitar Jerusalem,0,3,A
2017-08-21,Bnei Yehuda,Maccabi Haifa,2,0,H
2017-08-26,Bnei Sakhnin,Hapoel Ra'anana,2,1,H
2017-08-26,Hapoel Ashkelon,Bnei Yehuda,1,1,D
2017-08-26,Maccabi Netanya,Hapoel Acre,2,2,D
2017-08-26,Maccabi Petah Tikva,Hapoel Haifa,0,2,A
2017-08-27,Ironi Kiryat Shmona,Maccabi Tel Aviv,1,2,A
2017-08-27,Maccabi Haifa,Hapoel Beer Sheva,3,1,H
2017-08-28,Beitar Jerusalem,Ashdod,4,1,H
2017-09-09,Maccabi Tel Aviv,Bnei Sakhnin,2,0,H
2017-09-09,Hapoel Haifa,Bnei Yehuda,2,1,H
2017-09-09,Ashdod,Ironi Kiryat Shmona,0,2,A
2017-09-09,Hapoel Beer Sheva,Hapoel Ashkelon,1,0,H
2017-09-10,Hapoel Ra'anana,Maccabi Netanya,0,3,A
2017-09-10,Hapoel Acre,Maccabi Haifa,2,0,H
2017-09-11,Maccabi Petah Tikva,Beitar Jerusalem,1,2,A
2017-09-16,Ironi Kiryat Shmona,Maccabi Petah Tikva,3,1,H
2017-09-16,Maccabi Haifa,Hapoel Ra'anana,4,2,H
2017-09-16,Hapoel Ashkelon,Hapoel Acre,2,1,H
2017-09-16,Beitar Jerusalem,Hapoel Haifa,3,3,D
2017-09-17,Bnei Sakhnin,Ashdod,0,0,D
2017-09-17,Bnei Yehuda,Hapoel Beer Sheva,0,1,A
2017-09-18,Maccabi Netanya,Maccabi Tel Aviv,2,3,A
2017-09-23,Hapoel Acre,Bnei Yehuda,1,1,D
2017-09-23,Hapoel Ra'anana,Hapoel Ashkelon,0,3,A
2017-09-23,Ashdod,Maccabi Netanya,0,3,A
2017-09-23,Hapoel Haifa,Hapoel Beer Sheva,1,1,D
2017-09-24,Maccabi Petah Tikva,Bnei Sakhnin,1,0,H
2017-09-24,Maccabi Tel Aviv,Maccabi Haifa,0,0,D
2017-09-25,Beitar Jerusalem,Ironi Kiryat Shmona,1,1,D
2017-10-01,Bnei Yehuda,Hapoel Ra'anana,1,0,H
2017-10-01,Maccabi Haifa,Ashdod,1,0,H
2017-10-01,Ironi Kiryat Shmona,Hapoel Haifa,0,1,A
2017-10-01,Hapoel Ashkelon,Maccabi Tel Aviv,2,2,D
