Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
21/07/2023,Midtjylland,Hvidovre IF,1,0,H,1.32,5.64,9.53
22/07/2023,Lyngby,FC Copenhagen,1,2,A,5.18,3.87,1.71
23/07/2023,Aarhus,Vejle,1,0,H,1.65,3.76,6.06
23/07/2023,Odense,Randers FC,2,2,D,2,3.77,3.72
23/07/2023,Silkeborg,Brondby,1,2,A,2.55,3.55,2.79
24/07/2023,Nordsjaelland,Viborg,4,1,H,1.83,3.69,4.55
28/07/2023,Viborg,Lyngby,2,2,D,1.95,3.51,4.2
29/07/2023,Vejle,FC Copenhagen,2,3,A,4.85,3.91,1.74
30/07/2023,Midtjylland,Silkeborg,2,0,H,1.88,3.84,4.14
30/07/2023,Randers FC,Hvidovre IF,2,2,D,1.75,4,4.67
30/07/2023,Brondby,Odense,1,2,A,1.68,4.47,4.6
31/07/2023,Aarhus,Nordsjaelland,1,3,A,2.58,3.21,2.99
04/08/2023,Silkeborg,Vejle,2,1,H,1.77,3.91,4.63
05/08/2023,FC Copenhagen,Randers FC,4,0,H,1.49,4.93,6.33
06/08/2023,Hvidovre IF,Aarhus,0,2,A,4.95,3.8,1.75
06/08/2023,Lyngby,Midtjylland,4,1,H,3.15,3.32,2.41
06/08/2023,Nordsjaelland,Brondby,3,1,H,1.79,4.14,4.25
07/08/2023,Odense,Viborg,1,2,A,2.45,3.5,2.95
11/08/2023,FC Copenhagen,Odense,2,1,H,1.41,5.2,7.32
13/08/2023,Randers FC,Nordsjaelland,0,5,A,3.79,3.86,1.95
13/08/2023,Vejle,Midtjylland,1,2,A,3.18,3.46,2.32
13/08/2023,Brondby,Lyngby,3,0,H,1.83,4.07,4.12
13/08/2023,Aarhus,Silkeborg,2,2,D,2.12,3.4,3.72
14/08/2023,Viborg,Hvidovre IF,0,0,D,1.41,5.02,7.71
18/08/2023,Hvidovre IF,FC Copenhagen,0,2,A,5.14,4.09,1.67
20/08/2023,Silkeborg,Nordsjaelland,2,0,H,2.95,3.75,2.34
20/08/2023,Lyngby,Randers FC,1,0,H,2.32,3.52,3.15
20/08/2023,Midtjylland,Brondby,0,1,A,2.25,3.58,3.24
20/08/2023,Odense,Aarhus,1,1,D,3.2,3.51,2.29
21/08/2023,Viborg,Vejle,2,1,H,1.75,4.05,4.56
25/08/2023,Randers FC,Viborg,1,0,H,3.36,3.53,2.21
26/08/2023,FC Copenhagen,Silkeborg,1,3,A,1.72,4.07,4.73
27/08/2023,Aarhus,Lyngby,1,0,H,1.72,3.85,5.07
27/08/2023,Hvidovre IF,Odense,1,5,A,3.24,3.73,2.19
27/08/2023,Nordsjaelland,Midtjylland,3,0,H,1.65,4.21,5.15
28/08/2023,Vejle,Brondby,0,1,A,4.05,3.53,1.98
01/09/2023,Odense,Vejle,1,2,A,1.96,3.67,3.97
03/09/2023,Lyngby,Nordsjaelland,1,1,D,4.6,3.9,1.78
03/09/2023,Silkeborg,Hvidovre IF,1,0,H,1.43,4.99,7.77
03/09/2023,Brondby,Randers FC,3,1,H,1.62,3.94,6.02
03/09/2023,FC Copenhagen,Viborg,2,0,H,1.7,4.14,4.78
03/09/2023,Midtjylland,Aarhus,1,1,D,2.79,3.11,2.84
15/09/2023,Viborg,Midtjylland,2,2,D,2.97,3.45,2.46
16/09/2023,Nordsjaelland,FC Copenhagen,2,2,D,2.15,3.89,3.2
17/09/2023,Vejle,Randers FC,1,2,A,2.36,3.2,3.38
17/09/2023,Hvidovre IF,Lyngby,0,1,A,3.36,3.5,2.22
17/09/2023,Aarhus,Brondby,0,3,A,2.52,3.17,3.11
18/09/2023,Odense,Silkeborg,0,3,A,3.03,3.73,2.29
22/09/2023,Lyngby,Vejle,1,1,D,2.05,3.41,3.94
24/09/2023,Brondby,FC Copenhagen,2,3,A,2.89,3.52,2.48
24/09/2023,Silkeborg,Viborg,2,0,H,1.95,3.84,3.83
24/09/2023,Randers FC,Aarhus,1,1,D,3.36,3.11,2.41
24/09/2023,Midtjylland,Odense,2,1,H,1.63,4.26,5.35
25/09/2023,Nordsjaelland,Hvidovre IF,0,0,D,1.27,6.3,9.95
30/09/2023,FC Copenhagen,Midtjylland,0,2,A,1.98,3.75,3.81
01/10/2023,Randers FC,Silkeborg,1,0,H,3.32,3.42,2.27
01/10/2023,Vejle,Nordsjaelland,0,0,D,5.5,4.07,1.64
01/10/2023,Hvidovre IF,Brondby,0,3,A,7.69,5.03,1.41
01/10/2023,Viborg,Aarhus,2,1,H,2.72,3.11,2.91
02/10/2023,Odense,Lyngby,1,2,A,2.44,3.48,2.97
06/10/2023,Silkeborg,Lyngby,5,0,H,1.82,3.87,4.39
08/10/2023,Nordsjaelland,Odense,0,1,A,1.32,5.91,8.98
08/10/2023,Vejle,Hvidovre IF,3,1,H,1.86,3.66,4.44
08/10/2023,Brondby,Viborg,1,0,H,1.55,4.52,5.88
08/10/2023,Midtjylland,Randers FC,2,2,D,1.6,4.17,5.74
08/10/2023,Aarhus,FC Copenhagen,1,1,D,3.4,3.27,2.31
20/10/2023,Hvidovre IF,Silkeborg,1,2,A,5.14,3.87,1.71
21/10/2023,FC Copenhagen,Vejle,2,1,H,1.32,5.74,10.41
22/10/2023,Lyngby,Aarhus,0,2,A,3.4,3.31,2.28
22/10/2023,Viborg,Nordsjaelland,0,2,A,4.59,3.96,1.77
22/10/2023,Randers FC,Brondby,2,2,D,4.08,3.61,1.95
23/10/2023,Odense,Midtjylland,1,2,A,4.03,3.71,1.93
27/10/2023,Midtjylland,Lyngby,2,1,H,1.56,4.25,6.14
28/10/2023,FC Copenhagen,Hvidovre IF,4,0,H,1.19,7.77,13.41
29/10/2023,Vejle,Viborg,1,1,D,2.96,3.31,2.55
29/10/2023,Silkeborg,Odense,0,0,D,1.71,4.1,4.82
29/10/2023,Brondby,Nordsjaelland,2,1,H,2.69,3.53,2.64
30/10/2023,Aarhus,Randers FC,2,1,H,1.96,3.32,4.48
04/11/2023,Lyngby,Odense,2,2,D,2.49,3.53,2.88
05/11/2023,Nordsjaelland,Vejle,1,0,H,1.3,5.81,10.37
05/11/2023,Viborg,Silkeborg,2,1,H,2.57,3.55,2.76
05/11/2023,Randers FC,FC Copenhagen,2,4,A,5.16,4.1,1.67
05/11/2023,Hvidovre IF,Midtjylland,1,4,A,8.26,5.09,1.39
06/11/2023,Brondby,Aarhus,1,1,D,2.1,3.32,3.89
10/11/2023,Silkeborg,Randers FC,1,1,D,1.93,3.75,4.01
12/11/2023,FC Copenhagen,Brondby,0,0,D,1.9,3.71,4.18
12/11/2023,Vejle,Lyngby,1,0,H,2.57,3.3,2.93
12/11/2023,Midtjylland,Nordsjaelland,2,0,H,2.34,3.55,3.09
12/11/2023,Odense,Hvidovre IF,0,2,A,1.54,4.49,6.1
12/11/2023,Aarhus,Viborg,2,0,H,2.17,3.28,3.73
24/11/2023,Hvidovre IF,Vejle,1,1,D,3.11,3.45,2.37
25/11/2023,Viborg,FC Copenhagen,2,1,H,4.18,3.83,1.87
26/11/2023,Nordsjaelland,Aarhus,0,0,D,1.85,3.42,4.87
26/11/2023,Randers FC,Odense,0,1,A,1.95,3.55,4.15
26/11/2023,Lyngby,Brondby,3,3,D,4.85,3.78,1.77
27/11/2023,Silkeborg,Midtjylland,1,4,A,3.16,3.48,2.31
01/12/2023,Randers FC,Vejle,0,0,D,2.04,3.47,3.89
03/12/2023,Lyngby,Silkeborg,2,0,H,3.15,3.54,2.31
03/12/2023,Odense,Nordsjaelland,1,1,D,4.09,3.65,1.93
03/12/2023,Brondby,Hvidovre IF,4,0,H,1.2,7.28,13.91
