Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2021-02-27,Dinamo Tbilisi,Samgurali,1,1,D
2021-02-27,Torpedo Kutaisi,Dinamo Batumi,0,1,A
2021-02-28,Telavi,Samtredia,1,0,H
2021-02-28,Dila,Shukura,1,0,H
2021-03-01,Saburtalo,Lokomotivi Tbilisi,2,0,H
2021-03-05,Samtredia,Dila,0,2,A
2021-03-05,Torpedo Kutaisi,Dinamo Tbilisi,0,2,A
2021-03-05,Dinamo Batumi,Shukura,1,1,D
2021-03-06,Samgurali,Saburtalo,0,0,D
2021-03-06,Lokomotivi Tbilisi,Telavi,3,2,H
2021-03-09,Shukura,Samtredia,1,0,H
2021-03-09,Dinamo Tbilisi,Dinamo Batumi,0,1,A
2021-03-10,Telavi,Samgurali,0,0,D
2021-03-10,Dila,Lokomotivi Tbilisi,0,0,D
2021-03-10,Saburtalo,Torpedo Kutaisi,0,0,D
2021-03-13,Dinamo Batumi,Samtredia,2,0,H
2021-03-14,Samgurali,Dila,1,2,A
2021-03-14,Torpedo Kutaisi,Telavi,2,2,D
2021-03-14,Dinamo Tbilisi,Saburtalo,4,3,H
2021-03-15,Lokomotivi Tbilisi,Shukura,2,1,H
2021-03-20,Shukura,Samgurali,2,0,H
2021-03-20,Telavi,Dinamo Tbilisi,0,3,A
2021-03-20,Saburtalo,Dinamo Batumi,0,0,D
2021-03-21,Samtredia,Lokomotivi Tbilisi,3,4,A
2021-03-21,Dila,Torpedo Kutaisi,1,1,D
2021-04-02,Samgurali,Samtredia,0,1,A
2021-04-02,Torpedo Kutaisi,Shukura,0,0,D
2021-04-03,Dinamo Batumi,Lokomotivi Tbilisi,1,1,D
2021-04-03,Saburtalo,Telavi,0,0,D
2021-04-03,Dinamo Tbilisi,Dila,1,0,H
2021-04-06,Samtredia,Torpedo Kutaisi,0,0,D
2021-04-07,Lokomotivi Tbilisi,Samgurali,2,3,A
2021-04-07,Shukura,Dinamo Tbilisi,0,2,A
2021-04-07,Dila,Saburtalo,1,2,A
2021-04-08,Telavi,Dinamo Batumi,1,2,A
2021-04-11,Dinamo Tbilisi,Samtredia,2,1,H
2021-04-11,Saburtalo,Shukura,2,2,D
2021-04-11,Torpedo Kutaisi,Lokomotivi Tbilisi,1,3,A
2021-04-12,Dinamo Batumi,Samgurali,2,0,H
2021-04-12,Telavi,Dila,0,2,A
2021-04-15,Samtredia,Saburtalo,2,3,A
2021-04-16,Lokomotivi Tbilisi,Dinamo Tbilisi,1,3,A
2021-04-17,Shukura,Telavi,2,0,H
2021-04-17,Samgurali,Torpedo Kutaisi,2,1,H
2021-04-17,Dila,Dinamo Batumi,2,1,H
2021-04-24,Shukura,Dila,1,1,D
2021-04-24,Samtredia,Telavi,2,1,H
2021-04-24,Lokomotivi Tbilisi,Saburtalo,0,1,A
2021-04-25,Samgurali,Dinamo Tbilisi,2,0,H
2021-04-25,Dinamo Batumi,Torpedo Kutaisi,1,1,D
2021-04-28,Telavi,Lokomotivi Tbilisi,2,2,D
2021-04-28,Dila,Samtredia,1,1,D
