Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2021-08-14,Sabah FA,Sbail,0,1,A
2021-08-14,Samax FK,Sumqayt,0,2,A
2021-08-15,Zira,Qarabag,1,1,D
2021-08-15,Neftchi Baku,Qabala,2,2,D
2021-08-21,Qabala,Samax FK,2,1,H
2021-08-21,Sumqayt,Sabah FA,2,0,H
2021-08-22,Zira,Neftchi Baku,1,2,A
2021-08-22,Qarabag,Sbail,3,0,H
2021-09-11,Sabah FA,Qabala,0,2,A
2021-09-11,Samax FK,Zira,0,2,A
2021-09-12,Sbail,Sumqayt,1,0,H
2021-09-12,Neftchi Baku,Qarabag,1,2,A
2021-09-18,Qabala,Sbail,5,0,H
2021-09-18,Zira,Sabah FA,1,1,D
2021-09-19,Neftchi Baku,Samax FK,3,0,H
2021-09-20,Qarabag,Sumqayt,2,0,H
2021-09-25,Samax FK,Qarabag,1,1,D
2021-09-25,Sbail,Zira,1,2,A
2021-09-26,Sabah FA,Neftchi Baku,1,2,A
2021-09-26,Sumqayt,Qabala,0,0,D
2021-10-01,Zira,Sumqayt,1,0,H
2021-10-02,Samax FK,Sabah FA,2,0,H
2021-10-02,Sbail,Neftchi Baku,1,3,A
2021-10-03,Qarabag,Qabala,2,0,H
2021-10-16,Sbail,Samax FK,1,2,A
2021-10-16,Qabala,Zira,1,1,D
2021-10-17,Sumqayt,Neftchi Baku,1,1,D
2021-10-17,Sabah FA,Qarabag,1,2,A
2021-10-23,Sabah FA,Sumqayt,3,0,H
2021-10-23,Neftchi Baku,Zira,2,1,H
2021-10-24,Samax FK,Qabala,2,3,A
2021-10-25,Sbail,Qarabag,3,1,H
2021-10-30,Zira,Samax FK,2,0,H
2021-10-30,Qarabag,Neftchi Baku,4,0,H
2021-10-31,Qabala,Sabah FA,1,3,A
2021-10-31,Sumqayt,Sbail,2,0,H
2021-11-06,Sabah FA,Zira,3,3,D
2021-11-06,Samax FK,Neftchi Baku,3,2,H
2021-11-07,Sbail,Qabala,0,2,A
2021-11-07,Sumqayt,Qarabag,0,4,A
2021-11-19,Qarabag,Samax FK,1,0,H
2021-11-20,Zira,Sbail,3,1,H
2021-11-20,Neftchi Baku,Sabah FA,1,2,A
2021-11-21,Qabala,Sumqayt,2,1,H
2021-11-27,Sabah FA,Samax FK,2,1,H
2021-11-27,Neftchi Baku,Sbail,1,0,H
2021-11-28,Sumqayt,Zira,0,3,A
2021-11-29,Qabala,Qarabag,0,0,D
2021-12-04,Samax FK,Sbail,2,2,D
2021-12-04,Qarabag,Sabah FA,5,1,H
2021-12-05,Neftchi Baku,Sumqayt,0,0,D
2021-12-05,Zira,Qabala,1,2,A
2021-12-15,Qabala,Neftchi Baku,1,1,D
2021-12-15,Sumqayt,Samax FK,1,3,A
2021-12-16,Sbail,Sabah FA,0,3,A
2021-12-16,Qarabag,Zira,2,0,H
2022-02-07,Samax FK,Zira,0,1,A
2022-02-07,Neftchi Baku,Qarabag,1,2,A
2022-02-08,Sabah FA,Qabala,3,0,H
2022-02-08,Sbail,Sumqayt,1,1,D
2022-02-19,Qabala,Sbail,2,0,H
2022-02-19,Neftchi Baku,Samax FK,3,1,H
2022-02-20,Zira,Sabah FA,2,0,H
2022-02-27,Sabah FA,Neftchi Baku,0,1,A
2022-02-27,Sumqayt,Qabala,0,4,A
2022-02-28,Sbail,Zira,0,1,A
2022-02-28,Samax FK,Qarabag,0,0,D
2022-03-05,Zira,Sumqayt,1,0,H
2022-03-05,Neftchi Baku,Sbail,2,0,H
2022-03-06,Samax FK,Sabah FA,0,1,A
2022-03-06,Qarabag,Qabala,5,1,H
2022-03-12,Sbail,Samax FK,0,3,A
2022-03-12,Sabah FA,Qarabag,0,1,A
2022-03-13,Neftchi Baku,Sumqayt,2,1,H
2022-03-14,Qabala,Zira,0,0,D
2022-03-18,Samax FK,Sumqayt,1,1,D
2022-03-18,Neftchi Baku,Qabala,4,0,H
2022-03-19,Sabah FA,Sbail,1,0,H
2022-03-19,Zira,Qarabag,0,3,A
2022-04-02,Qarabag,Sbail,5,1,H
2022-04-02,Sumqayt,Sabah FA,0,3,A
2022-04-03,Qabala,Samax FK,1,1,D
2022-04-03,Neftchi Baku,Zira,1,1,D
2022-04-09,Samax FK,Neftchi Baku,1,2,A
2022-04-09,Sabah FA,Zira,3,1,H
2022-04-10,Sumqayt,Qarabag,0,3,A
2022-04-10,Sbail,Qabala,3,0,H
2022-04-15,Qabala,Sumqayt,1,1,D
2022-04-15,Qarabag,Samax FK,8,0,H
2022-04-16,Zira,Sbail,2,1,H
2022-04-16,Neftchi Baku,Sabah FA,1,0,H
2022-04-24,Qabala,Qarabag,0,2,A
2022-04-24,Sabah FA,Samax FK,5,1,H
2022-04-24,Sbail,Neftchi Baku,0,1,A
2022-04-24,Sumqayt,Zira,0,1,A
2022-05-03,Samax FK,Sbail,0,0,D
2022-05-03,Qarabag,Sabah FA,1,1,D
2022-05-04,Zira,Qabala,0,3,A
2022-05-04,Sumqayt,Neftchi Baku,0,2,A
2022-05-08,Sbail,Sabah FA,0,2,A
2022-05-08,Qarabag,Zira,0,0,D
2022-05-09,Sumqayt,Samax FK,2,0,H
2022-05-09,Qabala,Neftchi Baku,1,0,H
2022-05-12,Qarabag,Sumqayt,5,0,H
