Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2024-08-16,Seraing United,KRC Genk II,0,2,A
2024-08-16,RSC Anderlecht II,Deinze,1,4,A
2024-08-17,Club Brugge II,Lokeren-Temse,4,0,H
2024-08-17,SK Beveren,Lommel United,2,1,H
2024-08-17,RWDM,Patro Eisden,1,1,D
2024-08-18,Francs Borains,RAAL La Louviere,0,1,A
2024-08-18,Liege,AS Eupen,0,3,A
2024-08-18,Zulte Waregem,K. Lierse S.K.,0,1,A
2024-08-23,AS Eupen,SK Beveren,2,2,D
2024-08-23,Lokeren-Temse,Francs Borains,0,1,A
2024-08-24,Patro Eisden,RSC Anderlecht II,3,1,H
2024-08-24,RAAL La Louviere,Club Brugge II,1,1,D
2024-08-24,K. Lierse S.K.,Seraing United,3,2,H
2024-08-25,Lommel United,RWDM,0,2,A
2024-08-25,Deinze,Zulte Waregem,2,2,D
2024-08-25,KRC Genk II,Liege,4,1,H
2024-08-30,Zulte Waregem,Lokeren-Temse,1,0,H
2024-08-30,RWDM,AS Eupen,2,1,H
2024-08-31,RSC Anderlecht II,RAAL La Louviere,1,2,A
2024-08-31,Liege,SK Beveren,0,0,D
2024-08-31,Patro Eisden,Club Brugge II,2,2,D
2024-09-01,KRC Genk II,Francs Borains,1,2,A
2024-09-01,K. Lierse S.K.,Deinze,0,1,A
2024-09-01,Seraing United,Lommel United,1,2,A
2024-09-13,Lokeren-Temse,Patro Eisden,2,2,D
2024-09-13,Club Brugge II,Seraing United,1,1,D
2024-09-14,Francs Borains,Lommel United,1,3,A
2024-09-14,Liege,RSC Anderlecht II,3,3,D
2024-09-14,RWDM,K. Lierse S.K.,3,0,H
2024-09-15,AS Eupen,Zulte Waregem,1,3,A
2024-09-15,SK Beveren,KRC Genk II,3,2,H
2024-09-15,Deinze,RAAL La Louviere,1,2,A
2024-09-20,Lommel United,RSC Anderlecht II,2,1,H
2024-09-20,SK Beveren,Seraing United,0,0,D
2024-09-21,K. Lierse S.K.,AS Eupen,3,0,H
2024-09-21,Patro Eisden,Francs Borains,4,1,H
2024-09-21,KRC Genk II,RWDM,0,3,A
2024-09-22,Zulte Waregem,Liege,3,1,H
2024-09-22,Deinze,Club Brugge II,2,0,H
2024-09-22,RAAL La Louviere,Lokeren-Temse,2,0,H
2024-09-27,AS Eupen,KRC Genk II,3,1,H
2024-09-27,Francs Borains,RWDM,1,2,A
2024-09-28,Club Brugge II,SK Beveren,2,0,H
2024-09-28,Lommel United,K. Lierse S.K.,1,1,D
2024-09-28,Lokeren-Temse,Deinze,0,0,D
2024-09-29,Seraing United,Liege,0,3,A
2024-09-29,RSC Anderlecht II,Zulte Waregem,2,3,A
2024-09-29,RAAL La Louviere,Patro Eisden,0,2,A
2024-10-04,Liege,Lommel United,1,1,D
2024-10-04,Patro Eisden,Deinze,3,1,H
2024-10-05,SK Beveren,Lokeren-Temse,0,1,A
2024-10-05,RWDM,RAAL La Louviere,1,1,D
2024-10-05,Seraing United,AS Eupen,1,2,A
2024-10-06,KRC Genk II,RSC Anderlecht II,1,0,H
2024-10-06,Zulte Waregem,Club Brugge II,2,1,H
2024-10-06,K. Lierse S.K.,Francs Borains,4,0,H
2024-10-18,Francs Borains,Liege,1,2,A
2024-10-18,RAAL La Louviere,SK Beveren,2,0,H
2024-10-19,Club Brugge II,K. Lierse S.K.,3,1,H
2024-10-19,Lommel United,AS Eupen,1,1,D
2024-10-19,Deinze,KRC Genk II,1,0,H
2024-10-20,RSC Anderlecht II,RWDM,2,1,H
2024-10-20,Patro Eisden,Zulte Waregem,0,1,A
2024-10-20,Lokeren-Temse,Seraing United,0,1,A
2024-10-25,Seraing United,Patro Eisden,0,0,D
2024-10-25,KRC Genk II,Lommel United,0,4,A
2024-10-26,Zulte Waregem,Francs Borains,2,2,D
2024-10-26,SK Beveren,RSC Anderlecht II,1,1,D
2024-10-26,RWDM,Deinze,3,2,H
2024-10-27,K. Lierse S.K.,RAAL La Louviere,1,2,A
2024-10-27,Liege,Club Brugge II,1,1,D
2024-10-27,AS Eupen,Lokeren-Temse,0,1,A
2024-11-01,RWDM,Zulte Waregem,2,1,H
2024-11-01,Club Brugge II,Lommel United,1,3,A
2024-11-02,RSC Anderlecht II,AS Eupen,2,2,D
2024-11-02,RAAL La Louviere,Liege,3,1,H
2024-11-03,Francs Borains,Seraing United,0,1,A
2024-11-03,Deinze,SK Beveren,3,1,H
2024-11-03,Lokeren-Temse,KRC Genk II,4,0,H
2024-11-03,Patro Eisden,K. Lierse S.K.,3,3,D
2024-11-08,K. Lierse S.K.,Lokeren-Temse,2,2,D
2024-11-08,Liege,RWDM,2,1,H
2024-11-09,KRC Genk II,Club Brugge II,1,2,A
2024-11-09,Lommel United,Deinze,1,1,D
2024-11-09,SK Beveren,Francs Borains,4,0,H
2024-11-10,Zulte Waregem,RAAL La Louviere,2,1,H
2024-11-10,Seraing United,RSC Anderlecht II,2,2,D
2024-11-10,AS Eupen,Patro Eisden,0,4,A
2024-11-22,K. Lierse S.K.,KRC Genk II,2,2,D
2024-11-22,Club Brugge II,AS Eupen,0,4,A
2024-11-23,Deinze,Francs Borains,0,3,A
2024-11-23,RWDM,SK Beveren,0,2,A
2024-11-23,Lokeren-Temse,RSC Anderlecht II,0,1,A
2024-11-24,Patro Eisden,Liege,2,0,H
2024-11-24,RAAL La Louviere,Lommel United,5,1,H
2024-11-24,Zulte Waregem,Seraing United,5,1,H
2024-11-29,Lommel United,Lokeren-Temse,1,1,D
2024-11-29,KRC Genk II,Zulte Waregem,2,3,A
2024-11-30,RSC Anderlecht II,K. Lierse S.K.,2,0,H
2024-11-30,SK Beveren,Patro Eisden,0,0,D
2024-11-30,Liege,Deinze,3,0,H
2024-12-01,Seraing United,RWDM,4,4,D
2024-12-01,AS Eupen,RAAL La Louviere,3,4,A
2024-12-01,Francs Borains,Club Brugge II,1,2,A
2024-12-06,Deinze,Seraing United,0,1,A
2024-12-06,K. Lierse S.K.,Liege,2,1,H
2024-12-06,Club Brugge II,RSC Anderlecht II,3,0,H
2024-12-07,RAAL La Louviere,KRC Genk II,2,1,H
2024-12-07,Zulte Waregem,SK Beveren,4,0,H
2024-12-08,Francs Borains,AS Eupen,3,2,H
2024-12-08,Lokeren-Temse,RWDM,1,4,A
2024-12-08,Patro Eisden,Lommel United,4,0,H
2024-12-13,SK Beveren,K. Lierse S.K.,1,0,H
2024-12-13,Seraing United,RAAL La Louviere,0,1,A
2024-12-14,Lommel United,Zulte Waregem,1,2,A
2024-12-14,RSC Anderlecht II,Francs Borains,0,1,A
2024-12-15,KRC Genk II,Patro Eisden,1,3,A
2024-12-15,Liege,Lokeren-Temse,0,1,A
2024-12-15,RWDM,Club Brugge II,1,0,H
2024-12-20,Francs Borains,KRC Genk II,2,2,D
2024-12-20,Club Brugge II,Zulte Waregem,0,3,A
2024-12-21,AS Eupen,Liege,0,1,A
2024-12-21,RAAL La Louviere,RWDM,0,0,D
2024-12-22,Lokeren-Temse,SK Beveren,0,1,A
2024-12-22,Patro Eisden,Seraing United,2,3,A
2024-12-22,K. Lierse S.K.,Lommel United,1,0,H
2025-01-11,Zulte Waregem,Patro Eisden,3,2,H
2025-01-11,RWDM,Liege,2,1,H
2025-01-12,SK Beveren,RAAL La Louviere,0,0,D
2025-01-17,Patro Eisden,Lokeren-Temse,4,1,H
2025-01-18,AS Eupen,RWDM,0,1,A
2025-01-18,Francs Borains,SK Beveren,0,0,D
2025-01-18,RAAL La Louviere,RSC Anderlecht II,2,2,D
2025-01-19,Liege,Zulte Waregem,1,1,D
2025-01-19,K. Lierse S.K.,Club Brugge II,1,3,A
2025-01-19,KRC Genk II,Seraing United,2,2,D
2025-01-24,RWDM,KRC Genk II,1,0,H
2025-01-24,Lokeren-Temse,K. Lierse S.K.,1,1,D
2025-01-25,Seraing United,Francs Borains,1,1,D
2025-01-25,Zulte Waregem,AS Eupen,3,2,H
2025-01-25,RSC Anderlecht II,Patro Eisden,1,1,D
2025-01-26,Lommel United,Liege,0,2,A
2025-01-26,Club Brugge II,RAAL La Louviere,2,1,H
2025-01-28,Seraing United,K. Lierse S.K.,0,2,A
2025-01-28,Lokeren-Temse,AS Eupen,0,0,D
2025-01-28,RSC Anderlecht II,KRC Genk II,4,1,H
2025-01-29,Lommel United,Francs Borains,1,2,A
2025-01-31,Liege,Seraing United,2,1,H
2025-02-01,RSC Anderlecht II,Club Brugge II,2,3,A
2025-02-01,AS Eupen,Lommel United,3,2,H
2025-02-01,K. Lierse S.K.,RWDM,0,0,D
2025-02-02,Francs Borains,Patro Eisden,1,3,A
2025-02-02,RAAL La Louviere,Zulte Waregem,0,0,D
2025-02-02,KRC Genk II,SK Beveren,3,3,D
2025-02-07,Lommel United,Club Brugge II,0,2,A
2025-02-08,Liege,Francs Borains,0,1,A
2025-02-08,Patro Eisden,KRC Genk II,1,0,H
2025-02-08,RWDM,RSC Anderlecht II,1,0,H
2025-02-09,AS Eupen,K. Lierse S.K.,1,3,A
2025-02-09,Seraing United,SK Beveren,0,2,A
2025-02-09,Lokeren-Temse,RAAL La Louviere,0,5,A
2025-02-14,K. Lierse S.K.,Zulte Waregem,0,0,D
2025-02-15,RAAL La Louviere,Seraing United,4,1,H
2025-02-15,SK Beveren,Liege,3,1,H
2025-02-15,RSC Anderlecht II,Lommel United,5,0,H
2025-02-16,Club Brugge II,RWDM,0,1,A
2025-02-16,Francs Borains,Lokeren-Temse,1,2,A
2025-02-16,KRC Genk II,AS Eupen,0,0,D
2025-02-21,Zulte Waregem,KRC Genk II,3,1,H
2025-02-21,RWDM,Francs Borains,1,0,H
2025-02-22,Lommel United,SK Beveren,1,2,A
2025-02-22,AS Eupen,RSC Anderlecht II,2,2,D
2025-02-22,Lokeren-Temse,Club Brugge II,2,1,H
2025-02-23,Patro Eisden,RAAL La Louviere,1,1,D
2025-02-23,Liege,K. Lierse S.K.,2,1,H
2025-02-28,SK Beveren,Zulte Waregem,3,2,H
2025-02-28,RAAL La Louviere,AS Eupen,2,0,H
2025-03-01,Club Brugge II,Patro Eisden,0,1,A
2025-03-01,RSC Anderlecht II,Liege,2,4,A
2025-03-02,KRC Genk II,Lokeren-Temse,1,2,A
2025-03-02,Lommel United,Seraing United,2,2,D
2025-03-02,Francs Borains,K. Lierse S.K.,1,0,H
2025-03-07,Seraing United,Club Brugge II,2,3,A
2025-03-08,K. Lierse S.K.,RSC Anderlecht II,3,1,H
2025-03-08,Zulte Waregem,Lommel United,0,1,A
2025-03-08,AS Eupen,Francs Borains,3,1,H
2025-03-09,Liege,RAAL La Louviere,1,1,D
2025-03-09,Patro Eisden,SK Beveren,1,2,A
2025-03-09,RWDM,Lokeren-Temse,1,0,H
2025-03-14,SK Beveren,RWDM,0,2,A
2025-03-14,RAAL La Louviere,K. Lierse S.K.,2,1,H
2025-03-14,Club Brugge II,KRC Genk II,3,0,H
2025-03-15,Francs Borains,Zulte Waregem,1,3,A
2025-03-15,RSC Anderlecht II,Seraing United,1,1,D
2025-03-15,Lommel United,Patro Eisden,0,1,A
2025-03-15,Lokeren-Temse,Liege,2,1,H
2025-03-28,RWDM,Seraing United,3,0,H
2025-03-29,KRC Genk II,RAAL La Louviere,0,1,A
2025-03-29,Zulte Waregem,RSC Anderlecht II,3,1,H
2025-03-29,K. Lierse S.K.,SK Beveren,0,1,A
2025-03-30,Lokeren-Temse,Lommel United,1,0,H
2025-03-30,Liege,Patro Eisden,2,2,D
2025-03-30,AS Eupen,Club Brugge II,1,0,H
2025-04-04,SK Beveren,AS Eupen,3,0,H
2025-04-04,Patro Eisden,RWDM,1,1,D
2025-04-05,RSC Anderlecht II,Lokeren-Temse,0,2,A
2025-04-05,Lommel United,KRC Genk II,2,0,H
2025-04-05,Club Brugge II,Liege,2,1,H
2025-04-06,RAAL La Louviere,Francs Borains,2,1,H
2025-04-06,Seraing United,Zulte Waregem,0,0,D
2025-04-11,K. Lierse S.K.,Patro Eisden,1,0,H
2025-04-11,RWDM,Lommel United,0,1,A
2025-04-12,AS Eupen,Seraing United,2,1,H
2025-04-12,Lokeren-Temse,Zulte Waregem,2,0,H
2025-04-13,SK Beveren,Club Brugge II,2,2,D
2025-04-13,Liege,KRC Genk II,3,1,H
2025-04-13,Francs Borains,RSC Anderlecht II,3,2,H
2025-04-18,Lommel United,RAAL La Louviere,1,2,A
2025-04-18,Zulte Waregem,RWDM,2,1,H
2025-04-18,Patro Eisden,AS Eupen,1,0,H
2025-04-18,Seraing United,Lokeren-Temse,0,4,A
2025-04-18,Club Brugge II,Francs Borains,2,0,H
2025-04-18,KRC Genk II,K. Lierse S.K.,1,3,A
2025-04-18,RSC Anderlecht II,SK Beveren,0,4,A
2025-04-24,Patro Eisden,SK Beveren,3,2,H
2025-04-24,Lokeren-Temse,RWDM,2,0,H
2025-04-27,SK Beveren,Patro Eisden,1,2,A
2025-04-27,RWDM,Lokeren-Temse,3,2,H
2025-05-03,Lokeren-Temse,Patro Eisden,1,2,A
2025-05-11,Patro Eisden,Lokeren-Temse,1,1,D
