Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2018-07-20,FK Crvena Zvezda,Dinamo Vranje,3,0,H
2018-07-20,Vojvodina,Mladost Lucani,1,1,D
2018-07-21,Napredak,RAD,1,0,H
2018-07-21,Cukaricki,Zemun,1,1,D
2018-07-21,FK Vozdovac,Backa,1,0,H
2018-07-22,Radnik Surdulica,FK Partizan,1,0,H
2018-07-22,Radnicki NIS,Proleter Novi SAD,3,1,H
2018-07-23,FK Spartak Zdrepceva KRV,Macva,1,0,H
2018-07-28,Zemun,Vojvodina,1,1,D
2018-07-28,Mladost Lucani,Radnik Surdulica,1,0,H
2018-07-28,Macva,Napredak,1,0,H
2018-07-28,Proleter Novi SAD,FK Vozdovac,2,1,H
2018-07-28,RAD,Cukaricki,0,3,A
2018-07-29,Backa,FK Spartak Zdrepceva KRV,2,1,H
2018-07-29,FK Crvena Zvezda,Radnicki NIS,2,0,H
2018-07-29,Dinamo Vranje,FK Partizan,0,1,A
2018-08-03,Cukaricki,Macva,1,0,H
2018-08-04,FK Vozdovac,FK Crvena Zvezda,1,2,A
2018-08-04,Napredak,Backa,1,1,D
2018-08-04,Radnik Surdulica,Zemun,2,1,H
2018-08-05,FK Partizan,Mladost Lucani,0,0,D
2018-08-05,Vojvodina,RAD,1,2,A
2018-08-05,Radnicki NIS,Dinamo Vranje,2,0,H
2018-08-06,FK Spartak Zdrepceva KRV,Proleter Novi SAD,0,4,A
2018-08-10,Radnicki NIS,FK Vozdovac,1,0,H
2018-08-11,Proleter Novi SAD,Napredak,1,1,D
2018-08-11,Dinamo Vranje,Mladost Lucani,1,3,A
2018-08-11,Macva,Vojvodina,0,0,D
2018-08-11,Backa,Cukaricki,1,1,D
2018-08-11,RAD,Radnik Surdulica,3,1,H
2018-08-12,Zemun,FK Partizan,0,1,A
2018-08-12,FK Crvena Zvezda,FK Spartak Zdrepceva KRV,3,0,H
2018-08-18,Cukaricki,Proleter Novi SAD,1,0,H
2018-08-18,Mladost Lucani,Zemun,2,1,H
2018-08-18,Vojvodina,Backa,2,0,H
2018-08-18,FK Vozdovac,Dinamo Vranje,2,0,H
2018-08-19,FK Spartak Zdrepceva KRV,Radnicki NIS,1,4,A
2018-08-19,Radnik Surdulica,Macva,0,1,A
2018-08-24,Proleter Novi SAD,Vojvodina,0,1,A
2018-08-25,Radnicki NIS,Napredak,3,3,D
2018-08-25,Backa,Radnik Surdulica,1,0,H
2018-08-25,RAD,Mladost Lucani,1,1,D
2018-08-25,FK Crvena Zvezda,Cukaricki,2,1,H
2018-08-26,Macva,FK Partizan,1,3,A
2018-08-26,Dinamo Vranje,Zemun,1,0,H
2018-08-26,FK Vozdovac,FK Spartak Zdrepceva KRV,0,0,D
