Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
19/07/2014,Aarau,Basel,1,2,A,4.35,3.87,1.86
19/07/2014,St. Gallen,Young Boys,2,2,D,2.12,3.43,3.76
20/07/2014,Luzern,Sion,1,1,D,1.99,3.51,4.19
20/07/2014,Thun,Vaduz,1,0,H,1.94,3.67,4.19
20/07/2014,Zurich,Grasshoppers,1,0,H,2.75,3.49,2.67
23/07/2014,Aarau,Sion,1,0,H,2.62,3.38,2.88
23/07/2014,Zurich,Thun,2,1,H,1.67,4.03,5.56
26/07/2014,Grasshoppers,Thun,2,3,A,1.98,3.56,4.18
26/07/2014,Sion,St. Gallen,1,0,H,2.55,3.38,2.97
27/07/2014,Vaduz,Zurich,1,4,A,4.01,3.47,2.04
27/07/2014,Young Boys,Aarau,1,1,D,1.62,4.36,5.64
27/07/2014,Basel,Luzern,3,0,H,1.48,4.72,7.33
02/08/2014,Thun,Basel,2,3,A,4.56,3.88,1.83
02/08/2014,Grasshoppers,Sion,0,0,D,2.19,3.51,3.53
03/08/2014,Zurich,Young Boys,2,1,H,1.73,4,5.07
03/08/2014,St. Gallen,Luzern,2,1,H,2.13,3.68,3.53
06/08/2014,Aarau,Vaduz,1,1,D,1.85,3.89,4.41
09/08/2014,St. Gallen,Aarau,2,2,D,1.61,4.27,5.88
09/08/2014,Basel,Zurich,4,1,H,1.72,4.1,5
10/08/2014,Luzern,Grasshoppers,1,1,D,2.6,3.41,2.88
10/08/2014,Sion,Vaduz,1,0,H,1.76,3.84,5.11
10/08/2014,Young Boys,Thun,1,1,D,1.99,3.77,3.88
13/08/2014,Vaduz,Luzern,1,1,D,2.77,3.42,2.7
13/08/2014,Young Boys,Grasshoppers,4,0,H,2.11,3.61,3.66
14/08/2014,Basel,St. Gallen,0,2,A,1.5,4.61,7.09
16/08/2014,Aarau,Grasshoppers,1,2,A,2.86,3.44,2.6
16/08/2014,Luzern,Zurich,1,1,D,2.75,3.4,2.7
