Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2020-08-14,NK Varazdin,HNK Gorica,1,5,A
2020-08-15,HNK Rijeka,Sibenik,2,1,H
2020-08-15,NK Osijek,NK Slaven Belupo,0,0,D
2020-08-16,HNK Hajduk Split,Istra 1961,2,0,H
2020-08-16,Dinamo Zagreb,NK Lokomotiva Zagreb,6,0,H
2020-08-21,NK Lokomotiva Zagreb,HNK Rijeka,1,0,H
2020-08-21,Istra 1961,Dinamo Zagreb,0,1,A
2020-08-22,NK Slaven Belupo,HNK Gorica,1,2,A
2020-08-22,Sibenik,NK Varazdin,0,1,A
2020-08-23,NK Osijek,HNK Hajduk Split,1,2,A
2020-08-28,HNK Gorica,Sibenik,3,2,H
2020-08-29,HNK Rijeka,Istra 1961,2,1,H
2020-08-29,HNK Hajduk Split,NK Slaven Belupo,2,2,D
2020-08-30,NK Varazdin,NK Lokomotiva Zagreb,1,1,D
2020-08-30,Dinamo Zagreb,NK Osijek,4,1,H
2020-09-11,NK Slaven Belupo,Sibenik,0,0,D
2020-09-12,NK Osijek,HNK Rijeka,3,0,H
2020-09-12,HNK Hajduk Split,Dinamo Zagreb,1,2,A
2020-09-13,Istra 1961,NK Varazdin,0,1,A
2020-09-13,NK Lokomotiva Zagreb,HNK Gorica,1,2,A
2020-09-18,Sibenik,NK Lokomotiva Zagreb,3,2,H
2020-09-19,HNK Gorica,Istra 1961,2,2,D
2020-09-19,Dinamo Zagreb,NK Slaven Belupo,3,3,D
2020-09-20,NK Varazdin,NK Osijek,0,1,A
2020-09-26,Istra 1961,Sibenik,1,0,H
2020-09-26,NK Osijek,HNK Gorica,2,1,H
2020-09-27,HNK Hajduk Split,NK Varazdin,2,0,H
2020-10-02,NK Lokomotiva Zagreb,Istra 1961,0,0,D
2020-10-03,Sibenik,NK Osijek,0,2,A
2020-10-03,HNK Gorica,HNK Hajduk Split,2,1,H
2020-10-04,NK Varazdin,Dinamo Zagreb,1,2,A
2020-10-04,HNK Rijeka,NK Slaven Belupo,2,0,H
2020-10-16,NK Slaven Belupo,Istra 1961,5,1,H
2020-10-17,Dinamo Zagreb,HNK Gorica,3,2,H
2020-10-17,HNK Rijeka,NK Varazdin,2,1,H
2020-10-18,HNK Hajduk Split,Sibenik,0,1,A
2020-10-23,NK Varazdin,NK Slaven Belupo,1,2,A
2020-10-25,Sibenik,Dinamo Zagreb,0,2,A
2020-10-28,NK Slaven Belupo,NK Lokomotiva Zagreb,0,0,D
2020-10-31,NK Slaven Belupo,NK Osijek,0,1,A
2020-10-31,Istra 1961,HNK Hajduk Split,1,0,H
2020-11-01,Sibenik,HNK Rijeka,2,0,H
2020-11-01,NK Lokomotiva Zagreb,Dinamo Zagreb,1,1,D
2020-11-04,NK Osijek,NK Lokomotiva Zagreb,2,1,H
2020-11-07,NK Varazdin,Sibenik,1,3,A
2020-11-07,HNK Hajduk Split,NK Osijek,1,1,D
2020-11-08,Dinamo Zagreb,Istra 1961,5,0,H
2020-11-08,HNK Rijeka,NK Lokomotiva Zagreb,1,0,H
2020-11-20,NK Lokomotiva Zagreb,NK Varazdin,2,2,D
2020-11-20,Sibenik,HNK Gorica,1,3,A
2020-11-21,NK Osijek,Dinamo Zagreb,2,0,H
2020-11-21,NK Slaven Belupo,HNK Hajduk Split,0,2,A
2020-11-23,HNK Gorica,NK Varazdin,1,0,H
2020-11-24,NK Lokomotiva Zagreb,HNK Hajduk Split,1,2,A
2020-11-25,Istra 1961,NK Osijek,1,4,A
2020-11-27,Sibenik,NK Slaven Belupo,0,3,A
2020-11-28,NK Varazdin,Istra 1961,1,1,D
2020-11-28,HNK Gorica,NK Lokomotiva Zagreb,1,1,D
2020-11-29,HNK Rijeka,NK Osijek,1,1,D
2020-12-02,HNK Gorica,NK Slaven Belupo,0,1,A
2020-12-05,NK Osijek,NK Varazdin,1,0,H
2020-12-06,NK Slaven Belupo,Dinamo Zagreb,1,5,A
2020-12-06,HNK Hajduk Split,HNK Rijeka,1,2,A
2020-12-12,HNK Gorica,NK Osijek,4,1,H
2020-12-12,NK Varazdin,HNK Hajduk Split,4,2,H
2020-12-13,NK Lokomotiva Zagreb,NK Slaven Belupo,2,1,H
2020-12-13,HNK Rijeka,Dinamo Zagreb,2,2,D
2020-12-19,NK Osijek,Sibenik,1,0,H
2020-12-19,Dinamo Zagreb,NK Varazdin,4,0,H
2020-12-20,HNK Hajduk Split,HNK Gorica,2,4,A
2021-01-19,Istra 1961,HNK Gorica,1,1,D
2021-01-19,Dinamo Zagreb,HNK Rijeka,0,2,A
2021-01-22,NK Lokomotiva Zagreb,NK Osijek,0,3,A
2021-01-22,Sibenik,HNK Hajduk Split,0,1,A
2021-01-23,NK Varazdin,HNK Rijeka,2,1,H
2021-01-23,HNK Gorica,Dinamo Zagreb,3,4,A
2021-01-24,Istra 1961,NK Slaven Belupo,2,1,H
2021-01-26,NK Lokomotiva Zagreb,Sibenik,0,4,A
2021-01-27,Istra 1961,HNK Rijeka,1,2,A
2021-01-27,Dinamo Zagreb,HNK Hajduk Split,3,1,H
2021-01-29,NK Slaven Belupo,NK Varazdin,2,0,H
2021-01-30,NK Osijek,Istra 1961,1,0,H
2021-01-30,Dinamo Zagreb,Sibenik,1,2,A
2021-01-30,HNK Hajduk Split,NK Lokomotiva Zagreb,0,1,A
2021-01-31,HNK Rijeka,HNK Gorica,0,2,A
2021-02-02,NK Osijek,NK Slaven Belupo,3,0,H
2021-02-02,Dinamo Zagreb,NK Lokomotiva Zagreb,2,0,H
2021-02-03,NK Varazdin,HNK Gorica,2,1,H
2021-02-03,HNK Rijeka,Sibenik,2,2,D
2021-02-03,HNK Hajduk Split,Istra 1961,1,0,H
2021-02-06,NK Osijek,HNK Hajduk Split,2,0,H
2021-02-06,NK Lokomotiva Zagreb,HNK Rijeka,2,3,A
2021-02-07,Sibenik,NK Varazdin,0,0,D
2021-02-07,Istra 1961,Dinamo Zagreb,0,1,A
2021-02-08,NK Slaven Belupo,HNK Gorica,0,1,A
2021-02-10,Sibenik,Istra 1961,1,0,H
2021-02-10,HNK Rijeka,HNK Hajduk Split,0,1,A
2021-02-12,NK Varazdin,NK Lokomotiva Zagreb,0,1,A
2021-02-13,HNK Gorica,Sibenik,1,0,H
2021-02-13,Dinamo Zagreb,NK Osijek,1,0,H
2021-02-14,HNK Rijeka,Istra 1961,1,1,D
2021-02-17,HNK Gorica,HNK Rijeka,0,0,D
2021-02-19,NK Slaven Belupo,Sibenik,2,2,D
2021-02-20,Istra 1961,NK Varazdin,0,1,A
2021-02-20,NK Lokomotiva Zagreb,HNK Gorica,0,3,A
2021-02-21,NK Osijek,HNK Rijeka,2,0,H
2021-02-26,NK Varazdin,NK Osijek,2,3,A
2021-02-27,Sibenik,NK Lokomotiva Zagreb,0,0,D
2021-02-27,HNK Rijeka,HNK Hajduk Split,0,1,A
2021-02-28,HNK Gorica,Istra 1961,2,1,H
2021-02-28,Dinamo Zagreb,NK Slaven Belupo,3,0,H
2021-03-05,Istra 1961,Sibenik,3,2,H
2021-03-06,NK Slaven Belupo,NK Lokomotiva Zagreb,0,0,D
2021-03-06,HNK Hajduk Split,NK Varazdin,2,0,H
2021-03-07,NK Osijek,HNK Gorica,1,1,D
2021-03-07,Dinamo Zagreb,HNK Rijeka,2,0,H
2021-03-10,Istra 1961,NK Lokomotiva Zagreb,3,1,H
2021-03-12,HNK Rijeka,NK Slaven Belupo,1,1,D
2021-03-13,NK Lokomotiva Zagreb,Istra 1961,0,1,A
2021-03-13,HNK Gorica,HNK Hajduk Split,1,1,D
2021-03-14,NK Varazdin,Dinamo Zagreb,0,5,A
2021-03-14,Sibenik,NK Osijek,0,4,A
2021-03-17,NK Slaven Belupo,HNK Rijeka,1,3,A
2021-03-19,NK Osijek,NK Lokomotiva Zagreb,2,0,H
2021-03-20,NK Slaven Belupo,Istra 1961,1,1,D
2021-03-20,HNK Hajduk Split,Sibenik,1,0,H
2021-03-21,HNK Rijeka,NK Varazdin,2,0,H
2021-03-21,Dinamo Zagreb,HNK Gorica,1,0,H
2021-04-02,NK Varazdin,NK Slaven Belupo,1,1,D
2021-04-03,NK Lokomotiva Zagreb,HNK Hajduk Split,0,2,A
2021-04-03,Istra 1961,NK Osijek,0,2,A
2021-04-03,Sibenik,Dinamo Zagreb,1,1,D
2021-04-03,HNK Gorica,HNK Rijeka,3,4,A
2021-04-07,HNK Hajduk Split,NK Slaven Belupo,2,2,D
2021-04-10,HNK Gorica,NK Varazdin,0,0,D
2021-04-10,Sibenik,HNK Rijeka,0,1,A
2021-04-11,NK Slaven Belupo,NK Osijek,2,2,D
2021-04-11,Istra 1961,HNK Hajduk Split,0,1,A
2021-04-11,NK Lokomotiva Zagreb,Dinamo Zagreb,0,2,A
2021-04-16,NK Varazdin,Sibenik,1,1,D
2021-04-16,HNK Gorica,NK Slaven Belupo,0,1,A
2021-04-16,HNK Hajduk Split,NK Osijek,0,1,A
2021-04-17,HNK Rijeka,NK Lokomotiva Zagreb,3,0,H
2021-04-18,Dinamo Zagreb,Istra 1961,1,0,H
2021-04-20,Sibenik,HNK Gorica,1,1,D
2021-04-20,NK Slaven Belupo,HNK Hajduk Split,1,1,D
2021-04-21,NK Lokomotiva Zagreb,NK Varazdin,4,0,H
2021-04-21,Istra 1961,HNK Rijeka,1,2,A
2021-04-21,NK Osijek,Dinamo Zagreb,1,1,D
2021-04-24,Sibenik,NK Slaven Belupo,2,0,H
2021-04-24,HNK Gorica,NK Lokomotiva Zagreb,4,2,H
2021-04-25,HNK Rijeka,NK Osijek,0,0,D
2021-04-25,Dinamo Zagreb,HNK Hajduk Split,2,0,H
2021-04-26,NK Varazdin,Istra 1961,1,1,D
2021-04-30,NK Lokomotiva Zagreb,Sibenik,1,0,H
2021-05-01,NK Slaven Belupo,Dinamo Zagreb,0,2,A
2021-05-01,HNK Hajduk Split,HNK Rijeka,3,2,H
2021-05-02,Istra 1961,HNK Gorica,0,2,A
2021-05-02,NK Osijek,NK Varazdin,1,1,D
2021-05-05,HNK Hajduk Split,Dinamo Zagreb,1,1,D
2021-05-07,NK Lokomotiva Zagreb,NK Slaven Belupo,3,1,H
2021-05-07,Sibenik,Istra 1961,1,0,H
2021-05-07,HNK Gorica,NK Osijek,1,0,H
2021-05-08,NK Varazdin,HNK Hajduk Split,0,1,A
2021-05-09,HNK Rijeka,Dinamo Zagreb,1,5,A
2021-05-11,Istra 1961,NK Lokomotiva Zagreb,1,1,D
2021-05-11,NK Osijek,Sibenik,3,0,H
2021-05-12,NK Slaven Belupo,HNK Rijeka,0,2,A
2021-05-12,Dinamo Zagreb,NK Varazdin,2,2,D
2021-05-12,HNK Hajduk Split,HNK Gorica,4,0,H
2021-05-15,Istra 1961,NK Slaven Belupo,1,0,H
2021-05-15,NK Lokomotiva Zagreb,NK Osijek,0,2,A
2021-05-16,NK Varazdin,HNK Rijeka,2,3,A
2021-05-16,Sibenik,HNK Hajduk Split,0,2,A
2021-05-16,HNK Gorica,Dinamo Zagreb,0,3,A
2021-05-22,HNK Rijeka,HNK Gorica,2,1,H
2021-05-22,HNK Hajduk Split,NK Lokomotiva Zagreb,2,0,H
2021-05-22,NK Osijek,Istra 1961,2,1,H
2021-05-22,NK Slaven Belupo,NK Varazdin,1,0,H
2021-05-22,Dinamo Zagreb,Sibenik,1,0,H
