Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
19/07/2019,Arka Gdynia,Jagiellonia,0,3,A,2.57,3.26,2.95
19/07/2019,LKS Lodz,Lechia Gdansk,0,0,D,2.42,3.39,3.06
20/07/2019,Rakow,Korona Kielce,0,1,A,2.32,3.5,3.15
20/07/2019,Wisla,Slask Wroclaw,0,1,A,3.21,3.65,2.22
20/07/2019,Piast Gliwice,Lech Poznan,1,1,D,2.38,3.24,3.28
21/07/2019,Zaglebie,Cracovia,1,1,D,2.33,3.5,3.12
21/07/2019,Legia,Pogon Szczecin,1,2,A,2.04,3.53,3.83
22/07/2019,Wisla Plock,Gornik Z.,1,1,D,2.83,3.38,2.6
26/07/2019,Gornik Z.,Zaglebie,1,0,H,2.28,3.51,3.22
26/07/2019,Lech Poznan,Wisla Plock,4,0,H,1.77,3.66,5.06
27/07/2019,Cracovia,LKS Lodz,1,2,A,2.05,3.32,4.09
27/07/2019,Jagiellonia,Rakow,0,1,A,2.18,3.36,3.61
28/07/2019,Korona Kielce,Legia,1,2,A,3.16,3.49,2.32
28/07/2019,Lechia Gdansk,Wisla,0,0,D,1.68,4.06,5.1
28/07/2019,Slask Wroclaw,Piast Gliwice,2,1,H,2.44,3.31,3.09
29/07/2019,Pogon Szczecin,Arka Gdynia,2,0,H,1.72,3.71,5.33
02/08/2019,Arka Gdynia,Korona Kielce,1,1,D,2.66,3.22,2.87
02/08/2019,Zaglebie,Jagiellonia,2,2,D,2.46,3.46,2.95
03/08/2019,Rakow,Cracovia,1,3,A,2.67,3.17,2.91
03/08/2019,LKS Lodz,Lech Poznan,1,2,A,2.81,3.41,2.59
04/08/2019,Wisla Plock,Lechia Gdansk,1,2,A,2.96,3.35,2.51
04/08/2019,Legia,Slask Wroclaw,0,0,D,1.71,3.89,5.11
04/08/2019,Piast Gliwice,Pogon Szczecin,0,0,D,2.12,3.42,3.69
05/08/2019,Wisla,Gornik Z.,1,0,H,2.77,3.43,2.61
09/08/2019,Lech Poznan,Slask Wroclaw,1,3,A,1.93,3.56,4.24
10/08/2019,Pogon Szczecin,Wisla,1,0,H,1.74,3.83,4.94
10/08/2019,Zaglebie,Arka Gdynia,2,0,H,2.21,3.25,3.64
10/08/2019,Gornik Z.,Rakow,1,0,H,2.49,3.26,3.07
11/08/2019,LKS Lodz,Piast Gliwice,0,1,A,2.7,3.52,2.63
11/08/2019,Cracovia,Korona Kielce,1,0,H,2.22,3.33,3.52
12/08/2019,Lechia Gdansk,Jagiellonia,1,1,D,2.19,3.45,3.45
16/08/2019,Wisla,LKS Lodz,4,0,H,2.73,3.51,2.61
17/08/2019,Slask Wroclaw,Cracovia,2,1,H,2.47,3.11,3.25
17/08/2019,Arka Gdynia,Lech Poznan,0,0,D,3.55,3.48,2.15
17/08/2019,Jagiellonia,Gornik Z.,3,1,H,2.04,3.51,3.87
18/08/2019,Piast Gliwice,Wisla Plock,1,0,H,1.79,3.86,4.57
18/08/2019,Legia,Zaglebie,1,0,H,1.62,4.11,5.58
18/08/2019,Rakow,Lechia Gdansk,2,1,H,2.62,3.3,2.86
19/08/2019,Korona Kielce,Pogon Szczecin,0,1,A,2.58,3.28,2.92
23/08/2019,Jagiellonia,Wisla,3,2,H,1.94,3.83,3.89
24/08/2019,Cracovia,Arka Gdynia,3,1,H,1.75,3.75,5.03
24/08/2019,Lechia Gdansk,Slask Wroclaw,1,1,D,2.15,3.35,3.69
24/08/2019,Rakow,Lech Poznan,2,3,A,3.16,3.43,2.34
25/08/2019,Gornik Z.,Korona Kielce,3,0,H,2.4,3.4,3.08
25/08/2019,LKS Lodz,Legia,2,3,A,3.18,3.39,2.35
25/08/2019,Zaglebie,Piast Gliwice,0,3,A,2.33,3.42,3.18
26/08/2019,Pogon Szczecin,Wisla Plock,1,2,A,1.91,3.55,4.38
30/08/2019,Arka Gdynia,Gornik Z.,1,0,H,3.05,3.26,2.5
30/08/2019,Korona Kielce,Jagiellonia,0,2,A,2.49,3.42,2.94
31/08/2019,Wisla Plock,LKS Lodz,2,1,H,2.62,3.44,2.76
31/08/2019,Piast Gliwice,Lechia Gdansk,1,2,A,2.21,3.28,3.61
31/08/2019,Wisla,Zaglebie,4,2,H,2.38,3.57,2.99
01/09/2019,Slask Wroclaw,Pogon Szczecin,1,1,D,2.18,3.4,3.53
01/09/2019,Lech Poznan,Cracovia,1,2,A,1.91,3.8,4.04
01/09/2019,Legia,Rakow,3,1,H,1.7,3.79,5.32
13/09/2019,Zaglebie,Wisla Plock,5,0,H,2.13,3.52,3.55
13/09/2019,Jagiellonia,Legia,0,0,D,3.54,3.27,2.24
14/09/2019,Rakow,Arka Gdynia,2,0,H,2.08,3.39,3.87
