Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2018-08-04,Coleraine FC,Warrenpoint Town,3,0,H
2018-08-04,Glenavon FC,Linfield,0,1,A
2018-08-04,Dungannon Swifts,Ballymena United,0,2,A
2018-08-04,Glentoran,Cliftonville FC,1,2,A
2018-08-04,Institute,Newry City AFC,1,0,H
2018-08-06,Crusaders FC,Ards,4,2,H
2018-08-10,Linfield,Institute,3,0,H
2018-08-10,Newry City AFC,Dungannon Swifts,2,1,H
2018-08-11,Crusaders FC,Ballymena United,2,2,D
2018-08-11,Cliftonville FC,Coleraine FC,1,2,A
2018-08-11,Ards,Glentoran,0,2,A
2018-08-11,Warrenpoint Town,Glenavon FC,2,4,A
2018-08-17,Newry City AFC,Glenavon FC,1,2,A
2018-08-18,Crusaders FC,Linfield,0,2,A
2018-08-18,Ards,Ballymena United,1,2,A
2018-08-18,Dungannon Swifts,Cliftonville FC,1,1,D
2018-08-18,Glentoran,Coleraine FC,2,2,D
2018-08-18,Institute,Warrenpoint Town,2,0,H
2018-08-24,Coleraine FC,Institute,2,2,D
2018-08-24,Glenavon FC,Ballymena United,4,0,H
2018-08-24,Ards,Newry City AFC,4,0,H
2018-08-25,Cliftonville FC,Linfield,1,1,D
2018-08-25,Glentoran,Dungannon Swifts,2,1,H
2018-08-25,Warrenpoint Town,Crusaders FC,1,2,A
2018-09-01,Linfield,Ards,0,0,D
2018-09-01,Glenavon FC,Glentoran,1,1,D
2018-09-01,Newry City AFC,Cliftonville FC,1,0,H
2018-09-01,Institute,Dungannon Swifts,0,0,D
2018-09-01,Warrenpoint Town,Ballymena United,1,6,A
2018-09-03,Crusaders FC,Coleraine FC,0,3,A
2018-09-07,Cliftonville FC,Institute,3,0,H
2018-09-07,Glentoran,Newry City AFC,4,1,H
2018-09-07,Warrenpoint Town,Linfield,0,5,A
2018-09-15,Linfield,Dungannon Swifts,3,0,H
2018-09-15,Crusaders FC,Newry City AFC,1,0,H
2018-09-15,Ards,Coleraine FC,0,0,D
2018-09-15,Institute,Glenavon FC,1,4,A
2018-09-15,Warrenpoint Town,Cliftonville FC,2,1,H
2018-09-21,Newry City AFC,Warrenpoint Town,1,1,D
2018-09-22,Coleraine FC,Linfield,0,0,D
2018-09-22,Cliftonville FC,Ballymena United,3,2,H
2018-09-22,Glenavon FC,Crusaders FC,3,2,H
2018-09-22,Dungannon Swifts,Ards,0,0,D
2018-09-22,Glentoran,Institute,2,1,H
2018-09-25,Coleraine FC,Ballymena United,2,2,D
2018-09-25,Ards,Glenavon FC,0,2,A
2018-09-25,Dungannon Swifts,Crusaders FC,3,2,H
2018-09-29,Linfield,Ballymena United,2,1,H
2018-09-29,Cliftonville FC,Ards,3,1,H
2018-09-29,Glenavon FC,Dungannon Swifts,2,1,H
2018-09-29,Newry City AFC,Coleraine FC,1,1,D
2018-09-29,Institute,Crusaders FC,1,4,A
2018-09-29,Warrenpoint Town,Glentoran,1,1,D
2018-10-05,Crusaders FC,Cliftonville FC,3,2,H
2018-10-05,Ards,Institute,0,1,A
2018-10-06,Ballymena United,Newry City AFC,3,0,H
2018-10-06,Coleraine FC,Glenavon FC,1,4,A
2018-10-06,Dungannon Swifts,Warrenpoint Town,0,2,A
2018-10-08,Glentoran,Linfield,0,1,A
2018-10-13,Linfield,Newry City AFC,3,1,H
2018-10-13,Crusaders FC,Glentoran,3,0,H
2018-10-13,Institute,Ballymena United,1,2,A
2018-10-13,Warrenpoint Town,Ards,1,0,H
2018-10-19,Newry City AFC,Institute,0,2,A
2018-10-20,Ballymena United,Dungannon Swifts,1,1,D
2018-10-20,Coleraine FC,Crusaders FC,1,0,H
2018-10-20,Cliftonville FC,Warrenpoint Town,3,1,H
2018-10-20,Ards,Linfield,2,1,H
2018-10-20,Glentoran,Glenavon FC,1,2,A
2018-10-27,Ballymena United,Crusaders FC,3,0,H
2018-10-27,Coleraine FC,Cliftonville FC,1,2,A
2018-10-27,Dungannon Swifts,Linfield,1,2,A
2018-10-27,Glentoran,Ards,4,0,H
2018-10-27,Warrenpoint Town,Institute,0,1,A
2018-10-27,Glenavon FC,Newry City AFC,2,0,H
2018-11-02,Ballymena United,Glenavon FC,2,1,H
2018-11-02,Newry City AFC,Crusaders FC,0,3,A
2018-11-03,Institute,Coleraine FC,1,2,A
2018-11-03,Linfield,Warrenpoint Town,1,1,D
2018-11-03,Cliftonville FC,Glentoran,1,0,H
2018-11-03,Ards,Dungannon Swifts,2,2,D
2018-11-10,Linfield,Coleraine FC,1,2,A
2018-11-10,Glenavon FC,Warrenpoint Town,1,1,D
2018-11-10,Ards,Crusaders FC,0,1,A
2018-11-10,Dungannon Swifts,Institute,2,1,H
2018-11-10,Glentoran,Ballymena United,0,1,A
2018-11-12,Cliftonville FC,Newry City AFC,3,1,H
2018-11-17,Institute,Linfield,1,4,A
2018-11-17,Ballymena United,Cliftonville FC,2,1,H
2018-11-17,Coleraine FC,Glentoran,1,1,D
2018-11-17,Crusaders FC,Glenavon FC,3,0,H
2018-11-17,Newry City AFC,Ards,2,0,H
2018-11-17,Warrenpoint Town,Dungannon Swifts,1,1,D
2018-11-20,Ballymena United,Glentoran,2,1,H
2018-11-23,Newry City AFC,Ballymena United,1,2,A
2018-11-24,Linfield,Cliftonville FC,4,2,H
2018-11-24,Crusaders FC,Institute,3,2,H
2018-11-24,Glenavon FC,Ards,3,1,H
2018-11-24,Dungannon Swifts,Glentoran,1,0,H
2018-11-24,Warrenpoint Town,Coleraine FC,2,1,H
2018-11-30,Coleraine FC,Newry City AFC,0,1,A
2018-12-01,Ballymena United,Linfield,2,1,H
2018-12-01,Cliftonville FC,Dungannon Swifts,5,1,H
2018-12-01,Glenavon FC,Institute,3,3,D
2018-12-01,Ards,Warrenpoint Town,1,1,D
2018-12-01,Glentoran,Crusaders FC,2,2,D
2018-12-08,Linfield,Crusaders FC,4,1,H
2018-12-08,Coleraine FC,Ards,1,0,H
2018-12-08,Cliftonville FC,Glenavon FC,4,2,H
2018-12-08,Dungannon Swifts,Newry City AFC,1,1,D
2018-12-08,Institute,Glentoran,3,3,D
2018-12-08,Warrenpoint Town,Ballymena United,2,4,A
2018-12-14,Glenavon FC,Coleraine FC,4,0,H
2018-12-15,Crusaders FC,Dungannon Swifts,1,0,H
2018-12-15,Ards,Cliftonville FC,1,3,A
2018-12-22,Linfield,Glenavon FC,0,0,D
2018-12-22,Ballymena United,Ards,2,0,H
2018-12-22,Coleraine FC,Dungannon Swifts,2,1,H
2018-12-22,Crusaders FC,Warrenpoint Town,3,1,H
2018-12-22,Institute,Cliftonville FC,6,4,H
2018-12-26,Linfield,Glentoran,4,0,H
2018-12-26,Ballymena United,Coleraine FC,3,3,D
2018-12-26,Cliftonville FC,Crusaders FC,1,5,A
2018-12-26,Dungannon Swifts,Glenavon FC,1,1,D
2018-12-26,Institute,Ards,1,0,H
2018-12-26,Warrenpoint Town,Newry City AFC,2,2,D
2018-12-29,Ballymena United,Newry City AFC,3,1,H
2018-12-29,Cliftonville FC,Linfield,0,2,A
2018-12-29,Glenavon FC,Institute,3,3,D
2018-12-29,Dungannon Swifts,Ards,0,3,A
2018-12-29,Glentoran,Crusaders FC,0,1,A
2018-12-29,Warrenpoint Town,Coleraine FC,0,1,A
2019-01-01,Coleraine FC,Cliftonville FC,4,1,H
2019-01-01,Crusaders FC,Ballymena United,3,2,H
2019-01-01,Glenavon FC,Warrenpoint Town,1,3,A
2019-01-01,Ards,Linfield,0,2,A
2019-01-01,Newry City AFC,Institute,1,2,A
2019-01-01,Glentoran,Dungannon Swifts,2,4,A
2019-01-11,Newry City AFC,Crusaders FC,0,1,A
2019-01-12,Linfield,Warrenpoint Town,4,0,H
2019-01-12,Ballymena United,Dungannon Swifts,2,2,D
2019-01-12,Coleraine FC,Glenavon FC,1,1,D
2019-01-12,Cliftonville FC,Ards,4,1,H
2019-01-12,Institute,Glentoran,0,2,A
2019-01-18,Ards,Coleraine FC,1,2,A
2019-01-19,Crusaders FC,Linfield,0,1,A
2019-01-19,Glenavon FC,Ballymena United,0,2,A
2019-01-19,Dungannon Swifts,Cliftonville FC,3,1,H
2019-01-19,Glentoran,Newry City AFC,2,1,H
2019-01-19,Warrenpoint Town,Institute,4,0,H
2019-01-22,Newry City AFC,Linfield,0,2,A
2019-01-26,Ballymena United,Ards,4,1,H
2019-01-26,Coleraine FC,Dungannon Swifts,1,2,A
2019-01-26,Cliftonville FC,Glenavon FC,1,1,D
2019-01-26,Newry City AFC,Warrenpoint Town,0,2,A
2019-01-26,Institute,Crusaders FC,1,3,A
2019-01-28,Linfield,Glentoran,4,2,H
2019-02-05,Newry City AFC,Glentoran,1,1,D
2019-02-05,Dungannon Swifts,Coleraine FC,0,2,A
2019-02-09,Linfield,Coleraine FC,3,2,H
2019-02-09,Cliftonville FC,Newry City AFC,1,0,H
2019-02-09,Glenavon FC,Ards,2,0,H
2019-02-09,Dungannon Swifts,Crusaders FC,1,0,H
2019-02-09,Institute,Ballymena United,1,2,A
2019-02-09,Warrenpoint Town,Glentoran,0,5,A
2019-02-15,Crusaders FC,Coleraine FC,4,2,H
2019-02-15,Ards,Institute,0,3,A
2019-02-15,Dungannon Swifts,Warrenpoint Town,4,3,H
2019-02-18,Glentoran,Glenavon FC,1,2,A
2019-02-22,Crusaders FC,Glenavon FC,1,1,D
2019-02-23,Linfield,Ballymena United,1,0,H
2019-02-23,Coleraine FC,Glentoran,2,0,H
