Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
22/07/2016,FC Voluntari,Viitorul Constanta,0,1,A,3.39,3.46,2.24
22/07/2016,Pandurii,U Craiova,2,1,H,2.56,3.2,3.04
23/07/2016,Gaz Metan Medias,Targu Mures,2,1,H,1.89,3.45,4.72
23/07/2016,Astra,Din. Bucuresti,1,4,A,2.15,3.39,3.7
24/07/2016,CFR Cluj,Concordia,2,0,H,1.69,3.84,5.57
29/07/2016,Poli Iasi,Gaz Metan Medias,3,1,H,1.96,3.26,4.74
30/07/2016,FC Botosani,CFR Cluj,3,1,H,2.68,3.01,3.08
30/07/2016,Din. Bucuresti,Poli Timisoara,2,1,H,1.21,7.16,16.11
31/07/2016,Pandurii,Astra,0,0,D,2.64,2.96,3.18
31/07/2016,Viitorul Constanta,FCSB,1,3,A,3.33,3.3,2.34
01/08/2016,U Craiova,Targu Mures,2,1,H,1.5,4.32,7.67
01/08/2016,Concordia,FC Voluntari,0,4,A,2.37,3.26,3.31
05/08/2016,FC Voluntari,FC Botosani,4,2,H,3.27,3.24,2.41
05/08/2016,Targu Mures,Poli Iasi,0,3,A,4.75,3.39,1.91
06/08/2016,Astra,U Craiova,1,2,A,2.43,3.17,3.29
06/08/2016,FCSB,Concordia,1,0,H,1.26,6.04,13.53
07/08/2016,Gaz Metan Medias,Viitorul Constanta,2,1,H,3.74,3.22,2.21
07/08/2016,Poli Timisoara,Pandurii,1,3,A,6.15,3.8,1.65
08/08/2016,CFR Cluj,Din. Bucuresti,0,0,D,2.86,3.09,2.79
12/08/2016,FC Botosani,FCSB,0,2,A,3.36,3.33,2.31
13/08/2016,Concordia,Gaz Metan Medias,1,0,H,2.58,3.24,3
13/08/2016,Astra,Poli Timisoara,3,1,H,1.43,4.83,7.97
14/08/2016,Pandurii,CFR Cluj,1,1,D,2.61,3.04,3.15
14/08/2016,Viitorul Constanta,Targu Mures,3,1,H,1.44,4.73,8.09
15/08/2016,U Craiova,Poli Iasi,2,0,H,2.09,3.28,4.03
15/08/2016,Din. Bucuresti,FC Voluntari,3,1,H,1.63,4.28,5.5
18/08/2016,Poli Timisoara,FC Botosani,0,5,A,4.03,3.57,1.99
19/08/2016,Poli Iasi,Viitorul Constanta,0,0,D,,,
20/08/2016,Targu Mures,Concordia,0,1,A,2.94,3.09,2.72
20/08/2016,FCSB,Din. Bucuresti,1,1,D,1.79,3.69,5.01
