Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
23/07/2021,Sturm Graz,Salzburg,1,3,A,5.03,4.11,1.7
24/07/2021,Altach,LASK,0,1,A,6.15,4.4,1.56
24/07/2021,SK Rapid,Hartberg,0,2,A,1.37,5.45,8.29
24/07/2021,Tirol,Admira,1,1,D,2.21,3.57,3.37
25/07/2021,A. Klagenfurt,Wolfsberger AC,1,1,D,2.99,3.66,2.38
25/07/2021,Ried,Austria Vienna,2,1,H,3.22,3.78,2.21
31/07/2021,Admira,A. Klagenfurt,4,0,H,2.39,3.5,3.09
31/07/2021,Hartberg,Altach,1,2,A,2.06,3.52,3.85
31/07/2021,LASK,SK Rapid,1,1,D,2.11,3.81,3.41
01/08/2021,Austria Vienna,Tirol,1,1,D,2.01,3.9,3.64
01/08/2021,Salzburg,Ried,7,1,H,1.11,10.69,22.62
01/08/2021,Wolfsberger AC,Sturm Graz,1,4,A,3.18,3.79,2.22
07/08/2021,A. Klagenfurt,Hartberg,4,3,H,2.62,3.78,2.62
07/08/2021,Ried,Admira,2,1,H,3.12,3.49,2.29
07/08/2021,Sturm Graz,Altach,3,1,H,1.37,5.49,8.5
08/08/2021,SK Rapid,Wolfsberger AC,3,0,H,1.67,4.33,4.99
08/08/2021,Salzburg,Austria Vienna,1,0,H,1.14,9.46,19.92
08/08/2021,Tirol,LASK,1,1,D,4.2,3.79,1.89
14/08/2021,Admira,Salzburg,0,1,A,11.71,6.44,1.26
14/08/2021,Hartberg,Ried,1,1,D,2.09,3.71,3.56
14/08/2021,Wolfsberger AC,Tirol,2,2,D,1.81,4.3,4.05
15/08/2021,Altach,SK Rapid,2,1,H,4.45,4.09,1.78
15/08/2021,Austria Vienna,A. Klagenfurt,1,1,D,1.58,4.48,5.72
15/08/2021,LASK,Sturm Graz,1,3,A,2.14,3.71,3.42
21/08/2021,Salzburg,A. Klagenfurt,3,1,H,1.11,11.16,22.43
21/08/2021,Tirol,Altach,0,0,D,1.89,4.14,3.87
21/08/2021,Wolfsberger AC,Admira,3,0,H,1.88,3.78,4.25
22/08/2021,LASK,Hartberg,1,1,D,1.54,4.85,5.66
22/08/2021,SK Rapid,Ried,3,0,H,1.34,5.76,8.94
22/08/2021,Sturm Graz,Austria Vienna,2,2,D,2.08,3.83,3.48
28/08/2021,A. Klagenfurt,Tirol,2,1,H,2.66,3.85,2.55
28/08/2021,Altach,Wolfsberger AC,1,2,A,3.59,3.68,2.09
28/08/2021,Hartberg,Salzburg,0,1,A,10.41,6.4,1.27
29/08/2021,Admira,Sturm Graz,1,1,D,5.3,3.92,1.7
29/08/2021,Austria Vienna,SK Rapid,1,1,D,3.24,3.7,2.23
29/08/2021,Ried,LASK,1,0,H,6.25,4.83,1.51
11/09/2021,SK Rapid,Admira,1,2,A,1.45,4.92,7.06
11/09/2021,Tirol,Salzburg,1,3,A,12.27,6.59,1.24
11/09/2021,Wolfsberger AC,Hartberg,1,3,A,1.75,4.03,4.77
12/09/2021,Altach,Ried,1,1,D,2.31,3.47,3.26
12/09/2021,LASK,Austria Vienna,0,2,A,1.62,4.41,5.37
12/09/2021,Sturm Graz,A. Klagenfurt,2,1,H,1.38,5.33,8.36
18/09/2021,Admira,Hartberg,1,1,D,2.36,3.54,3.1
18/09/2021,Austria Vienna,Altach,0,0,D,1.65,4.34,5.14
18/09/2021,Ried,Wolfsberger AC,3,3,D,4.45,4.22,1.76
19/09/2021,A. Klagenfurt,LASK,1,1,D,5.09,4.32,1.66
19/09/2021,Sturm Graz,Tirol,5,0,H,1.48,4.92,6.51
19/09/2021,Salzburg,SK Rapid,2,0,H,1.27,6.15,11.74
25/09/2021,Altach,A. Klagenfurt,0,4,A,2.54,3.58,2.82
25/09/2021,Tirol,Ried,4,2,H,1.93,4.11,3.76
25/09/2021,Wolfsberger AC,Salzburg,0,2,A,8.2,5.57,1.37
26/09/2021,Hartberg,Austria Vienna,3,4,A,2.86,3.53,2.53
26/09/2021,LASK,Admira,3,1,H,1.43,5.04,7.46
26/09/2021,SK Rapid,Sturm Graz,0,3,A,2.62,3.68,2.67
02/10/2021,Admira,Altach,2,0,H,1.78,3.98,4.6
02/10/2021,Ried,A. Klagenfurt,1,1,D,2.85,3.71,2.45
02/10/2021,Wolfsberger AC,Austria Vienna,1,0,H,2.23,3.67,3.25
03/10/2021,Hartberg,Sturm Graz,3,2,H,4.46,4.24,1.75
