Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
13/07/2013,Basel,Aarau,3,1,H,1.34,5.49,10.21
13/07/2013,Young Boys,Sion,2,0,H,1.93,3.69,4.26
14/07/2013,Luzern,Lausanne,2,0,H,1.56,4.09,7.05
14/07/2013,Zurich,Thun,3,2,H,1.89,3.72,4.41
14/07/2013,St. Gallen,Grasshoppers,0,2,A,2.29,3.44,3.31
20/07/2013,Aarau,Luzern,4,2,H,3.11,3.52,2.38
20/07/2013,Lausanne,Young Boys,1,3,A,3.85,3.53,2.06
21/07/2013,Sion,Zurich,0,0,D,3.67,3.44,2.17
21/07/2013,Thun,St. Gallen,3,2,H,2.31,3.44,3.31
21/07/2013,Grasshoppers,Basel,1,1,D,3.38,3.5,2.24
27/07/2013,Basel,Lausanne,2,0,H,1.23,6.89,14.95
27/07/2013,Grasshoppers,Aarau,4,2,H,1.79,3.71,5.01
28/07/2013,Luzern,Zurich,3,2,H,2.89,3.51,2.52
28/07/2013,Sion,St. Gallen,0,1,A,3.34,3.44,2.29
28/07/2013,Young Boys,Thun,3,2,H,1.72,3.92,5.26
03/08/2013,Lausanne,Grasshoppers,0,0,D,5.52,3.94,1.69
03/08/2013,St. Gallen,Basel,1,1,D,2.81,3.4,2.67
04/08/2013,Thun,Aarau,2,2,D,2.04,3.71,3.74
04/08/2013,Zurich,Young Boys,1,3,A,2.31,3.7,3.09
04/08/2013,Luzern,Sion,1,0,H,1.72,3.83,5.44
10/08/2013,Aarau,Young Boys,0,4,A,3.37,3.58,2.23
10/08/2013,Grasshoppers,Sion,0,0,D,1.49,4.34,7.97
11/08/2013,St. Gallen,Lausanne,2,0,H,1.41,4.8,9.17
11/08/2013,Thun,Luzern,1,1,D,2.37,3.48,3.1
11/08/2013,Basel,Zurich,1,2,A,1.72,4.09,4.9
24/08/2013,Lausanne,Aarau,1,2,A,3.07,3.53,2.41
24/08/2013,Luzern,Basel,1,1,D,2.91,3.47,2.54
25/08/2013,Sion,Thun,0,0,D,2.52,3.31,3.02
25/08/2013,Young Boys,Grasshoppers,1,2,A,2.13,3.31,3.94
25/08/2013,Zurich,St. Gallen,0,0,D,2.04,3.6,3.9
31/08/2013,Aarau,Sion,0,1,A,2.01,3.58,4.02
01/09/2013,St. Gallen,Luzern,4,1,H,2.29,3.38,3.39
01/09/2013,Thun,Lausanne,4,1,H,1.58,4.18,6.51
01/09/2013,Basel,Young Boys,2,1,H,1.78,3.98,4.77
21/09/2013,Young Boys,Luzern,0,1,A,2.04,3.52,3.98
22/09/2013,Grasshoppers,Thun,2,1,H,1.8,3.81,4.81
22/09/2013,Lausanne,Zurich,1,2,A,4.42,3.78,1.87
22/09/2013,Sion,Basel,1,3,A,4.7,3.54,1.74
24/09/2013,St. Gallen,Young Boys,0,0,D,1.91,3.72,4.29
25/09/2013,Luzern,Grasshoppers,0,2,A,2.7,3.34,2.81
25/09/2013,Sion,Lausanne,2,1,H,1.79,3.68,5.12
25/09/2013,Thun,Basel,0,2,A,3.8,3.47,2.11
26/09/2013,Zurich,Aarau,1,2,A,1.6,4.44,5.8
28/09/2013,Basel,Sion,2,2,D,1.3,5.78,11.79
28/09/2013,Grasshoppers,St. Gallen,0,1,A,2.37,3.29,3.35
29/09/2013,Aarau,Lausanne,2,3,A,1.63,4.15,6.03
29/09/2013,Luzern,Thun,1,1,D,2.03,3.6,3.93
29/09/2013,Young Boys,Zurich,0,1,A,2.23,3.5,3.38
05/10/2013,Sion,Young Boys,2,2,D,2.95,3.43,2.54
05/10/2013,Zurich,Luzern,0,2,A,2.19,3.65,3.41
06/10/2013,St. Gallen,Aarau,1,0,H,1.55,4.5,6.41
06/10/2013,Thun,Grasshoppers,1,1,D,2.67,3.48,2.76
06/10/2013,Lausanne,Basel,1,2,A,6.26,4.3,1.58
19/10/2013,Basel,St. Gallen,3,0,H,1.77,3.72,5.22
19/10/2013,Thun,Sion,1,0,H,1.79,3.73,5
20/10/2013,Aarau,Zurich,5,1,H,2.89,3.63,2.48
20/10/2013,Grasshoppers,Lausanne,2,0,H,1.59,4.23,6.22
20/10/2013,Luzern,Young Boys,1,1,D,2.16,3.79,3.35
26/10/2013,Lausanne,Luzern,0,1,A,4.33,3.4,2
26/10/2013,Young Boys,Aarau,3,0,H,1.92,3.86,4.09
27/10/2013,Sion,Grasshoppers,2,0,H,3.43,3.39,2.28
27/10/2013,St. Gallen,Thun,0,0,D,1.92,3.6,4.43
27/10/2013,Zurich,Basel,0,0,D,3.79,3.74,1.92
30/10/2013,Aarau,St. Gallen,2,2,D,2.73,3.38,2.44
30/10/2013,Grasshoppers,Zurich,3,1,H,2.24,3.25,3.15
02/11/2013,Aarau,Basel,1,1,D,4.51,3.93,1.82
02/11/2013,Sion,Luzern,3,0,H,2.75,3.45,2.69
03/11/2013,Lausanne,St. Gallen,0,3,A,4.35,3.64,1.92
03/11/2013,Thun,Zurich,2,1,H,2.25,3.58,3.32
03/11/2013,Grasshoppers,Young Boys,0,1,A,1.94,3.62,4.27
23/11/2013,Basel,Thun,4,1,H,1.54,4.5,6.52
23/11/2013,Young Boys,Lausanne,3,2,H,1.52,4.38,7.32
24/11/2013,Aarau,Grasshoppers,2,4,A,3.2,3.58,2.31
24/11/2013,Zurich,Sion,4,1,H,2.01,3.55,4.06
24/11/2013,Luzern,St. Gallen,3,1,H,2.66,3.16,2.63
30/11/2013,Grasshoppers,Luzern,1,2,A,2.02,3.56,4.01
01/12/2013,Lausanne,Thun,0,2,A,3.39,3.21,2.39
01/12/2013,St. Gallen,Zurich,2,1,H,2.14,3.52,3.67
01/12/2013,Young Boys,Basel,2,2,D,3.7,3.59,2.1
