Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2023-09-16,UE Santa Coloma,Ordino,2,0,H
2023-09-17,Penya Encarnada,Esperanca d'Andorra,1,0,H
2023-09-17,Carroi,Atletic America,2,2,D
2023-09-17,Atletic Club d'Escaldes,Pas de la Casa,1,1,D
2023-09-17,Inter Club d'Escaldes,FC Santa Coloma,2,0,H
2023-09-23,FC Santa Coloma,Atletic Club d'Escaldes,1,0,H
2023-09-24,Pas de la Casa,Carroi,0,1,A
2023-09-24,Esperanca d'Andorra,UE Santa Coloma,0,2,A
2023-09-24,Atletic America,Penya Encarnada,1,1,D
2023-09-24,Ordino,Inter Club d'Escaldes,2,2,D
2023-09-30,UE Santa Coloma,Inter Club d'Escaldes,2,1,H
2023-10-01,Atletic Club d'Escaldes,Ordino,1,0,H
2023-10-01,Penya Encarnada,Pas de la Casa,2,0,H
2023-10-01,Carroi,FC Santa Coloma,0,2,A
2023-10-01,Esperanca d'Andorra,Atletic America,2,0,H
2023-10-07,Pas de la Casa,Esperanca d'Andorra,3,2,H
2023-10-08,Atletic America,UE Santa Coloma,0,1,A
2023-10-08,Inter Club d'Escaldes,Atletic Club d'Escaldes,1,0,H
2023-10-08,Ordino,Carroi,4,0,H
2023-10-08,FC Santa Coloma,Penya Encarnada,0,1,A
2023-10-21,Atletic America,Pas de la Casa,1,3,A
2023-10-22,Esperanca d'Andorra,FC Santa Coloma,0,5,A
2023-10-22,Penya Encarnada,Ordino,2,1,H
2023-10-22,Carroi,Inter Club d'Escaldes,1,6,A
2023-10-22,UE Santa Coloma,Atletic Club d'Escaldes,2,1,H
2023-10-28,Ordino,Esperanca d'Andorra,4,0,H
2023-10-29,Inter Club d'Escaldes,Penya Encarnada,4,2,H
2023-10-29,FC Santa Coloma,Atletic America,4,0,H
2023-10-29,Pas de la Casa,UE Santa Coloma,1,5,A
2023-10-29,Atletic Club d'Escaldes,Carroi,8,1,H
2023-11-04,Penya Encarnada,Atletic Club d'Escaldes,1,1,D
2023-11-05,Pas de la Casa,FC Santa Coloma,0,5,A
2023-11-05,UE Santa Coloma,Carroi,3,0,H
2023-11-05,Esperanca d'Andorra,Inter Club d'Escaldes,0,2,A
2023-11-05,Atletic America,Ordino,1,2,A
2023-11-11,Carroi,Penya Encarnada,0,2,A
2023-11-12,Inter Club d'Escaldes,Atletic America,6,0,H
2023-11-12,Ordino,Pas de la Casa,1,0,H
2023-11-12,UE Santa Coloma,FC Santa Coloma,1,2,A
2023-11-12,Atletic Club d'Escaldes,Esperanca d'Andorra,3,1,H
2023-11-25,Penya Encarnada,UE Santa Coloma,1,2,A
2023-11-26,FC Santa Coloma,Ordino,2,0,H
2023-11-26,Esperanca d'Andorra,Carroi,0,2,A
2023-11-26,Atletic America,Atletic Club d'Escaldes,1,4,A
2023-11-26,Pas de la Casa,Inter Club d'Escaldes,0,3,A
2023-12-02,Atletic America,Inter Club d'Escaldes,0,3,A
2023-12-03,Atletic Club d'Escaldes,UE Santa Coloma,1,2,A
2023-12-03,Pas de la Casa,Ordino,1,1,D
2023-12-03,Esperanca d'Andorra,Penya Encarnada,0,3,A
2023-12-03,FC Santa Coloma,Carroi,2,1,H
2023-12-09,Pas de la Casa,Atletic Club d'Escaldes,0,2,A
2023-12-10,Atletic America,Carroi,1,3,A
2023-12-10,Inter Club d'Escaldes,Esperanca d'Andorra,6,0,H
2023-12-10,Ordino,Penya Encarnada,1,0,H
2023-12-10,FC Santa Coloma,UE Santa Coloma,1,2,A
2023-12-16,UE Santa Coloma,Atletic America,6,0,H
2023-12-17,Esperanca d'Andorra,Ordino,0,3,A
2023-12-17,Atletic Club d'Escaldes,Penya Encarnada,3,0,H
2023-12-17,FC Santa Coloma,Pas de la Casa,3,2,H
2023-12-17,Inter Club d'Escaldes,Carroi,3,1,H
2024-01-20,Carroi,Esperanca d'Andorra,0,4,A
2024-01-21,UE Santa Coloma,Inter Club d'Escaldes,0,0,D
2024-01-21,Penya Encarnada,FC Santa Coloma,0,2,A
2024-01-21,Ordino,Atletic Club d'Escaldes,1,1,D
2024-01-21,Pas de la Casa,Atletic America,1,2,A
2024-01-27,Ordino,FC Santa Coloma,1,1,D
2024-01-28,Inter Club d'Escaldes,Pas de la Casa,2,0,H
