Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2023-04-14,Guarani Campinas,Avai,4,1,H
2023-04-15,Ituano,Ceara,2,0,H
2023-04-15,Vila Nova,Novorizontino,2,1,H
2023-04-15,Sampaio Correa,Atletico Goianiense,3,3,D
2023-04-15,Mirassol,Chapecoense-sc,1,0,H
2023-04-15,Juventude,Botafogo SP,1,2,A
2023-04-16,Criciuma,Tombense,2,0,H
2023-04-16,Londrina,ABC,1,0,H
2023-04-16,Vitoria,Ponte Preta,3,0,H
2023-04-21,Atletico Goianiense,CRB,2,1,H
2023-04-21,Botafogo SP,Sampaio Correa,1,0,H
2023-04-22,Ponte Preta,Criciuma,1,2,A
2023-04-22,Tombense,Ituano,3,0,H
2023-04-22,Avai,Mirassol,1,0,H
2023-04-22,Novorizontino,Juventude,1,0,H
2023-04-22,Ceara,Guarani Campinas,0,3,A
2023-04-23,Chapecoense-sc,Londrina,3,0,H
2023-04-23,ABC,Vitoria,0,3,A
2023-04-28,Vitoria,Londrina,2,0,H
2023-04-28,Criciuma,Avai,1,0,H
2023-04-29,Guarani Campinas,Ituano,1,0,H
2023-04-29,Sampaio Correa,Mirassol,1,3,A
2023-04-29,Chapecoense-sc,Ponte Preta,1,1,D
2023-04-29,Botafogo SP,CRB,2,0,H
2023-04-29,Tombense,Atletico Goianiense,1,1,D
2023-04-30,Novorizontino,Sport Recife,0,0,D
2023-04-30,ABC,Ceara,1,2,A
2023-04-30,Vila Nova,Juventude,1,0,H
2023-05-01,Londrina,Criciuma,1,1,D
2023-05-02,Ponte Preta,Botafogo SP,2,0,H
2023-05-02,CRB,Sampaio Correa,0,0,D
2023-05-03,Atletico Goianiense,Chapecoense-sc,2,1,H
2023-05-03,Juventude,Guarani Campinas,1,0,H
2023-05-03,Ituano,ABC,3,0,H
2023-05-03,Mirassol,Novorizontino,0,2,A
2023-05-04,Avai,Vila Nova,0,3,A
2023-05-06,Botafogo SP,Vitoria,0,3,A
2023-05-06,Criciuma,Ituano,2,1,H
2023-05-06,Sampaio Correa,Juventude,2,1,H
2023-05-06,Tombense,Avai,0,1,A
2023-05-06,Mirassol,Vila Nova,1,1,D
2023-05-06,Chapecoense-sc,Novorizontino,1,1,D
2023-05-06,CRB,ABC,1,1,D
2023-05-07,Ponte Preta,Ceara,0,0,D
2023-05-07,Sport Recife,Guarani Campinas,2,0,H
2023-05-08,Atletico Goianiense,Londrina,2,1,H
2023-05-10,Ceara,Vitoria,0,2,A
2023-05-11,Sport Recife,Tombense,3,2,H
2023-05-12,Vila Nova,Criciuma,0,0,D
2023-05-13,Avai,Chapecoense-sc,1,4,A
2023-05-13,Juventude,Mirassol,0,1,A
2023-05-13,Guarani Campinas,Sampaio Correa,2,0,H
2023-05-13,Novorizontino,CRB,0,1,A
2023-05-13,Ceara,Tombense,2,0,H
2023-05-14,Londrina,Ponte Preta,3,0,H
2023-05-14,Vitoria,Atletico Goianiense,2,3,A
2023-05-14,ABC,Botafogo SP,1,2,A
2023-05-14,Ituano,Sport Recife,1,1,D
2023-05-19,Tombense,Londrina,0,2,A
2023-05-19,Mirassol,Vitoria,2,0,H
2023-05-20,Atletico Goianiense,Avai,0,0,D
2023-05-20,Sport Recife,Botafogo SP,3,0,H
2023-05-20,Sampaio Correa,ABC,1,0,H
2023-05-20,Ituano,Novorizontino,0,2,A
2023-05-21,Chapecoense-sc,Juventude,0,2,A
2023-05-21,Criciuma,Ceara,1,2,A
2023-05-21,Ponte Preta,Guarani Campinas,1,1,D
2023-05-21,CRB,Vila Nova,0,3,A
2023-05-23,Botafogo SP,Mirassol,1,0,H
2023-05-24,ABC,Tombense,1,0,H
2023-05-24,Novorizontino,Avai,2,0,H
2023-05-24,Vitoria,CRB,1,0,H
2023-05-24,Vila Nova,Ituano,1,0,H
2023-05-24,Londrina,Ceara,1,3,A
2023-05-24,Juventude,Atletico Goianiense,3,0,H
2023-05-25,Guarani Campinas,Chapecoense-sc,3,3,D
2023-05-25,Criciuma,Sport Recife,1,0,H
2023-05-25,Sampaio Correa,Ponte Preta,0,0,D
2023-05-27,CRB,Juventude,1,2,A
2023-05-27,Ituano,Londrina,3,1,H
2023-05-27,Avai,Vitoria,1,1,D
2023-05-27,Atletico Goianiense,Botafogo SP,1,1,D
2023-05-28,Ponte Preta,Vila Nova,1,0,H
2023-05-28,Ceara,Novorizontino,0,3,A
2023-05-28,Mirassol,Criciuma,1,0,H
2023-05-28,Sport Recife,ABC,4,1,H
2023-05-28,Tombense,Guarani Campinas,1,1,D
2023-05-29,Chapecoense-sc,Sampaio Correa,0,1,A
2023-06-02,Ceara,Chapecoense-sc,2,0,H
2023-06-02,Botafogo SP,Tombense,0,0,D
2023-06-03,Vitoria,Ituano,3,0,H
2023-06-03,Criciuma,Atletico Goianiense,3,0,H
2023-06-03,Juventude,Avai,3,2,H
2023-06-03,ABC,Novorizontino,0,1,A
