Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2021-03-12,FC Isloch Minsk R.,Slavia Mozyr,1,0,H
2021-03-13,FC Energetik-Bgu Minsk,Smorgon,3,0,H
2021-03-13,Ruh Brest,FC Gomel,1,1,D
2021-03-13,Dinamo Minsk,Torpedo Zhodino,3,0,H
2021-03-13,Shakhter Soligorsk,FC Minsk,1,0,H
2021-03-14,Sputnik,Dinamo Brest,0,4,A
2021-03-14,Neman,FC Vitebsk,0,0,D
2021-03-14,Bate Borisov,FC Slutsk,3,0,H
2021-03-19,Slavia Mozyr,Torpedo Zhodino,0,1,A
2021-03-19,FC Isloch Minsk R.,Smorgon,2,0,H
2021-03-20,FC Energetik-Bgu Minsk,Shakhter Soligorsk,1,2,A
2021-03-20,FC Vitebsk,Dinamo Minsk,0,0,D
2021-03-20,Dinamo Brest,Bate Borisov,0,0,D
2021-03-20,FC Minsk,Ruh Brest,2,2,D
2021-03-21,FC Slutsk,Neman,1,1,D
2021-03-21,FC Gomel,Sputnik,2,0,H
2021-04-02,Neman,Dinamo Brest,0,1,A
2021-04-03,Bate Borisov,FC Gomel,3,2,H
2021-04-03,Sputnik,FC Minsk,0,1,A
2021-04-03,Shakhter Soligorsk,FC Isloch Minsk R.,4,0,H
2021-04-03,Torpedo Zhodino,FC Vitebsk,1,0,H
2021-04-04,Dinamo Minsk,FC Slutsk,1,0,H
2021-04-04,Slavia Mozyr,Smorgon,1,1,D
2021-04-04,Ruh Brest,FC Energetik-Bgu Minsk,0,0,D
2021-04-09,FC Energetik-Bgu Minsk,Sputnik,0,1,A
2021-04-10,FC Isloch Minsk R.,Ruh Brest,0,1,A
2021-04-10,FC Slutsk,Torpedo Zhodino,2,0,H
2021-04-10,Dinamo Brest,Dinamo Minsk,1,1,D
2021-04-11,FC Minsk,Bate Borisov,2,2,D
2021-04-11,FC Gomel,Neman,2,0,H
2021-04-11,Slavia Mozyr,FC Vitebsk,0,2,A
2021-04-11,Shakhter Soligorsk,Smorgon,3,0,H
2021-04-16,Sputnik,FC Isloch Minsk R.,1,5,A
2021-04-16,FC Vitebsk,FC Slutsk,0,0,D
2021-04-17,Torpedo Zhodino,Dinamo Brest,0,2,A
2021-04-17,Neman,FC Minsk,0,2,A
2021-04-17,Bate Borisov,FC Energetik-Bgu Minsk,2,1,H
2021-04-17,Shakhter Soligorsk,Slavia Mozyr,4,1,H
2021-04-18,Dinamo Minsk,FC Gomel,1,2,A
2021-04-18,Ruh Brest,Smorgon,5,0,H
2021-04-23,Smorgon,Sputnik,2,0,H
2021-04-23,Slavia Mozyr,FC Slutsk,3,1,H
2021-04-24,Dinamo Brest,FC Vitebsk,0,0,D
2021-04-24,FC Energetik-Bgu Minsk,Neman,1,1,D
2021-04-24,FC Minsk,Dinamo Minsk,1,3,A
2021-04-25,FC Isloch Minsk R.,Bate Borisov,1,4,A
2021-04-25,Shakhter Soligorsk,Ruh Brest,4,1,H
2021-04-25,FC Gomel,Torpedo Zhodino,1,1,D
2021-04-29,FC Slutsk,Dinamo Brest,1,1,D
2021-04-30,Ruh Brest,Slavia Mozyr,2,1,H
2021-04-30,Dinamo Minsk,FC Energetik-Bgu Minsk,2,0,H
2021-04-30,FC Vitebsk,FC Gomel,0,0,D
2021-05-01,Neman,FC Isloch Minsk R.,1,2,A
2021-05-01,Torpedo Zhodino,FC Minsk,2,1,H
2021-05-01,Sputnik,Shakhter Soligorsk,1,2,A
2021-05-01,Bate Borisov,Smorgon,1,0,H
2021-05-07,Smorgon,Neman,0,2,A
2021-05-07,FC Gomel,FC Slutsk,4,1,H
2021-05-08,Ruh Brest,Sputnik,2,0,H
2021-05-08,FC Minsk,FC Vitebsk,3,3,D
2021-05-08,Slavia Mozyr,Dinamo Brest,1,1,D
2021-05-09,FC Energetik-Bgu Minsk,Torpedo Zhodino,1,1,D
2021-05-09,FC Isloch Minsk R.,Dinamo Minsk,1,3,A
2021-05-09,Shakhter Soligorsk,Bate Borisov,1,0,H
2021-05-14,Sputnik,Slavia Mozyr,0,2,A
2021-05-14,Dinamo Minsk,Smorgon,2,0,H
2021-05-15,Neman,Shakhter Soligorsk,1,2,A
2021-05-15,FC Vitebsk,FC Energetik-Bgu Minsk,3,2,H
2021-05-15,Torpedo Zhodino,FC Isloch Minsk R.,3,3,D
2021-05-15,Bate Borisov,Ruh Brest,3,2,H
2021-05-16,FC Slutsk,FC Minsk,2,2,D
2021-05-16,Dinamo Brest,FC Gomel,1,0,H
2021-05-19,FC Isloch Minsk R.,FC Vitebsk,0,1,A
2021-05-19,Bate Borisov,Sputnik,2,1,H
2021-05-21,Shakhter Soligorsk,Dinamo Minsk,1,0,H
2021-05-21,Slavia Mozyr,FC Gomel,2,4,A
2021-05-22,Smorgon,Torpedo Zhodino,1,3,A
2021-05-22,FC Minsk,Dinamo Brest,1,0,H
2021-05-22,Ruh Brest,Neman,2,0,H
2021-05-22,FC Energetik-Bgu Minsk,FC Slutsk,1,0,H
2021-05-28,FC Vitebsk,Smorgon,5,0,H
2021-05-28,Dinamo Minsk,Ruh Brest,0,1,A
2021-05-29,Torpedo Zhodino,Shakhter Soligorsk,0,1,A
2021-05-29,Bate Borisov,Slavia Mozyr,3,0,H
2021-05-29,Neman,Sputnik,2,2,D
2021-05-30,FC Gomel,FC Minsk,5,0,H
2021-05-30,FC Slutsk,FC Isloch Minsk R.,2,1,H
2021-05-30,Dinamo Brest,FC Energetik-Bgu Minsk,0,1,A
2021-06-11,Slavia Mozyr,FC Minsk,1,2,A
2021-06-11,FC Energetik-Bgu Minsk,FC Gomel,3,2,H
2021-06-12,Smorgon,FC Slutsk,1,1,D
2021-06-12,Sputnik,Dinamo Minsk,0,5,A
2021-06-12,Bate Borisov,Neman,3,0,H
2021-06-12,Shakhter Soligorsk,FC Vitebsk,2,0,H
2021-06-13,FC Isloch Minsk R.,Dinamo Brest,1,1,D
2021-06-13,Ruh Brest,Torpedo Zhodino,3,0,H
2021-06-17,FC Minsk,FC Energetik-Bgu Minsk,2,1,H
2021-06-17,Neman,Slavia Mozyr,2,2,D
2021-06-18,FC Slutsk,Shakhter Soligorsk,1,4,A
2021-06-18,Dinamo Brest,Smorgon,2,2,D
2021-06-19,FC Vitebsk,Ruh Brest,0,0,D
2021-06-19,FC Gomel,FC Isloch Minsk R.,2,0,H
2021-06-19,Torpedo Zhodino,Sputnik,2,0,H
2021-06-19,Dinamo Minsk,Bate Borisov,0,2,A
2021-06-26,Smorgon,FC Gomel,1,2,A
2021-06-26,Slavia Mozyr,FC Energetik-Bgu Minsk,2,3,A
