Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2017-09-17,UE Sant Julia,UE Engordany,0,0,D
2017-09-17,Encamp,Inter Club d'Escaldes,1,3,A
2017-09-17,Penya Encarnada,FC Santa Coloma,0,6,A
2017-09-17,UE Santa Coloma,Lusitanos,0,1,A
2017-09-24,FC Santa Coloma,UE Santa Coloma,1,0,H
2017-09-24,UE Engordany,Encamp,2,0,H
2017-09-24,Lusitanos,UE Sant Julia,0,1,A
2017-09-24,Inter Club d'Escaldes,Penya Encarnada,2,0,H
2017-10-01,UE Sant Julia,FC Santa Coloma,1,1,D
2017-10-01,Encamp,Penya Encarnada,6,0,H
2017-10-01,UE Santa Coloma,Inter Club d'Escaldes,0,0,D
2017-10-01,UE Engordany,Lusitanos,1,3,A
2017-10-15,Lusitanos,Encamp,2,0,H
2017-10-15,Inter Club d'Escaldes,UE Sant Julia,2,4,A
2017-10-15,FC Santa Coloma,UE Engordany,2,3,A
2017-10-15,Penya Encarnada,UE Santa Coloma,0,4,A
2017-10-22,UE Engordany,Inter Club d'Escaldes,4,1,H
2017-10-22,Encamp,UE Santa Coloma,3,6,A
2017-10-22,UE Sant Julia,Penya Encarnada,18,0,H
2017-10-22,Lusitanos,FC Santa Coloma,2,2,D
2017-10-29,Encamp,FC Santa Coloma,1,7,A
2017-10-29,Inter Club d'Escaldes,Lusitanos,0,2,A
2017-10-29,Penya Encarnada,UE Engordany,0,6,A
2017-10-29,UE Santa Coloma,UE Sant Julia,1,1,D
2017-11-05,FC Santa Coloma,Inter Club d'Escaldes,3,0,H
2017-11-05,Lusitanos,Penya Encarnada,12,1,H
2017-11-05,UE Sant Julia,Encamp,1,1,D
2017-11-05,UE Engordany,UE Santa Coloma,1,0,H
2017-11-12,UE Engordany,UE Sant Julia,1,0,H
2017-11-12,Lusitanos,UE Santa Coloma,0,1,A
2017-11-12,Inter Club d'Escaldes,Encamp,4,1,H
2017-11-12,FC Santa Coloma,Penya Encarnada,7,0,H
2017-11-19,UE Santa Coloma,FC Santa Coloma,0,2,A
2017-11-19,Encamp,UE Engordany,0,2,A
2017-11-19,UE Sant Julia,Lusitanos,1,0,H
2017-11-19,Penya Encarnada,Inter Club d'Escaldes,0,8,A
2017-11-26,Penya Encarnada,Encamp,2,8,A
2017-11-26,Inter Club d'Escaldes,UE Santa Coloma,2,2,D
2017-11-26,Lusitanos,UE Engordany,0,3,A
2017-11-26,FC Santa Coloma,UE Sant Julia,1,0,H
2017-12-10,FC Santa Coloma,Lusitanos,5,3,H
2017-12-10,Inter Club d'Escaldes,UE Engordany,1,1,D
2017-12-10,UE Santa Coloma,Encamp,5,0,H
2017-12-10,Penya Encarnada,UE Sant Julia,0,4,A
2017-12-13,UE Engordany,FC Santa Coloma,0,1,A
2017-12-14,Encamp,Lusitanos,0,6,A
2017-12-17,UE Sant Julia,UE Santa Coloma,2,3,A
2017-12-17,Lusitanos,Inter Club d'Escaldes,1,1,D
2017-12-17,UE Engordany,Penya Encarnada,1,0,H
2017-12-17,FC Santa Coloma,Encamp,2,0,H
2018-01-14,UE Santa Coloma,Penya Encarnada,7,1,H
2018-01-14,UE Sant Julia,Inter Club d'Escaldes,1,0,H
2018-01-28,Penya Encarnada,Lusitanos,2,2,D
2018-01-28,Inter Club d'Escaldes,FC Santa Coloma,0,2,A
2018-01-28,UE Santa Coloma,UE Engordany,0,1,A
2018-02-01,Encamp,UE Sant Julia,0,1,A
2018-02-04,UE Sant Julia,UE Engordany,0,0,D
2018-02-04,Encamp,Inter Club d'Escaldes,0,2,A
2018-02-04,UE Santa Coloma,Lusitanos,2,1,H
2018-02-04,Penya Encarnada,FC Santa Coloma,0,3,A
2018-02-11,UE Engordany,Encamp,11,1,H
2018-02-11,FC Santa Coloma,UE Santa Coloma,2,0,H
2018-02-11,Inter Club d'Escaldes,Penya Encarnada,3,0,H
2018-02-11,Lusitanos,UE Sant Julia,1,1,D
2018-02-18,UE Santa Coloma,Inter Club d'Escaldes,0,2,A
2018-02-18,Encamp,Penya Encarnada,2,1,H
2018-02-18,UE Sant Julia,FC Santa Coloma,3,1,H
2018-02-18,UE Engordany,Lusitanos,3,0,H
2018-02-25,Lusitanos,Encamp,3,0,H
2018-02-25,Inter Club d'Escaldes,UE Sant Julia,1,3,A
2018-02-25,FC Santa Coloma,UE Engordany,1,1,D
2018-02-25,Penya Encarnada,UE Santa Coloma,1,1,D
2018-03-04,UE Sant Julia,Penya Encarnada,5,1,H
2018-03-04,Encamp,UE Santa Coloma,1,2,A
2018-03-04,Lusitanos,FC Santa Coloma,2,0,H
2018-03-04,UE Engordany,Inter Club d'Escaldes,1,0,H
2018-03-11,Encamp,FC Santa Coloma,0,5,A
2018-03-11,Inter Club d'Escaldes,Lusitanos,1,2,A
2018-03-11,UE Santa Coloma,UE Sant Julia,0,2,A
2018-03-11,Penya Encarnada,UE Engordany,0,2,A
2018-03-18,FC Santa Coloma,Inter Club d'Escaldes,1,0,H
2018-03-18,UE Engordany,UE Santa Coloma,1,1,D
2018-03-18,Lusitanos,Penya Encarnada,6,1,H
2018-03-18,UE Sant Julia,Encamp,9,1,H
2018-04-07,Lusitanos,FC Santa Coloma,0,1,A
2018-04-08,UE Sant Julia,UE Engordany,1,2,A
2018-04-08,Encamp,UE Santa Coloma,0,3,A
2018-04-08,Inter Club d'Escaldes,Penya Encarnada,1,2,A
2018-04-15,UE Engordany,FC Santa Coloma,0,1,A
2018-04-15,Encamp,Inter Club d'Escaldes,2,3,A
2018-04-15,UE Sant Julia,Lusitanos,2,3,A
2018-04-15,UE Santa Coloma,Penya Encarnada,0,1,A
