Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2018-08-17,Cadiz,Almeria,1,0,H
2018-08-17,Albacete,Deportivo La Coruna,1,1,D
2018-08-18,Elche,Granada CF,0,0,D
2018-08-18,Lugo,Malaga,1,2,A
2018-08-18,Alcorcon,Sporting Gijon,1,1,D
2018-08-18,Cordoba,Numancia,3,3,D
2018-08-19,Oviedo,Extremadura,1,1,D
2018-08-19,Mallorca,Osasuna,1,0,H
2018-08-19,Zaragoza,Rayo Majadahonda,2,1,H
2018-08-19,Las Palmas,Reus,2,0,H
2018-08-20,Gimnastic,Tenerife,1,1,D
2018-08-24,Malaga,Alcorcon,1,0,H
2018-08-24,Extremadura,Deportivo La Coruna,0,1,A
2018-08-25,Numancia,Cadiz,1,1,D
2018-08-25,Reus,Zaragoza,0,0,D
2018-08-25,Las Palmas,Albacete,1,1,D
2018-08-25,Cordoba,Oviedo,2,4,A
2018-08-26,Sporting Gijon,Gimnastic,2,0,H
2018-08-26,Osasuna,Elche,1,1,D
2018-08-26,Granada CF,Lugo,1,1,D
2018-08-26,Almeria,Tenerife,1,1,D
2018-08-27,Rayo Majadahonda,Mallorca,0,1,A
2018-08-31,Alcorcon,Mallorca,1,0,H
2018-09-01,Lugo,Numancia,3,2,H
2018-09-01,Zaragoza,Las Palmas,1,1,D
2018-09-01,Elche,Reus,0,2,A
2018-09-01,Cadiz,Oviedo,1,1,D
2018-09-01,Tenerife,Deportivo La Coruna,2,2,D
2018-09-02,Gimnastic,Rayo Majadahonda,0,1,A
2018-09-02,Sporting Gijon,Extremadura,2,0,H
2018-09-02,Albacete,Cordoba,3,0,H
2018-09-02,Granada CF,Osasuna,2,0,H
2018-09-03,Almeria,Malaga,0,1,A
2018-09-07,Las Palmas,Gimnastic,4,0,H
2018-09-07,Mallorca,Cadiz,1,0,H
2018-09-08,Osasuna,Almeria,3,1,H
2018-09-08,Malaga,Tenerife,1,0,H
2018-09-08,Oviedo,Zaragoza,0,4,A
2018-09-09,Reus,Albacete,1,2,A
2018-09-09,Numancia,Elche,1,0,H
2018-09-09,Extremadura,Granada CF,1,3,A
2018-09-09,Cordoba,Alcorcon,0,0,D
2018-09-09,Deportivo La Coruna,Sporting Gijon,1,0,H
2018-09-10,Rayo Majadahonda,Lugo,1,0,H
2018-09-15,Gimnastic,Osasuna,1,0,H
2018-09-15,Malaga,Cordoba,3,0,H
2018-09-15,Tenerife,Reus,0,1,A
2018-09-15,Alcorcon,Deportivo La Coruna,1,0,H
2018-09-16,Elche,Mallorca,1,1,D
2018-09-16,Lugo,Oviedo,0,2,A
2018-09-16,Extremadura,Las Palmas,1,2,A
2018-09-16,Almeria,Zaragoza,2,1,H
2018-09-16,Granada CF,Rayo Majadahonda,3,0,H
2018-09-16,Sporting Gijon,Numancia,1,1,D
2018-09-17,Albacete,Cadiz,1,1,D
2018-09-22,Osasuna,Sporting Gijon,1,0,H
2018-09-22,Zaragoza,Lugo,0,2,A
2018-09-22,Rayo Majadahonda,Extremadura,1,4,A
2018-09-22,Cordoba,Tenerife,1,1,D
2018-09-23,Mallorca,Albacete,1,3,A
2018-09-23,Oviedo,Elche,1,1,D
2018-09-23,Las Palmas,Malaga,1,0,H
2018-09-23,Numancia,Almeria,0,2,A
2018-09-23,Reus,Gimnastic,1,1,D
2018-09-23,Cadiz,Alcorcon,0,2,A
2018-09-24,Deportivo La Coruna,Granada CF,2,1,H
2018-09-28,Albacete,Zaragoza,2,2,D
2018-09-29,Lugo,Mallorca,1,1,D
2018-09-29,Granada CF,Cordoba,4,2,H
2018-09-29,Sporting Gijon,Las Palmas,1,0,H
2018-09-29,Tenerife,Cadiz,1,0,H
2018-09-30,Alcorcon,Oviedo,2,0,H
2018-09-30,Malaga,Rayo Majadahonda,1,0,H
2018-09-30,Almeria,Reus,2,0,H
2018-09-30,Osasuna,Numancia,0,0,D
2018-09-30,Extremadura,Elche,2,2,D
2018-09-30,Gimnastic,Deportivo La Coruna,1,3,A
2018-10-06,Mallorca,Tenerife,4,1,H
2018-10-06,Numancia,Extremadura,1,0,H
2018-10-06,Cordoba,Almeria,1,0,H
2018-10-06,Las Palmas,Alcorcon,0,0,D
2018-10-07,Reus,Granada CF,1,2,A
2018-10-07,Oviedo,Albacete,1,0,H
2018-10-07,Deportivo La Coruna,Malaga,1,1,D
2018-10-07,Elche,Lugo,2,1,H
2018-10-07,Cadiz,Gimnastic,1,1,D
2018-10-08,Rayo Majadahonda,Sporting Gijon,2,1,H
2018-10-08,Zaragoza,Osasuna,1,1,D
2018-10-12,Malaga,Albacete,2,1,H
2018-10-12,Extremadura,Cadiz,2,1,H
2018-10-12,Deportivo La Coruna,Elche,4,0,H
2018-10-13,Osasuna,Cordoba,3,1,H
2018-10-13,Sporting Gijon,Reus,1,1,D
2018-10-13,Numancia,Zaragoza,1,0,H
2018-10-13,Almeria,Las Palmas,3,0,H
2018-10-14,Tenerife,Lugo,0,0,D
2018-10-14,Rayo Majadahonda,Oviedo,1,0,H
2018-10-14,Granada CF,Mallorca,1,0,H
2018-10-15,Gimnastic,Alcorcon,1,3,A
2018-10-19,Elche,Malaga,2,0,H
2018-10-20,Oviedo,Osasuna,2,1,H
2018-10-20,Las Palmas,Numancia,3,0,H
2018-10-20,Alcorcon,Granada CF,1,0,H
2018-10-20,Cordoba,Deportivo La Coruna,1,1,D
2018-10-21,Mallorca,Extremadura,1,1,D
2018-10-21,Lugo,Gimnastic,1,0,H
2018-10-21,Albacete,Almeria,1,1,D
