Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2020-08-07,CSKA 1948,CSKA Sofia,2,2,D
2020-08-08,Montana,Arda Kardzhali,3,3,D
2020-08-08,Botev Vratsa,Ludogorets,3,1,H
2020-08-09,Botev Plovdiv,Lokomotiv Plovdiv,2,0,H
2020-08-09,Slavia Sofia,Cherno More Varna,1,1,D
2020-08-10,Levski Sofia,Beroe,0,2,A
2020-08-11,Tsarsko Selo,Etar Veliko Tarnovo,3,0,H
2020-08-14,Ludogorets,Slavia Sofia,3,0,H
2020-08-15,Lokomotiv Plovdiv,Botev Vratsa,2,1,H
2020-08-15,Arda Kardzhali,Levski Sofia,1,1,D
2020-08-16,Etar Veliko Tarnovo,Cherno More Varna,0,4,A
2020-08-16,CSKA Sofia,Botev Plovdiv,2,1,H
2020-08-17,Tsarsko Selo,Montana,0,0,D
2020-08-17,Beroe,CSKA 1948,0,0,D
2020-08-21,Slavia Sofia,Lokomotiv Plovdiv,0,2,A
2020-08-22,Botev Vratsa,CSKA Sofia,1,2,A
2020-08-22,Cherno More Varna,Ludogorets,1,4,A
2020-08-23,Levski Sofia,Tsarsko Selo,0,1,A
2020-08-23,Botev Plovdiv,Beroe,3,3,D
2020-08-24,Montana,Etar Veliko Tarnovo,1,0,H
2020-08-24,CSKA 1948,Arda Kardzhali,0,2,A
2020-08-28,Tsarsko Selo,CSKA 1948,0,0,D
2020-08-28,Beroe,Botev Vratsa,6,0,H
2020-08-29,Arda Kardzhali,Botev Plovdiv,3,2,H
2020-08-29,Montana,Levski Sofia,0,4,A
2020-08-29,Etar Veliko Tarnovo,Ludogorets,0,2,A
2020-08-30,Lokomotiv Plovdiv,Cherno More Varna,2,1,H
2020-08-30,CSKA Sofia,Slavia Sofia,1,0,H
2020-09-11,Botev Vratsa,Arda Kardzhali,0,0,D
2020-09-11,Botev Plovdiv,Tsarsko Selo,0,0,D
2020-09-12,Cherno More Varna,CSKA Sofia,1,1,D
2020-09-12,Ludogorets,Lokomotiv Plovdiv,3,1,H
