Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
20/07/2012,Pandurii,U. Cluj,6,2,H,1.51,4.24,7.59
20/07/2012,CS Turnu Severin,Din. Bucuresti,1,2,A,,,
21/07/2012,Petrolul,Ceahlaul,5,0,H,1.44,4.47,9.03
21/07/2012,CFR Cluj,Gaz Metan Medias,1,1,D,1.57,4.08,6.63
22/07/2012,Bistrita,Astra,1,2,A,2.54,3.23,3
22/07/2012,Poli Iasi,Otelul,1,2,A,3.77,3.31,2.14
22/07/2012,FC Rapid Bucuresti,Vaslui,2,2,D,2.36,3.15,3.49
23/07/2012,Viitorul Constanta,FC Brasov,2,2,D,3.23,3.2,2.43
23/07/2012,FCSB,Concordia,1,0,H,1.31,5.29,11.98
27/07/2012,FC Brasov,CS Turnu Severin,2,1,H,1.68,3.81,5.73
27/07/2012,Ceahlaul,CFR Cluj,2,2,D,5.21,3.61,1.78
28/07/2012,Gaz Metan Medias,Pandurii,0,2,A,2.58,3.33,2.93
28/07/2012,Astra,FCSB,3,4,A,3.85,3.17,2.19
28/07/2012,Vaslui,Petrolul,3,0,H,2,3.43,4.19
29/07/2012,U. Cluj,Bistrita,1,0,H,2.52,3.41,2.93
29/07/2012,Din. Bucuresti,Poli Iasi,5,2,H,1.34,5.03,11.4
30/07/2012,Concordia,Viitorul Constanta,1,1,D,2.54,3.28,3.02
30/07/2012,Otelul,FC Rapid Bucuresti,1,1,D,2.77,3.13,2.85
03/08/2012,Bistrita,Gaz Metan Medias,1,1,D,2.78,3.22,2.78
03/08/2012,Pandurii,Ceahlaul,3,1,H,1.5,4.15,8.1
04/08/2012,CS Turnu Severin,Concordia,0,1,A,2.29,3.3,3.41
04/08/2012,Petrolul,Otelul,2,1,H,1.77,3.65,5.25
04/08/2012,CFR Cluj,Vaslui,3,0,H,2.44,3.17,3.28
05/08/2012,Viitorul Constanta,Astra,0,0,D,2.76,3.27,2.76
05/08/2012,FCSB,U. Cluj,5,1,H,1.24,6,16.25
06/08/2012,FC Rapid Bucuresti,Poli Iasi,1,0,H,,,
06/08/2012,FC Brasov,Din. Bucuresti,2,2,D,2.93,3.27,2.6
10/08/2012,Astra,CS Turnu Severin,1,1,D,1.73,3.74,5.53
10/08/2012,Poli Iasi,Petrolul,2,2,D,4.61,3.71,1.85
12/08/2012,U. Cluj,Viitorul Constanta,2,1,H,2.84,3.3,2.67
12/08/2012,Vaslui,Pandurii,0,0,D,1.95,3.52,4.26
12/08/2012,Gaz Metan Medias,FCSB,1,1,D,3.87,3.28,2.15
