Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
27/04/2019,Sao Paulo,Botafogo RJ,2,0,H,1.78,3.39,5.61
27/04/2019,Atletico-MG,Avai,2,1,H,1.56,4.09,6.46
27/04/2019,Chapecoense-SC,Internacional,2,0,H,3.02,3.03,2.71
28/04/2019,Flamengo RJ,Cruzeiro,3,1,H,2.32,3.2,3.47
28/04/2019,Gremio,Santos,1,2,A,1.71,3.58,5.78
28/04/2019,Athletico-PR,Vasco,4,1,H,1.48,4.1,8.19
28/04/2019,Bahia,Corinthians,3,2,H,2.28,3.14,3.63
28/04/2019,Ceara,CSA,4,0,H,1.88,3.41,4.81
28/04/2019,Fluminense,Goias,0,1,A,1.77,3.68,5.02
28/04/2019,Palmeiras,Fortaleza,4,0,H,1.36,4.98,9.4
01/05/2019,Corinthians,Chapecoense-SC,1,0,H,1.66,3.3,7.5
01/05/2019,CSA,Palmeiras,1,1,D,7.04,3.93,1.56
01/05/2019,Internacional,Flamengo RJ,2,1,H,2.44,3.1,3.34
01/05/2019,Avai,Gremio,1,1,D,3.88,3.16,2.18
01/05/2019,Cruzeiro,Ceara,1,0,H,1.52,3.71,8.93
02/05/2019,Fortaleza,Athletico-PR,2,1,H,3.6,3.27,2.23
02/05/2019,Goias,Sao Paulo,1,2,A,3.1,3.04,2.63
02/05/2019,Vasco,Atletico-MG,1,2,A,3.27,3.3,2.37
02/05/2019,Santos,Fluminense,2,1,H,1.65,3.73,6.13
03/05/2019,Botafogo RJ,Bahia,3,2,H,2.36,3.06,3.57
04/05/2019,Palmeiras,Internacional,1,0,H,1.61,3.81,6.5
04/05/2019,Vasco,Corinthians,1,1,D,3.26,3.16,2.46
05/05/2019,Ceara,Atletico-MG,1,2,A,2.42,3.18,3.29
05/05/2019,Chapecoense-SC,Athletico-PR,1,1,D,2.64,2.99,3.15
05/05/2019,Botafogo RJ,Fortaleza,1,0,H,1.72,4,4.87
05/05/2019,Cruzeiro,Goias,2,1,H,1.4,4.54,9.35
05/05/2019,CSA,Santos,0,0,D,4.84,3.49,1.85
05/05/2019,Sao Paulo,Flamengo RJ,1,1,D,2.06,3.31,4.07
05/05/2019,Bahia,Avai,1,0,H,1.62,3.91,6.1
05/05/2019,Gremio,Fluminense,4,5,A,1.51,4.14,7.47
11/05/2019,Fluminense,Botafogo RJ,0,1,A,2.1,3.3,3.95
11/05/2019,Corinthians,Gremio,0,0,D,3,2.98,2.76
12/05/2019,Goias,Ceara,2,1,H,2.16,3.18,3.93
12/05/2019,Flamengo RJ,Chapecoense-SC,2,1,H,1.43,4.39,8.7
12/05/2019,Atletico-MG,Palmeiras,0,2,A,3.37,2.96,2.52
12/05/2019,Internacional,Cruzeiro,3,1,H,2.1,3.11,4.26
12/05/2019,Santos,Vasco,3,0,H,1.4,4.71,8.56
12/05/2019,Athletico-PR,Bahia,1,0,H,1.85,3.49,4.79
12/05/2019,Avai,CSA,0,0,D,1.7,3.67,5.62
12/05/2019,Fortaleza,Sao Paulo,0,1,A,2.97,3,2.77
18/05/2019,Fluminense,Cruzeiro,4,1,H,2.65,3.04,3.08
18/05/2019,Atletico-MG,Flamengo RJ,2,1,H,2.88,3.21,2.68
18/05/2019,Palmeiras,Santos,4,0,H,1.68,3.75,5.76
19/05/2019,Sao Paulo,Bahia,0,0,D,1.83,3.41,5.1
19/05/2019,Athletico-PR,Corinthians,0,2,A,2.25,3.1,3.76
19/05/2019,Chapecoense-SC,Fortaleza,1,3,A,2.41,3.01,3.52
19/05/2019,Goias,Botafogo RJ,1,0,H,2.26,3.2,3.61
19/05/2019,Internacional,CSA,2,0,H,1.22,6.05,17.04
19/05/2019,Ceara,Gremio,2,1,H,3.03,3.09,2.65
19/05/2019,Vasco,Avai,1,1,D,1.71,3.71,5.48
25/05/2019,Botafogo RJ,Palmeiras,0,1,A,8.64,4.39,1.43
25/05/2019,Gremio,Atletico-MG,1,0,H,1.63,3.95,5.85
26/05/2019,Flamengo RJ,Athletico-PR,3,2,H,1.43,4.52,8.23
26/05/2019,Santos,Internacional,0,0,D,1.85,3.6,4.63
26/05/2019,Bahia,Fluminense,3,2,H,1.91,3.37,4.71
26/05/2019,Corinthians,Sao Paulo,1,0,H,2.45,2.83,3.71
26/05/2019,Cruzeiro,Chapecoense-SC,1,2,A,1.4,4.37,10.03
26/05/2019,Fortaleza,Vasco,1,1,D,1.89,3.48,4.58
28/05/2019,Avai,Ceara,1,2,A,2.64,2.89,3.27
28/05/2019,CSA,Goias,1,0,H,2.84,2.9,3
01/06/2019,Flamengo RJ,Fortaleza,2,0,H,1.42,4.66,8.05
01/06/2019,Bahia,Gremio,1,0,H,2.48,2.98,3.41
02/06/2019,Botafogo RJ,Vasco,1,0,H,2.35,3.19,3.42
02/06/2019,Athletico-PR,Fluminense,3,0,H,1.66,3.88,5.67
02/06/2019,Ceara,Santos,0,1,A,2.84,3.21,2.73
02/06/2019,Sao Paulo,Cruzeiro,1,1,D,2.37,2.98,3.65
02/06/2019,Atletico-MG,CSA,4,0,H,1.41,4.64,8.45
02/06/2019,Chapecoense-SC,Palmeiras,1,2,A,6.2,3.54,1.68
02/06/2019,Internacional,Avai,2,0,H,1.44,4.3,8.84
08/06/2019,Vasco,Internacional,2,1,H,3.12,3.14,2.53
08/06/2019,Palmeiras,Athletico-PR,1,0,H,1.58,3.75,7.14
08/06/2019,Cruzeiro,Corinthians,0,0,D,1.91,3.26,4.93
08/06/2019,Gremio,Fortaleza,1,0,H,1.48,4.21,7.99
08/06/2019,Ceara,Bahia,0,0,D,2.65,2.96,3.16
09/06/2019,Avai,Sao Paulo,0,0,D,3.1,2.91,2.75
09/06/2019,CSA,Botafogo RJ,1,2,A,3.11,2.99,2.67
09/06/2019,Fluminense,Flamengo RJ,0,0,D,5,3.67,1.78
09/06/2019,Santos,Atletico-MG,3,1,H,1.75,3.81,4.98
11/06/2019,Goias,Chapecoense-SC,3,1,H,1.87,3.31,5.02
12/06/2019,Botafogo RJ,Gremio,0,1,A,3.21,3.08,2.51
13/06/2019,Fortaleza,Cruzeiro,2,1,H,3.35,3.1,2.42
13/06/2019,CSA,Flamengo RJ,0,2,A,13.92,5.83,1.25
13/06/2019,Internacional,Bahia,3,1,H,1.74,3.5,5.65
13/06/2019,Santos,Corinthians,1,0,H,1.72,3.5,5.9
13/06/2019,Vasco,Ceara,1,0,H,2.2,3.21,3.71
14/06/2019,Atletico-MG,Sao Paulo,1,1,D,1.97,3.31,4.49
14/06/2019,Chapecoense-SC,Fluminense,1,1,D,2.77,3.07,2.87
14/06/2019,Goias,Athletico-PR,2,1,H,2.96,3.15,2.63
14/06/2019,Palmeiras,Avai,2,0,H,1.26,5.33,16.58
13/07/2019,Fortaleza,Avai,2,0,H,2.03,3.07,4.54
13/07/2019,Gremio,Vasco,2,1,H,1.57,3.92,6.44
13/07/2019,Bahia,Santos,0,1,A,2.77,3.13,2.79
13/07/2019,Sao Paulo,Palmeiras,1,1,D,3.81,2.9,2.31
14/07/2019,Flamengo RJ,Goias,6,1,H,1.24,6.16,12.49
14/07/2019,Athletico-PR,Internacional,1,0,H,1.63,3.9,5.94
14/07/2019,Corinthians,CSA,1,0,H,1.37,4.36,12.39
14/07/2019,Cruzeiro,Botafogo RJ,0,0,D,1.68,3.69,5.87
14/07/2019,Chapecoense-SC,Atletico-MG,1,2,A,2.51,3.16,3.13
16/07/2019,Fluminense,Ceara,1,1,D,1.67,3.54,6.34
20/07/2019,Vasco,Fluminense,2,1,H,2.43,3.21,3.21
20/07/2019,Bahia,Cruzeiro,0,0,D,1.67,3.72,5.92
20/07/2019,Ceara,Palmeiras,2,0,H,5.15,3.36,1.84
20/07/2019,CSA,Athletico-PR,0,4,A,3.53,3.38,2.2
20/07/2019,Internacional,Gremio,1,1,D,2.29,2.92,3.92
21/07/2019,Botafogo RJ,Santos,0,1,A,3.61,3.13,2.28
21/07/2019,Atletico-MG,Fortaleza,2,2,D,1.51,4.29,6.88
21/07/2019,Corinthians,Flamengo RJ,1,1,D,3.1,2.92,2.71
21/07/2019,Avai,Goias,0,0,D,2.02,3.26,4.3
23/07/2019,Sao Paulo,Chapecoense-SC,4,0,H,1.53,3.87,7.92
27/07/2019,Palmeiras,Vasco,1,1,D,1.47,4.05,8.75
27/07/2019,Cruzeiro,Athletico-PR,0,2,A,3.8,3.18,2.18
27/07/2019,Fluminense,Sao Paulo,1,2,A,2.49,3.14,3.18
27/07/2019,Internacional,Ceara,1,0,H,1.99,3.22,4.56
28/07/2019,Chapecoense-SC,Bahia,0,0,D,2.81,3.04,2.87
28/07/2019,Flamengo RJ,Botafogo RJ,3,2,H,1.4,4.75,8.49
28/07/2019,Santos,Avai,3,1,H,1.29,5.25,13.32
28/07/2019,Fortaleza,Corinthians,1,3,A,2.53,2.96,3.31
28/07/2019,Goias,Atletico-MG,0,0,D,3.01,3.35,2.48
30/07/2019,CSA,Gremio,0,0,D,5.91,3.64,1.68
03/08/2019,Ceara,Fortaleza,2,1,H,2.31,2.98,3.75
03/08/2019,Fluminense,Internacional,2,1,H,1.92,3.35,4.67
04/08/2019,Santos,Goias,6,1,H,1.23,6.49,13.63
04/08/2019,Avai,Botafogo RJ,0,2,A,2.31,2.96,3.77
04/08/2019,Bahia,Flamengo RJ,3,0,H,2.91,3.24,2.61
04/08/2019,Atletico-MG,Cruzeiro,2,0,H,2.09,3.27,4.01
04/08/2019,Corinthians,Palmeiras,1,1,D,3.76,2.77,2.45
04/08/2019,Vasco,CSA,0,0,D,1.6,3.73,6.8
06/08/2019,Gremio,Chapecoense-SC,3,3,D,1.29,5.34,12.25
07/08/2019,Corinthians,Goias,2,0,H,1.52,3.92,7.98
10/08/2019,Ceara,Chapecoense-SC,4,1,H,1.65,3.8,5.89
10/08/2019,Sao Paulo,Santos,3,2,H,2.64,2.99,3.11
10/08/2019,Flamengo RJ,Gremio,3,1,H,1.59,3.77,6.94
11/08/2019,Atletico-MG,Fluminense,2,1,H,1.85,3.69,4.49
11/08/2019,Internacional,Corinthians,0,0,D,1.93,3.21,4.92
