Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA
21/07/2023,Warta Poznan,Pogon Szczecin,0,1,A,3.37,3.33,2.29
21/07/2023,Legia,LKS Lodz,3,0,H,1.48,4.65,6.87
22/07/2023,Stal Mielec,Cracovia,2,2,D,3.67,3.2,2.23
22/07/2023,Rakow,Jagiellonia,3,0,H,1.33,5.39,10.17
22/07/2023,Piast Gliwice,Lech Poznan,1,2,A,3.24,2.96,2.59
23/07/2023,Gornik Zabrze,Radomiak Radom,0,2,A,2.97,3.24,2.58
23/07/2023,Zaglebie,Ruch Chorzow,2,1,H,2.07,3.54,3.72
23/07/2023,Widzew Lodz,Puszcza,3,2,H,1.82,3.79,4.51
24/07/2023,Korona Kielce,Slask Wroclaw,1,1,D,2.23,3.47,3.37
28/07/2023,Ruch Chorzow,LKS Lodz,2,0,H,2.3,3.21,3.49
29/07/2023,Warta Poznan,Gornik Zabrze,2,0,H,2.24,3.13,3.75
29/07/2023,Jagiellonia,Puszcza,4,1,H,2.11,3.61,3.52
29/07/2023,Slask Wroclaw,Zaglebie,1,2,A,2.74,3.18,2.83
30/07/2023,Stal Mielec,Piast Gliwice,0,0,D,5.17,3.38,1.83
30/07/2023,Lech Poznan,Radomiak Radom,2,0,H,1.76,3.67,5.09
30/07/2023,Pogon Szczecin,Widzew Lodz,2,1,H,1.71,4.19,4.66
04/08/2023,Jagiellonia,Widzew Lodz,2,1,H,2.16,3.52,3.49
04/08/2023,LKS Lodz,Korona Kielce,2,1,H,2.29,3.47,3.25
05/08/2023,Rakow,Warta Poznan,2,2,D,1.52,4.08,7.33
05/08/2023,Gornik Zabrze,Piast Gliwice,0,0,D,4.43,3.43,1.93
05/08/2023,Radomiak Radom,Cracovia,0,1,A,2.09,3.31,3.94
06/08/2023,Zaglebie,Lech Poznan,1,1,D,3.98,3.85,1.91
06/08/2023,Legia,Ruch Chorzow,3,0,H,1.5,4.61,6.45
07/08/2023,Puszcza,Stal Mielec,1,0,H,2.44,3.26,3.15
11/08/2023,Cracovia,Zaglebie,2,1,H,2.19,3.52,3.42
11/08/2023,Piast Gliwice,Rakow,2,1,H,3.13,2.98,2.65
12/08/2023,Stal Mielec,Slask Wroclaw,3,1,H,3.17,3.18,2.49
12/08/2023,Korona Kielce,Gornik Zabrze,0,1,A,2.19,3.47,3.4
12/08/2023,Widzew Lodz,LKS Lodz,1,0,H,2.18,3.44,3.53
13/08/2023,Pogon Szczecin,Radomiak Radom,0,2,A,2.01,3.69,3.76
13/08/2023,Puszcza,Legia,1,1,D,6.37,4.34,1.54
14/08/2023,Warta Poznan,Ruch Chorzow,2,2,D,1.81,3.57,4.91
18/08/2023,Zaglebie,Puszcza,1,0,H,1.72,3.92,5.01
18/08/2023,Gornik Zabrze,Widzew Lodz,1,1,D,2.12,3.48,3.62
19/08/2023,Radomiak Radom,Warta Poznan,3,2,H,2,3.36,4.23
19/08/2023,Rakow,Stal Mielec,2,0,H,1.36,5.32,8.51
19/08/2023,Ruch Chorzow,Jagiellonia,0,1,A,2.55,3.31,2.94
20/08/2023,LKS Lodz,Pogon Szczecin,1,0,H,3.17,3.95,2.15
20/08/2023,Slask Wroclaw,Lech Poznan,3,1,H,4.26,3.67,1.89
20/08/2023,Legia,Korona Kielce,1,0,H,1.39,5.1,8.18
21/08/2023,Cracovia,Piast Gliwice,1,1,D,3.42,3.1,2.39
25/08/2023,Stal Mielec,Radomiak Radom,2,0,H,3.92,3.55,2.03
25/08/2023,Widzew Lodz,Slask Wroclaw,0,2,A,2.26,3.47,3.31
26/08/2023,Warta Poznan,Cracovia,0,0,D,2.31,3.15,3.54
26/08/2023,Puszcza,LKS Lodz,2,1,H,2.73,3.26,2.78
26/08/2023,Piast Gliwice,Ruch Chorzow,0,0,D,1.52,4.16,7.79
27/08/2023,Korona Kielce,Zaglebie,2,0,H,2.63,3.33,2.84
27/08/2023,Jagiellonia,Gornik Zabrze,4,1,H,2.1,3.51,3.66
30/08/2023,Pogon Szczecin,Slask Wroclaw,0,2,A,1.75,3.99,4.62
01/09/2023,LKS Lodz,Warta Poznan,0,2,A,2.65,3.17,2.93
01/09/2023,Ruch Chorzow,Stal Mielec,1,1,D,2.07,3.46,3.81
02/09/2023,Radomiak Radom,Piast Gliwice,1,1,D,2.74,3.05,2.94
