Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2019-08-09,Glenavon FC,Glentoran,1,1,D
2019-08-10,Linfield,Institute,3,1,H
2019-08-10,Coleraine FC,Cliftonville FC,1,1,D
2019-08-10,Crusaders FC,Carrick Rangers,3,0,H
2019-08-10,Dungannon Swifts,Ballymena United,2,2,D
2019-08-10,Larne,Warrenpoint Town,6,0,H
2019-08-13,Crusaders FC,Warrenpoint Town,4,0,H
2019-08-13,Cliftonville FC,Glenavon FC,3,1,H
2019-08-13,Carrick Rangers,Larne,1,2,A
2019-08-13,Glentoran,Coleraine FC,2,2,D
2019-08-13,Institute,Dungannon Swifts,2,3,A
2019-08-17,Linfield,Coleraine FC,2,4,A
2019-08-17,Cliftonville FC,Crusaders FC,0,2,A
2019-08-17,Glenavon FC,Warrenpoint Town,2,0,H
2019-08-17,Dungannon Swifts,Glentoran,3,1,H
2019-08-17,Institute,Carrick Rangers,0,2,A
2019-08-17,Larne,Ballymena United,2,4,A
2019-08-24,Ballymena United,Glentoran,1,2,A
2019-08-24,Coleraine FC,Institute,0,0,D
2019-08-24,Crusaders FC,Larne,2,2,D
2019-08-24,Carrick Rangers,Cliftonville FC,0,1,A
2019-08-24,Dungannon Swifts,Glenavon FC,2,1,H
2019-08-30,Carrick Rangers,Ballymena United,0,1,A
2019-08-30,Glenavon FC,Coleraine FC,0,4,A
2019-08-31,Crusaders FC,Dungannon Swifts,3,0,H
2019-08-31,Warrenpoint Town,Cliftonville FC,1,5,A
2019-09-02,Glentoran,Institute,4,0,H
2019-09-07,Ballymena United,Warrenpoint Town,4,0,H
2019-09-07,Coleraine FC,Dungannon Swifts,5,0,H
2019-09-07,Cliftonville FC,Linfield,0,1,A
2019-09-07,Glentoran,Larne,2,1,H
2019-09-07,Institute,Crusaders FC,0,6,A
2019-09-14,Institute,Larne,1,4,A
2019-09-14,Linfield,Glentoran,1,0,H
2019-09-14,Ballymena United,Coleraine FC,1,1,D
2019-09-14,Crusaders FC,Glenavon FC,3,2,H
2019-09-14,Dungannon Swifts,Cliftonville FC,0,4,A
2019-09-14,Warrenpoint Town,Carrick Rangers,0,3,A
2019-09-21,Coleraine FC,Crusaders FC,4,2,H
2019-09-21,Cliftonville FC,Institute,1,0,H
2019-09-21,Glenavon FC,Ballymena United,3,1,H
2019-09-21,Glentoran,Warrenpoint Town,2,1,H
2019-09-21,Larne,Dungannon Swifts,0,0,D
2019-09-23,Carrick Rangers,Linfield,0,3,A
2019-09-28,Linfield,Glenavon FC,7,0,H
2019-09-28,Ballymena United,Cliftonville FC,2,1,H
2019-09-28,Coleraine FC,Larne,0,0,D
2019-09-28,Crusaders FC,Glentoran,5,2,H
2019-09-28,Dungannon Swifts,Carrick Rangers,2,1,H
2019-09-28,Warrenpoint Town,Institute,1,3,A
2019-10-04,Crusaders FC,Linfield,1,0,H
2019-10-04,Glentoran,Cliftonville FC,0,1,A
2019-10-04,Larne,Glenavon FC,6,0,H
2019-10-05,Carrick Rangers,Coleraine FC,1,4,A
2019-10-05,Institute,Ballymena United,1,1,D
2019-10-05,Warrenpoint Town,Dungannon Swifts,4,3,H
2019-10-12,Ballymena United,Crusaders FC,1,1,D
2019-10-12,Coleraine FC,Warrenpoint Town,3,0,H
2019-10-12,Cliftonville FC,Larne,1,0,H
2019-10-12,Dungannon Swifts,Linfield,1,4,A
2019-10-12,Glentoran,Carrick Rangers,3,1,H
